"species","life_form","n","mean","sd","se"
"Croton abutiloides","perennial",7,11209.8571428571,6980.26796115477,2638.29330140106
"Croton acapulcensis","perennial",2,6064,1224.7089450151,866
"Croton acutifolius","perennial",3,7357.66666666667,1092.66478543666,630.850308005878
"Croton adenophyllum","no_life_form_on_database",NA,NA,NA,NA
"Croton adspersus","perennial",29,5674.75862068965,2776.10139861091,515.50908802884
"Croton aequatoris","perennial",5,8910.4,7223.70883272575,3230.54079992809
"Croton alabamensis var. alabamensis","perennial",1,9799,NA,NA
"Croton alabamensis var. texensis","perennial",3,3967.33333333333,604.207194043015,348.839186127043
"Croton alainii","perennial",1,8893,NA,NA
"Croton alamosanus","perennial",36,3968.13888888889,1559.14555634585,259.857592724309
"Croton alchorneicarpus","perennial",6,15000.1666666667,2035.36064781322,830.932504947169
"Croton ameliae","perennial",3,6592,656.38631917492,378.964818068028
"Croton andinus","perennial",37,4902.16216216216,2194.95530849863,360.848429897693
"Croton antisyphiliticus","perennial",61,9979.22950819672,1626.60231150131,208.265084856265
"Croton arboreus","perennial",25,7552.92,2956.2183884145,591.243677682899
"Croton argenteus","annual",107,7531.94392523365,2737.70376456006,264.663812539789
"Croton argentinus","perennial",13,4269.84615384615,1458.03959972251,404.387426035115
"Croton argyranthemus","annual",51,6598.07843137255,2593.56475795872,363.171707720653
"Croton argyratus","perennial",95,16889.0105263158,5063.66723238342,519.521296258833
"Croton argyrophyllus","perennial",56,6000.76785714286,2630.74644084886,351.548280468979
"Croton astroites","perennial",NA,NA,NA,NA
"Croton ater","perennial",NA,NA,NA,NA
"Croton atrostellatus","no_life_form_on_database",NA,NA,NA,NA
"Croton axillaris","perennial",11,6761.90909090909,2003.97312629414,604.220631806649
"Croton beetlei","perennial",9,6828.33333333333,3843.23890097923,1281.07963365974
"Croton betulinus","perennial",10,5962,1466.78234392307,463.837303851732
"Croton billbergianus","perennial",34,14963.9411764706,4367.76325075167,749.065217741356
"Croton bispinosus","perennial",NA,NA,NA,NA
"Croton bixoides","perennial",2,10160.5,306.177236253775,216.5
"Croton blanchetianus","perennial",76,4879.63157894737,2037.58670223449,233.727224309011
"Croton boiteaui","perennial",5,3366.6,799.895493173952,357.724139526535
"Croton bojerianus","perennial",10,5903.1,2722.19235380439,860.832806711681
"Croton bonplandianus","perennial",85,5187.47058823529,2790.47311481078,302.669305163277
"Croton bracteatus","perennial",1,15778,NA,NA
"Croton breedlovei","perennial",1,6320,NA,NA
"Croton brevipes","perennial",9,19645.2222222222,9861.6815348319,3287.2271782773
"Croton brittonianus","perennial",NA,NA,NA,NA
"Croton burchellii","perennial",NA,NA,NA,NA
"Croton caboensis","perennial",7,1118.57142857143,356.117423117178,134.599734157888
"Croton cajucara","perennial",42,14078.7619047619,3086.29603411933,476.225817039331
"Croton californicus","perennial",82,1455.48780487805,1144.35213483063,126.372552616355
"Croton campanulatus","perennial",1,20303,NA,NA
"Croton capitatus","annual",143,7504.27972027972,1973.12892794059,165.001330070417
"Croton caracasanus","perennial",6,8803.5,3228.56505277499,1318.05616344676
"Croton cascarilloides","perennial",56,12691.2142857143,4425.75714617094,591.416675644216
"Croton catamarcensis","perennial",NA,NA,NA,NA
"Croton caudatus","perennial",77,15693.7662337662,5117.90432515853,583.239327160341
"Croton ceanothifolius","perennial",26,13158.2307692308,1836.55447635386,360.17796587325
"Croton celtidifolius","perennial",43,11966.8837209302,2980.26813438387,454.486629701359
"Croton cerinus","perennial",5,7665.4,482.184404559086,215.639421256875
"Croton chamelensis","perennial",5,5888.8,775.179463092257,346.670794847215
"Croton chichenensis","perennial",17,6212.88235294118,1743.30415025437,422.813361710377
"Croton chilensis","perennial",1,297,NA,NA
"Croton chocoanus","perennial",9,27030.1111111111,13179.9469312707,4393.31564375689
"Croton chrysodaphne","perennial",13,13454.5384615385,4929.54278838962,1367.20917601019
"Croton ciliatoglandulifer","perennial",107,4521.8785046729,2113.27405249501,204.297913790033
"Croton columnaris","perennial",NA,NA,NA,NA
"Croton conduplicatus","perennial",34,5982.67647058824,2680.08348717302,459.630526113973
"Croton conspurcatus","perennial",NA,NA,NA,NA
"Croton cordiifolius","perennial",14,4870.5,1065.67463283918,284.813525847166
"Croton coriaceus","perennial",3,14617.6666666667,7527.42328644625,4345.959860734
"Croton coriifolius","perennial",NA,NA,NA,NA
"Croton corinthius","perennial",NA,NA,NA,NA
"Croton coryi","annual",2,3248,329.511760032931,233
"Croton corylifolius","perennial",11,7651.81818181818,1882.51628509194,567.600016307608
"Croton craspedotrichus","perennial",2,7582.5,324.562012564625,229.5
"Croton crassifolius","perennial",19,9730.57894736842,2869.58011477075,658.326827930503
"Croton crocodilorum","perennial",15,4178.06666666667,1453.71988197111,375.348859528314
"Croton culiacanensis","perennial",5,3586.2,1302.43990264426,582.468831784156
"Croton cuneatus","perennial",128,17828.4140625,5048.31001351508,446.211780511058
"Croton cupreatus","perennial",NA,NA,NA,NA
"Croton cupulifer","perennial",2,5446,296.98484809835,210
"Croton curiosus","perennial",NA,NA,NA,NA
"Croton cuyabensis","perennial",6,7058.33333333333,918.529186616662,374.987970177415
"Croton decalobus","perennial",6,9185.33333333333,3346.16566635106,1366.0664128967
"Croton decalvatus","perennial",2,8479.5,262.336615820209,185.5
"Croton dichrous","perennial",7,13223.5714285714,2229.66446333246,842.733953870854
"Croton dioicus","perennial",94,2460.68085106383,1365.33676347409,140.823734614539
"Croton discolor","perennial",7,5754.57142857143,1652.45038827624,624.567540178721
"Croton disjunctus","perennial",2,2468.5,200.111219075793,141.5
"Croton domatifer","perennial",NA,NA,NA,NA
"Croton draco","perennial",70,10330.1428571429,5695.10990919814,680.695829677741
"Croton draconoides","perennial",15,17670.6666666667,6643.65547686197,1715.38446798841
"Croton echinocarpus","perennial",5,12483.8,1709.27607483402,764.411499128578
"Croton echioides","perennial",52,5147.94230769231,2367.80549854908,328.355543667088
"Croton ehrenbergii","perennial",7,4286.28571428571,2508.30551796,948.050373241887
"Croton eichleri","perennial",NA,NA,NA,NA
"Croton ekmanii","perennial",1,12745,NA,NA
"Croton elegans","perennial",3,6270,574.90781869792,331.923183884464
"Croton elliottii","annual",4,8606,864.545352579416,432.272676289708
"Croton emporiorum","perennial",4,3953,1302.17126369768,651.085631848838
"Croton eremophilus","perennial",3,5189.33333333333,1251.19955775781,722.380401481411
"Croton erythroxyloides","perennial",17,11094.2941176471,4780.0653861206,1159.3361461373
"Croton euryphyllus","perennial",17,10351.8235294118,2959.44657485344,717.771224793714
"Croton fantzianus","perennial",8,4751.375,1932.83063610269,683.358824836661
"Croton flavens","perennial",21,6783.7619047619,1549.09040745729,338.039240500143
"Croton floccosus","perennial",2,14123.5,5453.91460329184,3856.5
"Croton floribundus","perennial",85,9402.71764705882,2768.8908928433,300.328384517203
"Croton fragrans","perennial",26,11112.9230769231,3646.30517563275,715.099278579452
"Croton fragrantulus","perennial",3,9301,3663.77523873941,2115.28162033648
"Croton francoanus","perennial",7,5939.57142857143,3824.24083347021,1445.42717128294
"Croton fruticulosus","perennial",56,2432.75,1055.69195317574,141.07277124135
"Croton fuscescens","no_life_form_on_database",31,9592.22580645161,3000.24022048988,538.859050953963
"Croton glabellus","perennial",31,8616.67741935484,4048.08882797053,727.05821657886
"Croton glandulosepalus","perennial",15,7431,3515.76744314605,907.767250429525
"Croton glandulosus","annual",404,8500.2698019802,3231.71992773109,160.784075821759
"Croton gnaphalii","perennial",7,10876.4285714286,636.606591531184,240.614674882285
"Croton gossypiifolius","perennial",35,13275.9142857143,7976.05651261555,1348.19961951843
"Croton goudotii","perennial",14,9498.42857142857,1916.73114018014,512.267944936762
"Croton gracilipes","perennial",79,7637.93670886076,2664.16904995012,299.742436412046
"Croton gratissimus","perennial",77,3600.44155844156,3113.45920537163,354.811605827717
"Croton grewiifolius","perennial",6,7003,2907.13419022927,1186.83256331015
"Croton grisebachianus","perennial",NA,NA,NA,NA
"Croton guatemalensis","perennial",38,8821.15789473684,3974.79123726025,644.796283206459
"Croton guianensis","perennial",5,15507,5323.74600258127,2380.8515913429
"Croton guildingii subsp. tiarensis","perennial",NA,NA,NA,NA
"Croton gynopetalus","no_life_form_on_database",NA,NA,NA,NA
"Croton helicoideus","no_life_form_on_database",4,6681.25,855.911745839877,427.955872919939
"Croton heliotropiifolius","perennial",99,5502.18181818182,2181.74811189277,219.273935582262
"Croton hemiargyreus","perennial",7,8389.14285714286,2685.61708790683,1015.06784733528
"Croton heptalon","annual",10,4639.4,1324.69109187346,418.904104645549
"Croton heteranthus","perennial",4,12519.5,5176.7532617784,2588.3766308892
"Croton heterocalyx","perennial",10,6940,2650.93627066195,838.299654724437
"Croton heterochrous","perennial",4,9710.5,2997.89754105551,1498.94877052775
"Croton hibiscifolius","perennial",18,12694.8888888889,3603.42960637565,849.336503398865
"Croton hircinus","perennial",10,6243.3,2508.49109359923,793.254534602019
"Croton hirtus","annual",218,8850.95412844037,4746.45115429392,321.470236042157
"Croton hoffmannii","perennial",NA,NA,NA,NA
"Croton huberi","perennial",1,6217,NA,NA
"Croton humilis","perennial",38,5308.28947368421,1974.8106020427,320.356582327464
"Croton hutchinsonianus","perennial",10,6988.4,1395.43551146825,441.275454412169
"Croton hypoleucus","perennial",20,3052.75,1563.45339334369,349.59880671692
"Croton icche","perennial",14,6360.78571428571,1766.59556028718,472.142523399327
"Croton impressus","perennial",NA,NA,NA,NA
"Croton insularis","perennial",60,6223.16666666667,2966.19764685801,382.93446959469
"Croton itzaeus","perennial",5,4804.2,1309.18646494684,585.485986168755
"Croton jacobinensis","perennial",31,5612.29032258064,1839.62771946841,330.406892171952
"Croton jamaicensis","perennial",NA,NA,NA,NA
"Croton jimenezii","perennial",NA,NA,NA,NA
"Croton jutiapensis","perennial",7,8131.85714285714,1597.42463865764,603.769761722188
"Croton kerrii","perennial",9,7785.66666666667,2319.14132816437,773.047109388123
"Croton klotzschianus","perennial",NA,NA,NA,NA
"Croton kongensis","perennial",27,8951.40740740741,2923.57700112063,562.642656197864
"Croton kongkandanus","perennial",2,9818,3804.23448278363,2690
"Croton laceratoglandulosus","perennial",29,4967.89655172414,977.057219585848,181.434970809324
"Croton lachnocarpus","perennial",21,11961.1428571429,2767.26444861553,603.866609701948
"Croton lachnostachyus","perennial",39,4842.97435897436,1883.96367557981,301.675625206441
"Croton laevigatus","perennial",1,8305,NA,NA
"Croton lagoensis","perennial",6,11139.5,1972.47537373727,805.259699310312
"Croton lanatus var. tatacuensis","perennial",3,8351,1008.29162448173,582.13744081617
"Croton lasiopetaloides","no_life_form_on_database",3,7493,815.430561114801,470.789053965078
"Croton laureltyanus","perennial",5,7644.6,827.618450736811,370.122223056114
"Croton laurinus","perennial",NA,NA,NA,NA
"Croton lechleri","perennial",54,17833.5555555556,8336.07734470208,1134.39644171639
"Croton leonis","perennial",NA,NA,NA,NA
"Croton leptostachyus","perennial",16,11726.9375,3298.74069848379,824.685174620948
"Croton leucophyllus var. leucophyllus","annual",NA,NA,NA,NA
"Croton liebmannii","no_life_form_on_database",NA,NA,NA,NA
"Croton limnocharis","no_life_form_on_database",NA,NA,NA,NA
"Croton lindheimeri","annual",50,7841.48,2280.11363161164,322.456762157695
"Croton lindheimerianus","annual",58,2910.03448275862,1559.24370967418,204.738729476278
"Croton linearifolius","perennial",14,5545,2778.02481021208,742.458360840807
"Croton linearis","perennial",19,7560.31578947368,1882.67156670253,431.914479112302
"Croton longicolumellus","perennial",6,5753.33333333333,1647.51420833529,672.594859067808
"Croton louvelii","perennial",4,7820,4095.88533368143,2047.94266684072
"Croton luetzelburgii","perennial",5,4951.8,1531.24579999424,684.793939809634
"Croton lundellii","perennial",21,7927.2380952381,3771.73018526991,823.059003569008
"Croton macrobothrys","perennial",32,11841.25,3627.92773872625,641.333076427027
"Croton macrodontus","perennial",7,13023.1428571429,4656.02417764955,1759.81172462353
"Croton maestrensis","perennial",1,14356,NA,NA
"Croton magdalenae","perennial",18,1225.55555555556,501.739236494325,118.261072170833
"Croton magdalenensis","perennial",18,17616.6111111111,7639.21327285111,1800.57983605443
"Croton malambo","perennial",5,8096.8,5772.58392749729,2581.57801354133
"Croton malvaviscifolius","perennial",11,6273.63636363636,1300.03502050731,391.975307031341
"Croton manampetsae","perennial",9,4567.77777777778,3402.90503752962,1134.30167917654
"Croton martinianus","perennial",4,2937.25,1136.72376445057,568.361882225283
"Croton masonii","perennial",1,1540,NA,NA
"Croton matourensis","perennial",133,17312.6842105263,7174.24784608793,622.086183117979
"Croton megistocarpus","perennial",1,16064,NA,NA
"Croton mexicanus","perennial",7,7501.85714285714,4574.82587750876,1729.12165190157
"Croton miarensis","perennial",3,2491.33333333333,210.884644612483,121.754306334976
"Croton micans","perennial",1,9322,NA,NA
"Croton michaelii","perennial",1,2963,NA,NA
"Croton microtiglium","perennial",NA,NA,NA,NA
"Croton milleri","no_life_form_on_database",1,4242,NA,NA
"Croton minimus","no_life_form_on_database",3,3670.33333333333,692.108613826857,399.589094501395
"Croton monanthogynus","annual",167,6274.18562874252,2579.17788952533,199.582777175306
"Croton mongue","perennial",18,11074.3888888889,2888.75163631972,680.885290401804
"Croton montevidensis","perennial",11,10764.4545454545,2282.049182802,688.063717499218
"Croton morifolius","perennial",50,4939.32,2210.00565554729,312.541997099622
"Croton myricifolius","perennial",NA,NA,NA,NA
