"species","life_form","n","mean","sd","se"
"Acanthorrhinum ramosissimum","perennial",NA,NA,NA,NA
"Albraunia foveopilosa","annual",NA,NA,NA,NA
"Anarrhinum bellidifolium","annual",NA,NA,NA,NA
"Anarrhinum corsicum","perennial",1,160,NA,NA
"Anarrhinum duriminium","annual",5,207,3,1.34164078649987
"Anarrhinum forskaohlii","perennial",NA,NA,NA,NA
"Anarrhinum fruticosum","perennial",NA,NA,NA,NA
"Anarrhinum laxiflorum","annual",15,222.933333333333,34.3104870820792,8.85892967127716
"Anarrhinum longipedicellatum","annual",1,206,NA,NA
"Anarrhinum pedatum","annual",11,240.909090909091,13.8018444090241,4.16141266541794
"Antirrhinum australe","perennial",15,231.133333333333,30.6777412715443,7.92095873626339
"Antirrhinum charidemi","perennial",3,216.333333333333,81.7394233728947,47.1922780877456
"Antirrhinum cirrhigerum","perennial",NA,NA,NA,NA
"Antirrhinum controversum","perennial",10,245.1,14.7154491757623,4.65343361878564
"Antirrhinum graniticum","perennial",25,235.88,21.7951064844076,4.35902129688152
"Antirrhinum grosii","perennial",2,186.5,62.9325035256027,44.5
"Antirrhinum hispanicum","perennial",12,228.583333333333,36.3179352970736,10.4840848600884
"Antirrhinum latifolium","perennial",16,178.5625,75.1504879114789,18.7876219778697
"Antirrhinum linkianum","no_life_form_on_database",2,209.5,4.94974746830583,3.5
"Antirrhinum litigiosum","no_life_form_on_database",27,199.296296296296,74.0669213070776,14.2541856515627
"Antirrhinum lopesianum","no_life_form_on_database",2,219.5,6.36396103067893,4.5
"Antirrhinum majus","perennial",45,190.177777777778,60.8874852378209,9.07657039805217
"Antirrhinum meonanthum","perennial",23,200.478260869565,35.6764113121075,7.43904600040329
"Antirrhinum microphyllum","perennial",1,241,NA,NA
"Antirrhinum molle","perennial",6,158.333333333333,97.0353887335268,39.6145315649587
"Antirrhinum mollissimum","no_life_form_on_database",3,199,18.0831413200251,10.4403065089106
"Antirrhinum onubense","no_life_form_on_database",3,244.333333333333,31.5330514434194,18.2056157392285
"Antirrhinum pertegasii","perennial",3,149.666666666667,93.1683064852707,53.7907468292126
"Antirrhinum pulverulentum","perennial",6,236,14.1844985811977,5.79079729686106
"Antirrhinum rothmaleri","perennial",NA,NA,NA,NA
"Antirrhinum sempervirens","perennial",8,140.625,72.7872388737005,25.7341750957194
"Antirrhinum siculum","perennial",9,210.555555555556,66.0361853666441,22.0120617888814
"Antirrhinum subbaeticum","no_life_form_on_database",1,236,NA,NA
"Antirrhinum tortuosum","perennial",9,230,43.9602092806665,14.6534030935555
"Antirrhinum valentinum","perennial",5,241.8,10.1833196944808,4.55411901469428
"Asarina procumbens","perennial",4,166.5,76.1161393310687,38.0580696655344
"Chaenorhinum calycinum","annual",NA,NA,NA,NA
"Chaenorhinum crassifolium","no_life_form_on_database",13,210.769230769231,29.3432384208976,8.13835005497779
"Chaenorhinum cryptarum","annual",NA,NA,NA,NA
"Chaenorhinum exile","no_life_form_on_database",13,243,15.8797565052701,4.40425202474108
"Chaenorhinum flexuosum","perennial",4,170.25,42.6331248366025,21.3165624183013
"Chaenorhinum formenterae","no_life_form_on_database",NA,NA,NA,NA
"Chaenorhinum glareosum","perennial",1,141,NA,NA
"Chaenorhinum grandiflorum","annual",4,234.25,26.3106442338457,13.1553221169229
"Chaenorhinum johnstonii","annual",4,193,52.8456873043266,26.4228436521633
"Chaenorhinum litorale","annual",NA,NA,NA,NA
"Chaenorhinum litorale subsp. pterosporum","annual",NA,NA,NA,NA
"Chaenorhinum macropodum","perennial",5,233.2,19.7787765041218,8.84533775499839
"Chaenorhinum minus","annual",280,41.3428571428571,92.6636319939837,5.53771120020216
"Chaenorhinum origanifolium","perennial",27,191.925925925926,48.7930684909602,9.39023040928124
"Chaenorhinum raveyi","annual",2,213,2.82842712474619,2
