"species","life_form","n","mean","sd","se"
"Acnistus arborescens","perennial",132,58.4318181818182,11.3945166816955,0.991765377348828
"Anisodus acutangulus","perennial",NA,NA,NA,NA
"Anisodus carniolicoides","perennial",NA,NA,NA,NA
"Anisodus luridus","perennial",17,31.0588235294118,3.41816084019049,0.829025775850318
"Anisodus tanguticus","perennial",37,30.972972972973,2.03424141589393,0.334427228707578
"Anthocercis angustifolia","perennial",4,39.5,1.73205080756888,0.866025403784439
"Anthocercis gracilis","perennial",1,37,NA,NA
"Anthocercis ilicifolia","perennial",NA,NA,NA,NA
"Anthocercis intricata","perennial",4,33.5,3.87298334620742,1.93649167310371
"Anthocercis littorea","perennial",27,37.8888888888889,3.73479824739141,0.718762257833458
"Anthocercis myosotidea","perennial",NA,NA,NA,NA
"Anthocercis racemosa","perennial",NA,NA,NA,NA
"Anthocercis sylvicola","perennial",1,38,NA,NA
"Anthocercis viscosa","perennial",NA,NA,NA,NA
"Anthotroche blackii","perennial",NA,NA,NA,NA
"Anthotroche myoporoides","perennial",3,40.6666666666667,0.577350269189626,0.333333333333333
"Anthotroche pannosa","perennial",44,40.1363636363636,1.4720798305405,0.221924384516036
"Anthotroche walcottii","perennial",7,39.7142857142857,0.951189731211342,0.359515925489083
"Athenaea pogogena","perennial",15,52.8,6.49395323138599,1.67673151441385
"Atropa belladonna","perennial",146,28.2534246575342,4.32604245971418,0.358025821400332
"Atropa komarovii","perennial",NA,NA,NA,NA
"Atropanthe sinensis","perennial",5,24.4,0.547722557505166,0.244948974278318
"Aureliana fasciculata","perennial",80,50.65,6.50627739722341,0.727423927033097
"Benthamiella patagonica","perennial",26,34.9230769230769,1.67148022837429,0.327804242348654
"Benthamiella skottsbergii","perennial",3,35.3333333333333,1.52752523165195,0.881917103688197
"Bouchetia anomala","perennial",9,41,5.5,1.83333333333333
"Bouchetia erecta","perennial",6,47.6666666666667,4.7187568984497,1.92642443690665
"Brachistus stramonifolius","perennial",33,54.5757575757576,5.1419251199715,0.895094271984359
"Browallia eludens","annual",4,41.75,2.5,1.25
"Browallia speciosa","annual",25,67.48,7.14796008196278,1.42959201639256
"Brugmansia arborea","perennial",10,61.3,8.02842173503333,2.53880986991062
"Brugmansia aurea","perennial",24,71.9583333333333,3.09949738796002,0.632682254965944
"Brugmansia sanguinea","perennial",24,66.5,6.44036185858879,1.31463335936877
"Brunfelsia americana","perennial",NA,NA,NA,NA
"Brunfelsia uniflora","perennial",107,54.1869158878505,7.98835336318584,0.77226326835824
"Calibrachoa parviflora","perennial",118,39.6186440677966,5.3969277292701,0.496827468219769
"Calibrachoa pygmaea","annual",7,40.4285714285714,1.2724180205607,0.48092880658867
"Calibrachoa sellowiana","perennial",11,44.6363636363636,2.20330330516374,0.66432094205255
"Capsicum annuum","annual",112,48.4464285714286,5.88912463204753,0.556469972009376
"Capsicum baccatum","perennial",71,48.8450704225352,5.26076552637934,0.624338003476553
"Capsicum campylopodium","annual",7,48.5714285714286,3.59894164336975,1.36027208162721
"Capsicum cardenasii","no_life_form_on_database",1,56,NA,NA
"Capsicum ceratocalyx","no_life_form_on_database",1,55,NA,NA
"Capsicum chacoense","perennial",76,41.7631578947368,4.7353096936459,0.54317727423608
"Capsicum chinense","perennial",28,58.6071428571429,5.13765536460968,0.970925601193864
"Capsicum ciliatum","no_life_form_on_database",34,53.1764705882353,8.50123195434244,1.45794925213801
"Capsicum coccineum","perennial",17,58.3529411764706,3.92015906039838,0.950778227955566
"Capsicum eximium","perennial",11,51.2727272727273,5.47888508897402,1.65194600996362
"Capsicum flexuosum","perennial",49,45.6530612244898,4.09039026463329,0.584341466376184
"Capsicum frutescens","perennial",18,53.3888888888889,2.83131415941097,0.667347147262995
"Capsicum galapagoense","perennial",NA,NA,NA,NA
"Capsicum geminifolium","perennial",18,70,3.98526698493043,0.939336436627724
"Capsicum hunzikerianum","no_life_form_on_database",2,45.5,2.12132034355964,1.5
"Capsicum lanceolatum","perennial",14,52.9285714285714,5.53956796030279,1.4805118127288
"Capsicum lycianthoides","no_life_form_on_database",18,67.3333333333333,6.65096189416592,1.56764675225935
"Capsicum minutiflorum","no_life_form_on_database",3,54,4,2.3094010767585
"Capsicum pereirae","no_life_form_on_database",7,51.7142857142857,4.30945803685667,1.62882203585591
"Capsicum pubescens","perennial",17,61.1176470588235,6.78124576443348,1.64469368000186
"Capsicum recurvatum","perennial",15,47.2,4.6934604961128,1.21184628916849
"Capsicum rhomboideum","perennial",75,59,10.2772380346872,1.18671322917051
"Capsicum schottianum","no_life_form_on_database",14,47.7857142857143,4.33551649710888,1.15871552334912
"Capsicum tovarii","no_life_form_on_database",NA,NA,NA,NA
"Capsicum villosum","no_life_form_on_database",9,49.2222222222222,4.73755680118397,1.57918560039465
"Cestrum acutifolium","perennial",NA,NA,NA,NA
"Cestrum aurantiacum","perennial",41,55.7317073170732,4.09282537035177,0.639191934840964
"Cestrum chiriquianum","perennial",1,60,NA,NA
"Cestrum dasyanthum","perennial",3,58.6666666666667,1.15470053837925,0.666666666666667
"Cestrum diurnum","perennial",36,42.5277777777778,10.0042451306893,1.66737418844822
"Cestrum elegans","perennial",12,48.5833333333333,4.64089202501834,1.33971012996216
"Cestrum endlicheri","perennial",4,50.75,6.89806736219163,3.44903368109581
"Cestrum fasciculatum","perennial",20,48.6,4.8384425506344,1.0819086448446
"Cestrum fragile","perennial",7,58.5714285714286,4.72077475481666,1.78428514239954
"Cestrum fulvescens","perennial",11,52.8181818181818,3.73679493197531,1.12668606435125
"Cestrum glanduliferum","perennial",41,57.1219512195122,8.83797239742018,1.38025939677277
"Cestrum guatemalense","perennial",10,57.7,2.49666444147653,0.789514618821801
"Cestrum inclusum","perennial",4,58,1.82574185835055,0.912870929175277
