"species","life_form","n","mean","sd","se"
"Lupinus albescens","perennial",18,268,123.127385017211,29.0214029651456
"Lupinus albicaulis","annual",38,551.921052631579,291.305113711616,47.2559295289568
"Lupinus albifrons","perennial",45,395.866666666667,270.219910443328,40.2820059083457
"Lupinus albus","annual",13,260.153846153846,85.4642675370299,23.703522986518
"Lupinus anatolicus","annual",NA,NA,NA,NA
"Lupinus andersonii","perennial",37,419.324324324324,318.622560934307,52.3812263502396
"Lupinus angustifolius","annual",113,246.637168141593,89.0937569909706,8.3812356444103
"Lupinus arboreus","perennial",28,381.428571428571,212.665348057812,40.1899731029974
"Lupinus arcticus","perennial",200,99.665,179.167961890063,12.6690880823837
"Lupinus argenteus","perennial",183,118.207650273224,127.310948168527,9.41109609115701
"Lupinus arizonicus","annual",59,73.3389830508475,69.933369808276,9.10454925655868
"Lupinus arvensis","perennial",NA,NA,NA,NA
"Lupinus aschenbornii","perennial",12,80.0833333333333,49.8934470707934,14.4029975485605
"Lupinus atlanticus","annual",NA,NA,NA,NA
"Lupinus aureonitens","annual",1,105,NA,NA
"Lupinus ballianus","perennial",14,50.3571428571429,99.4543630499453,26.5802965823375
"Lupinus bandelierae","perennial",NA,NA,NA,NA
"Lupinus bangii","perennial",NA,NA,NA,NA
"Lupinus benthamii","annual",20,286.75,161.002084000896,36.0011604345135
"Lupinus bicolor","annual",78,320.410256410256,219.94872105434,24.9042885539305
"Lupinus bogotensis","perennial",14,448.642857142857,384.28627292741,102.704826552476
"Lupinus bracteolaris","annual",17,372.294117647059,88.0388867957523,21.3525664365108
"Lupinus brevicaulis","annual",96,84.7708333333333,79.3456766529139,8.09818421231264
"Lupinus breweri","perennial",19,472.789473684211,359.94530123762,82.577115436689
"Lupinus cervinus","perennial",3,510.333333333333,71.500582748208,41.280880696893
"Lupinus chachas","perennial",NA,NA,NA,NA
"Lupinus chamissonis","perennial",18,321.944444444444,155.687648164039,36.6959305879258
"Lupinus chrysanthus","perennial",NA,NA,NA,NA
"Lupinus citrinus","annual",NA,NA,NA,NA
"Lupinus concinnus","annual",89,139.730337078652,134.48139141675,14.254998980206
"Lupinus cosentinii","annual",14,241.928571428571,95.9474730382076,25.6430408025502
"Lupinus crotalarioides","perennial",9,38.2222222222222,30.4908911716999,10.1636303905666
"Lupinus cumulicola","perennial",NA,NA,NA,NA
"Lupinus diffusus","perennial",30,260.333333333333,90.4899816643212,16.5211347285925
"Lupinus digitatus","annual",NA,NA,NA,NA
"Lupinus duranii","perennial",1,183,NA,NA
"Lupinus elegans","perennial",39,64.7179487179487,36.1604237850318,5.7903019015067
"Lupinus ellsworthianus","perennial",NA,NA,NA,NA
"Lupinus excubitus","perennial",31,157.064516129032,105.210245218442,18.8963178687694
"Lupinus flavoculatus","annual",21,73.7619047619048,29.8996735131084,6.5246436727755
"Lupinus formosus","perennial",35,386.657142857143,255.845879946726,43.2458467983473
"Lupinus gibertianus","annual",27,283.037037037037,144.49101156007,27.807308139896
"Lupinus grayi","perennial",16,401.4375,231.707565334698,57.9268913336745
"Lupinus guadalupensis","annual",3,116.666666666667,55.2298228616871,31.8869530964904
"Lupinus guaraniticus","perennial",13,377.384615384615,123.516893892791,34.2574226397311
"Lupinus havardii","annual",5,31.4,4.82700735445887,2.15870331449229
"Lupinus hirsutissimus","annual",28,219.821428571429,116.056516746648,21.9326200957168
"Lupinus hispanicus","annual",32,267.53125,104.719898092252,18.5120375165489
"Lupinus huachucanus","perennial",8,133.375,55.8465691490022,19.7447438756314
"Lupinus huaronensis","perennial",NA,NA,NA,NA
"Lupinus huigrensis","annual",NA,NA,NA,NA
"Lupinus lanatus","perennial",13,464.846153846154,63.3322537019989,17.5652067779424
"Lupinus latifolius","perennial",65,543.076923076923,365.409586444287,45.3234810709695
"Lupinus lepidus","perennial",14,420.357142857143,337.271998687856,90.139733231602
"Lupinus leucophyllus","perennial",66,184.30303030303,171.776059019336,21.1441712192439
"Lupinus lindleyanus","annual",NA,NA,NA,NA
"Lupinus linearis","annual",12,307.083333333333,71.4454125168087,20.6245140744717
"Lupinus littoralis","perennial",12,651.5,316.639887224933,91.4060620627439
"Lupinus luteolus","annual",26,385.230769230769,238.335277739962,46.7413935374469
"Lupinus luteus","annual",35,302.057142857143,105.168476281447,17.7767170385161
"Lupinus magnistipulatus","annual",5,433.6,11.991663771137,5.36283507111677
"Lupinus mantaroensis","annual",NA,NA,NA,NA
"Lupinus mexicanus","annual",21,46.0952380952381,16.8875834917396,3.68517284075159
"Lupinus micranthus","annual",34,276.617647058824,147.27299217643,25.2571097879616
"Lupinus microcarpus","annual",65,230.338461538462,175.632987089118,21.7845909387086
"Lupinus microphyllus","perennial",17,148.294117647059,194.068855276253,47.0686111145117
"Lupinus misticola","perennial",2,6.5,7.77817459305202,5.5
"Lupinus mollendoensis","annual",NA,NA,NA,NA
"Lupinus montanus","perennial",43,91.4418604651163,76.6178837526982,11.6841177341962
"Lupinus multiflorus","perennial",13,350.769230769231,123.820538042062,34.3416383743225
"Lupinus mutabilis","annual",16,167.75,212.29460662014,53.073651655035
"Lupinus nanus","annual",33,403.181818181818,238.211494074259,41.4672985101517
"Lupinus neomexicanus","perennial",13,98.7692307692308,42.1844241518791,11.6998541773478
"Lupinus nevadensis","perennial",15,135.6,96.0258893662091,24.7937780213389
"Lupinus nootkatensis","perennial",100,353.18,343.688294884193,34.3688294884193
