"species","life_form","n","mean","sd","se"
"Acanthorrhinum ramosissimum","perennial",NA,NA,NA,NA
"Albraunia foveopilosa","annual",NA,NA,NA,NA
"Anarrhinum bellidifolium","annual",NA,NA,NA,NA
"Anarrhinum corsicum","perennial",1,43,NA,NA
"Anarrhinum duriminium","annual",5,46.6,2.96647939483827,1.32664991614216
"Anarrhinum forskaohlii","perennial",NA,NA,NA,NA
"Anarrhinum fruticosum","perennial",NA,NA,NA,NA
"Anarrhinum laxiflorum","annual",14,56,12.8302527105036,3.42902927345944
"Anarrhinum longipedicellatum","annual",1,56,NA,NA
"Anarrhinum pedatum","annual",11,68.5454545454545,7.17444961462043,2.16317794990962
"Antirrhinum australe","perennial",15,55.4,12.5913802715531,3.25108040649932
"Antirrhinum charidemi","perennial",3,54.6666666666667,2.3094010767585,1.33333333333333
"Antirrhinum cirrhigerum","perennial",NA,NA,NA,NA
"Antirrhinum controversum","perennial",10,43.2,13.2731977223945,4.19735366365258
"Antirrhinum graniticum","perennial",25,46.56,11.8711133990596,2.37422267981193
"Antirrhinum grosii","perennial",2,48,1.4142135623731,1
"Antirrhinum hispanicum","perennial",10,47.4,16.1121072488983,5.0950956811428
"Antirrhinum latifolium","perennial",16,31.625,9.11317727249942,2.27829431812486
"Antirrhinum linkianum","no_life_form_on_database",2,61.5,4.94974746830583,3.5
"Antirrhinum litigiosum","no_life_form_on_database",27,38.7407407407407,13.9741315750337,2.68932287551231
"Antirrhinum lopesianum","no_life_form_on_database",2,46.5,3.53553390593274,2.5
"Antirrhinum majus","perennial",45,34.8888888888889,16.0980267314496,2.399752138342
"Antirrhinum meonanthum","perennial",22,43,12.6791918023944,2.70321277508066
"Antirrhinum microphyllum","perennial",1,33,NA,NA
"Antirrhinum molle","perennial",6,31.6666666666667,11.6045967903528,4.73755680118397
"Antirrhinum mollissimum","no_life_form_on_database",3,49.3333333333333,6.65832811847939,3.84418753155693
"Antirrhinum onubense","no_life_form_on_database",3,61,9.16515138991168,5.29150262212918
"Antirrhinum pertegasii","perennial",3,38.6666666666667,3.05505046330389,1.76383420737639
"Antirrhinum pulverulentum","perennial",6,32.8333333333333,9.57949198374667,3.91081122587686
"Antirrhinum rothmaleri","perennial",NA,NA,NA,NA
"Antirrhinum sempervirens","perennial",8,29.25,7.90569415042095,2.79508497187474
"Antirrhinum siculum","perennial",9,51.1111111111111,16.4730419507482,5.49101398358274
"Antirrhinum subbaeticum","no_life_form_on_database",1,35,NA,NA
"Antirrhinum tortuosum","perennial",9,63.4444444444444,10.4176666186713,3.47255553955709
"Antirrhinum valentinum","perennial",5,41.8,9.25742944882649,4.14004830889689
"Asarina procumbens","perennial",4,26.5,9.32737905308882,4.66368952654441
"Chaenorhinum (DC.)","no_life_form_on_database",NA,NA,NA,NA
"Chaenorhinum calycinum","annual",NA,NA,NA,NA
"Chaenorhinum crassifolium","no_life_form_on_database",13,38.3846153846154,11.3764263687274,3.15525296953749
"Chaenorhinum cryptarum","annual",NA,NA,NA,NA
"Chaenorhinum exile","no_life_form_on_database",13,38.6153846153846,11.7582486049756,3.26115140422249
"Chaenorhinum flexuosum","perennial",4,65,9.55684745788763,4.77842372894382
"Chaenorhinum formenterae","no_life_form_on_database",NA,NA,NA,NA
"Chaenorhinum glareosum","perennial",2,53.5,3.53553390593274,2.5
"Chaenorhinum grandiflorum","annual",4,39.25,13.2507861402006,6.62539307010032
"Chaenorhinum johnstonii","annual",4,76,12.4632793972266,6.23163969861331
"Chaenorhinum litorale","annual",NA,NA,NA,NA
"Chaenorhinum litorale subsp. pterosporum","annual",NA,NA,NA,NA
"Chaenorhinum macropodum","perennial",5,52.4,8.61974477580398,3.85486705347928
"Chaenorhinum minus","annual",280,29.3642857142857,8.9999687090541,0.537851004208789
"Chaenorhinum origanifolium","perennial",28,32.2142857142857,8.94575066869489,1.6905879685826
