"species","life_form","n","mean","sd","se"
"Agathisanthemum bojeri","perennial",36,301.805555555556,237.808544775527,39.6347574625879
"Agathisanthemum chlorophyllum","perennial",2,372.5,17.6776695296637,12.5
"Agathisanthemum globosum","perennial",20,210.7,189.438255459606,42.359681674665
"Agathisanthemum quadricostatum","no_life_form_on_database",7,127.714285714286,56.5677006948732,21.3805811824815
"Amphiasma luzuloides","perennial",4,239.25,97.7935751127513,48.8967875563757
"Amphiasma merenskyanum","perennial",6,94.8333333333333,35.3237408362516,14.4208568091883
"Amphistemon humbertii","perennial",1,287,NA,NA
"Amphistemon rakotonasolianus","perennial",2,368,32.5269119345812,23
"Arcytophyllum aristatum","perennial",5,685.2,245.527391547257,109.803187567575
"Arcytophyllum capitatum","no_life_form_on_database",NA,NA,NA,NA
"Arcytophyllum ciliolatum","perennial",NA,NA,NA,NA
"Arcytophyllum ericoides","perennial",NA,NA,NA,NA
"Arcytophyllum filiforme","perennial",21,453.857142857143,162.406368629523,35.4399751232234
"Arcytophyllum lavarum","perennial",NA,NA,NA,NA
"Arcytophyllum macbridei","perennial",NA,NA,NA,NA
"Arcytophyllum muticum","perennial",23,479.173913043478,238.491214279557,49.7288558032621
"Arcytophyllum nitidum","perennial",22,467.863636363636,194.264497027107,41.4173299286415
"Arcytophyllum rivetii","perennial",12,320.666666666667,178.14974974255,51.427402984963
"Arcytophyllum setosum","perennial",24,380.166666666667,155.915436017111,31.8261051054567
"Arcytophyllum thymifolium","perennial",29,334.344827586207,167.938397690103,31.1853775519759
"Arcytophyllum vernicosum","perennial",5,277,73.613857391119,32.9211178425035
"Astiella delicatula","annual",5,423,118.951670858378,53.196804415303
"Astiella desseinii","no_life_form_on_database",NA,NA,NA,NA
"Astiella latifolia","annual",7,506.714285714286,157.582480292823,59.560579119364
"Astiella perrieri","annual",3,864,365.230064479911,210.865676043621
"Astiella tsaratanensis","no_life_form_on_database",6,750,232.784879234026,95.0340289931279
"Batopedina pulvinellata","perennial",3,134.333333333333,52.8141395209023,30.4922576694114
"Bouvardia glaberrima","perennial",21,300.285714285714,213.348808962493,46.556526976157
"Carphalea madagascariensis","perennial",6,416.166666666667,55.8011349944306,22.7807179674195
"Conostomium natalense","perennial",20,481.65,272.572206753984,60.9489983079037
"Conostomium quadrangulare","annual",9,158.444444444444,79.4577106250726,26.4859035416909
"Conostomium zoutpansbergense","perennial",1,462,NA,NA
"Cordylostigma microcala","annual",NA,NA,NA,NA
"Cordylostigma virgatum","annual",45,564.644444444444,282.580974360814,42.1246845212604
"Crusea calocephala","perennial",59,354.186440677966,225.60451164603,29.3712056835573
"Crusea megalocarpa","annual",19,257,219.127055989594,50.2711943607484
"Dentella repens","perennial",86,412.872093023256,226.729836460599,24.4489070335085
"Diodella teres","annual",160,266.60625,161.434025579429,12.762480317022
"Diodia aulacosperma","annual",NA,NA,NA,NA
"Diodia spicata","perennial",5,211.4,120.547915784554,53.9106668480367
"Emmeorhiza umbellata","perennial",162,456.37037037037,224.646966347874,17.6499325863964
"Ernodea littoralis","perennial",45,397.911111111111,147.044647243034,21.9201217975267
"Exallage auricularia","perennial",NA,NA,NA,NA
"Exallage chrysotricha","annual",1,821,NA,NA
"Exallage pachycarpa","annual",NA,NA,NA,NA
"Galianthe brasiliensis","perennial",83,500.530120481928,163.966559451243,17.9976680612212
"Galianthe eupatorioides","perennial",39,404.076923076923,76.9379054533366,12.3199247578731
"Hedyotis acutangula","perennial",12,608.916666666667,213.322401471803,61.5808729569614
"Hedyotis albonerva","perennial",NA,NA,NA,NA
"Hedyotis angustifolia","annual",NA,NA,NA,NA
"Hedyotis articularis","perennial",NA,NA,NA,NA
"Hedyotis cantoniensis","perennial",NA,NA,NA,NA
"Hedyotis capitellata","perennial",25,630.8,197.280679912318,39.4561359824637
"Hedyotis cathayana","perennial",1,591,NA,NA
"Hedyotis caudatifolia","perennial",17,636.705882352941,227.708630904134,55.2274551225019
"Hedyotis cheniana","perennial",NA,NA,NA,NA
"Hedyotis communis","perennial",1,545,NA,NA
"Hedyotis coprosmoides","perennial",NA,NA,NA,NA
"Hedyotis coronaria","no_life_form_on_database",12,486.416666666667,154.020930297466,44.4620127840394
"Hedyotis corymbiformis","perennial",NA,NA,NA,NA
"Hedyotis costata","no_life_form_on_database",NA,NA,NA,NA
"Hedyotis cyanantha","annual",NA,NA,NA,NA
"Hedyotis dendroides","perennial",NA,NA,NA,NA
"Hedyotis dianxiensis","no_life_form_on_database",NA,NA,NA,NA
"Hedyotis effusa","perennial",8,783,187.461234087782,66.2775549165348
"Hedyotis fissistipula","no_life_form_on_database",NA,NA,NA,NA
"Hedyotis flavescens","perennial",NA,NA,NA,NA
"Hedyotis fruticosa","perennial",NA,NA,NA,NA
"Hedyotis fruticulosa","perennial",NA,NA,NA,NA
"Hedyotis fulva","no_life_form_on_database",NA,NA,NA,NA
"Hedyotis gardneri","perennial",NA,NA,NA,NA
"Hedyotis hedyotidea","perennial",57,698.982456140351,226.877837741251,30.050703718924
"Hedyotis koana","no_life_form_on_database",NA,NA,NA,NA
"Hedyotis korrorensis","perennial",NA,NA,NA,NA
"Hedyotis kurzii","annual",NA,NA,NA,NA
"Hedyotis lawsoniae","perennial",NA,NA,NA,NA
"Hedyotis lessertiana var. lessertiana","perennial",NA,NA,NA,NA
"Hedyotis lessertiana var. marginata","perennial",NA,NA,NA,NA
"Hedyotis lindleyana","no_life_form_on_database",27,693.333333333333,344.218289417095,66.244840684984
"Hedyotis macrosepala","no_life_form_on_database",NA,NA,NA,NA
"Hedyotis macrostegia","no_life_form_on_database",1,713,NA,NA
"Hedyotis marginata","perennial",NA,NA,NA,NA
