"species","life_form","n","mean","sd","se"
"Acnistus arborescens","perennial",133,1419.21804511278,202.855723410487,17.589822014426
"Anisodus acutangulus","perennial",NA,NA,NA,NA
"Anisodus carniolicoides","perennial",NA,NA,NA,NA
"Anisodus luridus","perennial",17,1217.76470588235,158.375159594144,38.4116183223947
"Anisodus tanguticus","perennial",37,1126.59459459459,211.550815994048,34.7787399130435
"Anthocercis angustifolia","perennial",4,2084,203.077981737722,101.538990868861
"Anthocercis gracilis","perennial",1,2142,NA,NA
"Anthocercis ilicifolia","perennial",NA,NA,NA,NA
"Anthocercis intricata","perennial",4,2359.25,88.8083141753443,44.4041570876722
"Anthocercis littorea","perennial",22,2003.36363636364,364.003472701193,77.6058011358242
"Anthocercis myosotidea","perennial",NA,NA,NA,NA
"Anthocercis racemosa","perennial",NA,NA,NA,NA
"Anthocercis sylvicola","perennial",1,1440,NA,NA
"Anthocercis viscosa","perennial",NA,NA,NA,NA
"Anthotroche blackii","perennial",NA,NA,NA,NA
"Anthotroche myoporoides","perennial",3,2476.33333333333,48.9931968066316,28.286235364769
"Anthotroche pannosa","perennial",44,2657.27272727273,337.823083163318,50.9287460169889
"Anthotroche walcottii","perennial",7,2548.28571428571,217.242348761097,82.1098898647748
"Athenaea pogogena","perennial",15,1333.26666666667,131.059673794948,33.8394622644806
"Atropa belladonna","perennial",145,1024.72413793103,243.081390197885,20.1868106924976
"Atropa komarovii","perennial",NA,NA,NA,NA
"Atropanthe sinensis","perennial",5,1136.2,66.6010510427576,29.7848955009078
"Aureliana fasciculata","perennial",80,1351.5625,168.393364353314,18.826950482695
"Benthamiella patagonica","perennial",25,1410.96,290.036991893563,58.0073983787126
"Benthamiella skottsbergii","perennial",3,1386.33333333333,210.509698905617,121.537831330185
"Bouchetia anomala","perennial",9,1826.77777777778,209.140370192951,69.7134567309836
"Bouchetia erecta","perennial",6,1846.66666666667,165.456540114517,67.547349647817
"Brachistus stramonifolius","perennial",33,1737.30303030303,203.151034462122,35.3640558841414
"Browallia eludens","annual",4,2108.75,160.894116320848,80.4470581604242
"Browallia speciosa","annual",25,1255.36,112.966396183408,22.5932792366816
"Brugmansia arborea","perennial",10,1491.2,252.94918242384,79.9895548736764
"Brugmansia aurea","perennial",24,1287.5,127.398723630218,26.0051555646574
"Brugmansia sanguinea","perennial",24,1238.625,189.859630642815,38.7549348190148
"Brunfelsia americana","perennial",NA,NA,NA,NA
"Brunfelsia uniflora","perennial",106,1466.49056603774,188.278580087265,18.287232302346
"Calibrachoa parviflora","perennial",118,1874.16101694915,260.593535886763,23.989579472573
"Calibrachoa pygmaea","annual",7,1645.28571428571,51.3345701768126,19.4026437640342
"Calibrachoa sellowiana","perennial",11,1213.09090909091,68.0094913162193,20.505633170803
"Capsicum annuum","annual",112,1868.67857142857,199.277533587044,18.8299569912014
"Capsicum baccatum","perennial",70,1529.75714285714,210.099316453736,25.1116713827106
"Capsicum campylopodium","annual",7,1263.28571428571,96.5707241450781,36.5003028596139
"Capsicum cardenasii","no_life_form_on_database",1,1388,NA,NA
"Capsicum ceratocalyx","no_life_form_on_database",1,1507,NA,NA
"Capsicum chacoense","perennial",76,1821.63157894737,146.082701883124,16.7568351291557
"Capsicum chinense","perennial",28,1464.89285714286,138.737786058533,26.2189770970402
"Capsicum ciliatum","no_life_form_on_database",34,1700.17647058824,208.233038246741,35.7116714392421
"Capsicum coccineum","perennial",17,1387.11764705882,107.793716394406,26.1438163807065
"Capsicum eximium","perennial",11,1672.45454545455,132.226596141898,39.8678187916847
"Capsicum flexuosum","perennial",49,1366.38775510204,184.638928759905,26.3769898228436
"Capsicum frutescens","perennial",18,1564.27777777778,134.507732362714,31.7037765585668
"Capsicum galapagoense","perennial",NA,NA,NA,NA
"Capsicum geminifolium","perennial",18,1252.38888888889,137.877242454758,32.497977703687
"Capsicum hunzikerianum","no_life_form_on_database",2,1106,18.3847763108502,13
"Capsicum lanceolatum","perennial",14,1567.85714285714,123.273839724572,32.9463195001024
"Capsicum lycianthoides","no_life_form_on_database",18,1187.72222222222,168.201841479587,39.645554239427
"Capsicum minutiflorum","no_life_form_on_database",3,1571,133.551488198372,77.1059876620054
"Capsicum pereirae","no_life_form_on_database",7,1271.85714285714,54.3305579191814,20.5350206922207
"Capsicum pubescens","perennial",17,1427.47058823529,186.299194055912,45.1841914741157
"Capsicum recurvatum","perennial",15,1186.46666666667,116.373086399284,30.0474017047456
"Capsicum rhomboideum","perennial",75,1636.32,221.220762917828,25.5443734041885
"Capsicum schottianum","no_life_form_on_database",14,1183.78571428571,63.0911167359479,16.8618102124912
"Capsicum tovarii","no_life_form_on_database",NA,NA,NA,NA
"Capsicum villosum","no_life_form_on_database",9,1179.44444444444,73.3145809357032,24.4381936452344
"Cestrum acutifolium","perennial",NA,NA,NA,NA
"Cestrum aurantiacum","perennial",41,1664.53658536585,116.137009080003,18.1375536025153
"Cestrum chiriquianum","perennial",1,987,NA,NA
"Cestrum dasyanthum","perennial",3,1473.66666666667,53.7804177497101,31.0501386649257
"Cestrum diurnum","perennial",36,1803.83333333333,121.932182555948,20.3220304259914
"Cestrum elegans","perennial",12,1551.91666666667,172.179324243562,49.7038896004542
"Cestrum endlicheri","perennial",4,1641,329.08661473843,164.543307369215
"Cestrum fasciculatum","perennial",20,1629.7,212.781850235103,47.5794681503869
"Cestrum fragile","perennial",7,1555,188.638985012819,71.2988345593658
"Cestrum fulvescens","perennial",11,1736.18181818182,139.151585101872,41.9557815241927
"Cestrum glanduliferum","perennial",41,1671,215.681825845387,33.6838421132773
"Cestrum guatemalense","perennial",10,1597.7,154.689689378446,48.9171748979844
"Cestrum inclusum","perennial",4,1726.75,220.702476953326,110.351238476663
"Cestrum irazuense","perennial",3,1397.66666666667,284.82333705884,164.442830322409
"Cestrum laxum","perennial",25,1648.04,199.895072475537,39.9790144951073
"Cestrum luteovirescens","perennial",11,1680.81818181818,166.272558278159,50.1330626128321
"Cestrum macrophyllum","perennial",8,1728.625,125.374795256919,44.3266839580211
"Cestrum megalophyllum","perennial",66,1412.15151515152,235.091291100958,28.9377375378732
"Cestrum milciomejiae","perennial",NA,NA,NA,NA
"Cestrum miradorense","perennial",3,1517.66666666667,179.360902465764,103.554065320703
"Cestrum mortonianum","perennial",NA,NA,NA,NA
"Cestrum nocturnum","perennial",122,1710.10655737705,193.068001011293,17.4795555084951
"Cestrum oblongifolium","perennial",27,1755.22222222222,153.108642506739,29.4657719888413
"Cestrum pacayense","perennial",7,1522.14285714286,65.684672416601,24.8264725947243
"Cestrum pittieri","perennial",NA,NA,NA,NA
"Cestrum poasanum","perennial",3,1398.33333333333,249.042834334444,143.784947442739
"Cestrum regelii","perennial",5,1644.8,164.817171435503,73.7084798378043
"Cestrum rigidum","perennial",23,1413.5652173913,127.513930107818,26.5884924205465
"Cestrum roseum","perennial",19,1695.52631578947,170.927654748712,39.2134933529497
"Cestrum sphaerocarpum","perennial",3,1663.33333333333,185.392376686134,107.036338585444
"Cestrum strigillatum","perennial",200,1508.74,192.822235419989,13.6345910229023
"Cestrum thyrsoideum","perennial",25,1755.2,138.356724929919,27.6713449859838
"Cestrum tomentosum","perennial",3,1675,424.410178954275,245.033331066068
"Cestrum tuerckheimii","perennial",NA,NA,NA,NA
"Cestrum violaceum","perennial",2,1411.5,92.6309883354377,65.5
"Cestrum virgaurea","perennial",NA,NA,NA,NA
"Chamaesaracha coronopus","perennial",115,2154.21739130435,238.611472445498,22.2506345356728
"Chamaesaracha sordida","perennial",83,2232.10843373494,178.032267015663,19.5415800432612
"Coeloneurum ferrugineum","perennial",5,1859.2,51.1634635262313,22.8809964817968
"Combera paradoxa","perennial",6,1316.16666666667,224.490014625744,91.6476646971675
"Crenidium spinescens","perennial",6,2533.66666666667,77.9658044700795,31.8294063895498
"Cuatresia exiguiflora","perennial",21,1533.47619047619,186.509683139407,40.6997495632648
"Cuatresia riparia","perennial",44,1389.75,238.428491059347,35.9444474624755
"Cyphanthera albicans","perennial",13,1765.46153846154,211.604432603469,58.6885101436362
"Cyphanthera anthocercidea","perennial",2,1474.5,202.939646200539,143.5
"Cyphanthera microphylla","perennial",23,2096.73913043478,289.664573631971,60.3992388439627
"Cyphanthera odgersii","perennial",5,2389.6,123.090617026644,55.0477974127939
"Datura bernhardii","no_life_form_on_database",NA,NA,NA,NA
"Datura ceratocaula","annual",NA,NA,NA,NA
"Datura discolor","annual",110,2099.33636363636,361.043448992015,34.4241421706086
"Datura ferox","annual",NA,NA,NA,NA
"Datura innoxia","annual",105,1998.47619047619,212.906177207333,20.777515386783
"Datura laevis","no_life_form_on_database",NA,NA,NA,NA
"Datura leichhardtii","annual",NA,NA,NA,NA
"Datura metel","annual",16,1777.5625,126.415699842491,31.6039249606226
"Datura quercifolia","annual",59,2066.69491525424,201.084752610237,26.1790049571752
"Datura rosei","no_life_form_on_database",NA,NA,NA,NA
"Datura stramonium","annual",102,1847.41176470588,198.712457214691,19.6754651269984
"Deprea bitteriana","perennial",7,1313.57142857143,178.080372437894,67.3080541217755
"Deprea orinocensis","perennial",14,1268.64285714286,159.854552709574,42.7229262825159
"Deprea paneroi","perennial",2,1597,322.440692221066,228
"Discopodium penninervium","perennial",30,1421.33333333333,238.936195975257,43.6235814467078
"Duboisia hopwoodii","perennial",170,2779.84705882353,397.804373613281,30.5102026971745
"Duboisia leichhardtii","perennial",23,2076.95652173913,265.397896521922,55.3392868852487
"Duboisia myoporoides","perennial",43,1787.67441860465,266.675986824946,40.6677067328408
"Duckeodendron cestroides","perennial",6,1385,56.8119705695904,23.1933898629186
"Dunalia brachyacantha","perennial",30,1688.13333333333,142.08878558319,25.9417443441427
"Dunalia obovata","perennial",NA,NA,NA,NA
"Dunalia solanacea","no_life_form_on_database",NA,NA,NA,NA
"Dunalia spathulata","perennial",NA,NA,NA,NA
"Dunalia spinosa","perennial",18,1551.44444444444,262.200018446229,61.801137023522
"Dyssochroma viridiflora","perennial",33,1315.93939393939,174.527386710858,30.3813183786997
"Eriolarynx fasciculata","perennial",NA,NA,NA,NA
"Eriolarynx lorentzii","perennial",2,1758,38.1837661840736,27
"Espadaea amoena","perennial",5,1779.2,110.74384858763,49.5261547063771
"Exodeconus miersii","annual",NA,NA,NA,NA
"Fabiana imbricata","perennial",35,1526.51428571429,247.45330770834,41.8272431712697
"Goetzea ekmanii","perennial",1,1913,NA,NA
"Goetzea elegans","perennial",NA,NA,NA,NA
"Grammosolen dixonii","perennial",15,2117.2,234.121214026288,60.449837527845
"Grammosolen truncatus","perennial",16,2428.375,288.021498040222,72.0053745100554
"Henoonia myrtifolia","perennial",NA,NA,NA,NA
"Heteranthia decipiens","perennial",6,1504,63.2012658101086,25.801808722129
"Hunzikeria texana","perennial",19,2005.52631578947,153.268235609286,35.1621447513505
"Hyoscyamus albus","annual",104,1579.48076923077,238.462306185374,23.3831529326069
"Hyoscyamus aureus","annual",NA,NA,NA,NA
"Hyoscyamus desertorum","annual",NA,NA,NA,NA
"Hyoscyamus leptocalyx","perennial",1,1878,NA,NA
"Hyoscyamus muticus","perennial",7,2986.14285714286,438.81067617346,165.854845970725
"Hyoscyamus niger","annual",478,1018.41422594142,288.631775540576,13.2017101285165
"Hyoscyamus pusillus","annual",35,1655.97142857143,417.060475634091,70.4960870922502
"Hyoscyamus turcomanicus","perennial",2,1847.5,197.282791951047,139.5
"Iochroma australe","perennial",20,1811.9,162.437323945349,36.3220898424955
"Iochroma calycina","perennial",3,1227.66666666667,36.9639463982586,21.3411444033455
"Iochroma cardenasianum","perennial",1,1846,NA,NA
"Iochroma confertiflorum","perennial",4,1361.25,153.593348380282,76.796674190141
"Iochroma cornifolium","perennial",5,1348.2,119.070147392199,53.2497887319753
"Iochroma cyaneum","perennial",5,1317,73.5832861457002,32.9074459659208
"Iochroma edule","perennial",3,1483,14.5258390463339,8.38649708360608
"Iochroma ellipticum","perennial",NA,NA,NA,NA
"Iochroma fuchsioides","perennial",10,1165.7,149.554189361434,47.2931872002253
"Iochroma gesnerioides","perennial",13,1177.38461538462,191.332406412478,53.0660616906235
"Iochroma grandiflorum","perennial",8,1309.75,134.444624819504,47.5333529519762
"Iochroma lehmannii","perennial",NA,NA,NA,NA
"Iochroma loxense","perennial",1,1509,NA,NA
"Iochroma nitidum","perennial",NA,NA,NA,NA
"Iochroma parvifolium","perennial",NA,NA,NA,NA
"Iochroma salpoanum","perennial",NA,NA,NA,NA
"Iochroma squamosum","perennial",NA,NA,NA,NA
"Iochroma stenanthum","perennial",2,1487,26.8700576850888,19
"Iochroma umbellatum","perennial",11,1347.81818181818,189.464940388357,57.1258289268393
"Jaborosa integrifolia","perennial",27,1670.14814814815,106.663274518712,20.5273567520085
"Jaborosa sativa","perennial",13,1863.23076923077,181.239323292966,50.266744097168
"Jaborosa squarrosa","perennial",6,1522.16666666667,76.7109292517479,31.3171057269204
"Jaltomata andersonii","perennial",NA,NA,NA,NA
"Jaltomata antillana","annual",2,1693,312.541197284454,221
"Jaltomata aspera","perennial",NA,NA,NA,NA
"Jaltomata auriculata","perennial",NA,NA,NA,NA
"Jaltomata bernardelloana","perennial",1,1246,NA,NA
"Jaltomata bicolor","perennial",NA,NA,NA,NA
"Jaltomata biflora","perennial",NA,NA,NA,NA
"Jaltomata bohsiana","perennial",1,1534,NA,NA
"Jaltomata cajacayensis","perennial",NA,NA,NA,NA
"Jaltomata chihuahuensis","perennial",6,1993,175.195890362759,71.5234227368909
"Jaltomata chotanae","perennial",NA,NA,NA,NA
"Jaltomata contumacensis","perennial",1,1505,NA,NA
"Jaltomata darcyana","perennial",3,1923,54.2494239600754,31.3209195267317
"Jaltomata dendroidea","perennial",NA,NA,NA,NA
"Jaltomata dentata","perennial",NA,NA,NA,NA
"Jaltomata grandiflora","perennial",1,1737,NA,NA
"Jaltomata guillermo-guerrae","perennial",NA,NA,NA,NA
"Jaltomata herrerae","perennial",6,1344.33333333333,112.539178363211,45.9439271769887
"Jaltomata lanata","perennial",NA,NA,NA,NA
"Jaltomata leivae","perennial",NA,NA,NA,NA
"Jaltomata lezamae","perennial",2,1339.5,103.944696834422,73.5
"Jaltomata lojae","perennial",2,1490.5,116.67261889578,82.5
"Jaltomata lomana","perennial",NA,NA,NA,NA
"Jaltomata mionei","perennial",NA,NA,NA,NA
"Jaltomata nigricolor","perennial",NA,NA,NA,NA
"Jaltomata oppositifolia","perennial",NA,NA,NA,NA
"Jaltomata paneroi","perennial",NA,NA,NA,NA
"Jaltomata procumbens","perennial",122,1744.81967213115,263.948874851606,23.8968083017735
"Jaltomata repandidentata","perennial",48,1627.64583333333,236.549350667928,34.1429578211899
"Jaltomata sagastegui","perennial",1,1505,NA,NA
"Jaltomata salpoensis","perennial",NA,NA,NA,NA
"Jaltomata sanchez-vegae","perennial",NA,NA,NA,NA
"Jaltomata sinuosa","perennial",10,1272.2,207.887148873293,65.7396886718112
"Jaltomata tayabambae","perennial",NA,NA,NA,NA
"Jaltomata truxillana","perennial",NA,NA,NA,NA
