"species","life_form","n_bio_15","mean_bio_15","sd_bio_15","se_bio_15","within_sp_var_bio_15"
"Croton abutiloides","perennial",7,3.801449,0.512932,0.19387,0.031453
"Croton acapulcensis","perennial",2,4.704186,0.057624,0.040746,0.110084
"Croton acutifolius","perennial",3,4.381975,0.012501,0.007217,0.073389
"Croton adenophyllum","no_life_form_on_database",NA,NA,NA,NA,NA
"Croton adspersus","perennial",29,4.55204,0.19857,0.036874,0.007592
"Croton aequatoris","perennial",5,4.551468,0.182221,0.081492,0.044034
"Croton alabamensis var. alabamensis","perennial",1,3.044522,NA,NA,0.220168
"Croton alabamensis var. texensis","perennial",3,3.483484,0.197121,0.113808,0.073389
"Croton alainii","perennial",1,3.828641,NA,NA,0.220168
"Croton alamosanus","perennial",36,4.657817,0.101455,0.016909,0.006116
"Croton alchorneicarpus","perennial",6,4.183351,0.054741,0.022348,0.036695
"Croton ameliae","perennial",3,3.985486,0.102113,0.058955,0.073389
"Croton andinus","perennial",37,4.112014,0.340544,0.055985,0.00595
"Croton antisyphiliticus","perennial",61,4.200364,0.375762,0.048111,0.003609
"Croton arboreus","perennial",25,4.111949,0.151749,0.03035,0.008807
"Croton argenteus","annual",108,4.059552,0.406729,0.039138,0.002039
"Croton argentinus","perennial",13,4.207429,0.343947,0.095394,0.016936
"Croton argyranthemus","annual",51,3.358052,0.45343,0.063493,0.004317
"Croton argyratus","perennial",94,3.525543,0.5783,0.059647,0.002342
"Croton argyrophyllus","perennial",56,4.172331,0.343757,0.045936,0.003932
"Croton astroites","perennial",NA,NA,NA,NA,NA
"Croton ater","perennial",NA,NA,NA,NA,NA
"Croton atrostellatus","no_life_form_on_database",NA,NA,NA,NA,NA
"Croton axillaris","perennial",11,4.386622,0.113151,0.034116,0.020015
"Croton beetlei","perennial",9,4.301783,0.24389,0.081297,0.024463
"Croton betulinus","perennial",10,3.754702,0.271573,0.085879,0.022017
"Croton billbergianus","perennial",34,4.000367,0.377983,0.064824,0.006476
"Croton bispinosus","perennial",NA,NA,NA,NA,NA
"Croton bixoides","perennial",2,3.663233,0.03627,0.025647,0.110084
"Croton blanchetianus","perennial",76,4.423361,0.249933,0.028669,0.002897
"Croton boiteaui","perennial",5,4.544713,0.174517,0.078046,0.044034
"Croton bojerianus","perennial",10,4.564614,0.323294,0.102235,0.022017
"Croton bonplandianus","perennial",85,4.048457,0.47952,0.052011,0.00259
"Croton bracteatus","perennial",1,3.806662,NA,NA,0.220168
"Croton breedlovei","perennial",1,4.615121,NA,NA,0.220168
"Croton brevipes","perennial",9,3.876018,0.431819,0.14394,0.024463
"Croton brittonianus","perennial",NA,NA,NA,NA,NA
"Croton burchellii","perennial",NA,NA,NA,NA,NA
"Croton caboensis","perennial",7,4.686637,0.088956,0.033622,0.031453
"Croton cajucara","perennial",42,4.158796,0.237845,0.0367,0.005242
"Croton californicus","perennial",85,4.285481,0.363054,0.039379,0.00259
"Croton campanulatus","perennial",1,4.174387,NA,NA,0.220168
"Croton capitatus","annual",145,3.205937,0.426775,0.035442,0.001518
"Croton caracasanus","perennial",6,3.820706,0.268063,0.109436,0.036695
"Croton cascarilloides","perennial",55,3.960492,0.506572,0.068306,0.004003
"Croton catamarcensis","perennial",NA,NA,NA,NA,NA
"Croton caudatus","perennial",78,3.651222,0.617602,0.06993,0.002823
"Croton ceanothifolius","perennial",26,3.365683,0.706889,0.138632,0.008468
"Croton celtidifolius","perennial",43,3.840759,0.477725,0.072852,0.00512
"Croton cerinus","perennial",5,3.987815,0.054103,0.024196,0.044034
"Croton chamelensis","perennial",5,4.705286,0.039587,0.017704,0.044034
"Croton chichenensis","perennial",17,4.154521,0.172513,0.041841,0.012951
"Croton chilensis","perennial",1,4.867534,NA,NA,0.220168
"Croton chocoanus","perennial",9,3.383487,0.444459,0.148153,0.024463
"Croton chrysodaphne","perennial",13,3.932763,0.427144,0.118468,0.016936
"Croton ciliatoglandulifer","perennial",107,4.447203,0.25068,0.024234,0.002058
"Croton columnaris","perennial",NA,NA,NA,NA,NA
"Croton conduplicatus","perennial",34,4.165783,0.308666,0.052936,0.006476
"Croton conspurcatus","perennial",NA,NA,NA,NA,NA
"Croton cordiifolius","perennial",14,4.067793,0.43801,0.117063,0.015726
"Croton coriaceus","perennial",3,3.912343,0.493807,0.2851,0.073389
"Croton coriifolius","perennial",NA,NA,NA,NA,NA
"Croton corinthius","perennial",NA,NA,NA,NA,NA
"Croton coryi","annual",2,3.921924,0.014003,0.009902,0.110084
"Croton corylifolius","perennial",11,3.964242,0.193356,0.058299,0.020015
"Croton craspedotrichus","perennial",2,4.015367,0.063746,0.045075,0.110084
"Croton crassifolius","perennial",19,4.277958,0.162059,0.037179,0.011588
