"species","life_form","n","mean","sd","se"
"Chorispora bungeana","perennial",31,32.3225806451613,23.0411039908742,4.13830444131129
"Chorispora macropoda","perennial",25,23.68,24.1638848973697,4.83277697947395
"Chorispora persica","annual",2,1.5,2.12132034355964,1.5
"Chorispora purpurascens","annual",5,6.2,8.04363102087608,3.59722114972099
"Chorispora sabulosa","perennial",23,51.9565217391304,40.2124791359706,8.38488152481925
"Chorispora sibirica","annual",NA,NA,NA,NA
"Chorispora songarica","perennial",1,72,NA,NA
"Chorispora tashkorganica","annual",NA,NA,NA,NA
"Chorispora tenella","annual",135,56.0666666666667,37.0904903932523,3.19224114657183
"Diptychocarpus strictus","annual",16,14.0625,11.4395148498527,2.85987871246317
"Litwinowia tenuissima","annual",NA,NA,NA,NA
"Parrya ajanensis","no_life_form_on_database",NA,NA,NA,NA
"Parrya alba","perennial",NA,NA,NA,NA
"Parrya albida","perennial",NA,NA,NA,NA
"Parrya angrenica","no_life_form_on_database",NA,NA,NA,NA
"Parrya arctica","perennial",89,11.8089887640449,5.91968289325454,0.627485131715973
"Parrya asperrima","perennial",NA,NA,NA,NA
"Parrya australis","perennial",1,29,NA,NA
"Parrya darvazica","perennial",NA,NA,NA,NA
"Parrya fruticulosa","perennial",NA,NA,NA,NA
"Parrya glabra","perennial",NA,NA,NA,NA
"Parrya kuramensis","perennial",NA,NA,NA,NA
"Parrya lancifolia","perennial",NA,NA,NA,NA
"Parrya longicarpa","perennial",NA,NA,NA,NA
"Parrya maidantalica","perennial",1,54,NA,NA
"Parrya minjanensis","perennial",NA,NA,NA,NA
"Parrya nauruaq","perennial",4,46.75,4.99165971062398,2.49582985531199
"Parrya nudicaulis","perennial",51,26.4901960784314,22.8738912728199,3.20298543935517
"Parrya nuratensis","perennial",NA,NA,NA,NA
"Parrya papillosa","annual",NA,NA,NA,NA
"Parrya pavlovii","perennial",1,23,NA,NA
"Parrya pazijae","perennial",NA,NA,NA,NA
"Parrya pinnatifida","perennial",NA,NA,NA,NA
"Parrya podlechii","perennial",NA,NA,NA,NA
"Parrya popovii","perennial",NA,NA,NA,NA
"Parrya pulvinata","perennial",NA,NA,NA,NA
"Parrya runcinata","perennial",NA,NA,NA,NA
"Parrya rydbergii","perennial",4,90.25,36.9447786116884,18.4723893058442
"Parrya saurica","perennial",1,38,NA,NA
"Parrya saxifraga","perennial",NA,NA,NA,NA
"Parrya schugnana","perennial",1,3,NA,NA
"Parrya simulatrix","no_life_form_on_database",NA,NA,NA,NA
"Parrya stenocarpa","perennial",1,67,NA,NA
"Parrya stenophylla","no_life_form_on_database",1,84,NA,NA
"Parrya subsiliquosa","perennial",NA,NA,NA,NA
"Parrya tianschanica","perennial",NA,NA,NA,NA
"Parrya turkestanica","perennial",1,7,NA,NA
"Parrya villosula","no_life_form_on_database",NA,NA,NA,NA
"Pseudoclausia gracillima","no_life_form_on_database",NA,NA,NA,NA
"Pseudoclausia hispida","annual",NA,NA,NA,NA
"Pseudoclausia mollissima","annual",NA,NA,NA,NA
"Pseudoclausia olgae","annual",NA,NA,NA,NA
"Pseudoclausia sarawschanica","annual",NA,NA,NA,NA
"Pseudoclausia turkestanica","no_life_form_on_database",NA,NA,NA,NA
