"species","life_form","n","mean","sd","se"
"Chorispora bungeana","perennial",31,-5.45161290322581,125.181691608552,22.4832955295765
"Chorispora macropoda","perennial",25,9.4,87.8379189188815,17.5675837837763
"Chorispora persica","annual",2,217,0,0
"Chorispora purpurascens","annual",5,252.2,38.505843712351,17.2203368143599
"Chorispora sabulosa","perennial",23,-10.4782608695652,92.4995673529034,19.2874930871236
"Chorispora sibirica","annual",NA,NA,NA,NA
"Chorispora songarica","perennial",1,-192,NA,NA
"Chorispora tashkorganica","annual",NA,NA,NA,NA
"Chorispora tenella","annual",135,20.562962962963,114.07464219166,9.81798198739712
"Diptychocarpus strictus","annual",16,185.6875,135.253696807148,33.8134242017871
"Litwinowia tenuissima","annual",NA,NA,NA,NA
"Parrya ajanensis","no_life_form_on_database",NA,NA,NA,NA
"Parrya alba","perennial",NA,NA,NA,NA
"Parrya albida","perennial",NA,NA,NA,NA
"Parrya angrenica","no_life_form_on_database",NA,NA,NA,NA
"Parrya arctica","perennial",89,-314.584269662921,28.4907516847629,3.02001363856363
"Parrya asperrima","perennial",NA,NA,NA,NA
"Parrya australis","perennial",1,251,NA,NA
"Parrya darvazica","perennial",NA,NA,NA,NA
"Parrya fruticulosa","perennial",NA,NA,NA,NA
"Parrya glabra","perennial",NA,NA,NA,NA
"Parrya kuramensis","perennial",NA,NA,NA,NA
"Parrya lancifolia","perennial",NA,NA,NA,NA
"Parrya longicarpa","perennial",NA,NA,NA,NA
"Parrya maidantalica","perennial",1,55,NA,NA
"Parrya minjanensis","perennial",NA,NA,NA,NA
"Parrya nauruaq","perennial",4,-21,7.11805216802087,3.55902608401044
"Parrya nudicaulis","perennial",51,-119.43137254902,128.102030413567,17.9378721911668
"Parrya nuratensis","perennial",NA,NA,NA,NA
"Parrya papillosa","annual",NA,NA,NA,NA
"Parrya pavlovii","perennial",1,237,NA,NA
"Parrya pazijae","perennial",NA,NA,NA,NA
"Parrya pinnatifida","perennial",NA,NA,NA,NA
"Parrya podlechii","perennial",NA,NA,NA,NA
"Parrya popovii","perennial",NA,NA,NA,NA
"Parrya pulvinata","perennial",NA,NA,NA,NA
"Parrya runcinata","perennial",NA,NA,NA,NA
"Parrya rydbergii","perennial",4,-48.75,93.4928696033375,46.7464348016687
"Parrya saurica","perennial",1,-208,NA,NA
"Parrya saxifraga","perennial",NA,NA,NA,NA
"Parrya schugnana","perennial",1,105,NA,NA
"Parrya simulatrix","no_life_form_on_database",NA,NA,NA,NA
"Parrya stenocarpa","perennial",1,131,NA,NA
"Parrya stenophylla","no_life_form_on_database",1,-172,NA,NA
"Parrya subsiliquosa","perennial",NA,NA,NA,NA
"Parrya tianschanica","perennial",NA,NA,NA,NA
"Parrya turkestanica","perennial",1,44,NA,NA
"Parrya villosula","no_life_form_on_database",NA,NA,NA,NA
"Pseudoclausia gracillima","no_life_form_on_database",NA,NA,NA,NA
"Pseudoclausia hispida","annual",NA,NA,NA,NA
"Pseudoclausia mollissima","annual",NA,NA,NA,NA
"Pseudoclausia olgae","annual",NA,NA,NA,NA
"Pseudoclausia sarawschanica","annual",NA,NA,NA,NA
"Pseudoclausia turkestanica","no_life_form_on_database",NA,NA,NA,NA
