"species","life_form","n_bio_1","mean_bio_1","sd_bio_1","se_bio_1","within_sp_var_bio_1"
"Agalinis purpurea","annual",143,5.660457,0.017728,0.001482,1e-06
"Aphyllon arizonicum","annual",NA,NA,NA,NA,NA
"Aphyllon chilensis","no_life_form_on_database",NA,NA,NA,NA,NA
"Aphyllon corymbosum","annual",12,5.636502,0.005114,0.001476,1.7e-05
"Aphyllon dugesii","annual",NA,NA,NA,NA,NA
"Aphyllon fasciculatum","perennial",84,5.643169,0.016542,0.001805,2e-06
"Aphyllon ludovicianum","annual",NA,NA,NA,NA,NA
"Aphyllon multiflorum","annual",NA,NA,NA,NA,NA
"Aphyllon pinorum","annual",NA,NA,NA,NA,NA
"Aphyllon purpureum","annual",29,5.653031,0.014782,0.002745,7e-06
"Aphyllon riparium","annual",NA,NA,NA,NA,NA
"Aphyllon robbinsii","annual",NA,NA,NA,NA,NA
"Aphyllon tacnaense","annual",NA,NA,NA,NA,NA
"Aphyllon tarapacanum","annual",NA,NA,NA,NA,NA
"Aphyllon tuberosum","perennial",19,5.661633,0.006534,0.001499,1.1e-05
"Aphyllon uniflorum","annual",32,5.639512,0.017177,0.003036,6e-06
"Aphyllon vallicolum","annual",6,5.660993,0.011595,0.004734,3.3e-05
"Bellardia trixago","annual",122,5.66537,0.009371,0.000848,2e-06
"Boschniakia himalaica","annual",NA,NA,NA,NA,NA
"Boschniakia rossica","perennial",174,5.597213,0.018331,0.00139,1e-06
"Castilleja exserta","annual",47,5.672592,0.009079,0.001324,4e-06
"Castilleja miniata","perennial",300,5.627845,0.01533,0.000885,1e-06
"Castilleja rubicundula","annual",NA,NA,NA,NA,NA
"Castilleja sulphurea","no_life_form_on_database",60,5.620588,0.011618,0.0015,3e-06
"Cistanche deserticola","perennial",6,5.635812,0.010775,0.004399,3.3e-05
"Cistanche salsa","perennial",7,5.646231,0.021641,0.00818,2.9e-05
"Cistanche tubulosa","perennial",10,5.694497,0.009762,0.003087,2e-05
"Cistanche violacea","perennial",NA,NA,NA,NA,NA
"Conopholis alpina","perennial",67,5.663363,0.013668,0.00167,3e-06
"Conopholis americana","perennial",NA,NA,NA,NA,NA
"Cordylanthus ramosus","annual",14,5.63529,0.008734,0.002334,1.4e-05
"Diphelypaea coccinea","perennial",NA,NA,NA,NA,NA
"Diphelypaea tournefortii","perennial",NA,NA,NA,NA,NA
"Epifagus virginiana","annual",177,5.650601,0.016232,0.00122,1e-06
"Euphrasia pectinata","annual",201,5.62723,0.01782,0.001257,1e-06
"Harveya capensis","annual",7,5.664299,0.007588,0.002868,2.9e-05
"Hyobanche atropurpurea","annual",4,5.666399,0.008551,0.004275,5e-05
"Hyobanche sanguinea","annual",21,5.666913,0.008296,0.00181,1e-05
"Kopsiopsis hookeri","perennial",NA,NA,NA,NA,NA
"Kopsiopsis strobilacea","perennial",16,5.644465,0.012776,0.003194,1.3e-05
"Lamourouxia rhinanthifolia","perennial",45,5.667432,0.011034,0.001645,4e-06
"Lathraea squamaria","perennial",187,5.637363,0.008154,0.000596,1e-06
"Lindenbergia indica","annual",2,5.690508,0.009076,0.006418,1e-04
"Lindenbergia muraria","annual",15,5.682378,0.02152,0.005556,1.3e-05
"Lindenbergia philippensis","perennial",42,5.68499,0.013362,0.002062,5e-06
"Mannagettaea hummelii","perennial",7,5.601844,0.00935,0.003534,2.9e-05
"Melampyrum arvense","annual",201,5.640988,0.009049,0.000638,1e-06
"Melampyrum carstiense","annual",1,5.649854,NA,NA,0.000201
"Monochasma sheareri","annual",8,5.661718,0.007805,0.002759,2.5e-05
"Nesogenes africanus","annual",NA,NA,NA,NA,NA
"Orobanche alba","perennial",NA,NA,NA,NA,NA
"Orobanche amethystea","perennial",80,5.659872,0.011287,0.001262,3e-06
"Orobanche anatolica","perennial",NA,NA,NA,NA,NA
"Orobanche artemisiae-campestris","perennial",30,5.653635,0.009814,0.001792,7e-06
"Orobanche austrohispanica","perennial",NA,NA,NA,NA,NA
"Orobanche ballotae","perennial",11,5.665757,0.007428,0.00224,1.8e-05
"Orobanche bartlingii","perennial",6,5.634113,0.007264,0.002966,3.3e-05
"Orobanche caryophyllacea","perennial",93,5.644274,0.008826,0.000915,2e-06
"Orobanche coerulescens","perennial",30,5.642811,0.024054,0.004392,7e-06
"Orobanche colorata","annual",NA,NA,NA,NA,NA
"Orobanche crenata","annual",77,5.665628,0.012909,0.001471,3e-06
"Orobanche crinita","no_life_form_on_database",NA,NA,NA,NA,NA
"Orobanche densiflora","perennial",3,5.670386,0.006102,0.003523,6.7e-05
"Orobanche elatior","perennial",55,5.640468,0.009969,0.001344,4e-06
"Orobanche flava","perennial",9,5.631018,0.005692,0.001897,2.2e-05
"Orobanche foetida","perennial",27,5.667465,0.008056,0.00155,7e-06
"Orobanche gracilis","perennial",126,5.652948,0.012569,0.00112,2e-06
"Orobanche gratiosa","perennial",NA,NA,NA,NA,NA
"Orobanche grenieri","perennial",NA,NA,NA,NA,NA
"Orobanche grossheimii","perennial",NA,NA,NA,NA,NA
"Orobanche haenseleri","perennial",8,5.647005,0.016481,0.005827,2.5e-05
"Orobanche hederae","perennial",87,5.656363,0.011146,0.001195,2e-06
"Orobanche krylowii","perennial",NA,NA,NA,NA,NA
"Orobanche lucorum","perennial",4,5.635384,0.009072,0.004536,5e-05
"Orobanche lutea","perennial",67,5.641741,0.009253,0.00113,3e-06
"Orobanche lycoctoni","perennial",NA,NA,NA,NA,NA
"Orobanche macrolepis","no_life_form_on_database",NA,NA,NA,NA,NA
"Orobanche minor","perennial",183,5.661207,0.013815,0.001021,1e-06
"Orobanche owerinii","perennial",1,5.626361,NA,NA,0.000201
"Orobanche ozanonis","no_life_form_on_database",NA,NA,NA,NA,NA
"Orobanche pancicii","perennial",NA,NA,NA,NA,NA
"Orobanche picridis","perennial",21,5.647031,0.008919,0.001946,1e-05
"Orobanche pubescens","perennial",27,5.667464,0.0064,0.001232,7e-06
"Orobanche pycnostachya","perennial",25,5.641041,0.011551,0.00231,8e-06
"Orobanche raddeana","no_life_form_on_database",1,5.623476,NA,NA,0.000201
"Orobanche rapum-genistae","perennial",72,5.652227,0.010746,0.001266,3e-06
"Orobanche reticulata","perennial",46,5.642554,0.014887,0.002195,4e-06
"Orobanche ritro","no_life_form_on_database",1,5.661049,NA,NA,0.000201
"Orobanche salviae","perennial",NA,NA,NA,NA,NA
"Orobanche santolinae","perennial",13,5.655472,0.01035,0.002871,1.5e-05
"Orobanche sintenisii","perennial",1,5.654767,NA,NA,0.000201
"Orobanche teucrii","perennial",38,5.643843,0.009129,0.001481,5e-06
"Orobanche transcaucasica","perennial",2,5.646319,0.006491,0.00459,1e-04
"Orthocarpus bracteosus","annual",15,5.646042,0.012722,0.003285,1.3e-05
"Orthocarpus tenuifolius","annual",NA,NA,NA,NA,NA
"Parentucellia viscosa","annual",26,5.669256,0.005571,0.001093,8e-06
"Pedicularis canadensis","perennial",272,5.649778,0.01655,0.001003,1e-06
"Pedicularis ingens","perennial",18,5.617386,0.010413,0.002454,1.1e-05
"Pedicularis tuberosa","perennial",24,5.630246,0.01544,0.003152,8e-06
"Phelipanche aegyptiaca","perennial",3,5.649605,0.006545,0.003779,6.7e-05
"Phelipanche arenaria","perennial",34,5.642935,0.009733,0.001669,6e-06
"Phelipanche bohemica","no_life_form_on_database",NA,NA,NA,NA,NA
"Phelipanche bungeana","no_life_form_on_database",NA,NA,NA,NA,NA
"Phelipanche caesia","no_life_form_on_database",45,5.631632,0.014425,0.00215,4e-06
"Phelipanche coelestis","perennial",4,5.644017,0.00647,0.003235,5e-05
"Phelipanche georgii-reuteri","no_life_form_on_database",NA,NA,NA,NA,NA
"Phelipanche iberica","no_life_form_on_database",NA,NA,NA,NA,NA
"Phelipanche inexspectata","no_life_form_on_database",3,5.650196,0.005419,0.003129,6.7e-05
"Phelipanche lavandulacea","perennial",NA,NA,NA,NA,NA
"Phelipanche mutelii","annual",NA,NA,NA,NA,NA
"Phelipanche nana","annual",24,5.66052,0.011709,0.00239,8e-06
"Phelipanche nowackiana","no_life_form_on_database",NA,NA,NA,NA,NA
"Phelipanche oxyloba","perennial",NA,NA,NA,NA,NA
"Phelipanche portoilicitana","no_life_form_on_database",NA,NA,NA,NA,NA
"Phelipanche pulchella","no_life_form_on_database",1,5.618043,NA,NA,0.000201
"Phelipanche purpurea","annual",45,5.643244,0.010411,0.001552,4e-06
"Phelipanche ramosa","perennial",39,5.658911,0.014493,0.002321,5e-06
"Phelipanche rosmarina","perennial",4,5.661637,0.007474,0.003737,5e-05
"Phelipanche tunetana","perennial",1,5.671431,NA,NA,0.000201
"Rehmannia chingii","perennial",5,5.672046,0.003377,0.00151,4e-05
"Rehmannia elata","perennial",NA,NA,NA,NA,NA
"Rehmannia henryi","perennial",6,5.665494,0.004857,0.001983,3.3e-05
"Rehmannia piasezkii","perennial",4,5.665725,0.004913,0.002456,5e-05
"Rehmannia solanifolia","perennial",NA,NA,NA,NA,NA
"Rhinanthus freynii","no_life_form_on_database",NA,NA,NA,NA,NA
"Rhinanthus glacialis","annual",26,5.626914,0.015261,0.002993,8e-06
"Rhinanthus minor","annual",503,5.629041,0.012515,0.000558,0
"Schwalbea americana","perennial",10,5.674884,0.010841,0.003428,2e-05
"Seymeria pectinata","annual",35,5.680632,0.006877,0.001162,6e-06
"Siphonostegia chinensis","annual",186,5.657338,0.01769,0.001297,1e-06
"Siphonostegia laeta","annual",40,5.674401,0.005165,0.000817,5e-06
"Striga asiatica","annual",232,5.690102,0.01222,0.000802,1e-06
"Striga bilabiata","perennial",24,5.681337,0.016441,0.003356,8e-06
"Striga elegans","annual",38,5.673423,0.009579,0.001554,5e-06
"Striga gesnerioides","annual",NA,NA,NA,NA,NA
"Tozzia alpina","perennial",27,5.631271,0.011763,0.002264,7e-06
"Triphysaria pusilla","annual",41,5.655066,0.00839,0.00131,5e-06
"Xylocalyx asper","perennial",NA,NA,NA,NA,NA
"Xylocalyx carterae","perennial",2,5.707608,0.00047,0.000332,1e-04
