"species","life_form","n_bio_14","mean_bio_14","sd_bio_14","se_bio_14","within_sp_var_bio_14"
"Croton abutiloides","perennial",7,3.528839,0.785789,0.297,0.042775
"Croton acapulcensis","perennial",2,0.693147,0,0,0.149712
"Croton acutifolius","perennial",3,1.962035,0.310985,0.179547,0.099808
"Croton adenophyllum","no_life_form_on_database",NA,NA,NA,NA,NA
"Croton adspersus","perennial",28,1.797493,0.794495,0.150145,0.010325
"Croton aequatoris","perennial",5,2.025774,1.120528,0.501115,0.059885
"Croton alabamensis var. alabamensis","perennial",1,4.204693,NA,NA,0.299425
"Croton alabamensis var. texensis","perennial",3,3.618021,0.248615,0.143538,0.099808
"Croton alainii","perennial",1,4.060443,NA,NA,0.299425
"Croton alamosanus","perennial",35,1.11683,0.689368,0.116524,0.008317
"Croton alchorneicarpus","perennial",6,3.505249,0.386177,0.157656,0.049904
"Croton ameliae","perennial",3,3.504671,0.075099,0.043358,0.099808
"Croton andinus","perennial",37,2.599222,0.95079,0.156309,0.008093
"Croton antisyphiliticus","perennial",61,2.456895,0.973017,0.124582,0.004909
"Croton arboreus","perennial",25,3.380281,0.549442,0.109888,0.011977
"Croton argenteus","annual",108,2.922927,1.020167,0.098166,0.002772
"Croton argentinus","perennial",13,2.375153,0.785007,0.217722,0.023033
"Croton argyranthemus","annual",51,3.845748,0.634277,0.088817,0.005871
"Croton argyratus","perennial",94,4.42915,0.950424,0.098029,0.003185
"Croton argyrophyllus","perennial",54,2.409214,1.0044,0.136682,0.005347
"Croton astroites","perennial",NA,NA,NA,NA,NA
"Croton ater","perennial",NA,NA,NA,NA,NA
"Croton atrostellatus","no_life_form_on_database",NA,NA,NA,NA,NA
"Croton axillaris","perennial",11,2.443644,0.684238,0.206306,0.02722
"Croton beetlei","perennial",9,2.225337,0.78471,0.26157,0.033269
"Croton betulinus","perennial",10,3.828331,0.419869,0.132774,0.029942
"Croton billbergianus","perennial",34,3.735937,0.845769,0.145048,0.008807
"Croton bispinosus","perennial",NA,NA,NA,NA,NA
"Croton bixoides","perennial",2,4.587149,0.10789,0.07629,0.149712
"Croton blanchetianus","perennial",67,1.503431,1.063707,0.129952,0.00394
"Croton boiteaui","perennial",5,1.987925,0.745421,0.333362,0.059885
"Croton bojerianus","perennial",10,1.696331,1.266088,0.400372,0.029942
"Croton bonplandianus","perennial",84,2.630605,1.072043,0.116969,0.003523
"Croton bracteatus","perennial",1,4.382027,NA,NA,0.299425
"Croton breedlovei","perennial",1,1.098612,NA,NA,0.299425
"Croton brevipes","perennial",9,3.947889,1.40405,0.468017,0.033269
"Croton brittonianus","perennial",NA,NA,NA,NA,NA
"Croton burchellii","perennial",NA,NA,NA,NA,NA
"Croton caboensis","perennial",3,0.366204,0.634284,0.366204,0.042775
"Croton cajucara","perennial",42,3.217144,0.870005,0.134245,0.007129
"Croton californicus","perennial",62,0.846533,0.859748,0.109188,0.003523
"Croton campanulatus","perennial",1,3.135494,NA,NA,0.299425
"Croton capitatus","annual",145,3.910387,0.483633,0.040164,0.002065
"Croton caracasanus","perennial",6,3.380693,0.878936,0.358824,0.049904
"Croton cascarilloides","perennial",55,3.4462,1.151234,0.155232,0.005444
"Croton catamarcensis","perennial",NA,NA,NA,NA,NA
"Croton caudatus","perennial",78,4.03624,1.213482,0.1374,0.003839
"Croton ceanothifolius","perennial",26,4.121057,0.7805,0.153069,0.011516
"Croton celtidifolius","perennial",43,3.604602,0.88862,0.135513,0.006963
"Croton cerinus","perennial",5,3.50488,0.287137,0.128412,0.059885
"Croton chamelensis","perennial",5,1.075056,0.247178,0.110541,0.059885
"Croton chichenensis","perennial",17,3.060223,0.55691,0.135071,0.017613
"Croton chilensis","perennial",0,NA,NA,NA,0.299425
"Croton chocoanus","perennial",9,4.829631,0.797831,0.265944,0.033269
"Croton chrysodaphne","perennial",13,3.992995,1.245529,0.345448,0.023033
"Croton ciliatoglandulifer","perennial",104,2.009158,0.982931,0.096384,0.002798
"Croton columnaris","perennial",NA,NA,NA,NA,NA
"Croton conduplicatus","perennial",33,2.463899,1.05061,0.182888,0.008807
"Croton conspurcatus","perennial",NA,NA,NA,NA,NA
"Croton cordiifolius","perennial",13,2.479673,1.213632,0.336601,0.021387
"Croton coriaceus","perennial",3,3.635502,0.079133,0.045687,0.099808
"Croton coriifolius","perennial",NA,NA,NA,NA,NA
"Croton corinthius","perennial",NA,NA,NA,NA,NA
"Croton coryi","annual",2,3.090008,0.064327,0.045486,0.149712
"Croton corylifolius","perennial",11,3.51825,0.477038,0.143832,0.02722
"Croton craspedotrichus","perennial",2,3.380786,0.120137,0.08495,0.149712
"Croton crassifolius","perennial",19,2.414882,1.201677,0.275684,0.015759
"Croton crocodilorum","perennial",14,1.590877,1.139371,0.30451,0.019962
"Croton culiacanensis","perennial",5,0.91287,0.762443,0.340975,0.059885
"Croton cuneatus","perennial",128,4.09351,1.102701,0.097466,0.002339
"Croton cupreatus","perennial",NA,NA,NA,NA,NA
"Croton cupulifer","perennial",2,0.693147,0,0,0.149712
"Croton curiosus","perennial",NA,NA,NA,NA,NA
"Croton cuyabensis","perennial",6,2.706582,0.338956,0.138378,0.049904
"Croton decalobus","perennial",6,2.895184,0.626202,0.255646,0.049904
"Croton decalvatus","perennial",2,1.732868,0.490129,0.346574,0.149712
"Croton dichrous","perennial",7,3.415025,0.643878,0.243363,0.042775
"Croton dioicus","perennial",93,2.218733,0.668233,0.069293,0.003185
"Croton discolor","perennial",7,3.695939,0.562685,0.212675,0.042775
"Croton disjunctus","perennial",2,1.589027,0.693551,0.490415,0.149712
"Croton domatifer","perennial",NA,NA,NA,NA,NA
"Croton draco","perennial",70,2.670791,1.168341,0.139643,0.004277
"Croton draconoides","perennial",15,3.927253,1.178181,0.304205,0.019962
"Croton echinocarpus","perennial",5,3.065807,0.732821,0.327728,0.059885
"Croton echioides","perennial",49,1.804748,1.259784,0.179969,0.005758
"Croton ehrenbergii","perennial",7,2.287176,0.918639,0.347213,0.042775
"Croton eichleri","perennial",NA,NA,NA,NA,NA
"Croton ekmanii","perennial",1,3.637586,NA,NA,0.299425
"Croton elegans","perennial",3,2.390552,1.482838,0.856117,0.099808
"Croton elliottii","annual",4,4.092605,0.068129,0.034064,0.074856
"Croton emporiorum","perennial",4,1.336777,0.552681,0.27634,0.074856
"Croton eremophilus","perennial",3,1.086032,1.326842,0.766053,0.099808
"Croton erythroxyloides","perennial",16,2.861323,0.890515,0.222629,0.017613
"Croton euryphyllus","perennial",17,2.594813,1.190993,0.288858,0.017613
"Croton fantzianus","perennial",8,1.371713,0.42595,0.150596,0.037428
"Croton flavens","perennial",22,3.37667,0.552471,0.117787,0.01361
"Croton floccosus","perennial",2,3.849921,0.030094,0.02128,0.149712
"Croton floribundus","perennial",84,3.247386,1.066328,0.116346,0.003523
"Croton fragrans","perennial",27,3.311978,0.877642,0.168902,0.01109
"Croton fragrantulus","perennial",3,3.65625,0.544446,0.314336,0.099808
"Croton francoanus","perennial",7,1.936514,0.837127,0.316404,0.042775
"Croton fruticulosus","perennial",56,2.407508,0.665675,0.088955,0.005347
"Croton fuscescens","no_life_form_on_database",31,3.185388,0.95552,0.171616,0.009659
"Croton glabellus","perennial",33,3.46622,0.68158,0.118648,0.009073
"Croton glandulosepalus","perennial",15,3.273184,0.572634,0.147853,0.019962
"Croton glandulosus","annual",405,3.166717,1.263312,0.062774,0.000736
"Croton gnaphalii","perennial",7,4.560828,0.178028,0.067288,0.042775
"Croton gossypiifolius","perennial",35,3.734473,0.958087,0.161946,0.008555
"Croton goudotii","perennial",14,2.942646,0.778031,0.207938,0.021387
"Croton gracilipes","perennial",79,2.962859,0.913315,0.102756,0.00379
"Croton gratissimus","perennial",42,1.574328,1.082106,0.166973,0.003839
"Croton grewiifolius","perennial",6,2.660689,0.553968,0.226156,0.049904
"Croton grisebachianus","perennial",NA,NA,NA,NA,NA
"Croton guatemalensis","perennial",38,2.50491,1.033982,0.167734,0.00788
"Croton guianensis","perennial",5,3.954808,0.555016,0.248211,0.059885
"Croton guildingii subsp. tiarensis","perennial",NA,NA,NA,NA,NA
"Croton gynopetalus","no_life_form_on_database",NA,NA,NA,NA,NA
