"species","life_form","n_bio_5","mean_bio_5","sd_bio_5","se_bio_5","within_sp_var_bio_5"
"Aimara rollinsii","perennial",NA,NA,NA,NA,NA
"Aschersoniodoxa cachensis","perennial",5,5.658899,0.02588,0.011574,3.2e-05
"Aschersoniodoxa mandoniana","perennial",2,5.642436,0.003509,0.002481,8.1e-05
"Aschersoniodoxa peruviana","no_life_form_on_database",NA,NA,NA,NA,NA
"Atacama nivea","no_life_form_on_database",NA,NA,NA,NA,NA
"Brayopsis alpaminae","perennial",NA,NA,NA,NA,NA
"Brayopsis calycina","perennial",16,5.657007,0.01987,0.004967,1e-05
"Brayopsis colombiana","perennial",NA,NA,NA,NA,NA
"Brayopsis diapensioides","perennial",2,5.646153,0.000749,0.00053,8.1e-05
"Brayopsis gamosepala","perennial",NA,NA,NA,NA,NA
"Brayopsis monimocalyx","perennial",8,5.653809,0.016941,0.00599,2e-05
"Cremolobus chilensis","annual",NA,NA,NA,NA,NA
"Cremolobus peruvianus","perennial",9,5.673797,0.022859,0.00762,1.8e-05
"Cremolobus rhomboideus","annual",NA,NA,NA,NA,NA
"Dactylocardamum imbricatifolium","perennial",NA,NA,NA,NA,NA
"Eudema nubigena subsp. nubigena","no_life_form_on_database",2,5.637434,0.011082,0.007836,8.1e-05
"Eudema nubigena subsp. remyana","perennial",1,5.644917,NA,NA,0.000162
"Eudema rupestris","perennial",NA,NA,NA,NA,NA
"Mathewsia auriculata","perennial",3,5.696777,0.010535,0.006082,5.4e-05
"Mathewsia collina","no_life_form_on_database",NA,NA,NA,NA,NA
"Mathewsia densifolia","no_life_form_on_database",NA,NA,NA,NA,NA
"Mathewsia foliosa","perennial",NA,NA,NA,NA,NA
"Mathewsia incana","perennial",NA,NA,NA,NA,NA
"Mathewsia linearifolia","perennial",NA,NA,NA,NA,NA
"Mathewsia peruviana","no_life_form_on_database",NA,NA,NA,NA,NA
"Menonvillea chilensis","annual",5,5.703666,0.006391,0.002858,3.2e-05
"Menonvillea cicatricosa","perennial",3,5.675974,0.010541,0.006086,5.4e-05
"Menonvillea comberi","annual",NA,NA,NA,NA,NA
"Menonvillea cuneata","perennial",15,5.682057,0.021599,0.005577,1.1e-05
"Menonvillea famatinensis","perennial",1,5.651612,NA,NA,0.000162
"Menonvillea filifolia","annual",NA,NA,NA,NA,NA
"Menonvillea flexuosa","perennial",NA,NA,NA,NA,NA
"Menonvillea frigida","perennial",NA,NA,NA,NA,NA
"Menonvillea hookeri","no_life_form_on_database",12,5.68273,0.01353,0.003906,1.3e-05
"Menonvillea linearis","perennial",2,5.707897,0.013145,0.009295,8.1e-05
"Menonvillea litoralis","annual",4,5.705254,0.008511,0.004255,4e-05
"Menonvillea marticorenae","annual",NA,NA,NA,NA,NA
"Menonvillea minima","annual",NA,NA,NA,NA,NA
"Menonvillea nordenskjoeldii","perennial",5,5.650485,0.018874,0.008441,3.2e-05
"Menonvillea orbiculata","annual",NA,NA,NA,NA,NA
"Menonvillea patagonica","annual",9,5.686035,0.011125,0.003708,1.8e-05
"Menonvillea pinnatifida","annual",3,5.696121,0.008028,0.004635,5.4e-05
"Menonvillea purpurea","perennial",2,5.686907,0.01654,0.011696,8.1e-05
"Menonvillea rigida","perennial",NA,NA,NA,NA,NA
"Menonvillea scapigera","perennial",2,5.676741,0.007023,0.004966,8.1e-05
"Menonvillea spathulata","perennial",6,5.678824,0.019167,0.007825,2.7e-05
"Menonvillea virens","perennial",7,5.663901,0.022821,0.008626,2.3e-05
"Onuris alismatifolia","perennial",3,5.653775,0.013192,0.007616,5.4e-05
"Onuris graminifolia","perennial",18,5.679578,0.014634,0.003449,9e-06
"Onuris hatcheriana","perennial",3,5.656859,0.01927,0.011126,5.4e-05
"Onuris hauthalii","no_life_form_on_database",1,5.644209,NA,NA,0.000162
"Onuris papillosa","perennial",7,5.658624,0.009196,0.003476,2.3e-05
"Onuris spegazziniana","perennial",6,5.662064,0.027587,0.011262,2.7e-05
"Schizopetalon arcuatum","annual",1,5.701947,NA,NA,0.000162
"Schizopetalon bipinnatifidum","annual",NA,NA,NA,NA,NA
"Schizopetalon biseriatum","annual",NA,NA,NA,NA,NA
"Schizopetalon brachycarpum","annual",NA,NA,NA,NA,NA
"Schizopetalon dentatum","annual",2,5.692708,0.007388,0.005224,8.1e-05
"Schizopetalon maritimum","annual",NA,NA,NA,NA,NA
"Schizopetalon rupestre","annual",NA,NA,NA,NA,NA
"Schizopetalon tenuifolium","annual",NA,NA,NA,NA,NA
"Schizopetalon walkeri","annual",3,5.701054,0.002508,0.001448,5.4e-05
"Smelowskia calycina","perennial",31,5.661949,0.018978,0.003409,5e-06
"Thlaspi arvense","annual",613,5.688903,0.014663,0.000592,0
"Xerodraba patagonica","perennial",4,5.670158,0.013405,0.006703,4e-05
"Xerodraba pectinata","no_life_form_on_database",4,5.65979,0.010355,0.005177,4e-05
"Xerodraba pycnophylloides","no_life_form_on_database",5,5.670396,0.002272,0.001016,3.2e-05
