"species","life_form","n_bio_12","mean_bio_12","sd_bio_12","se_bio_12","within_sp_var_bio_12"
"Chaunanthus acuminatus","perennial",1,6.633318,NA,NA,0.23351
"Chaunanthus petiolatus","perennial",2,6.191188,0.02461,0.017402,0.116755
"Chilocardamum castellanosii","perennial",3,5.347295,0.151419,0.087422,0.077837
"Chilocardamum patagonicum","perennial",10,5.286432,0.359338,0.113633,0.023351
"Chlorocrambe hastata","perennial",5,6.186506,0.361742,0.161776,0.046702
"Dictyophragmus englerianus","annual",NA,NA,NA,NA,NA
"Dictyophragmus punensis","annual",1,6.695799,NA,NA,0.23351
"Dryopetalon auriculatum","annual",NA,NA,NA,NA,NA
"Dryopetalon paysonii","no_life_form_on_database",NA,NA,NA,NA,NA
"Dryopetalon runcinatum","annual",29,6.030421,0.323734,0.060116,0.008052
"Englerocharis pauciflora","perennial",NA,NA,NA,NA,NA
"Hesperidanthus argillaceus","perennial",NA,NA,NA,NA,NA
"Hesperidanthus barnebyi","perennial",NA,NA,NA,NA,NA
"Hesperidanthus jaegeri","perennial",1,5.247024,NA,NA,0.23351
"Hesperidanthus linearifolius","perennial",69,6.047775,0.370339,0.044584,0.003384
"Ivania cremnophila","perennial",1,3.295837,NA,NA,0.23351
"Ivania juncalensis","no_life_form_on_database",NA,NA,NA,NA,NA
"Mostacillastrum andinum","perennial",7,5.784127,0.374039,0.141373,0.033359
"Mostacillastrum commune","annual",12,5.754828,0.477249,0.13777,0.019459
"Mostacillastrum gracile","perennial",3,4.692707,0.845507,0.488154,0.077837
"Mostacillastrum leptocarpum","perennial",5,5.61923,0.472078,0.21112,0.046702
"Mostacillastrum orbignyanum","perennial",25,5.944037,0.643502,0.1287,0.00934
"Mostacillastrum sagittatum","no_life_form_on_database",NA,NA,NA,NA,NA
"Mostacillastrum stenophyllum","perennial",12,6.607902,0.238508,0.068851,0.019459
"Mostacillastrum subauriculatum","annual",NA,NA,NA,NA,NA
"Mostacillastrum subscandens","perennial",3,5.487379,0.515793,0.297793,0.077837
"Mostacillastrum vaseyi","no_life_form_on_database",NA,NA,NA,NA,NA
"Neuontobotrys frutescens","perennial",12,5.229291,0.46936,0.135493,0.019459
"Neuontobotrys grayana","no_life_form_on_database",NA,NA,NA,NA,NA
