"species","life_form","n_bio_1","mean_bio_1","sd_bio_1","se_bio_1","within_sp_var_bio_1"
"Acanthonema strigosum","no_life_form_on_database",11,5.69018,0.00478,0.001441,1.8e-05
"Achimenes admirabilis","perennial",2,5.68312,0.021896,0.015483,1e-04
"Achimenes antirrhina","perennial",37,5.676294,0.008954,0.001472,5e-06
"Achimenes candida","perennial",12,5.682703,0.010918,0.003152,1.7e-05
"Achimenes dulcis","perennial",3,5.694206,0.009664,0.00558,6.7e-05
"Achimenes erecta","perennial",35,5.682606,0.010609,0.001793,6e-06
"Achimenes fimbriata","perennial",11,5.689051,0.008573,0.002585,1.8e-05
"Achimenes flava","perennial",22,5.686117,0.007396,0.001577,9e-06
"Achimenes glabrata","perennial",NA,NA,NA,NA,NA
"Achimenes grandiflora","perennial",64,5.683427,0.010237,0.00128,3e-06
"Achimenes hintoniana","no_life_form_on_database",4,5.686448,0.006979,0.00349,5e-05
"Achimenes longiflora","perennial",47,5.687069,0.008973,0.001309,4e-06
"Achimenes mexicana","perennial",12,5.674467,0.011315,0.003266,1.7e-05
"Achimenes misera","perennial",13,5.686881,0.013299,0.003688,1.5e-05
"Achimenes nayaritensis","perennial",NA,NA,NA,NA,NA
"Achimenes patens","perennial",12,5.688302,0.007889,0.002277,1.7e-05
"Achimenes pedunculata","perennial",20,5.679497,0.012804,0.002863,1e-05
"Achimenes warszewicziana","no_life_form_on_database",NA,NA,NA,NA,NA
"Achimenes woodii","perennial",NA,NA,NA,NA,NA
"Aeschynanthus andersonii","perennial",4,5.684492,0.007736,0.003868,5e-05
"Aeschynanthus bracteatus","perennial",NA,NA,NA,NA,NA
"Aeschynanthus lancilimbus","perennial",NA,NA,NA,NA,NA
"Aeschynanthus longiflorus","perennial",NA,NA,NA,NA,NA
"Aeschynanthus micranthus","perennial",4,5.686033,0.004995,0.002498,5e-05
"Aeschynanthus rhododendron","perennial",6,5.692791,0.010119,0.004131,3.3e-05
"Aeschynanthus roseoflorus","perennial",1,5.664522,NA,NA,2e-04
"Agalmyla biflora","perennial",1,5.69491,NA,NA,2e-04
"Agalmyla bilirana","perennial",1,5.690191,NA,NA,2e-04
"Agalmyla clarkei","perennial",3,5.675393,0.022049,0.01273,6.7e-05
"Agalmyla glabra","perennial",NA,NA,NA,NA,NA
"Agalmyla parasitica","perennial",NA,NA,NA,NA,NA
"Agalmyla paucipilosa","perennial",1,5.665215,NA,NA,2e-04
"Agalmyla sojoliana","perennial",1,5.677267,NA,NA,2e-04
"Allocheilos guangxiensis","no_life_form_on_database",1,5.680343,NA,NA,2e-04
"Alloplectus aquatilis","perennial",5,5.67032,0.026638,0.011913,4e-05
"Alloplectus hispidus","perennial",26,5.665548,0.018964,0.003719,8e-06
"Alloplectus tessmannii","perennial",4,5.673452,0.010727,0.005364,5e-05
"Allostigma guangxiense","perennial",NA,NA,NA,NA,NA
"Alsobia dianthiflora","perennial",NA,NA,NA,NA,NA
"Alsobia punctata","perennial",1,5.679661,NA,NA,2e-04
"Anetanthus gracilis","perennial",14,5.681892,0.011265,0.003011,1.4e-05
"Anna mollifolia","perennial",1,5.668673,NA,NA,2e-04
"Anna ophiorrhizoides","perennial",4,5.665298,0.002917,0.001458,5e-05
"Anna submontana","perennial",NA,NA,NA,NA,NA
"Asteranthera ovata","perennial",NA,NA,NA,NA,NA
"Bellonia aspera","perennial",NA,NA,NA,NA,NA
"Besleria aggregata","perennial",65,5.69405,0.008753,0.001086,3e-06
"Besleria angustiflora","perennial",12,5.673101,0.010513,0.003035,1.7e-05
"Besleria divaricata","perennial",19,5.684467,0.01215,0.002787,1.1e-05
"Besleria emendata","no_life_form_on_database",5,5.686505,0.015642,0.006995,4e-05
"Besleria formicaria","perennial",11,5.696969,0.006219,0.001875,1.8e-05
"Besleria formosa","no_life_form_on_database",31,5.671884,0.016017,0.002877,6e-06
"Besleria gracilenta","no_life_form_on_database",5,5.661656,0.014894,0.006661,4e-05
"Besleria lutea","perennial",6,5.692344,0.009852,0.004022,3.3e-05
"Besleria melancholica","no_life_form_on_database",4,5.683661,0.003124,0.001562,5e-05
"Besleria modica","perennial",7,5.68161,0.010612,0.004011,2.9e-05
"Besleria mortoniana","perennial",NA,NA,NA,NA,NA
"Besleria notabilis","perennial",9,5.688816,0.011574,0.003858,2.2e-05
"Besleria ovalifolia","no_life_form_on_database",NA,NA,NA,NA,NA
"Besleria pendula","perennial",7,5.678551,0.009098,0.003439,2.9e-05
"Besleria rotundifolia","no_life_form_on_database",3,5.687556,0.011034,0.00637,6.7e-05
"Besleria solanoides","perennial",72,5.678701,0.015319,0.001805,3e-06
