"species","life_form","n_bio_15","mean_bio_15","sd_bio_15","se_bio_15","within_sp_var_bio_15"
"Aciphylla aurea","perennial",15,2.664123,0.280557,0.07244,0.014678
"Aciphylla colensoi","perennial",15,2.670631,0.227336,0.058698,0.014678
"Aciphylla congesta","perennial",3,2.482584,0.083551,0.048238,0.073389
"Aciphylla crenulata","perennial",13,2.609603,0.196974,0.054631,0.016936
"Aciphylla dieffenbachii","perennial",NA,NA,NA,NA,NA
"Aciphylla dissecta","perennial",1,2.995732,NA,NA,0.220168
"Aciphylla dobsonii","perennial",5,2.531745,0.214896,0.096104,0.044034
"Aciphylla hectori","perennial",5,2.759585,0.181978,0.081383,0.044034
"Aciphylla horrida","perennial",9,2.471994,0.170156,0.056719,0.024463
"Aciphylla kirkii","perennial",1,2.397895,NA,NA,0.220168
"Aciphylla lyallii","perennial",6,2.520866,0.26808,0.109443,0.036695
"Aciphylla monroi","perennial",11,2.601591,0.196534,0.059257,0.020015
"Aciphylla montana","perennial",4,2.479348,0.123735,0.061868,0.055042
"Aciphylla pinnatifida","perennial",3,2.498514,0.203075,0.117245,0.073389
"Aciphylla scott-thomsonii","perennial",12,2.598097,0.222986,0.064371,0.018347
"Aciphylla similis","perennial",7,2.567125,0.217435,0.082183,0.031453
"Aciphylla simplex","perennial",1,2.772589,NA,NA,0.220168
"Aciphylla simplicifolia","perennial",7,2.885267,0.33296,0.125847,0.031453
"Aciphylla squarrosa","perennial",18,2.817261,0.244071,0.057528,0.012232
"Aciphylla subflabellata","perennial",8,2.518069,0.326105,0.115296,0.027521
"Aciphylla traillii","perennial",1,2.564949,NA,NA,0.220168
"Aciphylla traversii","perennial",NA,NA,NA,NA,NA
"Acronema astrantiifolium","perennial",9,4.660511,0.081142,0.027047,0.024463
"Acronema schneideri","perennial",8,4.538384,0.171526,0.060644,0.027521
"Aegopodium alpestre","perennial",159,4.217297,0.450685,0.035742,0.001385
"Aegopodium kashmiricum","perennial",10,4.021837,0.298957,0.094539,0.022017
"Aegopodium podagraria","perennial",320,3.288002,0.351197,0.019633,0.000688
"Aethusa cynapium","annual",243,3.192494,0.37698,0.024183,0.000906
"Afrocarum imbricatum","no_life_form_on_database",12,4.501563,0.189581,0.054727,0.018347
"Afroligusticum elliotii","perennial",8,3.728821,0.289093,0.10221,0.027521
"Afroligusticum petitianum","perennial",4,4.231412,0.281511,0.140756,0.055042
"Agrocharis gracilis","no_life_form_on_database",NA,NA,NA,NA,NA
"Agrocharis incognita","no_life_form_on_database",28,4.06167,0.366185,0.069202,0.007863
"Agrocharis melanantha","no_life_form_on_database",28,4.309635,0.309896,0.058565,0.007863
"Agrocharis pedunculata","no_life_form_on_database",8,4.481994,0.353071,0.124829,0.027521
"Ainsworthia trachycarpa","no_life_form_on_database",8,4.44205,0.266578,0.09425,0.027521
"Aletes acaulis","no_life_form_on_database",20,3.858703,0.463672,0.10368,0.011008
"Aletes anisatus","no_life_form_on_database",12,3.303993,0.630928,0.182133,0.018347
"Aletes calcicola","no_life_form_on_database",NA,NA,NA,NA,NA
"Aletes filifolius","no_life_form_on_database",10,4.268149,0.217402,0.068749,0.022017
"Aletes humilis","no_life_form_on_database",1,3.637586,NA,NA,0.220168
"Aletes macdougallii","no_life_form_on_database",NA,NA,NA,NA,NA
"Aletes sessiliflorus","no_life_form_on_database",9,3.747148,0.36889,0.122963,0.024463
"Alococarpum erianthum","no_life_form_on_database",NA,NA,NA,NA,NA
"Ammi majus","annual",119,3.932334,0.508128,0.04658,0.00185
"Ammoides pusilla","annual",67,3.868172,0.361842,0.044206,0.003286
"Anethum graveolens","annual",6,4.197636,0.280862,0.114661,0.036695
"Angelica acutiloba","perennial",10,3.533371,0.358994,0.113524,0.022017
"Angelica ampla","perennial",16,3.259112,0.688915,0.172229,0.01376
"Angelica amurensis","no_life_form_on_database",6,4.571534,0.086646,0.035373,0.036695
"Angelica anomala","perennial",31,4.147302,0.493651,0.088662,0.007102
"Angelica apaensis","perennial",8,4.387235,0.206604,0.073046,0.027521
"Angelica archangelica","perennial",213,3.283407,0.273757,0.018758,0.001034
"Angelica arguta","perennial",63,3.671667,0.418373,0.05271,0.003495
"Angelica biserrata","perennial",6,3.994847,0.090491,0.036943,0.036695
"Angelica breweri","perennial",11,4.367286,0.083985,0.025322,0.020015
