"species","life_form","n_bio_15","mean_bio_15","sd_bio_15","se_bio_15","within_sp_var_bio_15"
"Chorispora bungeana","perennial",31,4.123947,0.304313,0.054656,0.007102
"Chorispora macropoda","perennial",25,4.148521,0.289296,0.057859,0.008807
"Chorispora persica","annual",2,4.429042,0.084279,0.059594,0.110084
"Chorispora purpurascens","annual",5,4.329811,0.232087,0.103792,0.044034
"Chorispora sabulosa","perennial",23,3.957998,0.15416,0.032145,0.009573
"Chorispora sibirica","annual",NA,NA,NA,NA,NA
"Chorispora songarica","perennial",1,3.637586,NA,NA,0.220168
"Chorispora tashkorganica","annual",NA,NA,NA,NA,NA
"Chorispora tenella","annual",135,3.562824,0.579812,0.049902,0.001631
"Diptychocarpus strictus","annual",16,3.971847,0.53063,0.132658,0.01376
"Litwinowia tenuissima","annual",NA,NA,NA,NA,NA
"Parrya ajanensis","no_life_form_on_database",NA,NA,NA,NA,NA
"Parrya alba","perennial",NA,NA,NA,NA,NA
"Parrya albida","perennial",NA,NA,NA,NA,NA
"Parrya angrenica","no_life_form_on_database",NA,NA,NA,NA,NA
"Parrya arctica","perennial",89,4.266463,0.14373,0.015235,0.002474
"Parrya asperrima","perennial",NA,NA,NA,NA,NA
"Parrya australis","perennial",1,3.871201,NA,NA,0.220168
"Parrya darvazica","perennial",NA,NA,NA,NA,NA
"Parrya fruticulosa","perennial",NA,NA,NA,NA,NA
"Parrya glabra","perennial",NA,NA,NA,NA,NA
"Parrya kuramensis","perennial",NA,NA,NA,NA,NA
"Parrya lancifolia","perennial",NA,NA,NA,NA,NA
"Parrya longicarpa","perennial",NA,NA,NA,NA,NA
"Parrya maidantalica","perennial",1,3.688879,NA,NA,0.220168
"Parrya minjanensis","perennial",NA,NA,NA,NA,NA
"Parrya nauruaq","perennial",4,4.110201,0.042363,0.021182,0.055042
"Parrya nudicaulis","perennial",51,4.16498,0.364733,0.051073,0.004317
"Parrya nuratensis","perennial",NA,NA,NA,NA,NA
"Parrya papillosa","annual",NA,NA,NA,NA,NA
"Parrya pavlovii","perennial",1,3.970292,NA,NA,0.220168
"Parrya pazijae","perennial",NA,NA,NA,NA,NA
"Parrya pinnatifida","perennial",NA,NA,NA,NA,NA
"Parrya podlechii","perennial",NA,NA,NA,NA,NA
"Parrya popovii","perennial",NA,NA,NA,NA,NA
"Parrya pulvinata","perennial",NA,NA,NA,NA,NA
"Parrya runcinata","perennial",NA,NA,NA,NA,NA
"Parrya rydbergii","perennial",4,3.113358,0.248518,0.124259,0.055042
"Parrya saurica","perennial",1,3.713572,NA,NA,0.220168
"Parrya saxifraga","perennial",NA,NA,NA,NA,NA
"Parrya schugnana","perennial",1,4.204693,NA,NA,0.220168
"Parrya simulatrix","no_life_form_on_database",NA,NA,NA,NA,NA
"Parrya stenocarpa","perennial",1,3.401197,NA,NA,0.220168
"Parrya stenophylla","no_life_form_on_database",1,4.077537,NA,NA,0.220168
"Parrya subsiliquosa","perennial",NA,NA,NA,NA,NA
"Parrya tianschanica","perennial",NA,NA,NA,NA,NA
"Parrya turkestanica","perennial",1,3.89182,NA,NA,0.220168
"Parrya villosula","no_life_form_on_database",NA,NA,NA,NA,NA
"Pseudoclausia gracillima","no_life_form_on_database",NA,NA,NA,NA,NA
"Pseudoclausia hispida","annual",NA,NA,NA,NA,NA
"Pseudoclausia mollissima","annual",NA,NA,NA,NA,NA
"Pseudoclausia olgae","annual",NA,NA,NA,NA,NA
"Pseudoclausia sarawschanica","annual",NA,NA,NA,NA,NA
"Pseudoclausia turkestanica","no_life_form_on_database",NA,NA,NA,NA,NA
