"species","life_form","n","mean","sd","se"
"Ammosperma cinerea","no_life_form_on_database",NA,NA,NA,NA
"Brassica aucheri","annual",NA,NA,NA,NA
"Brassica balearica","perennial",1,147,NA,NA
"Brassica barrelieri","annual",37,268.567567567568,38.5663501431412,6.34026890759623
"Brassica carinata","annual",25,147.88,20.1314844625692,4.02629689251385
"Brassica cretica","perennial",10,191.1,50.8777401664465,16.0889541128205
"Brassica deflexa","annual",3,334.333333333333,10.785793124909,6.2271805640898
"Brassica desnottesii","perennial",NA,NA,NA,NA
"Brassica elongata var. integrifolia","annual",NA,NA,NA,NA
"Brassica fruticulosa","annual",24,241.791666666667,43.2826696583474,8.83503794736621
"Brassica gravinae","perennial",5,250.4,33.253571236786,14.871449156017
"Brassica incana","perennial",1,217,NA,NA
"Brassica insularis","perennial",6,187.333333333333,17.2356220272628,7.03641322771134
"Brassica juncea var. integrifolia","no_life_form_on_database",NA,NA,NA,NA
"Brassica macrocarpa","perennial",NA,NA,NA,NA
"Brassica maurorum","no_life_form_on_database",1,235,NA,NA
"Brassica montana","perennial",7,233.142857142857,17.7428724790977,6.7061754462321
"Brassica napus","annual",30,231.366666666667,24.5728801075822,4.48637357926425
"Brassica nigra","annual",NA,NA,NA,NA
"Brassica oleracea var. capitata","no_life_form_on_database",52,241.903846153846,65.553229266528,9.09059728433513
"Brassica oxyrrhina","annual",22,256.181818181818,48.5863358839914,10.3586416155613
"Brassica procumbens","perennial",NA,NA,NA,NA
"Brassica rapa subsp. rapa","no_life_form_on_database",5,249.2,61.3815933322034,27.4506830516109
"Brassica repanda","perennial",26,266.846153846154,36.1249966728771,7.08469472936442
"Brassica rupestris","perennial",1,196,NA,NA
"Brassica tournefortii","no_life_form_on_database",48,238.0625,63.9399339972639,9.22893452632181
"Brassica villosa","perennial",NA,NA,NA,NA
"Cakile arabica","annual",4,369.5,21.142374511866,10.571187255933
"Cakile constricta","annual",4,207,6.37704215656966,3.18852107828483
"Cakile edentula subsp. edentula","annual",5,286.8,35.1951701231859,15.7397585750227
"Cakile edentula subsp. harperi","annual",NA,NA,NA,NA
"Cakile edentula var. lacustris","annual",37,315.189189189189,20.9401764794615,3.44254380721893
"Cakile lanceolata","annual",46,126.282608695652,53.8898724946341,7.94562821754684
"Cakile lanceolata subsp. pseudoconstricta","annual",1,160,NA,NA
"Cakile lanceolata var. fusiformis","annual",NA,NA,NA,NA
"Cakile maritima","perennial",147,207.850340136054,48.9554387454574,4.03777653399801
"Cakile maritima f. islandica","annual",NA,NA,NA,NA
"Carrichtera annua","annual",NA,NA,NA,NA
"Ceratocnemum rapistroides","annual",NA,NA,NA,NA
"Coincya longirostra","annual",7,298,18.9824480332051,7.17469096729542
"Coincya monensis","annual",35,244.371428571429,52.4158068403291,8.85988843322644
"Coincya rupestris","annual",1,298,NA,NA
"Cordylocarpus muricatus","annual",6,246,49.6145140054803,20.2550405249327
"Crambe arborea","perennial",NA,NA,NA,NA
"Crambe aspera","perennial",11,384.454545454545,55.6154000909166,16.7686740606425
"Crambe cordifolia","perennial",3,352,23.8117617995813,13.7477270848675
"Crambe edentula","perennial",NA,NA,NA,NA
"Crambe feuilleei","perennial",NA,NA,NA,NA
"Crambe filiformis","perennial",24,262.666666666667,47.3925940523885,9.67397275126773
"Crambe fruticosa","perennial",NA,NA,NA,NA
"Crambe gigantea","perennial",NA,NA,NA,NA
"Crambe gomeraea","perennial",NA,NA,NA,NA
"Crambe gordjaginii","perennial",NA,NA,NA,NA
"Crambe grossheimii","perennial",NA,NA,NA,NA
"Crambe hispanica subsp. hispanica","perennial",NA,NA,NA,NA
"Crambe juncea","perennial",NA,NA,NA,NA
"Crambe kilimandscharica","annual",NA,NA,NA,NA
"Crambe koktebelica","perennial",3,249,16.0934769394311,9.29157324317757
"Crambe kotschyana","perennial",21,365.571428571429,32.1069640865832,7.00631396485696
"Crambe kralikii","perennial",4,327.75,15.326991442115,7.6634957210575
"Crambe laevigata","perennial",1,68,NA,NA
"Crambe maritima","perennial",47,217.659574468085,40.289321379322,5.87680152045074
"Crambe microcarpa","perennial",NA,NA,NA,NA
"Crambe orientalis","perennial",16,342.625,40.2804750054746,10.0701187513687
"Crambe orientalis subsp. orientalis","perennial",2,321.5,24.7487373415292,17.5
"Crambe pritzelii","perennial",2,66.5,0.707106781186548,0.5
"Crambe scaberrima","perennial",1,67,NA,NA
"Crambe schugnana","perennial",NA,NA,NA,NA
"Crambe scoparia","perennial",NA,NA,NA,NA
"Crambe strigosa","perennial",NA,NA,NA,NA
"Crambe sventenii","perennial",NA,NA,NA,NA
"Crambe tamadabensis","perennial",NA,NA,NA,NA
"Crambe tataria","perennial",36,352.972222222222,52.4929851700538,8.74883086167564
"Crambe wildpretii","perennial",NA,NA,NA,NA
"Crambella teretifolia","perennial",NA,NA,NA,NA
"Didesmus aegyptius","annual",6,182.166666666667,50.2570061450806,20.517336842561
"Didesmus bipinnatus","annual",NA,NA,NA,NA
"Diplotaxis acris","annual",9,319,35.0820466905795,11.6940155635265
