"species","life_form","n_bio_14","mean_bio_14","sd_bio_14","se_bio_14","within_sp_var_bio_14"
"Acanthonema strigosum","no_life_form_on_database",11,3.172249,0.792687,0.239004,0.026963
"Achimenes admirabilis","perennial",2,3.78004,0.535765,0.378843,0.148297
"Achimenes antirrhina","perennial",37,1.958689,0.950504,0.156262,0.008016
"Achimenes candida","perennial",12,2.661014,1.044351,0.301478,0.024716
"Achimenes dulcis","perennial",3,0.828302,0.234095,0.135155,0.098865
"Achimenes erecta","perennial",35,2.599408,1.075855,0.181853,0.008474
"Achimenes fimbriata","perennial",11,1.443441,0.687754,0.207366,0.026963
"Achimenes flava","perennial",22,1.459324,0.516365,0.110089,0.013482
"Achimenes glabrata","perennial",NA,NA,NA,NA,NA
"Achimenes grandiflora","perennial",64,2.241267,1.080697,0.135087,0.004634
"Achimenes hintoniana","no_life_form_on_database",4,1.141087,0.327977,0.163989,0.074148
"Achimenes longiflora","perennial",47,2.484644,1.219937,0.177946,0.006311
"Achimenes mexicana","perennial",12,1.899558,0.731013,0.211025,0.024716
"Achimenes misera","perennial",13,1.642169,0.790143,0.219146,0.022815
"Achimenes nayaritensis","perennial",NA,NA,NA,NA,NA
"Achimenes patens","perennial",12,1.364782,0.314318,0.090736,0.024716
"Achimenes pedunculata","perennial",20,2.881984,1.251935,0.279941,0.01483
"Achimenes warszewicziana","no_life_form_on_database",NA,NA,NA,NA,NA
"Achimenes woodii","perennial",NA,NA,NA,NA,NA
"Aeschynanthus andersonii","perennial",4,2.360045,0.202969,0.101484,0.074148
"Aeschynanthus bracteatus","perennial",NA,NA,NA,NA,NA
"Aeschynanthus lancilimbus","perennial",NA,NA,NA,NA,NA
"Aeschynanthus longiflorus","perennial",NA,NA,NA,NA,NA
"Aeschynanthus micranthus","perennial",4,2.582189,1.021968,0.510984,0.074148
"Aeschynanthus rhododendron","perennial",6,4.920843,0.234836,0.095871,0.049432
"Aeschynanthus roseoflorus","perennial",1,4.859812,NA,NA,0.296594
"Agalmyla biflora","perennial",1,2.70805,NA,NA,0.296594
"Agalmyla bilirana","perennial",1,5.129899,NA,NA,0.296594
"Agalmyla clarkei","perennial",3,4.454318,0.439466,0.253726,0.098865
"Agalmyla glabra","perennial",NA,NA,NA,NA,NA
"Agalmyla parasitica","perennial",NA,NA,NA,NA,NA
"Agalmyla paucipilosa","perennial",1,4.779123,NA,NA,0.296594
"Agalmyla sojoliana","perennial",1,4.394449,NA,NA,0.296594
"Allocheilos guangxiensis","no_life_form_on_database",1,4.043051,NA,NA,0.296594
"Alloplectus aquatilis","perennial",5,3.211771,0.928986,0.415455,0.059319
