"species","life_form","n_bio_4","mean_bio_4","sd_bio_4","se_bio_4","within_sp_var_bio_4"
"Acanthonema strigosum","no_life_form_on_database",11,5.851608,0.034021,0.010258,0.004209
"Achimenes admirabilis","perennial",2,6.112021,0.00188,0.001329,0.02315
"Achimenes antirrhina","perennial",37,6.100123,0.145552,0.023929,0.001251
"Achimenes candida","perennial",12,5.913477,0.112408,0.032449,0.003858
"Achimenes dulcis","perennial",3,5.999269,0.051157,0.029536,0.015433
"Achimenes erecta","perennial",35,6.017774,0.125142,0.021153,0.001323
"Achimenes fimbriata","perennial",11,6.176104,0.16609,0.050078,0.004209
"Achimenes flava","perennial",22,6.069127,0.119299,0.025435,0.002105
"Achimenes glabrata","perennial",NA,NA,NA,NA,NA
"Achimenes grandiflora","perennial",64,6.112904,0.202721,0.02534,0.000723
"Achimenes hintoniana","no_life_form_on_database",4,6.22476,0.044243,0.022122,0.011575
"Achimenes longiflora","perennial",47,5.925968,0.141868,0.020694,0.000985
"Achimenes mexicana","perennial",12,6.327319,0.208402,0.06016,0.003858
"Achimenes misera","perennial",13,5.929287,0.103168,0.028614,0.003562
"Achimenes nayaritensis","perennial",NA,NA,NA,NA,NA
"Achimenes patens","perennial",12,6.031542,0.097245,0.028072,0.003858
"Achimenes pedunculata","perennial",20,5.973321,0.134008,0.029965,0.002315
"Achimenes warszewicziana","no_life_form_on_database",NA,NA,NA,NA,NA
"Achimenes woodii","perennial",NA,NA,NA,NA,NA
"Aeschynanthus andersonii","perennial",4,6.323567,0.065802,0.032901,0.011575
"Aeschynanthus bracteatus","perennial",NA,NA,NA,NA,NA
"Aeschynanthus lancilimbus","perennial",NA,NA,NA,NA,NA
"Aeschynanthus longiflorus","perennial",NA,NA,NA,NA,NA
"Aeschynanthus micranthus","perennial",4,6.585567,0.046255,0.023127,0.011575
"Aeschynanthus rhododendron","perennial",6,5.764833,0.02703,0.011035,0.007717
"Aeschynanthus roseoflorus","perennial",1,5.777498,NA,NA,0.0463
"Agalmyla biflora","perennial",1,5.771908,NA,NA,0.0463
"Agalmyla bilirana","perennial",1,5.816069,NA,NA,0.0463
"Agalmyla clarkei","perennial",3,5.830725,0.086814,0.050122,0.015433
"Agalmyla glabra","perennial",NA,NA,NA,NA,NA
"Agalmyla parasitica","perennial",NA,NA,NA,NA,NA
"Agalmyla paucipilosa","perennial",1,5.725055,NA,NA,0.0463
"Agalmyla sojoliana","perennial",1,5.689176,NA,NA,0.0463
"Allocheilos guangxiensis","no_life_form_on_database",1,6.882489,NA,NA,0.0463
"Alloplectus aquatilis","perennial",5,5.776885,0.092941,0.041564,0.00926
"Alloplectus hispidus","perennial",26,5.732256,0.076767,0.015055,0.001781
"Alloplectus tessmannii","perennial",4,5.819817,0.026574,0.013287,0.011575
"Allostigma guangxiense","perennial",NA,NA,NA,NA,NA
"Alsobia dianthiflora","perennial",NA,NA,NA,NA,NA
"Alsobia punctata","perennial",1,5.873385,NA,NA,0.0463
"Anetanthus gracilis","perennial",14,5.897272,0.123699,0.03306,0.003307
"Anna mollifolia","perennial",1,6.574029,NA,NA,0.0463
"Anna ophiorrhizoides","perennial",4,6.801017,0.073735,0.036868,0.011575
"Anna submontana","perennial",NA,NA,NA,NA,NA
"Asteranthera ovata","perennial",NA,NA,NA,NA,NA
"Bellonia aspera","perennial",NA,NA,NA,NA,NA
"Besleria aggregata","perennial",65,5.803422,0.079658,0.00988,0.000712
"Besleria angustiflora","perennial",12,5.697641,0.034764,0.010036,0.003858
"Besleria divaricata","perennial",19,5.855931,0.077331,0.017741,0.002437
"Besleria emendata","no_life_form_on_database",5,5.826316,0.053227,0.023804,0.00926
"Besleria formicaria","perennial",11,5.728213,0.0502,0.015136,0.004209
"Besleria formosa","no_life_form_on_database",31,5.7349,0.048722,0.008751,0.001494
"Besleria gracilenta","no_life_form_on_database",5,5.88953,0.073143,0.032711,0.00926
"Besleria lutea","perennial",6,5.91755,0.041249,0.01684,0.007717
"Besleria melancholica","no_life_form_on_database",4,6.148073,0.021959,0.01098,0.011575
"Besleria modica","perennial",7,5.763269,0.053857,0.020356,0.006614
"Besleria mortoniana","perennial",NA,NA,NA,NA,NA
"Besleria notabilis","perennial",9,5.75639,0.040765,0.013588,0.005144
"Besleria ovalifolia","no_life_form_on_database",NA,NA,NA,NA,NA
"Besleria pendula","perennial",7,5.765882,0.040739,0.015398,0.006614
"Besleria rotundifolia","no_life_form_on_database",3,6.037184,0.043931,0.025364,0.015433
"Besleria solanoides","perennial",72,5.764857,0.078519,0.009254,0.000643
"Besleria tambensis","perennial",18,5.726845,0.043176,0.010177,0.002572
"Besleria variabilis","perennial",30,5.813196,0.089537,0.016347,0.001543
"Boea hygrometrica","no_life_form_on_database",58,6.999658,0.171324,0.022496,0.000798
