"species","life_form","n","mean","sd","se"
"Chaunanthus acuminatus","perennial",1,195,NA,NA
"Chaunanthus petiolatus","perennial",2,183,11.3137084989848,8
"Chilocardamum castellanosii","perennial",3,209.333333333333,16.6232768530556,9.59745336592531
"Chilocardamum patagonicum","perennial",10,200.5,25.0388586889348,7.91798234681313
"Chlorocrambe hastata","perennial",5,347.8,29.4482597108895,13.1696621065235
"Dictyophragmus englerianus","annual",NA,NA,NA,NA
"Dictyophragmus punensis","annual",1,225,NA,NA
"Dryopetalon auriculatum","annual",NA,NA,NA,NA
"Dryopetalon paysonii","no_life_form_on_database",NA,NA,NA,NA
"Dryopetalon runcinatum","annual",29,303.275862068966,38.9274935449816,7.22865407822036
"Englerocharis pauciflora","perennial",NA,NA,NA,NA
"Hesperidanthus argillaceus","perennial",NA,NA,NA,NA
"Hesperidanthus barnebyi","perennial",NA,NA,NA,NA
"Hesperidanthus jaegeri","perennial",1,344,NA,NA
"Hesperidanthus linearifolius","perennial",69,328.666666666667,28.9901944206833,3.49000928645627
"Ivania cremnophila","perennial",1,218,NA,NA
"Ivania juncalensis","no_life_form_on_database",NA,NA,NA,NA
"Mostacillastrum andinum","perennial",7,264.285714285714,3.09377254681539,1.16933611026749
"Mostacillastrum commune","annual",12,235.75,35.8053449539692,10.3361127738008
"Mostacillastrum gracile","perennial",3,186.666666666667,29.7377425729213,17.1690936795679
"Mostacillastrum leptocarpum","perennial",5,266.2,1.6431676725155,0.734846922834953
"Mostacillastrum orbignyanum","perennial",25,235.12,27.5595113648023,5.51190227296046
"Mostacillastrum sagittatum","no_life_form_on_database",NA,NA,NA,NA
"Mostacillastrum stenophyllum","perennial",12,231,14.9909063344173,4.32750190378615
"Mostacillastrum subauriculatum","annual",NA,NA,NA,NA
"Mostacillastrum subscandens","perennial",3,265.666666666667,28.2901631902917,16.3333333333333
"Mostacillastrum vaseyi","no_life_form_on_database",NA,NA,NA,NA
"Neuontobotrys frutescens","perennial",12,249,17.9443584449264,5.18009008930668
"Neuontobotrys grayana","no_life_form_on_database",NA,NA,NA,NA
"Neuontobotrys lanata","perennial",7,193.714285714286,29.6294576714587,11.1988823543421
"Neuontobotrys linearifolia","perennial",NA,NA,NA,NA
"Neuontobotrys tarapacana","perennial",15,233,16.0223058800625,4.13694158942155
"Parodiodoxa chionophila","perennial",8,223.25,12.5555906727982,4.43907165326909
"Phlebolobium maclovianum","perennial",NA,NA,NA,NA
"Phravenia viereckii","no_life_form_on_database",NA,NA,NA,NA
"Polypsecadium adscendens","perennial",NA,NA,NA,NA
"Polypsecadium effusum","no_life_form_on_database",NA,NA,NA,NA
"Polypsecadium grandiflorum","annual",4,211.75,8.92094912738176,4.46047456369088
"Polypsecadium harmsianum","annual",4,212.25,4.3493294502333,2.17466472511665
"Polypsecadium magellanicum","perennial",6,164,28.1567043526049,11.4949264170474
"Polypsecadium rusbyi","no_life_form_on_database",NA,NA,NA,NA
"Polypsecadium solidagineum","no_life_form_on_database",NA,NA,NA,NA
"Polypsecadium tucumanense","perennial",1,203,NA,NA
"Pringlea antiscorbutica","no_life_form_on_database",NA,NA,NA,NA
"Romanschulzia arabiformis","annual",15,181.866666666667,25.9501353331639,6.70029613181151
"Romanschulzia costaricensis","annual",2,67,2.82842712474619,2
"Sarcodraba dusenii","perennial",2,175.5,2.12132034355964,1.5
"Sibara angelorum","no_life_form_on_database",10,198.4,71.8504619949579,22.7211110839432
"Sibara deserti","annual",6,369.5,6.74536878161602,2.75378527364305
"Sibara laxa","no_life_form_on_database",17,229.823529411765,31.6311462290684,7.67167982128274
"Sibara macrostachya","no_life_form_on_database",NA,NA,NA,NA
"Sibara mendocina","no_life_form_on_database",NA,NA,NA,NA
"Sibara tehuelches","no_life_form_on_database",NA,NA,NA,NA
"Stanleya elata","perennial",16,359.3125,36.0420472041568,9.0105118010392
"Stanleya pinnata","perennial",150,367.18,38.3430418597743,3.13069625808744
"Stanleya tomentosa","perennial",NA,NA,NA,NA
"Streptanthella longirostris","no_life_form_on_database",94,365.297872340426,30.8084019357219,3.17764403197841
"Streptanthus amplexicaulis","annual",NA,NA,NA,NA
"Streptanthus anceps","annual",NA,NA,NA,NA
"Streptanthus barbatus","perennial",6,309.333333333333,27.6309005764681,11.2802679243201
"Streptanthus barbiger","annual",3,255.666666666667,72.5901738070197,41.9099563880046
"Streptanthus batrachopus","annual",1,172,NA,NA
"Streptanthus bernardinus","perennial",4,314,33.8919852865934,16.9459926432967
"Streptanthus brachiatus","annual",1,240,NA,NA
"Streptanthus bracteatus","annual",3,288.666666666667,2.51661147842358,1.45296631451356
"Streptanthus breweri","annual",9,266.444444444444,41.0947414857154,13.6982471619051
"Streptanthus californicus","annual",NA,NA,NA,NA
"Streptanthus callistus","annual",NA,NA,NA,NA
"Streptanthus campestris","perennial",15,286.133333333333,35.6808605490928,9.21275857899905
"Streptanthus carinatus","annual",19,324.947368421053,18.892896031785,4.33432760807217
"Streptanthus cooperi","annual",NA,NA,NA,NA
"Streptanthus cordatus","perennial",62,363.91935483871,34.3135486251287,4.35782503321856
"Streptanthus coulteri","annual",1,332,NA,NA
"Streptanthus crassicaulis","perennial",NA,NA,NA,NA
"Streptanthus cutleri","annual",1,315,NA,NA
