"species","life_form","n_bio_15","mean_bio_15","sd_bio_15","se_bio_15","within_sp_var_bio_15"
"Acanthonema strigosum","no_life_form_on_database",11,4.128286,0.100321,0.030248,0.020015
"Achimenes admirabilis","perennial",2,4.202907,0.084531,0.059772,0.110084
"Achimenes antirrhina","perennial",37,4.584677,0.146482,0.024081,0.00595
"Achimenes candida","perennial",12,4.318624,0.212771,0.061422,0.018347
"Achimenes dulcis","perennial",3,4.674622,0.062592,0.036138,0.073389
"Achimenes erecta","perennial",35,4.396286,0.217366,0.036742,0.006291
"Achimenes fimbriata","perennial",11,4.692709,0.065961,0.019888,0.020015
"Achimenes flava","perennial",22,4.646296,0.077231,0.016466,0.010008
"Achimenes glabrata","perennial",NA,NA,NA,NA,NA
"Achimenes grandiflora","perennial",64,4.469461,0.243923,0.03049,0.00344
"Achimenes hintoniana","no_life_form_on_database",4,4.754629,0.054239,0.02712,0.055042
"Achimenes longiflora","perennial",47,4.321648,0.365453,0.053307,0.004684
"Achimenes mexicana","perennial",12,4.602126,0.154396,0.04457,0.018347
"Achimenes misera","perennial",13,4.550338,0.104924,0.029101,0.016936
"Achimenes nayaritensis","perennial",NA,NA,NA,NA,NA
"Achimenes patens","perennial",12,4.663408,0.059689,0.017231,0.018347
"Achimenes pedunculata","perennial",20,4.243479,0.366268,0.0819,0.011008
"Achimenes warszewicziana","no_life_form_on_database",NA,NA,NA,NA,NA
"Achimenes woodii","perennial",NA,NA,NA,NA,NA
"Aeschynanthus andersonii","perennial",4,4.397364,0.021107,0.010554,0.055042
"Aeschynanthus bracteatus","perennial",NA,NA,NA,NA,NA
"Aeschynanthus lancilimbus","perennial",NA,NA,NA,NA,NA
"Aeschynanthus longiflorus","perennial",NA,NA,NA,NA,NA
"Aeschynanthus micranthus","perennial",4,4.464032,0.164455,0.082228,0.055042
"Aeschynanthus rhododendron","perennial",6,3.40313,0.146319,0.059734,0.036695
"Aeschynanthus roseoflorus","perennial",1,3.135494,NA,NA,0.220168
"Agalmyla biflora","perennial",1,4.007333,NA,NA,0.220168
"Agalmyla bilirana","perennial",1,3.465736,NA,NA,0.220168
"Agalmyla clarkei","perennial",3,3.677349,0.443447,0.256024,0.073389
"Agalmyla glabra","perennial",NA,NA,NA,NA,NA
"Agalmyla parasitica","perennial",NA,NA,NA,NA,NA
"Agalmyla paucipilosa","perennial",1,3.496508,NA,NA,0.220168
"Agalmyla sojoliana","perennial",1,3.258097,NA,NA,0.220168
"Allocheilos guangxiensis","no_life_form_on_database",1,4.025352,NA,NA,0.220168
"Alloplectus aquatilis","perennial",5,3.825382,0.327223,0.146339,0.044034
"Alloplectus hispidus","perennial",26,3.632163,0.404246,0.079279,0.008468
"Alloplectus tessmannii","perennial",4,3.340954,0.435642,0.217821,0.055042
"Allostigma guangxiense","perennial",NA,NA,NA,NA,NA
"Alsobia dianthiflora","perennial",NA,NA,NA,NA,NA
"Alsobia punctata","perennial",1,4.369448,NA,NA,0.220168
"Anetanthus gracilis","perennial",14,3.722515,0.569125,0.152105,0.015726
"Anna mollifolia","perennial",1,4.394449,NA,NA,0.220168
"Anna ophiorrhizoides","perennial",4,4.348487,0.17839,0.089195,0.055042
"Anna submontana","perennial",NA,NA,NA,NA,NA
"Asteranthera ovata","perennial",NA,NA,NA,NA,NA
"Bellonia aspera","perennial",NA,NA,NA,NA,NA
"Besleria aggregata","perennial",65,3.2609,0.469583,0.058245,0.003387
"Besleria angustiflora","perennial",12,3.520657,0.265332,0.076595,0.018347
"Besleria divaricata","perennial",19,3.36329,0.565581,0.129753,0.011588
"Besleria emendata","no_life_form_on_database",5,3.399631,0.597153,0.267055,0.044034
"Besleria formicaria","perennial",11,3.693395,0.588902,0.177561,0.020015
