"species","life_form","n","mean","sd","se"
"Aimara rollinsii","perennial",NA,NA,NA,NA
"Aschersoniodoxa cachensis","perennial",5,90.2,17.626684316683,7.88289287000654
"Aschersoniodoxa mandoniana","perennial",2,69.5,3.53553390593274,2.5
"Aschersoniodoxa peruviana","no_life_form_on_database",NA,NA,NA,NA
"Atacama nivea","no_life_form_on_database",NA,NA,NA,NA
"Brayopsis alpaminae","perennial",NA,NA,NA,NA
"Brayopsis calycina","perennial",16,86.125,16.7685220974698,4.19213052436745
"Brayopsis colombiana","perennial",NA,NA,NA,NA
"Brayopsis diapensioides","perennial",2,65.5,2.12132034355964,1.5
"Brayopsis gamosepala","perennial",NA,NA,NA,NA
"Brayopsis monimocalyx","perennial",8,93.75,15.7910462876005,5.5829779559965
"Cremolobus chilensis","annual",NA,NA,NA,NA
"Cremolobus peruvianus","perennial",9,38.1111111111111,9.02003941848987,3.00667980616329
"Cremolobus rhomboideus","annual",NA,NA,NA,NA
"Dactylocardamum imbricatifolium","perennial",NA,NA,NA,NA
"Eudema nubigena subsp. nubigena","no_life_form_on_database",2,37.5,3.53553390593274,2.5
"Eudema nubigena subsp. remyana","perennial",1,59,NA,NA
"Eudema rupestris","perennial",NA,NA,NA,NA
"Mathewsia auriculata","perennial",3,116,27.2213151776324,15.7162336455017
"Mathewsia collina","no_life_form_on_database",NA,NA,NA,NA
"Mathewsia densifolia","no_life_form_on_database",NA,NA,NA,NA
"Mathewsia foliosa","perennial",NA,NA,NA,NA
"Mathewsia incana","perennial",NA,NA,NA,NA
"Mathewsia linearifolia","perennial",NA,NA,NA,NA
"Mathewsia peruviana","no_life_form_on_database",NA,NA,NA,NA
"Menonvillea chilensis","annual",5,118.8,17.8801565988668,7.99624912068152
"Menonvillea cicatricosa","perennial",3,63,40.0374824383352,23.1156512634477
"Menonvillea comberi","annual",NA,NA,NA,NA
"Menonvillea cuneata","perennial",15,100,22.8816832547658,5.90802521192673
"Menonvillea famatinensis","perennial",1,114,NA,NA
"Menonvillea filifolia","annual",NA,NA,NA,NA
"Menonvillea flexuosa","perennial",NA,NA,NA,NA
"Menonvillea frigida","perennial",NA,NA,NA,NA
"Menonvillea hookeri","no_life_form_on_database",12,64,31.9886343452284,9.23432332511307
"Menonvillea linearis","perennial",2,99,16.9705627484771,12
"Menonvillea litoralis","annual",4,110,16.2275485928508,8.11377429642539
"Menonvillea marticorenae","annual",NA,NA,NA,NA
"Menonvillea minima","annual",NA,NA,NA,NA
"Menonvillea nordenskjoeldii","perennial",5,27.4,8.5615419172016,3.82883794381533
"Menonvillea orbiculata","annual",NA,NA,NA,NA
"Menonvillea patagonica","annual",9,48.1111111111111,16.2052803465757,5.40176011552522
"Menonvillea pinnatifida","annual",3,115.333333333333,25.1462389500564,14.5181878269217
"Menonvillea purpurea","perennial",2,90.5,4.94974746830583,3.5
"Menonvillea rigida","perennial",NA,NA,NA,NA
"Menonvillea scapigera","perennial",2,87,7.07106781186548,5
"Menonvillea spathulata","perennial",6,49.8333333333333,25.0871813216763,10.2417988871313
"Menonvillea virens","perennial",7,100.857142857143,47.2878721993584,17.8731356955582
"Onuris alismatifolia","perennial",3,16.3333333333333,3.51188458428425,2.02758751009941
"Onuris graminifolia","perennial",18,51.3333333333333,21.1965590992278,4.99607689229514
"Onuris hatcheriana","perennial",3,29.6666666666667,10.0166528008778,5.78311719096582
"Onuris hauthalii","no_life_form_on_database",1,31,NA,NA
"Onuris papillosa","perennial",7,25.8571428571429,7.8619033197772,2.97152014510908
"Onuris spegazziniana","perennial",6,26,8.78635305459552,3.58701361395056
"Schizopetalon arcuatum","annual",1,109,NA,NA
"Schizopetalon bipinnatifidum","annual",NA,NA,NA,NA
"Schizopetalon biseriatum","annual",NA,NA,NA,NA
"Schizopetalon brachycarpum","annual",NA,NA,NA,NA
"Schizopetalon dentatum","annual",2,117,9.89949493661167,7
"Schizopetalon maritimum","annual",NA,NA,NA,NA
"Schizopetalon rupestre","annual",NA,NA,NA,NA
"Schizopetalon tenuifolium","annual",NA,NA,NA,NA
"Schizopetalon walkeri","annual",3,99.6666666666667,13.5769412362775,7.83865067753656
"Smelowskia calycina","perennial",30,67.9666666666667,20.9210063273048,3.81963569705771
"Thlaspi arvense","annual",612,42.5506535947712,25.3460317459695,1.02455260861658
"Xerodraba patagonica","perennial",5,29,5.65685424949238,2.5298221281347
"Xerodraba pectinata","no_life_form_on_database",4,24.5,7.93725393319377,3.96862696659689
"Xerodraba pycnophylloides","no_life_form_on_database",5,29,7.54983443527075,3.37638860322683
