"species","life_form","n_bio_5","mean_bio_5","sd_bio_5","se_bio_5","within_sp_var_bio_5"
"Ammosperma cinerea","no_life_form_on_database",NA,NA,NA,NA,NA
"Brassica aucheri","annual",NA,NA,NA,NA,NA
"Brassica balearica","perennial",1,5.675554,NA,NA,0.000162
"Brassica barrelieri","annual",37,5.712626,0.012471,0.00205,4e-06
"Brassica carinata","annual",25,5.698566,0.006941,0.001388,6e-06
"Brassica cretica","perennial",10,5.702496,0.01627,0.005145,1.6e-05
"Brassica deflexa","annual",3,5.735757,0.005067,0.002925,5.4e-05
"Brassica desnottesii","perennial",NA,NA,NA,NA,NA
"Brassica elongata var. integrifolia","annual",NA,NA,NA,NA,NA
"Brassica fruticulosa","annual",24,5.714335,0.010988,0.002243,7e-06
"Brassica gravinae","perennial",5,5.701307,0.016352,0.007313,3.2e-05
"Brassica incana","perennial",1,5.701613,NA,NA,0.000162
"Brassica insularis","perennial",6,5.700086,0.007496,0.00306,2.7e-05
"Brassica juncea var. integrifolia","no_life_form_on_database",NA,NA,NA,NA,NA
"Brassica macrocarpa","perennial",NA,NA,NA,NA,NA
"Brassica maurorum","no_life_form_on_database",1,5.71982,NA,NA,0.000162
"Brassica montana","perennial",7,5.699975,0.012087,0.004568,2.3e-05
"Brassica napus","annual",30,5.694388,0.005904,0.001078,5e-06
"Brassica nigra","annual",NA,NA,NA,NA,NA
"Brassica oleracea var. capitata","no_life_form_on_database",52,5.707995,0.018542,0.002571,3e-06
"Brassica oxyrrhina","annual",22,5.716281,0.007816,0.001666,7e-06
"Brassica procumbens","perennial",NA,NA,NA,NA,NA
"Brassica rapa subsp. rapa","no_life_form_on_database",5,5.681303,0.012649,0.005657,3.2e-05
"Brassica repanda","perennial",26,5.699795,0.01506,0.002954,6e-06
"Brassica rupestris","perennial",1,5.681025,NA,NA,0.000162
"Brassica tournefortii","no_life_form_on_database",48,5.715104,0.017696,0.002554,3e-06
"Brassica villosa","perennial",NA,NA,NA,NA,NA
"Cakile arabica","annual",4,5.758375,0.012016,0.006008,4e-05
"Cakile constricta","annual",4,5.714391,0.001968,0.000984,4e-05
"Cakile edentula subsp. edentula","annual",5,5.697234,0.00823,0.003681,3.2e-05
"Cakile edentula subsp. harperi","annual",NA,NA,NA,NA,NA
"Cakile edentula var. lacustris","annual",37,5.693787,0.008085,0.001329,4e-06
"Cakile lanceolata","annual",46,5.714027,0.003877,0.000572,4e-06
"Cakile lanceolata subsp. pseudoconstricta","annual",1,5.717521,NA,NA,0.000162
"Cakile lanceolata var. fusiformis","annual",NA,NA,NA,NA,NA
"Cakile maritima","perennial",147,5.691777,0.017063,0.001407,1e-06
"Cakile maritima f. islandica","annual",NA,NA,NA,NA,NA
"Carrichtera annua","annual",NA,NA,NA,NA,NA
"Ceratocnemum rapistroides","annual",NA,NA,NA,NA,NA
"Coincya longirostra","annual",7,5.722904,0.00309,0.001168,2.3e-05
"Coincya monensis","annual",35,5.697512,0.018752,0.00317,5e-06
"Coincya rupestris","annual",1,5.712907,NA,NA,0.000162
"Cordylocarpus muricatus","annual",6,5.720622,0.006449,0.002633,2.7e-05
"Crambe arborea","perennial",NA,NA,NA,NA,NA
"Crambe aspera","perennial",11,5.710475,0.007794,0.00235,1.5e-05
"Crambe cordifolia","perennial",3,5.717828,0.008048,0.004647,5.4e-05
"Crambe edentula","perennial",NA,NA,NA,NA,NA
"Crambe feuilleei","perennial",NA,NA,NA,NA,NA
"Crambe filiformis","perennial",24,5.710448,0.014663,0.002993,7e-06
"Crambe fruticosa","perennial",NA,NA,NA,NA,NA
"Crambe gigantea","perennial",NA,NA,NA,NA,NA
"Crambe gomeraea","perennial",NA,NA,NA,NA,NA
"Crambe gordjaginii","perennial",NA,NA,NA,NA,NA
"Crambe grossheimii","perennial",NA,NA,NA,NA,NA
