"species","life_form","n","mean","sd","se"
"Acanthorrhinum ramosissimum","perennial",NA,NA,NA,NA
"Albraunia foveopilosa","annual",NA,NA,NA,NA
"Anarrhinum bellidifolium","annual",NA,NA,NA,NA
"Anarrhinum corsicum","perennial",1,50,NA,NA
"Anarrhinum duriminium","annual",5,99.6,23.6495243081124,10.5763887976946
"Anarrhinum forskaohlii","perennial",NA,NA,NA,NA
"Anarrhinum fruticosum","perennial",NA,NA,NA,NA
"Anarrhinum laxiflorum","annual",15,89.4666666666667,41.906130930018,10.8201164797298
"Anarrhinum longipedicellatum","annual",1,76,NA,NA
"Anarrhinum pedatum","annual",11,117.727272727273,30.594414225773,9.22456296978188
"Antirrhinum australe","perennial",15,81.5333333333333,33.4212649727827,8.62933350991818
"Antirrhinum charidemi","perennial",3,87.3333333333333,93.607335894861,54.0442205770217
"Antirrhinum cirrhigerum","perennial",NA,NA,NA,NA
"Antirrhinum controversum","perennial",10,169.1,39.5065395430512,12.4930647427549
"Antirrhinum graniticum","perennial",25,86.84,18.1835090122891,3.63670180245783
"Antirrhinum grosii","perennial",2,20.5,47.3761543394987,33.5
"Antirrhinum hispanicum","perennial",12,86.6666666666667,43.3449867780333,12.5126198921591
"Antirrhinum latifolium","perennial",16,106.1875,41.1796369580889,10.2949092395222
"Antirrhinum linkianum","no_life_form_on_database",2,135.5,0.707106781186548,0.5
"Antirrhinum litigiosum","no_life_form_on_database",27,129.777777777778,35.1265112823889,6.76010024819322
"Antirrhinum lopesianum","no_life_form_on_database",2,69.5,9.19238815542512,6.5
"Antirrhinum majus","perennial",45,114.533333333333,51.35509180739,7.65556508480444
"Antirrhinum meonanthum","perennial",23,68.7391304347826,32.1420390133663,6.7020784314717
"Antirrhinum microphyllum","perennial",1,105,NA,NA
"Antirrhinum molle","perennial",6,111,64.1092816992984,26.1725046566048
"Antirrhinum mollissimum","no_life_form_on_database",3,60,46.357307945997,26.7644042215278
"Antirrhinum onubense","no_life_form_on_database",3,122,21.0713075057055,12.1655250605964
"Antirrhinum pertegasii","perennial",3,111.666666666667,41.3077878048841,23.8490624087778
"Antirrhinum pulverulentum","perennial",6,90,29.7455879081251,12.1435854123346
"Antirrhinum rothmaleri","perennial",NA,NA,NA,NA
"Antirrhinum sempervirens","perennial",8,81.125,74.5719930192103,26.3651809752397
"Antirrhinum siculum","perennial",9,134.666666666667,31.9100297712177,10.6366765904059
"Antirrhinum subbaeticum","no_life_form_on_database",1,68,NA,NA
"Antirrhinum tortuosum","perennial",9,110.222222222222,46.9861090583637,15.6620363527879
"Antirrhinum valentinum","perennial",5,171.8,58.3883550033737,26.1120661763867
"Asarina procumbens","perennial",4,133.25,52.309177015128,26.154588507564
"Chaenorhinum calycinum","annual",NA,NA,NA,NA
"Chaenorhinum crassifolium","no_life_form_on_database",13,120.230769230769,49.2580853704138,13.6617348103238
"Chaenorhinum cryptarum","annual",NA,NA,NA,NA
"Chaenorhinum exile","no_life_form_on_database",13,162.923076923077,34.069687256322,9.449231103207
"Chaenorhinum flexuosum","perennial",4,53.25,53.7982341717644,26.8991170858822
"Chaenorhinum formenterae","no_life_form_on_database",NA,NA,NA,NA
"Chaenorhinum glareosum","perennial",1,-7,NA,NA
"Chaenorhinum grandiflorum","annual",4,139.25,26.9613921500108,13.4806960750054
"Chaenorhinum johnstonii","annual",4,186.25,172.447818194374,86.2239090971872
"Chaenorhinum litorale","annual",NA,NA,NA,NA
"Chaenorhinum litorale subsp. pterosporum","annual",NA,NA,NA,NA
"Chaenorhinum macropodum","perennial",5,87.8,40.4437881509633,18.0870119146309
"Chaenorhinum minus","annual",280,131.464285714286,55.4250969529853,3.31228307766703
"Chaenorhinum origanifolium","perennial",27,91.6296296296296,49.1145820021118,9.45210571335173
"Chaenorhinum raveyi","annual",2,77,11.3137084989848,8
