"species","life_form","n_bio_6","mean_bio_6","sd_bio_6","se_bio_6","within_sp_var_bio_6"
"Aimara rollinsii","perennial",NA,NA,NA,NA,NA
"Aschersoniodoxa cachensis","perennial",5,5.59435,0.015858,0.007092,0.000102
"Aschersoniodoxa mandoniana","perennial",2,5.595069,0.00762,0.005388,0.000254
"Aschersoniodoxa peruviana","no_life_form_on_database",NA,NA,NA,NA,NA
"Atacama nivea","no_life_form_on_database",NA,NA,NA,NA,NA
"Brayopsis alpaminae","perennial",NA,NA,NA,NA,NA
"Brayopsis calycina","perennial",16,5.60223,0.023414,0.005854,3.2e-05
"Brayopsis colombiana","perennial",NA,NA,NA,NA,NA
"Brayopsis diapensioides","perennial",2,5.60101,0.001829,0.001293,0.000254
"Brayopsis gamosepala","perennial",NA,NA,NA,NA,NA
"Brayopsis monimocalyx","perennial",8,5.585168,0.019062,0.006739,6.4e-05
"Cremolobus chilensis","annual",NA,NA,NA,NA,NA
"Cremolobus peruvianus","perennial",9,5.643847,0.023393,0.007798,5.6e-05
"Cremolobus rhomboideus","annual",NA,NA,NA,NA,NA
"Dactylocardamum imbricatifolium","perennial",NA,NA,NA,NA,NA
"Eudema nubigena subsp. nubigena","no_life_form_on_database",2,5.608366,0.004927,0.003484,0.000254
"Eudema nubigena subsp. remyana","perennial",1,5.607088,NA,NA,0.000508
"Eudema rupestris","perennial",NA,NA,NA,NA,NA
"Mathewsia auriculata","perennial",3,5.62122,0.024853,0.014349,0.000169
"Mathewsia collina","no_life_form_on_database",NA,NA,NA,NA,NA
"Mathewsia densifolia","no_life_form_on_database",NA,NA,NA,NA,NA
"Mathewsia foliosa","perennial",NA,NA,NA,NA,NA
"Mathewsia incana","perennial",NA,NA,NA,NA,NA
"Mathewsia linearifolia","perennial",NA,NA,NA,NA,NA
"Mathewsia peruviana","no_life_form_on_database",NA,NA,NA,NA,NA
"Menonvillea chilensis","annual",5,5.64021,0.020775,0.009291,0.000102
"Menonvillea cicatricosa","perennial",3,5.579514,0.008968,0.005178,0.000169
"Menonvillea comberi","annual",NA,NA,NA,NA,NA
"Menonvillea cuneata","perennial",15,5.596392,0.025876,0.006681,3.4e-05
"Menonvillea famatinensis","perennial",1,5.563562,NA,NA,0.000508
"Menonvillea filifolia","annual",NA,NA,NA,NA,NA
"Menonvillea flexuosa","perennial",NA,NA,NA,NA,NA
"Menonvillea frigida","perennial",NA,NA,NA,NA,NA
"Menonvillea hookeri","no_life_form_on_database",12,5.592604,0.01419,0.004096,4.2e-05
"Menonvillea linearis","perennial",2,5.615986,0.015182,0.010735,0.000254
"Menonvillea litoralis","annual",4,5.628724,0.020346,0.010173,0.000127
"Menonvillea marticorenae","annual",NA,NA,NA,NA,NA
"Menonvillea minima","annual",NA,NA,NA,NA,NA
"Menonvillea nordenskjoeldii","perennial",5,5.596016,0.013247,0.005924,0.000102
"Menonvillea orbiculata","annual",NA,NA,NA,NA,NA
"Menonvillea patagonica","annual",9,5.601177,0.01162,0.003873,5.6e-05
"Menonvillea pinnatifida","annual",3,5.611477,0.019701,0.011374,0.000169
"Menonvillea purpurea","perennial",2,5.59164,0.019248,0.01361,0.000254
"Menonvillea rigida","perennial",NA,NA,NA,NA,NA
"Menonvillea scapigera","perennial",2,5.566387,0.013791,0.009752,0.000254
"Menonvillea spathulata","perennial",6,5.583641,0.020128,0.008217,8.5e-05
"Menonvillea virens","perennial",7,5.585629,0.02899,0.010957,7.3e-05
"Onuris alismatifolia","perennial",3,5.6045,0.006518,0.003763,0.000169
"Onuris graminifolia","perennial",18,5.600643,0.009226,0.002175,2.8e-05
"Onuris hatcheriana","perennial",3,5.595416,0.017352,0.010018,0.000169
"Onuris hauthalii","no_life_form_on_database",1,5.585937,NA,NA,0.000508
"Onuris papillosa","perennial",7,5.60471,0.005948,0.002248,7.3e-05
"Onuris spegazziniana","perennial",6,5.597097,0.014714,0.006007,8.5e-05
"Schizopetalon arcuatum","annual",1,5.649854,NA,NA,0.000508
"Schizopetalon bipinnatifidum","annual",NA,NA,NA,NA,NA
"Schizopetalon biseriatum","annual",NA,NA,NA,NA,NA
"Schizopetalon brachycarpum","annual",NA,NA,NA,NA,NA
"Schizopetalon dentatum","annual",2,5.604858,0.009888,0.006992,0.000254
"Schizopetalon maritimum","annual",NA,NA,NA,NA,NA
"Schizopetalon rupestre","annual",NA,NA,NA,NA,NA
"Schizopetalon tenuifolium","annual",NA,NA,NA,NA,NA
"Schizopetalon walkeri","annual",3,5.6272,0.019092,0.011023,0.000169
"Smelowskia calycina","perennial",31,5.520726,0.015867,0.00285,1.6e-05
"Thlaspi arvense","annual",613,5.578146,0.027417,0.001107,1e-06
"Xerodraba patagonica","perennial",4,5.601089,0.006165,0.003083,0.000127
"Xerodraba pectinata","no_life_form_on_database",4,5.59804,0.005658,0.002829,0.000127
"Xerodraba pycnophylloides","no_life_form_on_database",5,5.604508,0.003906,0.001747,0.000102
