"species","life_form","n","mean","sd","se"
"Chaunanthus acuminatus","perennial",1,105,NA,NA
"Chaunanthus petiolatus","perennial",2,92,0,0
"Chilocardamum castellanosii","perennial",3,75,6.2449979983984,3.60555127546399
"Chilocardamum patagonicum","perennial",10,71.1,10.9082028258045,3.44947661086271
"Chlorocrambe hastata","perennial",5,109.2,6.18061485614498,2.76405499221705
"Dictyophragmus englerianus","annual",NA,NA,NA,NA
"Dictyophragmus punensis","annual",1,115,NA,NA
"Dryopetalon auriculatum","annual",NA,NA,NA,NA
"Dryopetalon paysonii","no_life_form_on_database",NA,NA,NA,NA
"Dryopetalon runcinatum","annual",29,120,16.5745071032078,3.07780870164812
"Englerocharis pauciflora","perennial",NA,NA,NA,NA
"Hesperidanthus argillaceus","perennial",NA,NA,NA,NA
"Hesperidanthus barnebyi","perennial",NA,NA,NA,NA
"Hesperidanthus jaegeri","perennial",1,116,NA,NA
"Hesperidanthus linearifolius","perennial",69,122.826086956522,6.38462427320312,0.768618439761666
"Ivania cremnophila","perennial",1,109,NA,NA
"Ivania juncalensis","no_life_form_on_database",NA,NA,NA,NA
"Mostacillastrum andinum","perennial",7,105.571428571429,2.43975018237133,0.922138891954147
"Mostacillastrum commune","annual",12,89.4166666666667,19.2517216860931,5.55749334891481
"Mostacillastrum gracile","perennial",3,117,17.3493515728975,10.0166528008778
"Mostacillastrum leptocarpum","perennial",5,104.4,2.79284800875379,1.24899959967968
"Mostacillastrum orbignyanum","perennial",25,101.6,14.4077525427574,2.88155050855149
"Mostacillastrum sagittatum","no_life_form_on_database",NA,NA,NA,NA
"Mostacillastrum stenophyllum","perennial",12,87.1666666666667,2.16724933890166,0.625630994607957
"Mostacillastrum subauriculatum","annual",NA,NA,NA,NA
"Mostacillastrum subscandens","perennial",3,100,15.3948043183407,8.88819441731559
"Mostacillastrum vaseyi","no_life_form_on_database",NA,NA,NA,NA
"Neuontobotrys frutescens","perennial",12,102.083333333333,12.6524042511032,3.65243450013519
"Neuontobotrys grayana","no_life_form_on_database",NA,NA,NA,NA
"Neuontobotrys lanata","perennial",7,121.714285714286,14.2678459681701,5.39273888233625
"Neuontobotrys linearifolia","perennial",NA,NA,NA,NA
