"species","life_form","n","mean","sd","se"
"Acanthorrhinum ramosissimum","perennial",NA,NA,NA,NA
"Albraunia foveopilosa","annual",NA,NA,NA,NA
"Anarrhinum bellidifolium","annual",NA,NA,NA,NA
"Anarrhinum corsicum","perennial",1,286,NA,NA
"Anarrhinum duriminium","annual",5,468.6,126.831778352273,56.7208956205736
"Anarrhinum forskaohlii","perennial",NA,NA,NA,NA
"Anarrhinum fruticosum","perennial",NA,NA,NA,NA
"Anarrhinum laxiflorum","annual",15,267.533333333333,99.7266740837652,25.7493165266052
"Anarrhinum longipedicellatum","annual",1,563,NA,NA
"Anarrhinum pedatum","annual",11,302.636363636364,96.3236966974095,29.0426873059366
"Antirrhinum australe","perennial",15,274.4,80.0614050053368,20.6717658839758
"Antirrhinum charidemi","perennial",3,173.333333333333,91.4457945087325,52.7962540758759
"Antirrhinum cirrhigerum","perennial",NA,NA,NA,NA
"Antirrhinum controversum","perennial",10,156.2,84.3021022540034,26.6586654663065
"Antirrhinum graniticum","perennial",25,249.88,97.9074052357634,19.5814810471527
"Antirrhinum grosii","perennial",2,344.5,168.998520703585,119.5
"Antirrhinum hispanicum","perennial",12,220.75,91.8151552156436,26.5047522897196
"Antirrhinum latifolium","perennial",16,234.9375,74.4754713535492,18.6188678383873
"Antirrhinum linkianum","no_life_form_on_database",2,278,9.89949493661167,7
"Antirrhinum litigiosum","no_life_form_on_database",27,157.592592592593,81.8047672389571,15.7433347954688
"Antirrhinum lopesianum","no_life_form_on_database",2,288,141.42135623731,100
"Antirrhinum majus","perennial",45,220.933333333333,98.199796333801,14.6387613319342
"Antirrhinum meonanthum","perennial",23,374.913043478261,117.376206758625,24.4746309765167
"Antirrhinum microphyllum","perennial",1,113,NA,NA
"Antirrhinum molle","perennial",6,184,98.2771590960992,40.1214821926276
"Antirrhinum mollissimum","no_life_form_on_database",3,199.333333333333,62.6285344977298,36.1586012512161
"Antirrhinum onubense","no_life_form_on_database",3,300.666666666667,35.2183664205672,20.3333333333333
"Antirrhinum pertegasii","perennial",3,173.666666666667,81.3469933884058,46.9657085305628
"Antirrhinum pulverulentum","perennial",6,145.833333333333,61.192864507773,24.9818823238851
"Antirrhinum rothmaleri","perennial",NA,NA,NA,NA
"Antirrhinum sempervirens","perennial",8,269.875,164.208436793868,58.0564495924933
"Antirrhinum siculum","perennial",9,203.222222222222,65.6406462829583,21.8802154276528
"Antirrhinum subbaeticum","no_life_form_on_database",1,138,NA,NA
"Antirrhinum tortuosum","perennial",9,280.777777777778,131.408502177159,43.8028340590531
"Antirrhinum valentinum","perennial",5,146.4,55.1751755774279,24.675088652323
"Asarina procumbens","perennial",4,236.5,115.540757599501,57.7703787997505
"Chaenorhinum calycinum","annual",NA,NA,NA,NA
"Chaenorhinum crassifolium","no_life_form_on_database",13,175.076923076923,124.233960425791,34.4563011130117
"Chaenorhinum cryptarum","annual",NA,NA,NA,NA
"Chaenorhinum exile","no_life_form_on_database",13,100.615384615385,38.5195588014246,10.6834034128297
"Chaenorhinum flexuosum","perennial",4,264.25,168.387202601623,84.1936013008115
"Chaenorhinum formenterae","no_life_form_on_database",NA,NA,NA,NA
"Chaenorhinum glareosum","perennial",1,251,NA,NA
"Chaenorhinum grandiflorum","annual",4,102.75,36.9086710679212,18.4543355339606
"Chaenorhinum johnstonii","annual",4,54.75,16.5201896679992,8.26009483399959
"Chaenorhinum litorale","annual",NA,NA,NA,NA
"Chaenorhinum litorale subsp. pterosporum","annual",NA,NA,NA,NA
"Chaenorhinum macropodum","perennial",5,216.6,72.4002762425669,32.3783878536285
"Chaenorhinum minus","annual",280,148.039285714286,86.2463041202251,5.15420250669239
"Chaenorhinum origanifolium","perennial",27,232.296296296296,134.632781130695,25.910090809185
"Chaenorhinum raveyi","annual",2,310,94.7523086789974,67
