"species","life_form","n_bio_14","mean_bio_14","sd_bio_14","se_bio_14","within_sp_var_bio_14"
"Agathisanthemum bojeri","perennial",30,2.34462,1.168386,0.213317,0.008239
"Agathisanthemum chlorophyllum","perennial",2,2.596478,0.157786,0.111572,0.148297
"Agathisanthemum globosum","perennial",6,1.149617,1.151435,0.470071,0.01483
"Agathisanthemum quadricostatum","no_life_form_on_database",4,0.44794,0.543078,0.271539,0.042371
"Amphiasma luzuloides","perennial",4,1.555644,0.8529,0.42645,0.074148
"Amphiasma merenskyanum","perennial",0,NA,NA,NA,0.049432
"Amphistemon humbertii","perennial",1,1.386294,NA,NA,0.296594
"Amphistemon rakotonasolianus","perennial",2,0.693147,0,0,0.148297
"Arcytophyllum aristatum","perennial",5,4.646435,0.562925,0.251748,0.059319
"Arcytophyllum capitatum","no_life_form_on_database",NA,NA,NA,NA,NA
"Arcytophyllum ciliolatum","perennial",NA,NA,NA,NA,NA
"Arcytophyllum ericoides","perennial",NA,NA,NA,NA,NA
"Arcytophyllum filiforme","perennial",21,3.532746,0.643542,0.140432,0.014124
"Arcytophyllum lavarum","perennial",NA,NA,NA,NA,NA
"Arcytophyllum macbridei","perennial",NA,NA,NA,NA,NA
"Arcytophyllum muticum","perennial",23,3.96678,0.738284,0.153943,0.012895
"Arcytophyllum nitidum","perennial",22,3.900991,0.595419,0.126944,0.013482
"Arcytophyllum rivetii","perennial",12,3.113324,0.411642,0.118831,0.024716
"Arcytophyllum setosum","perennial",24,3.487711,0.853837,0.174289,0.012358
"Arcytophyllum thymifolium","perennial",28,2.919988,1.325581,0.250511,0.010227
"Arcytophyllum vernicosum","perennial",5,3.525717,0.46774,0.20918,0.059319
"Astiella delicatula","annual",4,1.487661,1.173344,0.586672,0.059319
"Astiella desseinii","no_life_form_on_database",NA,NA,NA,NA,NA
"Astiella latifolia","annual",6,2.059999,1.324096,0.54056,0.042371
"Astiella perrieri","annual",3,3.262692,0.92279,0.532773,0.098865
"Astiella tsaratanensis","no_life_form_on_database",6,3.508278,0.750554,0.306412,0.049432
"Batopedina pulvinellata","perennial",0,NA,NA,NA,0.098865
"Bouvardia glaberrima","perennial",21,1.83424,0.586623,0.128012,0.014124
"Carphalea madagascariensis","perennial",6,1.672068,1.646461,0.672165,0.049432
"Conostomium natalense","perennial",20,2.697859,0.660823,0.147765,0.01483
