"species","life_form","n_bio_6","mean_bio_6","sd_bio_6","se_bio_6","within_sp_var_bio_6"
"Agalinis purpurea","annual",143,5.606452,0.025977,0.002172,4e-06
"Aphyllon arizonicum","annual",NA,NA,NA,NA,NA
"Aphyllon chilensis","no_life_form_on_database",NA,NA,NA,NA,NA
"Aphyllon corymbosum","annual",12,5.581521,0.008259,0.002384,4.2e-05
"Aphyllon dugesii","annual",NA,NA,NA,NA,NA
"Aphyllon fasciculatum","perennial",84,5.589283,0.028951,0.003159,6e-06
"Aphyllon ludovicianum","annual",NA,NA,NA,NA,NA
"Aphyllon multiflorum","annual",NA,NA,NA,NA,NA
"Aphyllon pinorum","annual",NA,NA,NA,NA,NA
"Aphyllon purpureum","annual",29,5.605743,0.019289,0.003582,1.8e-05
"Aphyllon riparium","annual",NA,NA,NA,NA,NA
"Aphyllon robbinsii","annual",NA,NA,NA,NA,NA
"Aphyllon tacnaense","annual",NA,NA,NA,NA,NA
"Aphyllon tarapacanum","annual",NA,NA,NA,NA,NA
"Aphyllon tuberosum","perennial",19,5.626223,0.011484,0.002635,2.7e-05
"Aphyllon uniflorum","annual",32,5.580858,0.023233,0.004107,1.6e-05
"Aphyllon vallicolum","annual",6,5.619083,0.010814,0.004415,8.5e-05
"Bellardia trixago","annual",122,5.628729,0.014237,0.001289,4e-06
"Boschniakia himalaica","annual",NA,NA,NA,NA,NA
"Boschniakia rossica","perennial",174,5.521905,0.03522,0.00267,3e-06
"Castilleja exserta","annual",47,5.625794,0.010444,0.001523,1.1e-05
"Castilleja miniata","perennial",300,5.572605,0.022907,0.001323,2e-06
"Castilleja rubicundula","annual",NA,NA,NA,NA,NA
"Castilleja sulphurea","no_life_form_on_database",60,5.5598,0.009854,0.001272,8e-06
"Cistanche deserticola","perennial",6,5.549034,0.016027,0.006543,8.5e-05
"Cistanche salsa","perennial",7,5.573323,0.031722,0.01199,7.3e-05
"Cistanche tubulosa","perennial",10,5.651133,0.027482,0.008691,5.1e-05
"Cistanche violacea","perennial",NA,NA,NA,NA,NA
"Conopholis alpina","perennial",67,5.621057,0.023688,0.002894,8e-06
"Conopholis americana","perennial",NA,NA,NA,NA,NA
"Cordylanthus ramosus","annual",14,5.574226,0.009722,0.002598,3.6e-05
"Diphelypaea coccinea","perennial",NA,NA,NA,NA,NA
"Diphelypaea tournefortii","perennial",NA,NA,NA,NA,NA
"Epifagus virginiana","annual",177,5.591723,0.021903,0.001646,3e-06
"Euphrasia pectinata","annual",201,5.558048,0.03374,0.00238,3e-06
"Harveya capensis","annual",7,5.627221,0.016563,0.00626,7.3e-05
"Hyobanche atropurpurea","annual",4,5.619753,0.016676,0.008338,0.000127
"Hyobanche sanguinea","annual",21,5.626807,0.014666,0.0032,2.4e-05
"Kopsiopsis hookeri","perennial",NA,NA,NA,NA,NA
"Kopsiopsis strobilacea","perennial",16,5.606941,0.020281,0.00507,3.2e-05
"Lamourouxia rhinanthifolia","perennial",45,5.632186,0.01345,0.002005,1.1e-05
"Lathraea squamaria","perennial",187,5.59063,0.015151,0.001108,3e-06
"Lindenbergia indica","annual",2,5.629587,0.0066,0.004667,0.000254
"Lindenbergia muraria","annual",15,5.642311,0.02977,0.007687,3.4e-05
"Lindenbergia philippensis","perennial",42,5.646104,0.022264,0.003435,1.2e-05
"Mannagettaea hummelii","perennial",7,5.515774,0.022413,0.008471,7.3e-05
"Melampyrum arvense","annual",202,5.591667,0.01744,0.001227,3e-06
"Melampyrum carstiense","annual",1,5.60525,NA,NA,0.000508
"Monochasma sheareri","annual",8,5.609478,0.009516,0.003364,6.4e-05
"Nesogenes africanus","annual",NA,NA,NA,NA,NA
"Orobanche alba","perennial",NA,NA,NA,NA,NA
"Orobanche amethystea","perennial",80,5.61967,0.014315,0.0016,6e-06
"Orobanche anatolica","perennial",NA,NA,NA,NA,NA
"Orobanche artemisiae-campestris","perennial",30,5.614923,0.010424,0.001903,1.7e-05
"Orobanche austrohispanica","perennial",NA,NA,NA,NA,NA
"Orobanche ballotae","perennial",11,5.622581,0.012751,0.003845,4.6e-05
"Orobanche bartlingii","perennial",6,5.586246,0.012529,0.005115,8.5e-05
"Orobanche caryophyllacea","perennial",93,5.600185,0.015155,0.001572,5e-06
"Orobanche coerulescens","perennial",30,5.581981,0.043354,0.007915,1.7e-05
"Orobanche colorata","annual",NA,NA,NA,NA,NA
"Orobanche crenata","annual",77,5.628002,0.017156,0.001955,7e-06
"Orobanche crinita","no_life_form_on_database",NA,NA,NA,NA,NA
"Orobanche densiflora","perennial",3,5.636983,0.019443,0.011225,0.000169
"Orobanche elatior","perennial",55,5.592831,0.020564,0.002773,9e-06
"Orobanche flava","perennial",9,5.583,0.006039,0.002013,5.6e-05
"Orobanche foetida","perennial",27,5.631041,0.015182,0.002922,1.9e-05
"Orobanche gracilis","perennial",126,5.611174,0.01762,0.00157,4e-06
"Orobanche gratiosa","perennial",NA,NA,NA,NA,NA
"Orobanche grenieri","perennial",NA,NA,NA,NA,NA
"Orobanche grossheimii","perennial",NA,NA,NA,NA,NA
"Orobanche haenseleri","perennial",8,5.599719,0.01008,0.003564,6.4e-05
"Orobanche hederae","perennial",87,5.61815,0.016288,0.001746,6e-06
"Orobanche krylowii","perennial",NA,NA,NA,NA,NA
"Orobanche lucorum","perennial",4,5.590702,0.003706,0.001853,0.000127
"Orobanche lutea","perennial",67,5.592754,0.013864,0.001694,8e-06
"Orobanche lycoctoni","perennial",NA,NA,NA,NA,NA
"Orobanche macrolepis","no_life_form_on_database",NA,NA,NA,NA,NA
"Orobanche minor","perennial",183,5.624903,0.019756,0.00146,3e-06
"Orobanche owerinii","perennial",1,5.570442,NA,NA,0.000508
"Orobanche ozanonis","no_life_form_on_database",NA,NA,NA,NA,NA
"Orobanche pancicii","perennial",NA,NA,NA,NA,NA
"Orobanche picridis","perennial",21,5.605085,0.01534,0.003347,2.4e-05
"Orobanche pubescens","perennial",27,5.636047,0.012147,0.002338,1.9e-05
"Orobanche pycnostachya","perennial",25,5.557859,0.019383,0.003877,2e-05
"Orobanche raddeana","no_life_form_on_database",1,5.557021,NA,NA,0.000508
"Orobanche rapum-genistae","perennial",72,5.614209,0.013465,0.001587,7e-06
"Orobanche reticulata","perennial",46,5.597,0.0201,0.002964,1.1e-05
"Orobanche ritro","no_life_form_on_database",1,5.617316,NA,NA,0.000508
"Orobanche salviae","perennial",NA,NA,NA,NA,NA
"Orobanche santolinae","perennial",13,5.61948,0.012356,0.003427,3.9e-05
"Orobanche sintenisii","perennial",1,5.590427,NA,NA,0.000508
"Orobanche teucrii","perennial",38,5.60089,0.012254,0.001988,1.3e-05
"Orobanche transcaucasica","perennial",2,5.587426,0.006355,0.004494,0.000254
"Orthocarpus bracteosus","annual",15,5.603468,0.015564,0.004019,3.4e-05
"Orthocarpus tenuifolius","annual",NA,NA,NA,NA,NA
"Parentucellia viscosa","annual",26,5.636357,0.01046,0.002051,2e-05
"Pedicularis canadensis","perennial",272,5.587643,0.02611,0.001583,2e-06
"Pedicularis ingens","perennial",18,5.555493,0.018104,0.004267,2.8e-05
"Pedicularis tuberosa","perennial",24,5.579355,0.017956,0.003665,2.1e-05
"Phelipanche aegyptiaca","perennial",3,5.583886,0.012105,0.006989,0.000169
"Phelipanche arenaria","perennial",34,5.58519,0.02001,0.003432,1.5e-05
"Phelipanche bohemica","no_life_form_on_database",NA,NA,NA,NA,NA
"Phelipanche bungeana","no_life_form_on_database",NA,NA,NA,NA,NA
"Phelipanche caesia","no_life_form_on_database",45,5.561219,0.023906,0.003564,1.1e-05
"Phelipanche coelestis","perennial",4,5.585625,0.008995,0.004497,0.000127
"Phelipanche georgii-reuteri","no_life_form_on_database",NA,NA,NA,NA,NA
"Phelipanche iberica","no_life_form_on_database",NA,NA,NA,NA,NA
"Phelipanche inexspectata","no_life_form_on_database",3,5.613268,0.011324,0.006538,0.000169
"Phelipanche lavandulacea","perennial",NA,NA,NA,NA,NA
"Phelipanche mutelii","annual",NA,NA,NA,NA,NA
"Phelipanche nana","annual",24,5.625357,0.01761,0.003595,2.1e-05
"Phelipanche nowackiana","no_life_form_on_database",NA,NA,NA,NA,NA
"Phelipanche oxyloba","perennial",NA,NA,NA,NA,NA
"Phelipanche portoilicitana","no_life_form_on_database",NA,NA,NA,NA,NA
"Phelipanche pulchella","no_life_form_on_database",1,5.568535,NA,NA,0.000508
