"species","life_form","n","mean","sd","se"
"Acanthorrhinum ramosissimum","perennial",NA,NA,NA,NA
"Albraunia foveopilosa","annual",NA,NA,NA,NA
"Anarrhinum bellidifolium","annual",NA,NA,NA,NA
"Anarrhinum corsicum","perennial",1,58,NA,NA
"Anarrhinum duriminium","annual",5,78.6,21.9727103471556,9.8264947972306
"Anarrhinum forskaohlii","perennial",NA,NA,NA,NA
"Anarrhinum fruticosum","perennial",NA,NA,NA,NA
"Anarrhinum laxiflorum","annual",15,27.5333333333333,18.8485189515428,4.86666666666667
"Anarrhinum longipedicellatum","annual",1,73,NA,NA
"Anarrhinum pedatum","annual",11,11.7272727272727,7.1845794461598,2.1662322090374
"Antirrhinum australe","perennial",15,21.1333333333333,10.9601007989803,2.8298858578137
"Antirrhinum charidemi","perennial",3,16.6666666666667,6.42910050732864,3.71184290855335
"Antirrhinum cirrhigerum","perennial",NA,NA,NA,NA
"Antirrhinum controversum","perennial",10,37.9,22.3728506106049,7.07491656802004
"Antirrhinum graniticum","perennial",25,37.76,27.2033698892864,5.44067397785728
"Antirrhinum grosii","perennial",2,45.5,12.0208152801713,8.5
"Antirrhinum hispanicum","perennial",12,27.8333333333333,16.2918458875673,4.70305080439143
"Antirrhinum latifolium","perennial",16,115.9375,39.1228300782719,9.78070751956797
"Antirrhinum linkianum","no_life_form_on_database",2,19.5,2.12132034355964,1.5
"Antirrhinum litigiosum","no_life_form_on_database",27,50.9259259259259,34.3711931328972,6.61473920254893
"Antirrhinum lopesianum","no_life_form_on_database",2,37.5,6.36396103067893,4.5
"Antirrhinum majus","perennial",45,89.7555555555556,62.081015820076,9.25449143239532
"Antirrhinum meonanthum","perennial",23,75.4347826086957,49.0341495907389,10.2243269706999
"Antirrhinum microphyllum","perennial",1,40,NA,NA
"Antirrhinum molle","perennial",6,89.6666666666667,54.9205486741226,22.4212201075479
"Antirrhinum mollissimum","no_life_form_on_database",3,21.6666666666667,11.5902257671425,6.69161996662824
"Antirrhinum onubense","no_life_form_on_database",3,11.3333333333333,1.15470053837925,0.666666666666667
"Antirrhinum pertegasii","perennial",3,67.6666666666667,22.2336081942031,12.8365796759798
"Antirrhinum pulverulentum","perennial",6,45.8333333333333,13.9200095785408,5.68282011367987
"Antirrhinum rothmaleri","perennial",NA,NA,NA,NA
"Antirrhinum sempervirens","perennial",8,130.375,70.3784413012962,24.882536546743
"Antirrhinum siculum","perennial",9,59.1111111111111,95.6771190573332,31.8923730191111
"Antirrhinum subbaeticum","no_life_form_on_database",1,44,NA,NA
"Antirrhinum tortuosum","perennial",9,16.5555555555556,12.7584394726698,4.25281315755659
"Antirrhinum valentinum","perennial",5,48.2,28.0927036790694,12.5634390196315
"Asarina procumbens","perennial",4,144.25,46.6931472488201,23.3465736244101
"Chaenorhinum calycinum","annual",NA,NA,NA,NA
"Chaenorhinum crassifolium","no_life_form_on_database",13,63.1538461538462,47.8763096493561,13.2784991785188
"Chaenorhinum cryptarum","annual",NA,NA,NA,NA
"Chaenorhinum exile","no_life_form_on_database",13,41.4615384615385,25.7669535924583,7.14646710693148
"Chaenorhinum flexuosum","perennial",4,11.25,3.5,1.75
"Chaenorhinum formenterae","no_life_form_on_database",NA,NA,NA,NA
"Chaenorhinum glareosum","perennial",1,14,NA,NA
"Chaenorhinum grandiflorum","annual",4,32.75,38.7416657704166,19.3708328852083
"Chaenorhinum johnstonii","annual",4,11.75,9.74251849711699,4.87125924855849
"Chaenorhinum litorale","annual",NA,NA,NA,NA
"Chaenorhinum litorale subsp. pterosporum","annual",NA,NA,NA,NA
"Chaenorhinum macropodum","perennial",5,23.4,13.1833227981416,5.89576118919347
"Chaenorhinum minus","annual",280,105.732142857143,42.792359831024,2.55733263654859
"Chaenorhinum origanifolium","perennial",27,97.3333333333333,58.701330085835,11.297076242282
"Chaenorhinum raveyi","annual",2,14,1.4142135623731,1
