"species","life_form","n_bio_13","mean_bio_13","sd_bio_13","se_bio_13","within_sp_var_bio_13"
"Agathisanthemum bojeri","perennial",36,5.329849,0.357216,0.059536,0.006205
"Agathisanthemum chlorophyllum","perennial",2,4.908638,0.036538,0.025836,0.111692
"Agathisanthemum globosum","perennial",20,5.466268,0.202964,0.045384,0.011169
"Agathisanthemum quadricostatum","no_life_form_on_database",7,5.497836,0.23417,0.088508,0.031912
"Amphiasma luzuloides","perennial",4,5.822653,0.430739,0.215369,0.055846
"Amphiasma merenskyanum","perennial",6,4.130536,0.328361,0.134053,0.037231
"Amphistemon humbertii","perennial",1,4.927254,NA,NA,0.223385
"Amphistemon rakotonasolianus","perennial",2,5.276407,0.329486,0.232982,0.111692
"Arcytophyllum aristatum","perennial",5,5.514837,0.392354,0.175466,0.044677
"Arcytophyllum capitatum","no_life_form_on_database",NA,NA,NA,NA,NA
"Arcytophyllum ciliolatum","perennial",NA,NA,NA,NA,NA
"Arcytophyllum ericoides","perennial",NA,NA,NA,NA,NA
"Arcytophyllum filiforme","perennial",21,5.273423,0.309012,0.067432,0.010637
"Arcytophyllum lavarum","perennial",NA,NA,NA,NA,NA
"Arcytophyllum macbridei","perennial",NA,NA,NA,NA,NA
"Arcytophyllum muticum","perennial",23,5.496235,0.425844,0.088795,0.009712
"Arcytophyllum nitidum","perennial",22,5.376998,0.339661,0.072416,0.010154
"Arcytophyllum rivetii","perennial",12,5.003981,0.271398,0.078346,0.018615
"Arcytophyllum setosum","perennial",24,5.170441,0.309472,0.063171,0.009308
"Arcytophyllum thymifolium","perennial",29,4.809907,0.710176,0.131876,0.007703
"Arcytophyllum vernicosum","perennial",5,5.064132,0.226155,0.10114,0.044677
"Astiella delicatula","annual",5,5.657267,0.372248,0.166474,0.044677
"Astiella desseinii","no_life_form_on_database",NA,NA,NA,NA,NA
"Astiella latifolia","annual",7,5.640291,0.403763,0.152608,0.031912
"Astiella perrieri","annual",3,5.618089,0.507751,0.29315,0.074462
"Astiella tsaratanensis","no_life_form_on_database",6,5.865999,0.199024,0.081251,0.037231
"Batopedina pulvinellata","perennial",3,5.418756,0.073013,0.042154,0.074462
"Bouvardia glaberrima","perennial",21,4.850614,0.479383,0.10461,0.010637
"Carphalea madagascariensis","perennial",6,5.296664,0.172298,0.07034,0.037231
"Conostomium natalense","perennial",20,5.171549,0.448589,0.100308,0.011169
"Conostomium quadrangulare","annual",9,4.895623,0.445784,0.148595,0.024821
"Conostomium zoutpansbergense","perennial",1,5.187386,NA,NA,0.223385
"Cordylostigma microcala","annual",NA,NA,NA,NA,NA
"Cordylostigma virgatum","annual",45,5.601061,0.436486,0.065067,0.004964
"Crusea calocephala","perennial",59,5.622432,0.365564,0.047592,0.003786
"Crusea megalocarpa","annual",19,5.397882,0.437488,0.100367,0.011757
"Dentella repens","perennial",86,5.384715,0.515654,0.055604,0.002597
"Diodella teres","annual",160,5.225826,0.474775,0.037534,0.001396
"Diodia aulacosperma","annual",NA,NA,NA,NA,NA
"Diodia spicata","perennial",5,5.821895,0.199825,0.089364,0.044677
"Emmeorhiza umbellata","perennial",162,5.406115,0.403865,0.031731,0.001379
"Ernodea littoralis","perennial",44,5.225113,0.208626,0.031452,0.005077
"Exallage auricularia","perennial",NA,NA,NA,NA,NA
"Exallage chrysotricha","annual",1,5.68358,NA,NA,0.223385
"Exallage pachycarpa","annual",NA,NA,NA,NA,NA
"Galianthe brasiliensis","perennial",83,5.297979,0.296232,0.032516,0.002691
"Galianthe eupatorioides","perennial",39,5.226885,0.27141,0.04346,0.005728
"Hedyotis acutangula","perennial",12,5.717352,0.180948,0.052235,0.018615
"Hedyotis albonerva","perennial",NA,NA,NA,NA,NA
"Hedyotis angustifolia","annual",NA,NA,NA,NA,NA
"Hedyotis articularis","perennial",NA,NA,NA,NA,NA
"Hedyotis cantoniensis","perennial",NA,NA,NA,NA,NA
"Hedyotis capitellata","perennial",25,5.98693,0.348882,0.069776,0.008935
"Hedyotis cathayana","perennial",1,5.455321,NA,NA,0.223385
"Hedyotis caudatifolia","perennial",17,5.679101,0.235219,0.057049,0.01314
"Hedyotis cheniana","perennial",NA,NA,NA,NA,NA
"Hedyotis communis","perennial",1,5.459586,NA,NA,0.223385
"Hedyotis coprosmoides","perennial",NA,NA,NA,NA,NA
"Hedyotis coronaria","no_life_form_on_database",12,5.775095,0.267374,0.077184,0.018615
"Hedyotis corymbiformis","perennial",NA,NA,NA,NA,NA
"Hedyotis costata","no_life_form_on_database",NA,NA,NA,NA,NA
"Hedyotis cyanantha","annual",NA,NA,NA,NA,NA
"Hedyotis dendroides","perennial",NA,NA,NA,NA,NA
"Hedyotis dianxiensis","no_life_form_on_database",NA,NA,NA,NA,NA
"Hedyotis effusa","perennial",8,5.626982,0.124728,0.044098,0.027923
"Hedyotis fissistipula","no_life_form_on_database",NA,NA,NA,NA,NA
"Hedyotis flavescens","perennial",NA,NA,NA,NA,NA
"Hedyotis fruticosa","perennial",NA,NA,NA,NA,NA
"Hedyotis fruticulosa","perennial",NA,NA,NA,NA,NA
"Hedyotis fulva","no_life_form_on_database",NA,NA,NA,NA,NA
"Hedyotis gardneri","perennial",NA,NA,NA,NA,NA
"Hedyotis hedyotidea","perennial",57,5.704889,0.248633,0.032932,0.003919
"Hedyotis koana","no_life_form_on_database",NA,NA,NA,NA,NA
"Hedyotis korrorensis","perennial",NA,NA,NA,NA,NA
"Hedyotis kurzii","annual",NA,NA,NA,NA,NA
"Hedyotis lawsoniae","perennial",NA,NA,NA,NA,NA
"Hedyotis lessertiana var. lessertiana","perennial",NA,NA,NA,NA,NA
"Hedyotis lessertiana var. marginata","perennial",NA,NA,NA,NA,NA
"Hedyotis lindleyana","no_life_form_on_database",27,5.748055,0.384371,0.073972,0.008274
"Hedyotis macrosepala","no_life_form_on_database",NA,NA,NA,NA,NA
"Hedyotis macrostegia","no_life_form_on_database",1,5.826,NA,NA,0.223385
"Hedyotis marginata","perennial",NA,NA,NA,NA,NA
"Hedyotis megalantha","perennial",NA,NA,NA,NA,NA
"Hedyotis minutopuberula","perennial",1,5.673323,NA,NA,0.223385
"Hedyotis nana","no_life_form_on_database",NA,NA,NA,NA,NA
"Hedyotis nodulosa","perennial",NA,NA,NA,NA,NA
"Hedyotis novoguineensis","perennial",3,6.099747,0.351334,0.202843,0.074462
"Hedyotis obscura","perennial",NA,NA,NA,NA,NA
"Hedyotis oligocephala","no_life_form_on_database",NA,NA,NA,NA,NA
"Hedyotis ovatifolia","annual",18,5.696286,0.238984,0.056329,0.01241
"Hedyotis pahompokae","no_life_form_on_database",NA,NA,NA,NA,NA
"Hedyotis parryi","perennial",NA,NA,NA,NA,NA
"Hedyotis philippensis","perennial",1,5.605802,NA,NA,0.223385
"Hedyotis pinifolia","annual",17,6.160493,0.51726,0.125454,0.01314
"Hedyotis pruinosa","perennial",NA,NA,NA,NA,NA
"Hedyotis pulchella","perennial",7,5.679702,0.331235,0.125195,0.031912
"Hedyotis purpurascens","perennial",NA,NA,NA,NA,NA
"Hedyotis quinquenervia","no_life_form_on_database",NA,NA,NA,NA,NA
