"species","life_form","n_bio_4","mean_bio_4","sd_bio_4","se_bio_4","within_sp_var_bio_4"
"Chaunanthus acuminatus","perennial",1,6.092327,NA,NA,0.0463
"Chaunanthus petiolatus","perennial",2,6.197301,0.126885,0.089721,0.02315
"Chilocardamum castellanosii","perennial",3,6.583802,0.053846,0.031088,0.015433
"Chilocardamum patagonicum","perennial",10,6.584963,0.062221,0.019676,0.00463
"Chlorocrambe hastata","perennial",5,6.972429,0.067134,0.030023,0.00926
"Dictyophragmus englerianus","annual",NA,NA,NA,NA,NA
"Dictyophragmus punensis","annual",1,6.451023,NA,NA,0.0463
"Dryopetalon auriculatum","annual",NA,NA,NA,NA,NA
"Dryopetalon paysonii","no_life_form_on_database",NA,NA,NA,NA,NA
"Dryopetalon runcinatum","annual",29,6.792906,0.10765,0.01999,0.001597
"Englerocharis pauciflora","perennial",NA,NA,NA,NA,NA
"Hesperidanthus argillaceus","perennial",NA,NA,NA,NA,NA
"Hesperidanthus barnebyi","perennial",NA,NA,NA,NA,NA
"Hesperidanthus jaegeri","perennial",1,6.992877,NA,NA,0.0463
"Hesperidanthus linearifolius","perennial",69,6.88531,0.133382,0.016057,0.000671
"Ivania cremnophila","perennial",1,6.454805,NA,NA,0.0463
"Ivania juncalensis","no_life_form_on_database",NA,NA,NA,NA,NA
"Mostacillastrum andinum","perennial",7,6.734077,0.024341,0.0092,0.006614
"Mostacillastrum commune","perennial",12,6.653179,0.093939,0.027118,0.003858
"Mostacillastrum gracile","perennial",3,6.107253,0.161147,0.093038,0.015433
"Mostacillastrum leptocarpum","perennial",5,6.742331,0.006937,0.003102,0.00926
"Mostacillastrum orbignyanum","perennial",25,6.569427,0.169578,0.033916,0.001852
"Mostacillastrum sagittatum","no_life_form_on_database",NA,NA,NA,NA,NA
"Mostacillastrum stenophyllum","perennial",12,6.627889,0.076937,0.02221,0.003858
"Mostacillastrum subauriculatum","annual",NA,NA,NA,NA,NA
"Mostacillastrum subscandens","perennial",3,6.762797,0.050077,0.028912,0.015433
"Mostacillastrum vaseyi","no_life_form_on_database",NA,NA,NA,NA,NA
"Neuontobotrys frutescens","perennial",12,6.647705,0.070864,0.020457,0.003858
"Neuontobotrys grayana","no_life_form_on_database",NA,NA,NA,NA,NA
"Neuontobotrys lanata","perennial",7,6.151297,0.149613,0.056548,0.006614
"Neuontobotrys linearifolia","perennial",NA,NA,NA,NA,NA
"Neuontobotrys tarapacana","perennial",15,6.408203,0.121093,0.031266,0.003087
"Parodiodoxa chionophila","perennial",8,6.505696,0.064265,0.022721,0.005788
"Phlebolobium maclovianum","perennial",NA,NA,NA,NA,NA
"Phravenia viereckii","no_life_form_on_database",NA,NA,NA,NA,NA
"Polypsecadium adscendens","perennial",NA,NA,NA,NA,NA
"Polypsecadium effusum","no_life_form_on_database",NA,NA,NA,NA,NA
"Polypsecadium grandiflorum","annual",4,6.479111,0.029217,0.014608,0.011575
"Polypsecadium harmsianum","annual",4,6.507932,0.035183,0.017592,0.011575
"Polypsecadium magellanicum","perennial",6,6.474187,0.092842,0.037903,0.007717
"Polypsecadium rusbyi","no_life_form_on_database",NA,NA,NA,NA,NA
"Polypsecadium solidagineum","no_life_form_on_database",NA,NA,NA,NA,NA
"Polypsecadium tucumanense","perennial",1,6.495945,NA,NA,0.0463
"Pringlea antiscorbutica","no_life_form_on_database",NA,NA,NA,NA,NA
"Romanschulzia arabiformis","annual",15,6.149305,0.099138,0.025597,0.003087
"Romanschulzia costaricensis","annual",2,5.753912,0.01883,0.013315,0.02315
"Sarcodraba dusenii","perennial",2,6.524145,0.004047,0.002862,0.02315
"Sibara angelorum","no_life_form_on_database",10,6.540397,0.24124,0.076287,0.00463
"Sibara deserti","annual",6,7.035844,0.011547,0.004714,0.007717
"Sibara laxa","no_life_form_on_database",17,6.609234,0.127708,0.030974,0.002724
"Sibara macrostachya","no_life_form_on_database",NA,NA,NA,NA,NA
"Sibara mendocina","no_life_form_on_database",NA,NA,NA,NA,NA
"Sibara tehuelches","no_life_form_on_database",NA,NA,NA,NA,NA
"Stanleya elata","perennial",16,6.990731,0.120815,0.030204,0.002894
"Stanleya pinnata","perennial",150,7.016014,0.136996,0.011186,0.000309
"Stanleya tomentosa","perennial",NA,NA,NA,NA,NA
"Streptanthella longirostris","no_life_form_on_database",94,7.015621,0.098813,0.010192,0.000493
"Streptanthus amplexicaulis","annual",NA,NA,NA,NA,NA
"Streptanthus anceps","annual",NA,NA,NA,NA,NA
"Streptanthus barbatus","perennial",6,6.825237,0.08163,0.033325,0.007717
"Streptanthus barbiger","annual",3,6.671693,0.211154,0.12191,0.015433
"Streptanthus batrachopus","annual",1,6.372893,NA,NA,0.0463
"Streptanthus bernardinus","perennial",4,6.850363,0.091421,0.04571,0.011575
"Streptanthus brachiatus","perennial",1,6.610225,NA,NA,0.0463
"Streptanthus bracteatus","annual",3,6.841819,0.013755,0.007941,0.015433
"Streptanthus breweri","annual",9,6.706151,0.09491,0.031637,0.005144
"Streptanthus californicus","annual",NA,NA,NA,NA,NA
"Streptanthus callistus","annual",NA,NA,NA,NA,NA
"Streptanthus campestris","perennial",15,6.74115,0.101387,0.026178,0.003087
"Streptanthus carinatus","annual",19,6.865518,0.071413,0.016383,0.002437
"Streptanthus cooperi","annual",NA,NA,NA,NA,NA
"Streptanthus cordatus","perennial",62,7.00717,0.10861,0.013793,0.000747
"Streptanthus coulteri","annual",1,6.852295,NA,NA,0.0463
"Streptanthus crassicaulis","perennial",NA,NA,NA,NA,NA
"Streptanthus cutleri","annual",1,6.853669,NA,NA,0.0463
"Streptanthus diversifolius","annual",5,6.839441,0.018115,0.008101,0.00926
"Streptanthus farnsworthianus","annual",2,6.864877,0.033727,0.023849,0.02315
"Streptanthus fenestratus","annual",1,6.913886,NA,NA,0.0463
"Streptanthus flavescens","annual",NA,NA,NA,NA,NA
"Streptanthus glandulosus subsp. glandulosus","no_life_form_on_database",9,6.607828,0.152896,0.050965,0.005144
"Streptanthus glandulosus var. albidus","no_life_form_on_database",NA,NA,NA,NA,NA
"Streptanthus glandulosus var. niger","annual",NA,NA,NA,NA,NA
"Streptanthus glaucus","perennial",NA,NA,NA,NA,NA
"Streptanthus hallii","annual",NA,NA,NA,NA,NA
"Streptanthus hammittii","annual",NA,NA,NA,NA,NA
"Streptanthus hesperidis","annual",2,6.704163,0.005114,0.003616,0.02315
"Streptanthus heterophyllus","annual",6,6.722585,0.176573,0.072086,0.007717
"Streptanthus hispidus","annual",1,6.53197,NA,NA,0.0463
"Streptanthus howellii","perennial",2,6.686356,0.113964,0.080585,0.02315
"Streptanthus hyacinthoides","annual",17,6.947525,0.115153,0.027929,0.002724
"Streptanthus inflatus","annual",NA,NA,NA,NA,NA
"Streptanthus insignis subsp. insignis","no_life_form_on_database",1,6.637061,NA,NA,0.0463
"Streptanthus lasiophyllus","annual",6,6.666039,0.268805,0.109739,0.007717
"Streptanthus lemmonii","annual",NA,NA,NA,NA,NA
"Streptanthus longirostris","annual",8,6.995853,0.112813,0.039885,0.005788
"Streptanthus longisiliquus","perennial",5,6.888366,0.029891,0.013368,0.00926
"Streptanthus maculatus","annual",NA,NA,NA,NA,NA
"Streptanthus major","annual",NA,NA,NA,NA,NA
"Streptanthus morrisonii","perennial",1,6.622404,NA,NA,0.0463
"Streptanthus petiolaris","annual",NA,NA,NA,NA,NA
"Streptanthus pilosus","perennial",NA,NA,NA,NA,NA
"Streptanthus platycarpus","annual",11,6.88155,0.044405,0.013389,0.004209
"Streptanthus polygaloides","annual",7,6.843684,0.051614,0.019508,0.006614
"Streptanthus simulans","annual",NA,NA,NA,NA,NA
"Streptanthus tortuosus","perennial",26,6.776347,0.14057,0.027568,0.001781
"Streptanthus vernalis","annual",1,6.620806,NA,NA,0.0463
"Thelypodiopsis ambigua","annual",7,7.016114,0.034243,0.012943,0.006614
"Thelypodiopsis elegans","annual",26,7.088645,0.039784,0.007802,0.001781
"Thelypodium crispum","perennial",9,6.962863,0.035538,0.011846,0.005144
"Thelypodium flexuosum","perennial",34,7.020568,0.05676,0.009734,0.001362
"Thelypodium integrifolium","perennial",32,7.040026,0.057478,0.010161,0.001447
"Thelypodium laciniatum","annual",43,6.975782,0.06839,0.010429,0.001077
"Thelypodium sagittatum","perennial",13,7.06937,0.032426,0.008993,0.003562
"Thelypodium wrightii","perennial",48,6.828455,0.210003,0.030311,0.000965
"Thysanocarpus conchuliferus","no_life_form_on_database",2,6.395057,0.175594,0.124164,0.02315
"Thysanocarpus curvipes var. curvipes","no_life_form_on_database",38,6.810024,0.178488,0.028955,0.001218
"Thysanocarpus erectus","no_life_form_on_database",9,6.505046,0.262686,0.087562,0.005144
"Thysanocarpus laciniatus","annual",50,6.716996,0.265312,0.037521,0.000926
