"species","life_form","n_bio_1","mean_bio_1","sd_bio_1","se_bio_1","within_sp_var_bio_1"
"Ammosperma cinerea","no_life_form_on_database",NA,NA,NA,NA,NA
"Brassica aucheri","annual",NA,NA,NA,NA,NA
"Brassica balearica","perennial",1,5.647741,NA,NA,0.000201
"Brassica barrelieri","annual",37,5.661278,0.01219,0.002004,5e-06
"Brassica carinata","annual",25,5.672527,0.006291,0.001258,8e-06
"Brassica cretica","perennial",10,5.668361,0.012557,0.003971,2e-05
"Brassica deflexa","annual",3,5.679299,0.007744,0.004471,6.7e-05
"Brassica desnottesii","perennial",NA,NA,NA,NA,NA
"Brassica elongata var. integrifolia","annual",NA,NA,NA,NA,NA
"Brassica fruticulosa","annual",24,5.669887,0.006812,0.00139,8e-06
"Brassica gravinae","perennial",5,5.653799,0.017875,0.007994,4e-05
"Brassica incana","perennial",1,5.661744,NA,NA,0.000201
"Brassica insularis","perennial",6,5.664609,0.008301,0.003389,3.3e-05
"Brassica juncea var. integrifolia","no_life_form_on_database",NA,NA,NA,NA,NA
"Brassica macrocarpa","perennial",NA,NA,NA,NA,NA
"Brassica maurorum","no_life_form_on_database",1,5.675554,NA,NA,0.000201
"Brassica montana","perennial",7,5.656523,0.014757,0.005578,2.9e-05
"Brassica napus","annual",30,5.650489,0.00455,0.000831,7e-06
"Brassica nigra","annual",NA,NA,NA,NA,NA
"Brassica oleracea var. capitata","no_life_form_on_database",52,5.664621,0.014809,0.002054,4e-06
"Brassica oxyrrhina","annual",22,5.667587,0.008442,0.0018,9e-06
"Brassica procumbens","perennial",NA,NA,NA,NA,NA
"Brassica rapa subsp. rapa","no_life_form_on_database",5,5.635978,0.018233,0.008154,4e-05
"Brassica repanda","perennial",26,5.648827,0.014933,0.002929,8e-06
"Brassica rupestris","perennial",1,5.644209,NA,NA,0.000201
"Brassica tournefortii","no_life_form_on_database",48,5.672874,0.014707,0.002123,4e-06
"Brassica villosa","perennial",NA,NA,NA,NA,NA
"Cakile arabica","annual",4,5.69948,0.0108,0.0054,5e-05
"Cakile constricta","annual",4,5.683154,0.001604,0.000802,5e-05
"Cakile edentula subsp. edentula","annual",5,5.648371,0.00343,0.001534,4e-05
"Cakile edentula subsp. harperi","annual",NA,NA,NA,NA,NA
"Cakile edentula var. lacustris","annual",37,5.638795,0.00579,0.000952,5e-06
"Cakile lanceolata","annual",46,5.694928,0.007323,0.00108,4e-06
"Cakile lanceolata subsp. pseudoconstricta","annual",1,5.693564,NA,NA,0.000201
"Cakile lanceolata var. fusiformis","annual",NA,NA,NA,NA,NA
"Cakile maritima","perennial",147,5.653271,0.018169,0.001499,1e-06
"Cakile maritima f. islandica","annual",NA,NA,NA,NA,NA
"Carrichtera annua","annual",NA,NA,NA,NA,NA
"Ceratocnemum rapistroides","annual",NA,NA,NA,NA,NA
"Coincya longirostra","annual",7,5.666537,0.005641,0.002132,2.9e-05
"Coincya monensis","annual",35,5.650485,0.013831,0.002338,6e-06
"Coincya rupestris","annual",1,5.655467,NA,NA,0.000201
"Cordylocarpus muricatus","annual",6,5.674918,0.004164,0.0017,3.3e-05
"Crambe arborea","perennial",NA,NA,NA,NA,NA
"Crambe aspera","perennial",11,5.6409,0.007101,0.002141,1.8e-05
"Crambe cordifolia","perennial",3,5.657437,0.005755,0.003323,6.7e-05
"Crambe edentula","perennial",NA,NA,NA,NA,NA
"Crambe feuilleei","perennial",NA,NA,NA,NA,NA
"Crambe filiformis","perennial",24,5.661563,0.010384,0.00212,8e-06
"Crambe fruticosa","perennial",NA,NA,NA,NA,NA
"Crambe gigantea","perennial",NA,NA,NA,NA,NA
"Crambe gomeraea","perennial",NA,NA,NA,NA,NA
"Crambe gordjaginii","perennial",NA,NA,NA,NA,NA
"Crambe grossheimii","perennial",NA,NA,NA,NA,NA
"Crambe hispanica subsp. hispanica","perennial",NA,NA,NA,NA,NA
