"species","life_form","n","mean","sd","se"
"Agathisanthemum bojeri","perennial",36,49.4722222222222,6.38966178899774,1.06494363149962
"Agathisanthemum chlorophyllum","perennial",2,48,0,0
"Agathisanthemum globosum","perennial",20,52.05,2.64525394264003,0.591496763349244
"Agathisanthemum quadricostatum","no_life_form_on_database",7,54.4285714285714,2.43975018237133,0.922138891954147
"Amphiasma luzuloides","perennial",4,49.5,2.08166599946613,1.04083299973307
"Amphiasma merenskyanum","perennial",6,62.3333333333333,3.72379734500505,1.52023390013218
"Amphistemon humbertii","perennial",1,51,NA,NA
"Amphistemon rakotonasolianus","perennial",2,48.5,0.707106781186548,0.5
"Arcytophyllum aristatum","perennial",5,70.8,4.7116875957559,2.10713075057055
"Arcytophyllum capitatum","no_life_form_on_database",NA,NA,NA,NA
"Arcytophyllum ciliolatum","perennial",NA,NA,NA,NA
"Arcytophyllum ericoides","perennial",NA,NA,NA,NA
"Arcytophyllum filiforme","perennial",21,66.7142857142857,5.80640040940045,1.26706044720477
"Arcytophyllum lavarum","perennial",NA,NA,NA,NA
"Arcytophyllum macbridei","perennial",NA,NA,NA,NA
"Arcytophyllum muticum","perennial",23,70.1739130434783,7.40793293407353,1.54466079512245
"Arcytophyllum nitidum","perennial",22,73.6818181818182,2.83492443229031,0.604407919778316
"Arcytophyllum rivetii","perennial",12,68.5833333333333,1.72986249234563,0.499368287808394
"Arcytophyllum setosum","perennial",24,66.0833333333333,4.97748554180126,1.01602498162448
"Arcytophyllum thymifolium","perennial",29,67.0689655172414,4.70509628323191,0.87371444547034
"Arcytophyllum vernicosum","perennial",5,67.2,3.03315017762062,1.35646599662505
"Astiella delicatula","annual",5,54.6,2.50998007960223,1.12249721603218
"Astiella desseinii","no_life_form_on_database",NA,NA,NA,NA
"Astiella latifolia","annual",7,52.7142857142857,5.02375310282016,1.89880019403589
"Astiella perrieri","annual",3,53.6666666666667,6.65832811847939,3.84418753155693
"Astiella tsaratanensis","no_life_form_on_database",6,52.6666666666667,6.65331997326648,2.71620650499512
"Batopedina pulvinellata","perennial",3,47.6666666666667,0.577350269189626,0.333333333333333
"Bouvardia glaberrima","perennial",21,43.7619047619048,5.59378907275526,1.2206648498818
"Carphalea madagascariensis","perennial",6,51.8333333333333,3.31159578853861,1.35195331937822
"Conostomium natalense","perennial",20,50.6,2.37087592074721,0.530143972500817
"Conostomium quadrangulare","annual",9,69.3333333333333,6.38357266740185,2.12785755580062
"Conostomium zoutpansbergense","perennial",1,51,NA,NA
"Cordylostigma microcala","annual",NA,NA,NA,NA
"Cordylostigma virgatum","annual",45,51.3555555555556,6.50578608050192,0.969825328204947
"Crusea calocephala","perennial",59,53.1525423728814,4.82026454890698,0.627544992261672
"Crusea megalocarpa","annual",19,52.2631578947368,4.58066110297966,1.05087572855242
"Dentella repens","perennial",86,43.5581395348837,8.23422506252416,0.887919323673236
"Diodella teres","annual",160,49.11875,14.6370649852915,1.15716159033551
"Diodia aulacosperma","annual",NA,NA,NA,NA
"Diodia spicata","perennial",5,62.4,5.45893762558247,2.44131112314674
"Emmeorhiza umbellata","perennial",162,57.0061728395062,8.94600567627827,0.702864586469968
"Ernodea littoralis","perennial",45,33.6444444444444,12.8614214461762,1.91726750939491
"Exallage auricularia","perennial",NA,NA,NA,NA
"Exallage chrysotricha","annual",1,38,NA,NA
"Exallage pachycarpa","annual",NA,NA,NA,NA
"Galianthe brasiliensis","perennial",83,48.6746987951807,6.20406718236442,0.680984843198554
"Galianthe eupatorioides","perennial",39,47.3846153846154,5.24963850692991,0.840614922258781
"Hedyotis acutangula","perennial",12,28.5,7.1541469220179,2.06522432562458
"Hedyotis albonerva","perennial",NA,NA,NA,NA
"Hedyotis angustifolia","annual",NA,NA,NA,NA
"Hedyotis articularis","perennial",NA,NA,NA,NA
"Hedyotis cantoniensis","perennial",NA,NA,NA,NA
"Hedyotis capitellata","perennial",25,64.8,12.5565388012249,2.51130776024498
"Hedyotis cathayana","perennial",1,31,NA,NA
"Hedyotis caudatifolia","perennial",17,26.1764705882353,2.65130378582046,0.64303562085516
"Hedyotis cheniana","perennial",NA,NA,NA,NA
"Hedyotis communis","perennial",1,25,NA,NA
"Hedyotis coprosmoides","perennial",NA,NA,NA,NA
"Hedyotis coronaria","no_life_form_on_database",12,43.5,7.70478009833093,2.22417843190912
"Hedyotis corymbiformis","perennial",NA,NA,NA,NA
"Hedyotis costata","no_life_form_on_database",NA,NA,NA,NA
"Hedyotis cyanantha","annual",NA,NA,NA,NA
"Hedyotis dendroides","perennial",NA,NA,NA,NA
"Hedyotis dianxiensis","no_life_form_on_database",NA,NA,NA,NA
"Hedyotis effusa","perennial",8,27.75,1.83225076262581,0.647798469543466
"Hedyotis fissistipula","no_life_form_on_database",NA,NA,NA,NA
"Hedyotis flavescens","perennial",NA,NA,NA,NA
"Hedyotis fruticosa","perennial",NA,NA,NA,NA
"Hedyotis fruticulosa","perennial",NA,NA,NA,NA
"Hedyotis fulva","no_life_form_on_database",NA,NA,NA,NA
"Hedyotis gardneri","perennial",NA,NA,NA,NA
"Hedyotis hedyotidea","perennial",57,29.2982456140351,5.25752831756759,0.696376637480401
"Hedyotis koana","no_life_form_on_database",NA,NA,NA,NA
"Hedyotis korrorensis","perennial",NA,NA,NA,NA
"Hedyotis kurzii","annual",NA,NA,NA,NA
"Hedyotis lawsoniae","perennial",NA,NA,NA,NA
"Hedyotis lessertiana var. lessertiana","perennial",NA,NA,NA,NA
"Hedyotis lessertiana var. marginata","perennial",NA,NA,NA,NA
"Hedyotis lindleyana","no_life_form_on_database",27,23.4074074074074,7.6774357661279,1.47752320208667
"Hedyotis macrosepala","no_life_form_on_database",NA,NA,NA,NA
"Hedyotis macrostegia","no_life_form_on_database",1,73,NA,NA
"Hedyotis marginata","perennial",NA,NA,NA,NA
"Hedyotis megalantha","perennial",NA,NA,NA,NA
"Hedyotis minutopuberula","perennial",1,33,NA,NA
"Hedyotis nana","no_life_form_on_database",NA,NA,NA,NA
"Hedyotis nodulosa","perennial",NA,NA,NA,NA
