"species","life_form","n","mean","sd","se"
"Ammosperma cinerea","no_life_form_on_database",NA,NA,NA,NA
"Brassica aucheri","annual",NA,NA,NA,NA
"Brassica balearica","perennial",1,163,NA,NA
"Brassica barrelieri","annual",37,223.054054054054,56.1505644306973,9.23109592903085
"Brassica carinata","annual",25,170,20.1928205063087,4.03856410126173
"Brassica cretica","perennial",10,241.5,36.7219280539571,11.6124932723339
"Brassica deflexa","annual",3,253.666666666667,56.8711995067216,32.8346023443426
"Brassica desnottesii","perennial",NA,NA,NA,NA
"Brassica elongata var. integrifolia","annual",NA,NA,NA,NA
"Brassica fruticulosa","annual",24,244.375,44.8658023152524,9.1581935477457
"Brassica gravinae","perennial",5,200.4,42.9045452137649,19.1874959283383
"Brassica incana","perennial",1,221,NA,NA
"Brassica insularis","perennial",6,219.166666666667,21.132124045317,8.62715351537098
"Brassica juncea var. integrifolia","no_life_form_on_database",NA,NA,NA,NA
"Brassica macrocarpa","perennial",NA,NA,NA,NA
"Brassica maurorum","no_life_form_on_database",1,268,NA,NA
"Brassica montana","perennial",7,168.142857142857,95.9260627973937,36.2566437730669
"Brassica napus","annual",30,111.3,58.1704688675952,10.6204259931446
"Brassica nigra","annual",NA,NA,NA,NA
"Brassica oleracea var. capitata","no_life_form_on_database",52,189.653846153846,80.2131681076008,11.1235650222834
"Brassica oxyrrhina","annual",22,245.681818181818,19.1544757013587,4.0837479409458
"Brassica procumbens","perennial",NA,NA,NA,NA
"Brassica rapa subsp. rapa","no_life_form_on_database",5,21.4,79.9706196049524,35.7639483278902
"Brassica repanda","perennial",26,158.730769230769,91.1089711026561,17.8679392890694
"Brassica rupestris","perennial",1,160,NA,NA
"Brassica tournefortii","no_life_form_on_database",48,248.229166666667,55.9738691250006,8.07913210172599
"Brassica villosa","perennial",NA,NA,NA,NA
"Cakile arabica","annual",4,326,41.3682648093117,20.6841324046558
"Cakile constricta","annual",4,189.75,24.2126000256065,12.1063000128033
"Cakile edentula subsp. edentula","annual",5,80.6,106.234645949426,47.5095779817081
"Cakile edentula subsp. harperi","annual",NA,NA,NA,NA
"Cakile edentula var. lacustris","annual",37,-26.7567567567568,43.8902706286468,7.2155160439076
"Cakile lanceolata","annual",46,223.565217391304,31.4166637834927,4.63213436409888
"Cakile lanceolata subsp. pseudoconstricta","annual",1,200,NA,NA
"Cakile lanceolata var. fusiformis","annual",NA,NA,NA,NA
"Cakile maritima","perennial",147,136.462585034014,107.238070327279,8.84484696726149
"Cakile maritima f. islandica","annual",NA,NA,NA,NA
"Carrichtera annua","annual",NA,NA,NA,NA
"Ceratocnemum rapistroides","annual",NA,NA,NA,NA
"Coincya longirostra","annual",7,257,9.48683298050514,3.58568582800318
"Coincya monensis","annual",35,178.085714285714,66.194620106867,11.1889329646913
"Coincya rupestris","annual",1,226,NA,NA
"Cordylocarpus muricatus","annual",6,266.166666666667,11.5137598840112,4.700472789459
"Crambe arborea","perennial",NA,NA,NA,NA
"Crambe aspera","perennial",11,0.272727272727273,65.2749429859436,19.6811358269287
"Crambe cordifolia","perennial",3,138.333333333333,119.558911559671,69.027369772995
"Crambe edentula","perennial",NA,NA,NA,NA
"Crambe feuilleei","perennial",NA,NA,NA,NA
"Crambe filiformis","perennial",24,226.958333333333,36.2461142345142,7.39870708609915
"Crambe fruticosa","perennial",NA,NA,NA,NA
"Crambe gigantea","perennial",NA,NA,NA,NA
"Crambe gomeraea","perennial",NA,NA,NA,NA
"Crambe gordjaginii","perennial",NA,NA,NA,NA
"Crambe grossheimii","perennial",NA,NA,NA,NA
"Crambe hispanica subsp. hispanica","perennial",NA,NA,NA,NA
"Crambe juncea","perennial",NA,NA,NA,NA
"Crambe kilimandscharica","annual",NA,NA,NA,NA
"Crambe koktebelica","perennial",3,170,54.2862781925599,31.3421973277773
"Crambe kotschyana","perennial",21,160.428571428571,120.904330538063,26.3834879304111
"Crambe kralikii","perennial",4,197.25,85.4883032934916,42.7441516467458
"Crambe laevigata","perennial",1,169,NA,NA
"Crambe maritima","perennial",47,61.5106382978723,73.8705896470382,10.7751329308097
"Crambe microcarpa","perennial",NA,NA,NA,NA
"Crambe orientalis","perennial",16,190.625,88.8015577941438,22.200389448536
"Crambe orientalis subsp. orientalis","perennial",2,201,53.7401153701776,38
"Crambe pritzelii","perennial",2,183.5,47.3761543394987,33.5
"Crambe scaberrima","perennial",1,219,NA,NA
"Crambe schugnana","perennial",NA,NA,NA,NA
"Crambe scoparia","perennial",NA,NA,NA,NA
"Crambe strigosa","perennial",NA,NA,NA,NA
"Crambe sventenii","perennial",NA,NA,NA,NA
"Crambe tamadabensis","perennial",NA,NA,NA,NA
"Crambe tataria","perennial",36,6.69444444444444,67.9532694238977,11.3255449039829
"Crambe wildpretii","perennial",NA,NA,NA,NA
"Crambella teretifolia","perennial",NA,NA,NA,NA
"Didesmus aegyptius","annual",6,255.166666666667,3.54494945897211,1.44721955640616
"Didesmus bipinnatus","annual",NA,NA,NA,NA
