"species","life_form","n_bio_13","mean_bio_13","sd_bio_13","se_bio_13","within_sp_var_bio_13"
"Chaunanthus acuminatus","perennial",1,5.105945,NA,NA,0.223476
"Chaunanthus petiolatus","perennial",2,4.471622,0.008081,0.005714,0.111738
"Chilocardamum castellanosii","perennial",3,3.456996,0.160155,0.092466,0.074492
"Chilocardamum patagonicum","perennial",10,3.298587,0.361781,0.114405,0.022348
"Chlorocrambe hastata","perennial",5,4.068894,0.472093,0.211126,0.044695
"Dictyophragmus englerianus","annual",NA,NA,NA,NA,NA
"Dictyophragmus punensis","annual",1,5.313206,NA,NA,0.223476
"Dryopetalon auriculatum","annual",NA,NA,NA,NA,NA
"Dryopetalon paysonii","no_life_form_on_database",NA,NA,NA,NA,NA
"Dryopetalon runcinatum","annual",29,4.571456,0.437581,0.081257,0.007706
"Englerocharis pauciflora","perennial",NA,NA,NA,NA,NA
"Hesperidanthus argillaceus","perennial",NA,NA,NA,NA,NA
"Hesperidanthus barnebyi","perennial",NA,NA,NA,NA,NA
"Hesperidanthus jaegeri","perennial",1,3.401197,NA,NA,0.223476
"Hesperidanthus linearifolius","perennial",69,4.378336,0.426437,0.051337,0.003239
"Ivania cremnophila","perennial",1,2.079442,NA,NA,0.223476
"Ivania juncalensis","no_life_form_on_database",NA,NA,NA,NA,NA
"Mostacillastrum andinum","perennial",7,3.948482,0.451163,0.170524,0.031925
"Mostacillastrum commune","annual",12,3.950261,0.580145,0.167473,0.018623
"Mostacillastrum gracile","perennial",3,3.70395,0.415854,0.240093,0.074492
"Mostacillastrum leptocarpum","perennial",5,3.754253,0.477726,0.213646,0.044695
"Mostacillastrum orbignyanum","perennial",25,4.355843,0.577038,0.115408,0.008939
"Mostacillastrum sagittatum","no_life_form_on_database",NA,NA,NA,NA,NA
"Mostacillastrum stenophyllum","perennial",12,4.946377,0.332296,0.095926,0.018623
"Mostacillastrum subauriculatum","annual",NA,NA,NA,NA,NA
"Mostacillastrum subscandens","perennial",3,3.360098,0.561779,0.324343,0.074492
"Mostacillastrum vaseyi","no_life_form_on_database",NA,NA,NA,NA,NA
"Neuontobotrys frutescens","perennial",12,3.756833,0.474611,0.137008,0.018623
"Neuontobotrys grayana","no_life_form_on_database",NA,NA,NA,NA,NA
"Neuontobotrys lanata","perennial",7,3.18044,0.543059,0.205257,0.031925
"Neuontobotrys linearifolia","perennial",NA,NA,NA,NA,NA
"Neuontobotrys tarapacana","perennial",15,3.2588,0.965981,0.249415,0.014898
"Parodiodoxa chionophila","perennial",8,4.782276,0.577172,0.204061,0.027934
"Phlebolobium maclovianum","perennial",NA,NA,NA,NA,NA
"Phravenia viereckii","no_life_form_on_database",NA,NA,NA,NA,NA
"Polypsecadium adscendens","perennial",NA,NA,NA,NA,NA
"Polypsecadium effusum","no_life_form_on_database",NA,NA,NA,NA,NA
"Polypsecadium grandiflorum","annual",4,5.284905,0.181,0.0905,0.055869
"Polypsecadium harmsianum","annual",4,5.415304,0.309694,0.154847,0.055869
"Polypsecadium magellanicum","perennial",6,3.260854,0.458972,0.187375,0.037246
"Polypsecadium rusbyi","no_life_form_on_database",NA,NA,NA,NA,NA
"Polypsecadium solidagineum","no_life_form_on_database",NA,NA,NA,NA,NA
"Polypsecadium tucumanense","perennial",1,5.771441,NA,NA,0.223476
"Pringlea antiscorbutica","no_life_form_on_database",NA,NA,NA,NA,NA
"Romanschulzia arabiformis","annual",15,5.230351,0.516122,0.133262,0.014898
"Romanschulzia costaricensis","annual",2,6.291485,0.018333,0.012963,0.111738
"Sarcodraba dusenii","perennial",2,2.970086,0.03627,0.025647,0.111738
"Sibara angelorum","no_life_form_on_database",10,3.019589,0.470227,0.148699,0.022348
"Sibara deserti","annual",6,2.880753,0.21828,0.089112,0.037246
"Sibara laxa","no_life_form_on_database",17,3.318627,0.653259,0.158439,0.013146
"Sibara macrostachya","no_life_form_on_database",NA,NA,NA,NA,NA
"Sibara mendocina","no_life_form_on_database",NA,NA,NA,NA,NA
"Sibara tehuelches","no_life_form_on_database",NA,NA,NA,NA,NA
"Stanleya elata","perennial",16,3.248232,0.451551,0.112888,0.013967
"Stanleya pinnata","perennial",150,3.700464,0.538417,0.043962,0.00149
"Stanleya tomentosa","perennial",NA,NA,NA,NA,NA
"Streptanthella longirostris","no_life_form_on_database",94,3.351718,0.482955,0.049813,0.002377
"Streptanthus amplexicaulis","annual",NA,NA,NA,NA,NA
"Streptanthus anceps","annual",NA,NA,NA,NA,NA
"Streptanthus barbatus","perennial",6,5.035734,0.59049,0.241067,0.037246
"Streptanthus barbiger","annual",3,5.329056,0.354864,0.204881,0.074492
"Streptanthus batrachopus","annual",1,5.308268,NA,NA,0.223476
"Streptanthus bernardinus","perennial",4,4.330751,0.893839,0.44692,0.055869
"Streptanthus brachiatus","annual",1,5.693732,NA,NA,0.223476
"Streptanthus bracteatus","annual",3,4.574465,0.027102,0.015647,0.074492
"Streptanthus breweri","annual",9,5.23543,0.643254,0.214418,0.024831
"Streptanthus californicus","annual",NA,NA,NA,NA,NA
"Streptanthus callistus","annual",NA,NA,NA,NA,NA
"Streptanthus campestris","perennial",15,4.061105,0.836292,0.21593,0.014898
"Streptanthus carinatus","annual",19,4.150707,0.301154,0.069089,0.011762
"Streptanthus cooperi","annual",NA,NA,NA,NA,NA
"Streptanthus cordatus","perennial",62,3.709719,0.590023,0.074933,0.003604
"Streptanthus coulteri","annual",1,4.430817,NA,NA,0.223476
"Streptanthus crassicaulis","perennial",NA,NA,NA,NA,NA
"Streptanthus cutleri","annual",1,3.78419,NA,NA,0.223476
"Streptanthus diversifolius","annual",5,5.114687,0.297159,0.132894,0.044695
"Streptanthus farnsworthianus","annual",2,4.728288,0.118648,0.083897,0.111738
"Streptanthus fenestratus","annual",1,4.615121,NA,NA,0.223476
"Streptanthus flavescens","annual",NA,NA,NA,NA,NA
"Streptanthus glandulosus subsp. glandulosus","no_life_form_on_database",9,4.751619,0.418841,0.139614,0.024831
"Streptanthus glandulosus var. albidus","no_life_form_on_database",NA,NA,NA,NA,NA
"Streptanthus glandulosus var. niger","annual",NA,NA,NA,NA,NA
"Streptanthus glaucus","perennial",NA,NA,NA,NA,NA
"Streptanthus hallii","annual",NA,NA,NA,NA,NA
"Streptanthus hammittii","annual",NA,NA,NA,NA,NA
"Streptanthus hesperidis","annual",2,5.333826,0.231001,0.163342,0.111738
