"species","life_form","n_bio_14","mean_bio_14","sd_bio_14","se_bio_14","within_sp_var_bio_14"
"Lupinus albescens","perennial",18,4.177548,0.367713,0.086671,0.016477
"Lupinus albicaulis","annual",37,1.785878,1.051571,0.172877,0.007805
"Lupinus albifrons","perennial",39,0.802179,0.920912,0.147464,0.006591
"Lupinus albus","annual",13,1.682641,1.011975,0.280671,0.022815
"Lupinus anatolicus","annual",NA,NA,NA,NA,NA
"Lupinus andersonii","perennial",35,1.368928,0.903868,0.152782,0.008016
"Lupinus angustifolius","annual",107,2.237915,1.159499,0.112093,0.002625
"Lupinus arboreus","perennial",23,1.344574,1.308019,0.272741,0.010593
"Lupinus arcticus","perennial",200,2.302693,0.797231,0.056373,0.001483
"Lupinus argenteus","perennial",182,2.54592,0.587021,0.043513,0.001621
"Lupinus arizonicus","annual",38,0.731059,0.763342,0.12383,0.005027
"Lupinus arvensis","perennial",NA,NA,NA,NA,NA
"Lupinus aschenbornii","perennial",12,2.603568,0.62635,0.180812,0.024716
"Lupinus atlanticus","annual",NA,NA,NA,NA,NA
"Lupinus aureonitens","annual",1,3.496508,NA,NA,0.296594
"Lupinus ballianus","perennial",14,2.052027,1.263902,0.337792,0.021185
"Lupinus bandelierae","perennial",NA,NA,NA,NA,NA
"Lupinus bangii","perennial",NA,NA,NA,NA,NA
"Lupinus benthamii","annual",18,0.192541,0.398222,0.093862,0.01483
"Lupinus bicolor","annual",67,1.233224,1.112171,0.135873,0.003802
"Lupinus bogotensis","perennial",14,3.660901,0.845281,0.225911,0.021185
"Lupinus bracteolaris","annual",17,4.562918,0.211544,0.051307,0.017447
"Lupinus brevicaulis","annual",96,2.053048,0.622624,0.063546,0.00309
"Lupinus breweri","perennial",19,1.67374,0.888588,0.203856,0.01561
"Lupinus cervinus","perennial",3,0.231049,0.400189,0.231049,0.098865
"Lupinus chachas","perennial",NA,NA,NA,NA,NA
"Lupinus chamissonis","perennial",11,0.502675,0.661956,0.199587,0.016477
"Lupinus chrysanthus","perennial",NA,NA,NA,NA,NA
"Lupinus citrinus","annual",NA,NA,NA,NA,NA
"Lupinus concinnus","annual",72,1.107095,0.947701,0.111688,0.00337
"Lupinus cosentinii","annual",11,0.564964,0.722547,0.217856,0.021185
"Lupinus crotalarioides","perennial",9,2.234709,0.6339,0.2113,0.032955
"Lupinus cumulicola","perennial",NA,NA,NA,NA,NA
"Lupinus diffusus","perennial",30,4.105002,0.226823,0.041412,0.009886
"Lupinus digitatus","annual",NA,NA,NA,NA,NA
"Lupinus duranii","perennial",1,2.564949,NA,NA,0.296594
"Lupinus elegans","perennial",39,1.926331,0.853512,0.136671,0.007605
"Lupinus ellsworthianus","perennial",NA,NA,NA,NA,NA
"Lupinus excubitus","perennial",22,0.777845,0.871553,0.185816,0.009568
"Lupinus flavoculatus","annual",21,1.166907,0.706306,0.154129,0.014124
"Lupinus formosus","perennial",31,0.72739,0.730753,0.131247,0.008474
"Lupinus gibertianus","annual",27,4.195027,0.599235,0.115323,0.010985
"Lupinus grayi","perennial",16,1.245005,0.734014,0.183504,0.018537
"Lupinus guadalupensis","annual",2,0.346574,0.490129,0.346574,0.098865
"Lupinus guaraniticus","perennial",13,4.507683,0.665894,0.184686,0.022815
"Lupinus havardii","annual",5,1.988445,0.314396,0.140602,0.059319
"Lupinus hirsutissimus","annual",18,0.353117,0.485863,0.114519,0.010593
"Lupinus hispanicus","annual",32,2.248568,0.732304,0.129454,0.009269
"Lupinus huachucanus","perennial",8,2.236006,0.653105,0.230907,0.037074
"Lupinus huaronensis","perennial",NA,NA,NA,NA,NA
"Lupinus huigrensis","annual",NA,NA,NA,NA,NA
"Lupinus lanatus","perennial",13,4.76489,0.181783,0.050418,0.022815
"Lupinus latifolius","perennial",61,1.841647,1.165337,0.149206,0.004563
"Lupinus lepidus","perennial",14,2.728651,0.412236,0.110175,0.021185
"Lupinus leucophyllus","perennial",66,2.466444,0.613452,0.075511,0.004494
"Lupinus lindleyanus","annual",NA,NA,NA,NA,NA
"Lupinus linearis","annual",12,4.361666,0.249241,0.07195,0.024716
"Lupinus littoralis","perennial",11,2.067499,1.350438,0.407172,0.024716
"Lupinus luteolus","annual",24,0.896877,0.850591,0.173626,0.011407
"Lupinus luteus","annual",34,2.041819,0.985366,0.168989,0.008474
"Lupinus magnistipulatus","annual",5,4.728838,0.098941,0.044248,0.059319
"Lupinus mantaroensis","annual",NA,NA,NA,NA,NA
"Lupinus mexicanus","annual",21,1.955256,0.469856,0.102531,0.014124
"Lupinus micranthus","annual",34,1.688216,1.070214,0.18354,0.008723
"Lupinus microcarpus","annual",57,1.050069,0.969148,0.128367,0.004563
"Lupinus microphyllus","perennial",17,2.859474,1.302259,0.315844,0.017447
"Lupinus misticola","perennial",1,1.386294,NA,NA,0.148297
