"species","life_form","n","mean","sd","se"
"Ammosperma cinerea","no_life_form_on_database",NA,NA,NA,NA
"Brassica aucheri","annual",NA,NA,NA,NA
"Brassica balearica","perennial",1,1426,NA,NA
"Brassica barrelieri","annual",37,1568.13513513514,230.696669792725,37.9262988886423
"Brassica carinata","annual",25,1787.44,164.390054443692,32.8780108887384
"Brassica cretica","perennial",10,1663.7,122.077434442242,38.6042743747373
"Brassica deflexa","annual",3,1946,26.229754097208,15.1437555888007
"Brassica desnottesii","perennial",NA,NA,NA,NA
"Brassica elongata var. integrifolia","annual",NA,NA,NA,NA
"Brassica fruticulosa","annual",24,1608.95833333333,235.270885348684,48.0244683697599
"Brassica gravinae","perennial",5,1549.6,211.945275955847,94.784808909445
"Brassica incana","perennial",1,1330,NA,NA
"Brassica insularis","perennial",6,1466.33333333333,126.273776638963,51.5510534432723
"Brassica juncea var. integrifolia","no_life_form_on_database",NA,NA,NA,NA
"Brassica macrocarpa","perennial",NA,NA,NA,NA
"Brassica maurorum","no_life_form_on_database",1,1707,NA,NA
"Brassica montana","perennial",7,1269,147.301278564263,55.6746501261271
"Brassica napus","annual",30,985.766666666667,120.414996011161,21.9846698590691
"Brassica nigra","annual",NA,NA,NA,NA
"Brassica oleracea var. capitata","no_life_form_on_database",52,1530.19230769231,549.616873276875,76.2181468638449
"Brassica oxyrrhina","annual",22,1583.40909090909,187.496961014333,39.9744864027558
"Brassica procumbens","perennial",NA,NA,NA,NA
"Brassica rapa subsp. rapa","no_life_form_on_database",5,838.2,49.3629415655105,22.0757785819663
"Brassica repanda","perennial",26,1398.5,249.245300858411,48.8810251057055
"Brassica rupestris","perennial",1,1527,NA,NA
"Brassica tournefortii","no_life_form_on_database",43,1761.09302325581,523.682283448452,79.8607995344028
"Brassica villosa","perennial",NA,NA,NA,NA
"Cakile arabica","annual",4,2895.75,183.367345329896,91.683672664948
"Cakile constricta","annual",2,1621,7.07106781186548,5
"Cakile edentula subsp. edentula","annual",5,1149.6,59.8982470528145,26.7873104286339
"Cakile edentula subsp. harperi","annual",NA,NA,NA,NA
"Cakile edentula var. lacustris","annual",37,1002.16216216216,76.9272793377376,12.6467668192804
"Cakile lanceolata","annual",38,1815.55263157895,127.343056001521,20.657771515701
"Cakile lanceolata subsp. pseudoconstricta","annual",1,1761,NA,NA
"Cakile lanceolata var. fusiformis","annual",NA,NA,NA,NA
"Cakile maritima","perennial",131,1078.64122137405,408.225278467705,35.6668081828816
"Cakile maritima f. islandica","annual",NA,NA,NA,NA
"Carrichtera annua","annual",NA,NA,NA,NA
"Ceratocnemum rapistroides","annual",NA,NA,NA,NA
"Coincya longirostra","annual",7,1679.28571428571,72.6652468188067,27.4648817199557
"Coincya monensis","annual",34,1316.35294117647,295.586513239811,50.6926688078351
"Coincya rupestris","annual",1,1604,NA,NA
"Cordylocarpus muricatus","annual",6,1719,100.604174863671,41.071482401621
"Crambe arborea","perennial",NA,NA,NA,NA
"Crambe aspera","perennial",11,1153.81818181818,126.396849788132,38.1100841300133
"Crambe cordifolia","perennial",3,1646,527.028462229508,304.280024538801
"Crambe edentula","perennial",NA,NA,NA,NA
"Crambe feuilleei","perennial",NA,NA,NA,NA
"Crambe filiformis","perennial",24,1716.41666666667,219.829363997084,44.8724810227839
"Crambe fruticosa","perennial",NA,NA,NA,NA
"Crambe gigantea","perennial",NA,NA,NA,NA
"Crambe gomeraea","perennial",NA,NA,NA,NA
"Crambe gordjaginii","perennial",NA,NA,NA,NA
"Crambe grossheimii","perennial",NA,NA,NA,NA
"Crambe hispanica subsp. hispanica","perennial",NA,NA,NA,NA
"Crambe juncea","perennial",NA,NA,NA,NA
"Crambe kilimandscharica","annual",NA,NA,NA,NA
"Crambe koktebelica","perennial",3,1164.66666666667,21.1266025033211,12.1974496423547
"Crambe kotschyana","perennial",21,1607.42857142857,394.429407046251,86.0715530526664
"Crambe kralikii","perennial",4,2300,451.59347500453,225.796737502265
"Crambe laevigata","perennial",1,1817,NA,NA
"Crambe maritima","perennial",44,807.409090909091,149.361013901128,22.5170200644136
"Crambe microcarpa","perennial",NA,NA,NA,NA
"Crambe orientalis","perennial",16,1519.5625,344.682069691283,86.1705174228208
"Crambe orientalis subsp. orientalis","perennial",2,1335.5,263.750829382582,186.5
"Crambe pritzelii","perennial",2,1742,19.7989898732233,14
"Crambe scaberrima","perennial",1,1803,NA,NA
"Crambe schugnana","perennial",NA,NA,NA,NA
"Crambe scoparia","perennial",NA,NA,NA,NA
"Crambe strigosa","perennial",NA,NA,NA,NA
"Crambe sventenii","perennial",NA,NA,NA,NA
"Crambe tamadabensis","perennial",NA,NA,NA,NA
"Crambe tataria","perennial",36,1027.88888888889,126.60732946009,21.1012215766817
"Crambe wildpretii","perennial",NA,NA,NA,NA
"Crambella teretifolia","perennial",NA,NA,NA,NA
"Didesmus aegyptius","annual",5,1723,127.196698070351,56.8840926797642
"Didesmus bipinnatus","annual",NA,NA,NA,NA
