"species","life_form","n","mean","sd","se"
"Croton abutiloides","perennial",7,627.857142857143,309.49174925536,116.976885908006
"Croton acapulcensis","perennial",2,899,292.742207411231,207
"Croton acutifolius","perennial",3,692.333333333333,165.3854084656,95.4853100976503
"Croton adenophyllum","no_life_form_on_database",NA,NA,NA,NA
"Croton adspersus","perennial",29,623.413793103448,272.493842294959,50.6008361961266
"Croton aequatoris","perennial",5,704.2,365.281672138091,163.358929967113
"Croton alabamensis var. alabamensis","perennial",1,458,NA,NA
"Croton alabamensis var. texensis","perennial",3,280,41.3884041731498,23.895606290697
"Croton alainii","perennial",1,691,NA,NA
"Croton alamosanus","perennial",36,525.166666666667,176.981112793751,29.4968521322918
"Croton alchorneicarpus","perennial",6,906.666666666667,201.419628305353,82.2292189215272
"Croton ameliae","perennial",3,521,105.69768209379,61.0245852095694
"Croton andinus","perennial",37,437.27027027027,136.724916173691,22.4774377583646
"Croton antisyphiliticus","perennial",61,780.786885245902,189.80122187472,24.3015562562904
"Croton arboreus","perennial",25,661.28,245.601391146983,49.1202782293966
"Croton argenteus","annual",108,628.685185185185,218.891030293514,21.0627992105258
"Croton argentinus","perennial",13,399.307692307692,101.057231817244,28.0282331595017
"Croton argyranthemus","annual",51,394.627450980392,135.169073501939,18.9274561601283
"Croton argyratus","perennial",94,1057.68085106383,368.153404584006,37.9721243370453
"Croton argyrophyllus","perennial",56,499.982142857143,248.000769138941,33.140496777655
"Croton astroites","perennial",NA,NA,NA,NA
"Croton ater","perennial",NA,NA,NA,NA
"Croton atrostellatus","no_life_form_on_database",NA,NA,NA,NA
"Croton axillaris","perennial",11,655.181818181818,131.051759379123,39.513592179681
"Croton beetlei","perennial",9,473.777777777778,122.985545672833,40.9951818909443
"Croton betulinus","perennial",10,521.3,126.926969378283,40.137831973782
"Croton billbergianus","perennial",34,1119.76470588235,350.436097042695,60.0992948256851
"Croton bispinosus","perennial",NA,NA,NA,NA
"Croton bixoides","perennial",2,943.5,72.8319984622144,51.5
"Croton blanchetianus","perennial",76,490.973684210526,201.99418959856,23.1703226221715
"Croton boiteaui","perennial",5,464.4,105.803119046652,47.3165932839633
"Croton bojerianus","perennial",10,794.1,287.404650855433,90.8853306828629
"Croton bonplandianus","perennial",85,424.482352941176,127.400999077034,13.8185785281676
"Croton bracteatus","perennial",1,1004,NA,NA
"Croton breedlovei","perennial",1,915,NA,NA
"Croton brevipes","perennial",9,1491.33333333333,357.13827854208,119.04609284736
"Croton brittonianus","perennial",NA,NA,NA,NA
"Croton burchellii","perennial",NA,NA,NA,NA
"Croton caboensis","perennial",7,199.857142857143,94.3140650016892,35.6473658757215
"Croton cajucara","perennial",42,1024.90476190476,169.784053594029,26.198248239702
"Croton californicus","perennial",85,174,137.015553514051,14.8614233760399
"Croton campanulatus","perennial",1,733,NA,NA
"Croton capitatus","annual",145,373.944827586207,63.7343422285846,5.29284903353529
"Croton caracasanus","perennial",6,511.833333333333,183.56624598947,74.9406061120702
"Croton cascarilloides","perennial",55,959.981818181818,315.13944537882,42.4933941462285
"Croton catamarcensis","perennial",NA,NA,NA,NA
"Croton caudatus","perennial",78,1041.48717948718,401.310636672176,45.4394817461851
"Croton ceanothifolius","perennial",26,670.115384615385,178.397158480302,34.986561240791
"Croton celtidifolius","perennial",43,673.325581395349,150.386600360891,22.9337415522166
"Croton cerinus","perennial",5,629.6,62.0709271720666,27.758962516636
"Croton chamelensis","perennial",5,822.4,88.6357715597941,39.6391220891684
"Croton chichenensis","perennial",17,544.882352941176,157.769167755039,38.2646437129305
"Croton chilensis","perennial",1,5,NA,NA
"Croton chocoanus","perennial",9,1299.55555555556,523.204814367928,174.401604789309
"Croton chrysodaphne","perennial",13,1112.23076923077,305.052223355869,84.6062640772215
"Croton ciliatoglandulifer","perennial",107,498.822429906542,201.265421913926,19.4570627347363
"Croton columnaris","perennial",NA,NA,NA,NA
"Croton conduplicatus","perennial",34,492.823529411765,254.469200444857,43.6411078386384
"Croton conspurcatus","perennial",NA,NA,NA,NA
"Croton cordiifolius","perennial",14,372.214285714286,71.5866108790105,19.1323265278258
"Croton coriaceus","perennial",3,845.666666666667,609.541084204611,351.918709047669
"Croton coriifolius","perennial",NA,NA,NA,NA
"Croton corinthius","perennial",NA,NA,NA,NA
"Croton coryi","annual",2,289.5,33.2340187157677,23.5
"Croton corylifolius","perennial",11,571.727272727273,134.184269502122,40.4580795187699
"Croton craspedotrichus","perennial",2,616,55.1543289325507,39
"Croton crassifolius","perennial",19,769.105263157895,189.66575709707,43.51230885454
"Croton crocodilorum","perennial",15,656.733333333333,266.822430698413,68.8932553659691
"Croton culiacanensis","perennial",5,650,163.623042387067,73.1744490925624
"Croton cuneatus","perennial",128,953.1171875,216.94357265891,19.175283920244
"Croton cupreatus","perennial",NA,NA,NA,NA
"Croton cupulifer","perennial",2,701,55.1543289325507,39
"Croton curiosus","perennial",NA,NA,NA,NA
"Croton cuyabensis","perennial",6,557.166666666667,56.5947582967422,23.1047133238605
"Croton decalobus","perennial",6,978,163.207842948799,66.629322874142
"Croton decalvatus","perennial",2,1157.5,286.378246380552,202.5
"Croton dichrous","perennial",7,927.571428571429,178.015783141886,67.2836416625479
"Croton dioicus","perennial",94,258.010638297872,150.717673449104,15.5453410582101
