"species","life_form","n_bio_15","mean_bio_15","sd_bio_15","se_bio_15","within_sp_var_bio_15"
"Aimara rollinsii","perennial",NA,NA,NA,NA,NA
"Aschersoniodoxa cachensis","perennial",5,4.494112,0.192536,0.086105,0.044034
"Aschersoniodoxa mandoniana","perennial",2,4.3037,0.038231,0.027033,0.110084
"Aschersoniodoxa peruviana","no_life_form_on_database",NA,NA,NA,NA,NA
"Atacama nivea","no_life_form_on_database",NA,NA,NA,NA,NA
"Brayopsis alpaminae","perennial",NA,NA,NA,NA,NA
"Brayopsis calycina","perennial",16,4.439531,0.18275,0.045688,0.01376
"Brayopsis colombiana","perennial",NA,NA,NA,NA,NA
"Brayopsis diapensioides","perennial",2,4.181788,0.032392,0.022905,0.110084
"Brayopsis gamosepala","perennial",NA,NA,NA,NA,NA
"Brayopsis monimocalyx","perennial",8,4.554235,0.184149,0.065107,0.027521
"Cremolobus chilensis","annual",NA,NA,NA,NA,NA
"Cremolobus peruvianus","perennial",9,3.613518,0.267315,0.089105,0.024463
"Cremolobus rhomboideus","annual",NA,NA,NA,NA,NA
"Dactylocardamum imbricatifolium","perennial",NA,NA,NA,NA,NA
"Eudema nubigena subsp. nubigena","no_life_form_on_database",2,3.622114,0.094421,0.066766,0.110084
"Eudema nubigena subsp. remyana","perennial",1,4.077537,NA,NA,0.220168
"Eudema rupestris","perennial",NA,NA,NA,NA,NA
"Mathewsia auriculata","perennial",3,4.734053,0.245822,0.141925,0.073389
"Mathewsia collina","no_life_form_on_database",NA,NA,NA,NA,NA
"Mathewsia densifolia","no_life_form_on_database",NA,NA,NA,NA,NA
"Mathewsia foliosa","perennial",NA,NA,NA,NA,NA
"Mathewsia incana","perennial",NA,NA,NA,NA,NA
"Mathewsia linearifolia","perennial",NA,NA,NA,NA,NA
"Mathewsia peruviana","no_life_form_on_database",NA,NA,NA,NA,NA
"Menonvillea chilensis","perennial",5,4.763713,0.167074,0.074718,0.044034
"Menonvillea cicatricosa","perennial",3,3.916931,0.93997,0.542692,0.073389
"Menonvillea comberi","annual",NA,NA,NA,NA,NA
"Menonvillea cuneata","perennial",15,4.567317,0.268584,0.069348,0.014678
"Menonvillea famatinensis","perennial",1,4.70953,NA,NA,0.220168
"Menonvillea filifolia","annual",NA,NA,NA,NA,NA
"Menonvillea flexuosa","perennial",NA,NA,NA,NA,NA
"Menonvillea frigida","perennial",NA,NA,NA,NA,NA
"Menonvillea hookeri","no_life_form_on_database",12,4.003162,0.57219,0.165177,0.018347
"Menonvillea linearis","perennial",2,4.587719,0.172267,0.121811,0.110084
"Menonvillea litoralis","annual",4,4.691601,0.157132,0.078566,0.055042
"Menonvillea marticorenae","annual",NA,NA,NA,NA,NA
"Menonvillea minima","annual",NA,NA,NA,NA,NA
"Menonvillea nordenskjoeldii","perennial",5,3.27019,0.320386,0.143281,0.044034
"Menonvillea orbiculata","annual",NA,NA,NA,NA,NA
"Menonvillea patagonica","annual",9,3.815901,0.38551,0.128503,0.024463
"Menonvillea pinnatifida","annual",3,4.743665,0.241616,0.139497,0.073389
"Menonvillea purpurea","perennial",2,4.504601,0.054721,0.038694,0.110084
"Menonvillea rigida","perennial",NA,NA,NA,NA,NA
"Menonvillea scapigera","perennial",2,4.464254,0.081366,0.057534,0.110084
"Menonvillea spathulata","perennial",6,3.565607,0.455057,0.185776,0.036695
"Menonvillea virens","perennial",7,4.519163,0.39375,0.148824,0.031453
"Onuris alismatifolia","perennial",3,2.777757,0.215438,0.124383,0.073389
"Onuris graminifolia","perennial",18,3.83128,0.51347,0.121026,0.012232
"Onuris hatcheriana","perennial",3,3.350636,0.346874,0.200268,0.073389
"Onuris hauthalii","no_life_form_on_database",1,3.433987,NA,NA,0.220168
"Onuris papillosa","perennial",7,3.229768,0.300891,0.113726,0.031453
"Onuris spegazziniana","perennial",6,3.205258,0.33207,0.135567,0.036695
"Schizopetalon arcuatum","annual",1,4.727388,NA,NA,0.220168
"Schizopetalon bipinnatifidum","annual",NA,NA,NA,NA,NA
"Schizopetalon biseriatum","annual",NA,NA,NA,NA,NA
"Schizopetalon brachycarpum","annual",NA,NA,NA,NA,NA
"Schizopetalon dentatum","annual",2,4.760381,0.084712,0.0599,0.110084
"Schizopetalon maritimum","annual",NA,NA,NA,NA,NA
"Schizopetalon rupestre","annual",NA,NA,NA,NA,NA
"Schizopetalon tenuifolium","annual",NA,NA,NA,NA,NA
"Schizopetalon walkeri","annual",3,4.595691,0.135464,0.07821,0.073389
"Smelowskia calycina","perennial",31,4.144628,0.338886,0.060866,0.007102
"Thlaspi arvense","annual",613,3.599035,0.543276,0.021943,0.000359
"Xerodraba patagonica","perennial",4,3.438621,0.095018,0.047509,0.055042
"Xerodraba pectinata","no_life_form_on_database",4,3.152634,0.388503,0.194251,0.055042
"Xerodraba pycnophylloides","no_life_form_on_database",5,3.340286,0.260182,0.116357,0.044034
