"species","life_form","n","mean","sd","se"
"Acanthorrhinum ramosissimum","perennial",NA,NA,NA,NA
"Albraunia foveopilosa","annual",NA,NA,NA,NA
"Anarrhinum bellidifolium","annual",NA,NA,NA,NA
"Anarrhinum corsicum","perennial",1,189,NA,NA
"Anarrhinum duriminium","annual",5,193.4,51.1742122557837,22.885803459787
"Anarrhinum forskaohlii","perennial",NA,NA,NA,NA
"Anarrhinum fruticosum","perennial",NA,NA,NA,NA
"Anarrhinum laxiflorum","annual",15,267,40.3467116734083,10.4174761590229
"Anarrhinum longipedicellatum","annual",1,223,NA,NA
"Anarrhinum pedatum","annual",11,230.454545454545,41.9365321321724,12.6443401900999
"Antirrhinum australe","perennial",15,280.333333333333,41.4585277573809,10.7045458375076
"Antirrhinum charidemi","perennial",3,293.333333333333,17.6162803489651,10.1707642015949
"Antirrhinum cirrhigerum","perennial",NA,NA,NA,NA
"Antirrhinum controversum","perennial",10,247.1,44.2328435039445,13.9876532858248
"Antirrhinum graniticum","perennial",25,282.2,24.7369494211931,4.94738988423862
"Antirrhinum grosii","perennial",2,288.5,16.2634559672906,11.5
"Antirrhinum hispanicum","perennial",12,284,24.7606726300177,7.14779050412847
"Antirrhinum latifolium","perennial",16,242.125,28.5420742063362,7.13551855158404
"Antirrhinum linkianum","no_life_form_on_database",2,139.5,7.77817459305202,5.5
"Antirrhinum litigiosum","no_life_form_on_database",27,265.407407407407,36.1165413405625,6.950631621724
"Antirrhinum lopesianum","no_life_form_on_database",2,270,5.65685424949238,4
"Antirrhinum majus","perennial",45,241.777777777778,46.8619291540628,6.98576394301758
"Antirrhinum meonanthum","perennial",23,242.95652173913,45.5686078755476,9.5017115705664
"Antirrhinum microphyllum","perennial",1,298,NA,NA
"Antirrhinum molle","perennial",6,272.833333333333,28.3507789428556,11.5741570367397
"Antirrhinum mollissimum","no_life_form_on_database",3,278.333333333333,30.6648550189518,17.7043622998527
"Antirrhinum onubense","no_life_form_on_database",3,227.666666666667,89.7904968987996,51.8405675551922
"Antirrhinum pertegasii","perennial",3,255.666666666667,17.6162803489651,10.1707642015949
"Antirrhinum pulverulentum","perennial",6,295.333333333333,11.6733314296591,4.76561760017641
"Antirrhinum rothmaleri","perennial",NA,NA,NA,NA
"Antirrhinum sempervirens","perennial",8,248.5,36.7967389859482,13.0096118312577
"Antirrhinum siculum","perennial",9,202.555555555556,36.3871924965059,12.129064165502
"Antirrhinum subbaeticum","no_life_form_on_database",1,301,NA,NA
"Antirrhinum tortuosum","perennial",9,237.222222222222,48.8870580465264,16.2956860155088
"Antirrhinum valentinum","perennial",5,229,40.8778668719394,18.2811378201686
"Asarina procumbens","perennial",4,232.75,17.5570498660794,8.77852493303972
"Chaenorhinum calycinum","annual",NA,NA,NA,NA
"Chaenorhinum crassifolium","no_life_form_on_database",13,262.153846153846,28.2071094875215,7.82324458383735
"Chaenorhinum cryptarum","annual",NA,NA,NA,NA
"Chaenorhinum exile","no_life_form_on_database",13,261.461538461538,25.8992129372541,7.18314924918692
"Chaenorhinum flexuosum","perennial",4,253.5,65.4140657657052,32.7070328828526
"Chaenorhinum formenterae","no_life_form_on_database",NA,NA,NA,NA
"Chaenorhinum glareosum","perennial",1,288,NA,NA
"Chaenorhinum grandiflorum","annual",4,248.75,26.5377090194312,13.2688545097156
"Chaenorhinum johnstonii","annual",4,363,6.6332495807108,3.3166247903554
"Chaenorhinum litorale","annual",NA,NA,NA,NA
"Chaenorhinum litorale subsp. pterosporum","annual",NA,NA,NA,NA
"Chaenorhinum macropodum","perennial",5,296.8,15.0233152133609,6.71863081289633
"Chaenorhinum minus","annual",280,276.221428571429,50.9756520497239,3.04637788546527
"Chaenorhinum origanifolium","perennial",27,254.074074074074,31.6032202910326,6.08204258076223
"Chaenorhinum raveyi","annual",2,257.5,24.7487373415292,17.5
