"species","life_form","n_bio_1","mean_bio_1","sd_bio_1","se_bio_1","within_sp_var_bio_1"
"Chaunanthus acuminatus","perennial",1,5.679661,NA,NA,0.000201
"Chaunanthus petiolatus","perennial",2,5.664681,0.007598,0.005373,1e-04
"Chilocardamum castellanosii","perennial",3,5.641019,0.001546,0.000893,6.7e-05
"Chilocardamum patagonicum","perennial",10,5.639626,0.004358,0.001378,2e-05
"Chlorocrambe hastata","perennial",5,5.632298,0.007736,0.00346,4e-05
"Dictyophragmus englerianus","annual",NA,NA,NA,NA,NA
"Dictyophragmus punensis","annual",1,5.624198,NA,NA,0.000201
"Dryopetalon auriculatum","annual",NA,NA,NA,NA,NA
"Dryopetalon paysonii","no_life_form_on_database",NA,NA,NA,NA,NA
"Dryopetalon runcinatum","annual",29,5.674829,0.015977,0.002967,7e-06
"Englerocharis pauciflora","perennial",NA,NA,NA,NA,NA
"Hesperidanthus argillaceus","perennial",NA,NA,NA,NA,NA
"Hesperidanthus barnebyi","perennial",NA,NA,NA,NA,NA
"Hesperidanthus jaegeri","perennial",1,5.64102,NA,NA,0.000201
"Hesperidanthus linearifolius","perennial",69,5.658233,0.014925,0.001797,3e-06
"Ivania cremnophila","perennial",1,5.628879,NA,NA,0.000201
"Ivania juncalensis","no_life_form_on_database",NA,NA,NA,NA,NA
"Mostacillastrum andinum","perennial",7,5.631706,0.018385,0.006949,2.9e-05
"Mostacillastrum commune","annual",12,5.637985,0.009702,0.002801,1.7e-05
"Mostacillastrum gracile","perennial",3,5.640068,0.003957,0.002285,6.7e-05
"Mostacillastrum leptocarpum","perennial",5,5.642261,0.016344,0.007309,4e-05
"Mostacillastrum orbignyanum","perennial",25,5.649938,0.018806,0.003761,8e-06
"Mostacillastrum sagittatum","no_life_form_on_database",NA,NA,NA,NA,NA
"Mostacillastrum stenophyllum","perennial",12,5.66412,0.019431,0.005609,1.7e-05
"Mostacillastrum subauriculatum","annual",NA,NA,NA,NA,NA
"Mostacillastrum subscandens","perennial",3,5.664166,0.005242,0.003026,6.7e-05
"Mostacillastrum vaseyi","no_life_form_on_database",NA,NA,NA,NA,NA
"Neuontobotrys frutescens","perennial",12,5.655277,0.014985,0.004326,1.7e-05
"Neuontobotrys grayana","no_life_form_on_database",NA,NA,NA,NA,NA
"Neuontobotrys lanata","perennial",7,5.636686,0.012433,0.004699,2.9e-05
"Neuontobotrys linearifolia","perennial",NA,NA,NA,NA,NA
"Neuontobotrys tarapacana","perennial",15,5.634078,0.013125,0.003389,1.3e-05
