"species","life_form","n_bio_15","mean_bio_15","sd_bio_15","se_bio_15","within_sp_var_bio_15"
"Cyphocardamum aretioides","perennial",NA,NA,NA,NA,NA
"Delpinophytum patagonicum","perennial",3,3.392695,0.430408,0.248496,0.073389
"Lepidium aegrum","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium affghanum","perennial",NA,NA,NA,NA,NA
"Lepidium afghanicum","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium africanum","annual",8,3.864183,0.099634,0.035226,0.027521
"Lepidium alluaudii","no_life_form_on_database",4,4.020864,0.278369,0.139184,0.055042
"Lepidium alyssoides","perennial",55,3.860641,0.43911,0.05921,0.004003
"Lepidium angustissimum","annual",NA,NA,NA,NA,NA
"Lepidium apetalum","annual",192,4.413016,0.327972,0.023669,0.001147
"Lepidium appelianum","perennial",NA,NA,NA,NA,NA
"Lepidium apterum","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium arbuscula","perennial",NA,NA,NA,NA,NA
"Lepidium armoracia","perennial",3,4.661532,0.209342,0.120864,0.073389
"Lepidium aschersonii","perennial",12,3.096139,0.595644,0.171948,0.018347
"Lepidium aucheri","annual",5,4.524519,0.22699,0.101513,0.044034
"Lepidium auriculatum","annual",45,3.716719,0.59561,0.088788,0.004893
"Lepidium austrinum","annual",58,3.8058,0.357386,0.046927,0.003796
"Lepidium banksii","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium bidentatum","perennial",NA,NA,NA,NA,NA
"Lepidium bipinnatifidum","perennial",31,3.870143,0.392641,0.07052,0.007102
"Lepidium biplicatum","perennial",5,4.366891,0.137162,0.061341,0.044034
"Lepidium bonariense","annual",99,3.846596,0.651051,0.065433,0.002224
"Lepidium botschantsevianum","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium brachyotum","perennial",1,3.295837,NA,NA,0.220168
"Lepidium brevicaule","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium campestre","annual",108,3.193311,0.3455,0.033246,0.002039
"Lepidium capense","perennial",4,3.394395,0.725979,0.36299,0.055042
"Lepidium capitatum","annual",44,4.503138,0.390328,0.058844,0.005004
