"species","life_form","n","mean","sd","se"
"Cyphocardamum aretioides","perennial",NA,NA,NA,NA
"Delpinophytum patagonicum","perennial",3,78.3333333333333,22.3681320930768,12.914247085207
"Lepidium aegrum","no_life_form_on_database",NA,NA,NA,NA
"Lepidium affghanum","perennial",NA,NA,NA,NA
"Lepidium afghanicum","no_life_form_on_database",NA,NA,NA,NA
"Lepidium africanum","annual",8,82.5,76.7463354173996,27.1339271024303
"Lepidium alluaudii","no_life_form_on_database",4,77.75,50.3082166913782,25.1541083456891
"Lepidium alyssoides","perennial",55,54.2727272727273,29.360123211881,3.95891820627081
"Lepidium angustissimum","annual",NA,NA,NA,NA
"Lepidium apetalum","annual",192,32.0260416666667,66.7283651152277,4.81570494523254
"Lepidium appelianum","perennial",NA,NA,NA,NA
"Lepidium apterum","no_life_form_on_database",NA,NA,NA,NA
"Lepidium arbuscula","perennial",NA,NA,NA,NA
"Lepidium armoracia","perennial",3,14.3333333333333,9.86576572463249,5.69600249687835
"Lepidium aschersonii","perennial",12,164.583333333333,44.3118254959991,12.7917221891994
"Lepidium aucheri","annual",5,85,54.0925133451941,24.1909073827337
"Lepidium auriculatum","annual",45,142.622222222222,115.770597792062,17.2580617639225
"Lepidium austrinum","annual",58,92.948275862069,61.3664353123115,8.05780771817653
"Lepidium banksii","no_life_form_on_database",NA,NA,NA,NA
"Lepidium bidentatum","perennial",NA,NA,NA,NA
"Lepidium bipinnatifidum","perennial",31,242.709677419355,256.130851135168,46.0024588765069
"Lepidium biplicatum","perennial",5,134,21.2602916254693,9.50789145920377
"Lepidium bonariense","annual",99,112.474747474747,146.75805046474,14.7497390410783
"Lepidium botschantsevianum","no_life_form_on_database",NA,NA,NA,NA
"Lepidium brachyotum","perennial",1,69,NA,NA
"Lepidium brevicaule","no_life_form_on_database",NA,NA,NA,NA
"Lepidium campestre","annual",108,159.351851851852,85.0781185630056,8.1866457757497
"Lepidium capense","perennial",4,108.75,83.0396491643199,41.5198245821599
"Lepidium capitatum","annual",44,29.8181818181818,46.0925624466291,6.94871523915884
"Lepidium cardamines","no_life_form_on_database",8,149,77.0973410695855,27.258026340878
"Lepidium cardiophyllum","no_life_form_on_database",NA,NA,NA,NA
"Lepidium cartilagineum","perennial",21,63.6666666666667,35.9114652072751,7.83652417281483
