"species","life_form","n_bio_13","mean_bio_13","sd_bio_13","se_bio_13","within_sp_var_bio_13"
"Andrzeiowskia cardamine","annual",1,4.94876,NA,NA,0.223385
"Aplanodes doidgeana","perennial",1,5.327876,NA,NA,0.223385
"Armoracia rusticana","perennial",6,4.086382,0.394102,0.160891,0.037231
"Barbarea australis","annual",4,4.842939,0.612044,0.306022,0.055846
"Barbarea grayi","annual",8,4.842802,0.284472,0.100576,0.027923
"Barbarea intermedia","perennial",83,4.68129,0.480559,0.052748,0.002691
"Barbarea orthoceras","perennial",431,4.52333,0.70761,0.034084,0.000518
"Barbarea stricta","perennial",222,4.327345,0.216043,0.0145,0.001006
"Barbarea verna","perennial",30,4.551841,0.352144,0.064292,0.007446
"Barbarea vulgaris","perennial",223,4.565481,0.451397,0.030228,0.001002
"Cardamine abchasica","perennial",NA,NA,NA,NA,NA
"Cardamine acris","perennial",NA,NA,NA,NA,NA
"Cardamine africana","perennial",94,5.494906,0.554334,0.057175,0.002376
"Cardamine alpina","no_life_form_on_database",14,4.575955,0.529047,0.141394,0.015956
"Cardamine altigena","perennial",10,5.940197,0.311852,0.098616,0.022338
"Cardamine amara","perennial",343,4.438487,0.257529,0.013905,0.000651
"Cardamine amporitana","no_life_form_on_database",3,4.577213,0.228069,0.131676,0.074462
"Cardamine angulata","perennial",27,5.442158,0.586954,0.112959,0.008274
"Cardamine angustata","perennial",33,4.813198,0.207849,0.036182,0.006769
"Cardamine apennina","perennial",4,4.64056,0.061608,0.030804,0.055846
"Cardamine appendiculata","perennial",19,5.472066,0.235497,0.054027,0.011757
"Cardamine asarifolia","perennial",5,4.71235,0.251752,0.112587,0.044677
"Cardamine barbaraeoides","perennial",1,5.411646,NA,NA,0.223385
"Cardamine bellidifolia","perennial",551,4.231076,0.738798,0.031474,0.000405
"Cardamine bilobata","perennial",9,4.70055,0.494243,0.164748,0.024821
"Cardamine bipinnata","perennial",5,4.981475,0.270863,0.121134,0.044677
"Cardamine blaisdellii","perennial",18,4.271246,0.378256,0.089156,0.01241
"Cardamine bonariensis","perennial",90,5.202559,0.475737,0.050147,0.002482
"Cardamine breweri","perennial",64,4.602551,0.82346,0.102932,0.00349
"Cardamine bulbifera","perennial",175,4.570103,0.398474,0.030122,0.001276
"Cardamine bulbosa","perennial",194,4.743063,0.223962,0.01608,0.001151
"Cardamine californica","perennial",46,4.931053,0.57662,0.085018,0.004856
"Cardamine carnosa","perennial",5,5.065019,0.468201,0.209386,0.044677
"Cardamine castellana","no_life_form_on_database",NA,NA,NA,NA,NA
"Cardamine clematitis","perennial",NA,NA,NA,NA,NA
"Cardamine concatenata","perennial",22,4.599744,0.15735,0.033547,0.010154
"Cardamine conferta","perennial",2,3.941157,0.041202,0.029134,0.111692
"Cardamine constancei","perennial",NA,NA,NA,NA,NA
"Cardamine cordifolia","perennial",70,4.132735,0.589344,0.07044,0.003191
"Cardamine corymbosa","perennial",38,5.01972,0.549198,0.089092,0.005879
"Cardamine crassifolia","perennial",2,4.650547,0.509241,0.360088,0.111692
"Cardamine cubita","perennial",NA,NA,NA,NA,NA
"Cardamine debilis","perennial",41,5.107595,0.405056,0.063259,0.005448
"Cardamine delavayi","perennial",NA,NA,NA,NA,NA
"Cardamine densiflora","no_life_form_on_database",NA,NA,NA,NA,NA
"Cardamine dentata","no_life_form_on_database",171,4.430307,0.334156,0.025554,0.001306
"Cardamine digitata","perennial",110,3.788132,0.368159,0.035103,0.002031
"Cardamine diphylla","perennial",131,4.653379,0.214634,0.018753,0.001705
"Cardamine dissecta","perennial",NA,NA,NA,NA,NA
"Cardamine douglassii","perennial",65,4.63421,0.16533,0.020507,0.003437
"Cardamine enneaphyllos","perennial",22,4.757751,0.295546,0.063011,0.010154
"Cardamine fallax","no_life_form_on_database",NA,NA,NA,NA,NA
"Cardamine fialae","annual",1,5.32301,NA,NA,0.223385
"Cardamine flexuosa","annual",261,4.588199,0.358441,0.022187,0.000856
"Cardamine fragariifolia","perennial",9,5.226406,0.380248,0.126749,0.024821
"Cardamine franchetiana","perennial",7,4.794968,0.467185,0.176579,0.031912
"Cardamine fulcrata","perennial",26,5.639835,0.442521,0.086786,0.008592
"Cardamine gallaecica","no_life_form_on_database",NA,NA,NA,NA,NA
"Cardamine glacialis","perennial",21,4.332022,0.849812,0.185444,0.010637
"Cardamine glanduligera","perennial",12,4.703024,0.21526,0.06214,0.018615
"Cardamine glandulosa","no_life_form_on_database",NA,NA,NA,NA,NA
"Cardamine glauca","perennial",1,5.273,NA,NA,0.223385
"Cardamine glechomifolia","perennial",1,5.866468,NA,NA,0.223385
"Cardamine graeca","annual",49,4.737615,0.407723,0.058246,0.004559
"Cardamine granulosa","no_life_form_on_database",NA,NA,NA,NA,NA
"Cardamine griffithii","perennial",25,5.173501,0.510337,0.102067,0.008935
"Cardamine heptaphylla","perennial",40,4.800693,0.295059,0.046653,0.005585
"Cardamine hirsuta","annual",492,4.753683,0.519743,0.023432,0.000454
