"species","life_form","n","mean","sd","se"
"Agathisanthemum bojeri","perennial",36,240.083333333333,29.5696514303819,4.92827523839698
"Agathisanthemum chlorophyllum","perennial",2,218,11.3137084989848,8
"Agathisanthemum globosum","perennial",20,201.7,29.2954100949548,6.55065284010525
"Agathisanthemum quadricostatum","no_life_form_on_database",7,199.571428571429,22.9699596782199,8.68182870482158
"Amphiasma luzuloides","perennial",4,180,25.4689353265241,12.734467663262
"Amphiasma merenskyanum","perennial",6,230.166666666667,17.7021655925671,7.22687884067374
"Amphistemon humbertii","perennial",1,271,NA,NA
"Amphistemon rakotonasolianus","perennial",2,277,1.4142135623731,1
"Arcytophyllum aristatum","perennial",5,138.8,83.935689667745,37.5371815670809
"Arcytophyllum capitatum","no_life_form_on_database",NA,NA,NA,NA
"Arcytophyllum ciliolatum","perennial",NA,NA,NA,NA
"Arcytophyllum ericoides","perennial",NA,NA,NA,NA
"Arcytophyllum filiforme","perennial",21,93.8571428571429,31.1002985745888,6.78664154065621
"Arcytophyllum lavarum","perennial",NA,NA,NA,NA
"Arcytophyllum macbridei","perennial",NA,NA,NA,NA
"Arcytophyllum muticum","perennial",23,110.04347826087,51.6487069809722,10.769499872943
"Arcytophyllum nitidum","perennial",22,118.363636363636,44.7400379489222,9.5386081404874
"Arcytophyllum rivetii","perennial",12,121.25,37.8012145067036,10.9122706855701
"Arcytophyllum setosum","perennial",24,115.708333333333,32.9247880276649,6.72074421308963
"Arcytophyllum thymifolium","perennial",29,129.448275862069,55.7978405924309,10.3613988783607
"Arcytophyllum vernicosum","perennial",5,129.2,24.4683468996171,10.942577392918
"Astiella delicatula","annual",5,254,17.5641680702503,7.85493475466219
"Astiella desseinii","no_life_form_on_database",NA,NA,NA,NA
"Astiella latifolia","annual",7,242.571428571429,31.7640107818956,12.0056675958386
"Astiella perrieri","annual",3,183.333333333333,32.6241219549789,18.8355455927822
"Astiella tsaratanensis","no_life_form_on_database",6,199.333333333333,47.961095344734,19.580035183262
"Batopedina pulvinellata","perennial",3,200,5.19615242270663,3
"Bouvardia glaberrima","perennial",21,225,40.5894074852048,8.85733486735039
"Carphalea madagascariensis","perennial",6,252.333333333333,15.6928858616466,6.40659382546174
"Conostomium natalense","perennial",20,213.95,20.1611272658941,4.50816510695637
"Conostomium quadrangulare","annual",9,237.888888888889,40.9281212751222,13.6427070917074
"Conostomium zoutpansbergense","perennial",1,242,NA,NA
"Cordylostigma microcala","annual",NA,NA,NA,NA
"Cordylostigma virgatum","annual",45,243,30.2955142194052,4.5161886138601
"Crusea calocephala","perennial",59,227.135593220339,33.7278446447946,4.39099136403622
"Crusea megalocarpa","annual",19,222.105263157895,35.339456602818,8.10742737112236
"Dentella repens","perennial",86,275.058139534884,11.553817450281,1.24588017675008
"Diodella teres","annual",160,240.6875,37.837319353372,2.99130274279562
"Diodia aulacosperma","annual",NA,NA,NA,NA
"Diodia spicata","perennial",5,246,11.4673449411797,5.12835256198323
"Emmeorhiza umbellata","perennial",162,217.993827160494,34.663868978968,2.72345075746559
"Ernodea littoralis","perennial",45,273,6.42792204512328,0.958218043131008
"Exallage auricularia","perennial",NA,NA,NA,NA
"Exallage chrysotricha","annual",1,209,NA,NA
"Exallage pachycarpa","annual",NA,NA,NA,NA
"Galianthe brasiliensis","perennial",83,216.397590361446,30.3342918561735,3.32962109790418
"Galianthe eupatorioides","perennial",39,240.589743589744,27.5601905393287,4.41316242957913
"Hedyotis acutangula","perennial",12,250.916666666667,34.9661091326843,10.0938462601346
"Hedyotis albonerva","perennial",NA,NA,NA,NA
"Hedyotis angustifolia","annual",NA,NA,NA,NA
"Hedyotis articularis","perennial",NA,NA,NA,NA
"Hedyotis cantoniensis","perennial",NA,NA,NA,NA
"Hedyotis capitellata","perennial",25,244.24,24.7542588928316,4.95085177856632
"Hedyotis cathayana","perennial",1,266,NA,NA
"Hedyotis caudatifolia","perennial",17,258.352941176471,28.0845624331023,6.81150690358439
"Hedyotis cheniana","perennial",NA,NA,NA,NA
"Hedyotis communis","perennial",1,278,NA,NA
"Hedyotis coprosmoides","perennial",NA,NA,NA,NA
