"species","life_form","n_bio_13","mean_bio_13","sd_bio_13","se_bio_13","within_sp_var_bio_13"
"Cyphocardamum aretioides","perennial",NA,NA,NA,NA,NA
"Delpinophytum patagonicum","perennial",3,3.3841,0.222873,0.128676,0.074462
"Lepidium aegrum","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium affghanum","perennial",NA,NA,NA,NA,NA
"Lepidium afghanicum","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium africanum","annual",8,4.469417,0.497175,0.175778,0.027923
"Lepidium alluaudii","no_life_form_on_database",4,3.397323,0.559781,0.27989,0.055846
"Lepidium alyssoides","perennial",55,3.935968,0.343374,0.046301,0.004062
"Lepidium angustissimum","annual",NA,NA,NA,NA,NA
"Lepidium apetalum","annual",192,4.258927,0.946692,0.068322,0.001163
"Lepidium appelianum","perennial",NA,NA,NA,NA,NA
"Lepidium apterum","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium arbuscula","perennial",NA,NA,NA,NA,NA
"Lepidium armoracia","perennial",3,4.792925,0.488869,0.282249,0.074462
"Lepidium aschersonii","perennial",12,4.1913,0.282351,0.081508,0.018615
"Lepidium aucheri","annual",5,3.560651,0.840403,0.37584,0.044677
"Lepidium auriculatum","annual",45,4.859868,0.558461,0.08325,0.004964
"Lepidium austrinum","annual",58,4.547297,0.432172,0.056747,0.003851
"Lepidium banksii","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium bidentatum","perennial",NA,NA,NA,NA,NA
"Lepidium bipinnatifidum","perennial",31,5.238394,0.462968,0.083152,0.007206
"Lepidium biplicatum","perennial",5,4.004533,0.224847,0.100555,0.044677
"Lepidium bonariense","annual",99,4.674301,0.602764,0.06058,0.002256
"Lepidium botschantsevianum","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium brachyotum","perennial",1,3.583519,NA,NA,0.223385
"Lepidium brevicaule","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium campestre","annual",108,4.422506,0.335462,0.03228,0.002068
"Lepidium capense","perennial",4,3.983152,0.420161,0.210081,0.055846
"Lepidium capitatum","annual",44,4.360645,0.845172,0.127414,0.005077
"Lepidium cardamines","no_life_form_on_database",8,4.005237,0.335632,0.118664,0.027923
"Lepidium cardiophyllum","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium cartilagineum","perennial",21,4.043447,0.34464,0.075207,0.010637
"Lepidium chalepense","perennial",15,3.859857,0.581317,0.150095,0.014892
"Lepidium chichicara","perennial",16,4.482768,1.181765,0.295441,0.013962
"Lepidium cordatum","perennial",6,3.542558,0.326709,0.133378,0.037231
"Lepidium coronopifolium","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium coronopus","annual",66,4.394193,0.321201,0.039537,0.003385
"Lepidium costaricense","no_life_form_on_database",25,5.477093,0.423548,0.08471,0.008935
"Lepidium crassum","no_life_form_on_database",1,4.043051,NA,NA,0.223385
"Lepidium davisii","perennial",6,3.407073,0.112415,0.045893,0.037231
"Lepidium depressum","no_life_form_on_database",5,5.045482,0.524875,0.234731,0.044677
"Lepidium desertorum","annual",14,3.564484,0.407556,0.108924,0.015956
"Lepidium desvauxii","perennial",16,4.481495,0.398158,0.09954,0.013962
"Lepidium dictyotum","annual",36,3.771619,0.536591,0.089432,0.006205
"Lepidium didymum","annual",63,4.827942,0.601705,0.075808,0.003546
"Lepidium divaricatum subsp. trifurcum","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium draba","perennial",168,4.252945,0.480861,0.037099,0.00133
"Lepidium echinatum","perennial",20,3.976607,0.317601,0.071018,0.011169
"Lepidium englerianum","annual",NA,NA,NA,NA,NA
"Lepidium fasciculatum","annual",70,3.95694,0.489086,0.058457,0.003191
"Lepidium ferganense","perennial",5,3.65989,0.317877,0.142159,0.044677
"Lepidium flavum","annual",28,3.430025,0.611879,0.115634,0.007978
"Lepidium flexicaule","perennial",6,5.037512,0.495684,0.202362,0.037231
"Lepidium foliosum","perennial",17,4.563231,0.488017,0.118362,0.01314
"Lepidium fremontii","perennial",52,3.498335,0.59788,0.082911,0.004296
"Lepidium graminifolium","perennial",84,4.39314,0.37353,0.040755,0.002659
"Lepidium heterophyllum","perennial",56,4.533693,0.372792,0.049816,0.003989
"Lepidium hirtum subsp. hirtum","no_life_form_on_database",15,4.33455,0.405263,0.104638,0.014892
"Lepidium jaredii","annual",2,3.771372,0.226916,0.160454,0.111692
"Lepidium johnstonii","annual",NA,NA,NA,NA,NA
"Lepidium juvencum","no_life_form_on_database",1,4.110874,NA,NA,0.223385
"Lepidium kawarau","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium kirilowii","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium kirkii","no_life_form_on_database",1,3.970292,NA,NA,0.223385
"Lepidium lacerum","perennial",NA,NA,NA,NA,NA
"Lepidium lacerum subsp. rubtzovii","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium lasiocarpum","annual",135,3.825132,0.718606,0.061848,0.001655
"Lepidium latifolium","perennial",224,4.03758,0.629167,0.042038,0.000997
"Lepidium latipes","annual",19,4.505206,0.448067,0.102794,0.011757
"Lepidium leptopetalum","perennial",32,3.527792,0.337212,0.059611,0.006981
"Lepidium limenophylax de","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium linifolium","perennial",7,4.087377,0.394802,0.149221,0.031912
"Lepidium lipskyi","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium litwinowii","perennial",NA,NA,NA,NA,NA
"Lepidium lyratum","perennial",NA,NA,NA,NA,NA
"Lepidium meyenii","perennial",20,4.726748,0.849404,0.189933,0.011169
"Lepidium montanum","annual",94,3.727011,0.503988,0.051982,0.002376
"Lepidium myriocarpum","perennial",3,4.776574,0.568229,0.328067,0.074462
"Lepidium naufragorum","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium navasii","perennial",NA,NA,NA,NA,NA
"Lepidium nesophilum","perennial",NA,NA,NA,NA,NA
"Lepidium niloticum","annual",NA,NA,NA,NA,NA
"Lepidium nitidum","annual",47,4.388144,0.715581,0.104378,0.004753
