"species","life_form","n_bio_5","mean_bio_5","sd_bio_5","se_bio_5","within_sp_var_bio_5"
"Aciphylla aurea","perennial",15,5.66055,0.005107,0.001319,1.1e-05
"Aciphylla colensoi","perennial",15,5.66276,0.007555,0.001951,1.1e-05
"Aciphylla congesta","perennial",3,5.651494,0.000731,0.000422,5.4e-05
"Aciphylla crenulata","perennial",13,5.659332,0.007968,0.00221,1.2e-05
"Aciphylla dieffenbachii","perennial",NA,NA,NA,NA,NA
"Aciphylla dissecta","perennial",1,5.666254,NA,NA,0.000162
"Aciphylla dobsonii","perennial",5,5.653608,0.009762,0.004366,3.2e-05
"Aciphylla hectori","perennial",5,5.655361,0.009481,0.00424,3.2e-05
"Aciphylla horrida","perennial",9,5.657654,0.00762,0.00254,1.8e-05
"Aciphylla kirkii","perennial",1,5.648798,NA,NA,0.000162
"Aciphylla lyallii","perennial",6,5.657777,0.006848,0.002796,2.7e-05
"Aciphylla monroi","perennial",11,5.656367,0.006912,0.002084,1.5e-05
"Aciphylla montana","perennial",4,5.660417,0.007739,0.00387,4e-05
"Aciphylla pinnatifida","perennial",3,5.655203,0.009701,0.005601,5.4e-05
"Aciphylla scott-thomsonii","perennial",12,5.664205,0.007829,0.00226,1.3e-05
"Aciphylla similis","perennial",7,5.662798,0.00946,0.003576,2.3e-05
"Aciphylla simplex","perennial",1,5.644917,NA,NA,0.000162
"Aciphylla simplicifolia","perennial",7,5.684648,0.00758,0.002865,2.3e-05
"Aciphylla squarrosa","perennial",18,5.670606,0.00683,0.00161,9e-06
"Aciphylla subflabellata","perennial",8,5.671669,0.006822,0.002412,2e-05
"Aciphylla traillii","perennial",1,5.64633,NA,NA,0.000162
"Aciphylla traversii","perennial",NA,NA,NA,NA,NA
"Acronema astrantiifolium","perennial",9,5.677194,0.008946,0.002982,1.8e-05
"Acronema schneideri","perennial",8,5.678218,0.016401,0.005799,2e-05
"Aegopodium alpestre","perennial",159,5.689355,0.010557,0.000837,1e-06
"Aegopodium kashmiricum","perennial",10,5.681015,0.023504,0.007433,1.6e-05
"Aegopodium podagraria","perennial",321,5.689563,0.008564,0.000478,1e-06
"Aethusa cynapium","annual",244,5.687442,0.008963,0.000574,1e-06
"Afrocarum imbricatum","no_life_form_on_database",12,5.707907,0.011561,0.003337,1.3e-05
"Afroligusticum elliotii","perennial",8,5.689852,0.01392,0.004921,2e-05
"Afroligusticum petitianum","perennial",4,5.696326,0.005787,0.002893,4e-05
"Agrocharis gracilis","no_life_form_on_database",NA,NA,NA,NA,NA
"Agrocharis incognita","no_life_form_on_database",28,5.69396,0.010105,0.00191,6e-06
"Agrocharis melanantha","no_life_form_on_database",28,5.693508,0.010785,0.002038,6e-06
"Agrocharis pedunculata","no_life_form_on_database",8,5.698433,0.010052,0.003554,2e-05
"Ainsworthia trachycarpa","no_life_form_on_database",8,5.727413,0.010205,0.003608,2e-05
"Aletes acaulis","no_life_form_on_database",20,5.706738,0.012447,0.002783,8e-06
"Aletes anisatus","no_life_form_on_database",12,5.69041,0.01167,0.003369,1.3e-05
"Aletes calcicola","no_life_form_on_database",NA,NA,NA,NA,NA
"Aletes filifolius","no_life_form_on_database",10,5.716689,0.009762,0.003087,1.6e-05
"Aletes humilis","no_life_form_on_database",1,5.698937,NA,NA,0.000162
"Aletes macdougallii","no_life_form_on_database",NA,NA,NA,NA,NA
"Aletes sessiliflorus","no_life_form_on_database",9,5.712449,0.006332,0.002111,1.8e-05
"Alococarpum erianthum","no_life_form_on_database",NA,NA,NA,NA,NA
"Ammi majus","annual",119,5.712485,0.015133,0.001387,1e-06
"Ammoides pusilla","annual",66,5.711546,0.011407,0.001404,2e-06
"Anethum graveolens","annual",6,5.725987,0.015516,0.006334,2.7e-05
"Angelica acutiloba","perennial",10,5.707215,0.00794,0.002511,1.6e-05
"Angelica ampla","perennial",16,5.695447,0.008017,0.002004,1e-05
"Angelica amurensis","no_life_form_on_database",6,5.698648,0.004845,0.001978,2.7e-05
"Angelica anomala","perennial",31,5.693101,0.008942,0.001606,5e-06
"Angelica apaensis","perennial",8,5.68203,0.011729,0.004147,2e-05
"Angelica archangelica","perennial",212,5.676575,0.015798,0.001085,1e-06
"Angelica arguta","perennial",63,5.6935,0.01315,0.001657,3e-06
"Angelica biserrata","perennial",6,5.720794,0.004724,0.001929,2.7e-05
"Angelica breweri","perennial",11,5.705356,0.01297,0.003911,1.5e-05
"Angelica cartilaginomarginata","perennial",35,5.703485,0.00965,0.001631,5e-06
"Angelica cincta","perennial",9,5.696507,0.004297,0.001432,1.8e-05
"Angelica dahurica","perennial",NA,NA,NA,NA,NA
"Angelica decursiva","perennial",109,5.709756,0.010649,0.00102,1e-06
"Angelica fargesii","no_life_form_on_database",NA,NA,NA,NA,NA
"Angelica furcijuga","no_life_form_on_database",NA,NA,NA,NA,NA
"Angelica genuflexa","perennial",56,5.687545,0.013515,0.001806,3e-06
"Angelica gigas","annual",16,5.694738,0.011916,0.002979,1e-05
"Angelica grayi","perennial",19,5.67874,0.009106,0.002089,9e-06
"Angelica japonica","perennial",12,5.712399,0.005182,0.001496,1.3e-05
"Angelica kangdingensis","perennial",NA,NA,NA,NA,NA
"Angelica keiskei","perennial",8,5.706409,0.009145,0.003233,2e-05
"Angelica laxifoliata","perennial",16,5.697709,0.014429,0.003607,1e-05
"Angelica lignescens","perennial",NA,NA,NA,NA,NA
"Angelica maowenensis","perennial",8,5.683609,0.015005,0.005305,2e-05
"Angelica megaphylla","perennial",5,5.714619,0.003384,0.001513,3.2e-05
"Angelica morii","perennial",7,5.704975,0.030731,0.011615,2.3e-05
"Angelica nitida","perennial",6,5.6748,0.012822,0.005235,2.7e-05
"Angelica omeiensis","no_life_form_on_database",5,5.699123,0.006238,0.00279,3.2e-05
"Angelica oncosepala","no_life_form_on_database",4,5.689764,0.021551,0.010776,4e-05
"Angelica paeoniifolia","perennial",5,5.671278,0.006225,0.002784,3.2e-05
"Angelica pinnata","perennial",34,5.69719,0.012095,0.002074,5e-06
