"species","life_form","n_bio_15","mean_bio_15","sd_bio_15","se_bio_15","within_sp_var_bio_15"
"Acanthorrhinum ramosissimum","perennial",NA,NA,NA,NA,NA
"Albraunia foveopilosa","annual",NA,NA,NA,NA,NA
"Anarrhinum bellidifolium","annual",NA,NA,NA,NA,NA
"Anarrhinum corsicum","perennial",1,3.89182,NA,NA,0.220168
"Anarrhinum duriminium","annual",5,3.844207,0.064693,0.028932,0.044034
"Anarrhinum forskaohlii","perennial",NA,NA,NA,NA,NA
"Anarrhinum fruticosum","perennial",NA,NA,NA,NA,NA
"Anarrhinum laxiflorum","annual",15,3.969191,0.247249,0.063839,0.014678
"Anarrhinum longipedicellatum","annual",1,3.931826,NA,NA,0.220168
"Anarrhinum pedatum","annual",11,4.229586,0.083583,0.025201,0.020015
"Antirrhinum australe","perennial",15,4.021832,0.239513,0.061842,0.014678
"Antirrhinum charidemi","perennial",3,3.868684,0.271357,0.156668,0.073389
"Antirrhinum cirrhigerum","perennial",NA,NA,NA,NA,NA
"Antirrhinum controversum","perennial",10,3.800625,0.271949,0.085998,0.022017
"Antirrhinum graniticum","perennial",25,3.791919,0.299359,0.059872,0.008807
"Antirrhinum grosii","perennial",2,3.850148,0,0,0.110084
"Antirrhinum hispanicum","perennial",12,3.837918,0.340527,0.098302,0.018347
"Antirrhinum latifolium","perennial",16,3.426778,0.281978,0.070494,0.01376
"Antirrhinum linkianum","no_life_form_on_database",2,4.077394,0.023972,0.016951,0.110084
"Antirrhinum litigiosum","no_life_form_on_database",27,3.641243,0.356979,0.068701,0.008154
"Antirrhinum lopesianum","no_life_form_on_database",2,3.802696,0.126041,0.089124,0.110084
"Antirrhinum majus","perennial",45,3.432835,0.505587,0.075368,0.004893
"Antirrhinum meonanthum","perennial",23,3.765867,0.266501,0.055569,0.009573
"Antirrhinum microphyllum","perennial",1,3.433987,NA,NA,0.220168
"Antirrhinum molle","perennial",6,3.421711,0.310416,0.126727,0.036695
"Antirrhinum mollissimum","no_life_form_on_database",3,3.882753,0.163838,0.094592,0.073389
"Antirrhinum onubense","no_life_form_on_database",3,4.140097,0.095564,0.055174,0.073389
"Antirrhinum pertegasii","perennial",3,3.633872,0.105703,0.061028,0.073389
"Antirrhinum pulverulentum","perennial",6,3.48081,0.23793,0.097135,0.036695
"Antirrhinum rothmaleri","perennial",NA,NA,NA,NA,NA
"Antirrhinum sempervirens","perennial",8,3.388716,0.215385,0.07615,0.027521
"Antirrhinum siculum","perennial",9,3.887309,0.414821,0.138274,0.024463
"Antirrhinum subbaeticum","no_life_form_on_database",1,3.555348,NA,NA,0.220168
"Antirrhinum tortuosum","perennial",9,4.136962,0.176963,0.058988,0.024463
"Antirrhinum valentinum","perennial",5,3.712162,0.230831,0.103231,0.044034
"Asarina procumbens","perennial",4,3.17823,0.369472,0.184736,0.055042
"Chaenorhinum calycinum","annual",NA,NA,NA,NA,NA
"Chaenorhinum crassifolium","no_life_form_on_database",13,3.593665,0.276442,0.076671,0.016936
"Chaenorhinum cryptarum","annual",NA,NA,NA,NA,NA
"Chaenorhinum exile","no_life_form_on_database",13,3.565777,0.329107,0.091278,0.016936
"Chaenorhinum flexuosum","perennial",4,4.166062,0.149944,0.074972,0.055042
"Chaenorhinum formenterae","no_life_form_on_database",NA,NA,NA,NA,NA
"Chaenorhinum glareosum","perennial",1,4.043051,NA,NA,0.220168
"Chaenorhinum grandiflorum","annual",4,3.616333,0.399921,0.199961,0.055042
"Chaenorhinum johnstonii","annual",4,4.320966,0.160192,0.080096,0.055042
"Chaenorhinum litorale","annual",NA,NA,NA,NA,NA
"Chaenorhinum litorale subsp. pterosporum","annual",NA,NA,NA,NA,NA
"Chaenorhinum macropodum","perennial",5,3.891621,0.315639,0.141158,0.044034
"Chaenorhinum minus","annual",280,3.33526,0.298951,0.017866,0.000786
"Chaenorhinum origanifolium","perennial",27,3.426483,0.259592,0.049959,0.008154
"Chaenorhinum raveyi","annual",2,4.183998,0.150559,0.106461,0.110084
"Chaenorhinum reyesii","no_life_form_on_database",13,3.630036,0.344553,0.095562,0.016936
"Chaenorhinum robustum","annual",15,3.46038,0.230565,0.059532,0.014678
"Chaenorhinum rubrifolium","annual",NA,NA,NA,NA,NA
"Chaenorhinum segoviense","no_life_form_on_database",NA,NA,NA,NA,NA
"Chaenorhinum serpyllifolium","annual",NA,NA,NA,NA,NA
"Chaenorhinum spicatum","no_life_form_on_database",NA,NA,NA,NA,NA
"Chaenorhinum tenellum","perennial",1,3.332205,NA,NA,0.220168
"Chaenorhinum tuberculatum","annual",1,4.532599,NA,NA,0.220168
"Chaenorhinum villosum","perennial",20,3.937559,0.311391,0.069629,0.011008
"Cymbalaria aequitriloba","perennial",7,3.824744,0.289843,0.10955,0.031453
"Cymbalaria fragilis","perennial",2,4.034201,0.012515,0.008849,0.110084
"Cymbalaria glutinosa","perennial",1,3.713572,NA,NA,0.220168
"Cymbalaria glutinosa subsp. brevicalcarata","perennial",1,3.988984,NA,NA,0.220168
"Cymbalaria hepaticifolia","perennial",2,3.795426,0.015891,0.011237,0.110084
"Cymbalaria longipes","perennial",7,4.446352,0.125556,0.047456,0.031453
"Cymbalaria microcalyx","perennial",10,4.408716,0.140993,0.044586,0.022017
"Cymbalaria microcalyx subsp. acutiloba","no_life_form_on_database",NA,NA,NA,NA,NA
"Cymbalaria microcalyx subsp. ebelii","no_life_form_on_database",NA,NA,NA,NA,NA
"Cymbalaria microcalyx subsp. minor","no_life_form_on_database",1,4.330733,NA,NA,0.220168
"Cymbalaria muelleri","perennial",NA,NA,NA,NA,NA
"Cymbalaria muralis","perennial",20,3.079898,0.602272,0.134672,0.011008
"Cymbalaria muralis f. visianii","perennial",NA,NA,NA,NA,NA
"Cymbalaria pallida","perennial",NA,NA,NA,NA,NA
"Cymbalaria pubescens","perennial",4,4.123823,0.092571,0.046286,0.055042
"Epixiphium wislizenii","perennial",13,4.168407,0.154735,0.042916,0.016936
"Gadoria falukei","no_life_form_on_database",1,3.931826,NA,NA,0.220168
"Galvezia ballii","no_life_form_on_database",NA,NA,NA,NA,NA
"Galvezia elisensii","no_life_form_on_database",NA,NA,NA,NA,NA
"Galvezia fruticosa","perennial",7,4.722528,0.240203,0.090788,0.031453
"Galvezia lanceolata","perennial",NA,NA,NA,NA,NA
"Galvezia leucantha","no_life_form_on_database",NA,NA,NA,NA,NA
"Galvezia leucantha subsp. porphyrantha","no_life_form_on_database",1,4.127134,NA,NA,0.220168
"Galvezia leucantha subsp. pubescens","no_life_form_on_database",NA,NA,NA,NA,NA
"Gambelia juncea","perennial",21,4.464314,0.181462,0.039598,0.010484
"Gambelia speciosa","perennial",5,4.525174,0.088062,0.039383,0.044034
"Holmgrenanthe petrophila","perennial",1,3.555348,NA,NA,0.220168
"Howelliella ovata","annual",NA,NA,NA,NA,NA
"Kickxia aegyptiaca","perennial",10,4.179891,0.429025,0.13567,0.022017
"Kickxia aegyptiaca subsp. fruticosa","no_life_form_on_database",NA,NA,NA,NA,NA
"Kickxia caucasica","annual",NA,NA,NA,NA,NA
"Kickxia cirrhosa","annual",30,3.942691,0.265727,0.048515,0.007339
"Kickxia commutata","perennial",35,4.077923,0.302092,0.051063,0.006291
"Kickxia elatine","annual",105,3.36221,0.575471,0.05616,0.002097
"Kickxia elatine subsp. crinita","no_life_form_on_database",46,3.916514,0.53626,0.079067,0.004786
"Kickxia floribunda","perennial",NA,NA,NA,NA,NA
"Kickxia lanigera","annual",NA,NA,NA,NA,NA
"Kickxia scariosa","no_life_form_on_database",NA,NA,NA,NA,NA
"Kickxia sieberi","no_life_form_on_database",NA,NA,NA,NA,NA
"Kickxia spuria","annual",93,3.392922,0.576867,0.059818,0.002367
"Kickxia spuria subsp. integrifolia","annual",57,3.766256,0.377975,0.050064,0.003863
"Limaria orientalis","no_life_form_on_database",NA,NA,NA,NA,NA
"Linaria accitensis","no_life_form_on_database",NA,NA,NA,NA,NA
"Linaria aeruginea","annual",4,3.887675,0.354828,0.177414,0.055042
"Linaria albifrons","annual",NA,NA,NA,NA,NA
"Linaria algarviana","annual",1,4.248495,NA,NA,0.220168
"Linaria almijarensis","perennial",1,4.043051,NA,NA,0.220168
"Linaria alpina","annual",43,3.209638,0.440558,0.067184,0.00512
"Linaria altaica","no_life_form_on_database",NA,NA,NA,NA,NA
"Linaria amethystea","no_life_form_on_database",39,3.755092,0.336546,0.05389,0.005645
"Linaria amethystea f. broussonetii","no_life_form_on_database",NA,NA,NA,NA,NA
"Linaria amoi","perennial",2,4.068113,0.060473,0.042761,0.110084
"Linaria angustissima","perennial",20,3.295434,0.359419,0.080369,0.011008
"Linaria anticaria","perennial",8,3.953615,0.249627,0.088256,0.027521
"Linaria antilibanotica","perennial",NA,NA,NA,NA,NA
"Linaria arenaria","annual",NA,NA,NA,NA,NA
"Linaria armeniaca","annual",2,3.70608,0.173328,0.122561,0.110084
"Linaria arvensis","annual",64,3.45816,0.522875,0.065359,0.00344
"Linaria atlantica","no_life_form_on_database",4,4.158126,0.109824,0.054912,0.055042
"Linaria atrofusca","no_life_form_on_database",NA,NA,NA,NA,NA
"Linaria azerbaijanensis","perennial",NA,NA,NA,NA,NA
"Linaria badalii","annual",21,3.36114,0.256435,0.055959,0.010484
"Linaria baligaliensis","no_life_form_on_database",NA,NA,NA,NA,NA
"Linaria bamianica","perennial",4,4.556172,0.088212,0.044106,0.055042
"Linaria becerrae","annual",NA,NA,NA,NA,NA
"Linaria benitoi","no_life_form_on_database",2,3.528518,0.329062,0.232682,0.110084
"Linaria bipartita","annual",7,4.318345,0.083865,0.031698,0.031453
"Linaria bipunctata","annual",NA,NA,NA,NA,NA
"Linaria bordiana","annual",2,4.111545,0.173328,0.122561,0.110084
"Linaria bordiana subsp. kralikiana","no_life_form_on_database",3,3.244944,0.196098,0.113217,0.073389
"Linaria boushehrensis","annual",NA,NA,NA,NA,NA
