"species","life_form","n","mean","sd","se"
"Croton abutiloides","perennial",7,467,293.026164929573,110.753480005521
"Croton acapulcensis","perennial",2,323,367.695526217005,260
"Croton acutifolius","perennial",3,317.333333333333,182.538580396949,105.388698529671
"Croton adenophyllum","no_life_form_on_database",NA,NA,NA,NA
"Croton adspersus","perennial",29,239.931034482759,259.24532383639,48.1406480806177
"Croton aequatoris","perennial",5,590,335.813192117284,150.180225063089
"Croton alabamensis var. alabamensis","perennial",1,329,NA,NA
"Croton alabamensis var. texensis","perennial",3,151.666666666667,15.8219257150744,9.13479307069648
"Croton alainii","perennial",1,456,NA,NA
"Croton alamosanus","perennial",36,328.75,215.40624410634,35.9010406843899
"Croton alchorneicarpus","perennial",6,797.666666666667,171.802987944525,70.1382761249361
"Croton ameliae","perennial",3,402.666666666667,46.6940395910799,26.958816327461
"Croton andinus","perennial",37,388.243243243243,107.279335642312,17.6366141383876
"Croton antisyphiliticus","perennial",61,481.032786885246,194.239368410313,24.8698026913927
"Croton arboreus","perennial",25,366.96,177.901302224951,35.5802604449902
"Croton argenteus","annual",108,386.888888888889,162.876441520842,15.6727928927844
"Croton argentinus","perennial",13,386.923076923077,105.17482393493,29.1702477373299
"Croton argyranthemus","annual",51,323,170.065399185137,23.8139191461221
"Croton argyratus","perennial",94,563.095744680851,213.846597070123,22.0565923658269
"Croton argyrophyllus","perennial",56,213.857142857143,132.263844928706,17.6744997278791
"Croton astroites","perennial",NA,NA,NA,NA
"Croton ater","perennial",NA,NA,NA,NA
"Croton atrostellatus","no_life_form_on_database",NA,NA,NA,NA
"Croton axillaris","perennial",11,283.090909090909,147.45606433474,44.4596762237126
"Croton beetlei","perennial",9,461.444444444444,130.457954060984,43.4859846869946
"Croton betulinus","perennial",10,355.1,166.774931502842,52.738864016755
"Croton billbergianus","perennial",34,508.029411764706,252.095038030588,43.2339423436928
"Croton bispinosus","perennial",NA,NA,NA,NA
"Croton bixoides","perennial",2,906,50.9116882454314,36
"Croton blanchetianus","perennial",76,131.881578947368,92.8897507234985,10.6551851656425
"Croton boiteaui","perennial",5,387.8,53.0773021168183,23.7368911190998
"Croton bojerianus","perennial",10,542.4,225.384215162563,71.2727468563156
"Croton bonplandianus","perennial",85,380.870588235294,103.945474286521,11.2744696625762
"Croton bracteatus","perennial",1,970,NA,NA
"Croton breedlovei","perennial",1,276,NA,NA
"Croton brevipes","perennial",9,664,452.755452755679,150.918484251893
"Croton brittonianus","perennial",NA,NA,NA,NA
"Croton burchellii","perennial",NA,NA,NA,NA
"Croton caboensis","perennial",7,167,75.4630152237947,28.5223387807488
"Croton cajucara","perennial",42,216.047619047619,149.975437400466,23.1417124029219
"Croton californicus","perennial",85,97.0823529411765,116.991677742754,12.6895291068542
"Croton campanulatus","perennial",1,636,NA,NA
"Croton capitatus","annual",145,281.813793103448,79.4376927576031,6.59694131352911
"Croton caracasanus","perennial",6,279,120.13325934145,49.0441977539987
"Croton cascarilloides","perennial",55,547.854545454545,269.653716086626,36.3600996596611
"Croton catamarcensis","perennial",NA,NA,NA,NA
"Croton caudatus","perennial",78,592.858974358974,337.330649165573,38.1951746963266
"Croton ceanothifolius","perennial",26,598.538461538462,126.865986227745,24.8804668994795
"Croton celtidifolius","perennial",43,579.209302325581,160.412646179357,24.4626992056219
"Croton cerinus","perennial",5,506.6,63.1015055287907,28.2198511689909
"Croton chamelensis","perennial",5,431.8,250.315201296286,111.944361180008
"Croton chichenensis","perennial",17,336.823529411765,110.267422259545,26.7437781788639
"Croton chilensis","perennial",1,0,NA,NA
"Croton chocoanus","perennial",9,1024.77777777778,556.084700782574,185.361566927525
"Croton chrysodaphne","perennial",13,984.384615384615,334.007868784938,92.6371151778879
"Croton ciliatoglandulifer","perennial",107,269.532710280374,156.496568035008,15.129094272986
"Croton columnaris","perennial",NA,NA,NA,NA
"Croton conduplicatus","perennial",34,212.588235294118,110.777723842936,18.9982229043711
"Croton conspurcatus","perennial",NA,NA,NA,NA
"Croton cordiifolius","perennial",14,230.785714285714,98.2885693106928,26.2687250997711
"Croton coriaceus","perennial",3,790,582.852468468651,336.510029568214
"Croton coriifolius","perennial",NA,NA,NA,NA
"Croton corinthius","perennial",NA,NA,NA,NA
"Croton coryi","annual",2,171.5,27.5771644662754,19.5
"Croton corylifolius","perennial",11,451.727272727273,164.342989451385,49.5512757214164
"Croton craspedotrichus","perennial",2,516,31.1126983722081,22
"Croton crassifolius","perennial",19,479.315789473684,219.324481237675,50.3164868189216
"Croton crocodilorum","perennial",15,424.4,168.243361151127,43.4402490565517
"Croton culiacanensis","perennial",5,625.2,151.134708124904,67.5894962253751
"Croton cuneatus","perennial",128,434.921875,225.600671851313,19.9404706132881
"Croton cupreatus","perennial",NA,NA,NA,NA
"Croton cupulifer","perennial",2,535,31.1126983722081,22
"Croton curiosus","perennial",NA,NA,NA,NA
"Croton cuyabensis","perennial",6,390.166666666667,63.7476796963361,26.0248812570671
"Croton decalobus","perennial",6,358.833333333333,255.652433328272,104.369668859194
"Croton decalvatus","perennial",2,626,84.8528137423857,60
"Croton dichrous","perennial",7,775.428571428571,157.093238919712,59.3756632616016
"Croton dioicus","perennial",94,170.425531914894,101.702125601506,10.4897733135074
"Croton discolor","perennial",7,371.428571428571,206.514613803202,78.0551871748314
"Croton disjunctus","perennial",2,145.5,31.8198051533946,22.5
"Croton domatifer","perennial",NA,NA,NA,NA
"Croton draco","perennial",70,392.357142857143,201.360519978995,24.0671854269344
"Croton draconoides","perennial",15,513.733333333333,578.945650874645,149.483124279781
"Croton echinocarpus","perennial",5,747.4,46.4897838239758,20.790863377936
"Croton echioides","perennial",52,188.076923076923,109.577413973373,15.1956532582208
"Croton ehrenbergii","perennial",7,261.285714285714,216.560010378736,81.8519901976716
"Croton eichleri","perennial",NA,NA,NA,NA
"Croton ekmanii","perennial",1,150,NA,NA
"Croton elegans","perennial",3,462,324.084865428795,187.110484295598
"Croton elliottii","annual",4,396.5,49.4671608241265,24.7335804120633
"Croton emporiorum","perennial",4,587.25,113.120510960656,56.5602554803282
"Croton eremophilus","perennial",3,333.333333333333,126.005290894205,72.7491886170866
"Croton erythroxyloides","perennial",17,587.294117647059,239.217151534407,58.0186813668085
"Croton euryphyllus","perennial",17,630.117647058824,268.188106175717,65.045169958638
"Croton fantzianus","perennial",8,237.375,115.508734982004,40.8385048960274
"Croton flavens","perennial",22,378.363636363636,166.407859662865,35.4782748873267
"Croton floccosus","perennial",2,735,560.028570699746,396
"Croton floribundus","perennial",85,480.435294117647,194.408164575929,21.0865260725705
"Croton fragrans","perennial",27,318.814814814815,175.848938020248,33.8421439009
"Croton fragrantulus","perennial",3,463.666666666667,89.7626499905909,51.8244901352418
"Croton francoanus","perennial",7,221.142857142857,86.9241596094522,32.8542441785566
"Croton fruticulosus","perennial",56,180.339285714286,91.0313186437831,12.1645716368316
"Croton fuscescens","no_life_form_on_database",31,426.709677419355,187.840747008095,33.7371940993239
"Croton glabellus","perennial",33,375.484848484848,134.569016031766,23.4254588750745
"Croton glandulosepalus","perennial",15,410.666666666667,190.216668439916,49.1137326025902
"Croton glandulosus","annual",407,329.518427518428,168.652202909685,8.35977932921343
