"species","life_form","n","mean","sd","se"
"Aimara rollinsii","perennial",NA,NA,NA,NA
"Aschersoniodoxa cachensis","perennial",5,383.2,175.415791763456,78.4483269420069
"Aschersoniodoxa mandoniana","perennial",2,582.5,4.94974746830583,3.5
"Aschersoniodoxa peruviana","no_life_form_on_database",NA,NA,NA,NA
"Atacama nivea","no_life_form_on_database",NA,NA,NA,NA
"Brayopsis alpaminae","perennial",NA,NA,NA,NA
"Brayopsis calycina","perennial",16,433.4375,215.988878957536,53.9972197393841
"Brayopsis colombiana","perennial",NA,NA,NA,NA
"Brayopsis diapensioides","perennial",2,641.5,89.8025612106915,63.5
"Brayopsis gamosepala","perennial",NA,NA,NA,NA
"Brayopsis monimocalyx","perennial",8,419.625,161.447857571061,57.0804374482687
"Cremolobus chilensis","annual",NA,NA,NA,NA
"Cremolobus peruvianus","perennial",9,610.777777777778,239.043289896296,79.6810966320985
"Cremolobus rhomboideus","annual",NA,NA,NA,NA
"Dactylocardamum imbricatifolium","perennial",NA,NA,NA,NA
"Eudema nubigena subsp. nubigena","no_life_form_on_database",2,504,11.3137084989848,8
"Eudema nubigena subsp. remyana","perennial",1,429,NA,NA
"Eudema rupestris","perennial",NA,NA,NA,NA
"Mathewsia auriculata","perennial",3,160.666666666667,242.891608198664,140.2335353774
"Mathewsia collina","no_life_form_on_database",NA,NA,NA,NA
"Mathewsia densifolia","no_life_form_on_database",NA,NA,NA,NA
"Mathewsia foliosa","perennial",NA,NA,NA,NA
"Mathewsia incana","perennial",NA,NA,NA,NA
"Mathewsia linearifolia","perennial",NA,NA,NA,NA
"Mathewsia peruviana","no_life_form_on_database",NA,NA,NA,NA
"Menonvillea chilensis","annual",5,109.2,186.011289979936,83.1867777955127
"Menonvillea cicatricosa","perennial",3,454.666666666667,349.502980435551,201.785639837042
"Menonvillea comberi","annual",NA,NA,NA,NA
"Menonvillea cuneata","perennial",15,153.866666666667,153.952621035855,39.7503958251231
"Menonvillea famatinensis","perennial",1,163,NA,NA
"Menonvillea filifolia","annual",NA,NA,NA,NA
"Menonvillea flexuosa","perennial",NA,NA,NA,NA
"Menonvillea frigida","perennial",NA,NA,NA,NA
"Menonvillea hookeri","no_life_form_on_database",12,264.333333333333,211.574329656735,61.0762480904654
"Menonvillea linearis","perennial",2,299,200.818325856979,142
"Menonvillea litoralis","annual",4,194.5,172.585244637735,86.2926223188673
"Menonvillea marticorenae","annual",NA,NA,NA,NA
"Menonvillea minima","annual",NA,NA,NA,NA
"Menonvillea nordenskjoeldii","perennial",5,122.6,90.3454481421173,40.4037127006913
"Menonvillea orbiculata","annual",NA,NA,NA,NA
"Menonvillea patagonica","annual",9,184.888888888889,140.882437198932,46.9608123996441
"Menonvillea pinnatifida","annual",3,172.333333333333,232.691498197363,134.344499122385
"Menonvillea purpurea","perennial",2,380.5,85.5599205235722,60.5
"Menonvillea rigida","perennial",NA,NA,NA,NA
"Menonvillea scapigera","perennial",2,382,226.274169979695,160
"Menonvillea spathulata","perennial",6,163.166666666667,59.3073913325031,24.2121411233657
"Menonvillea virens","perennial",7,150.428571428571,180.165532351832,68.0961704897871
"Onuris alismatifolia","perennial",3,130,72.0832851637604,41.6173040933696
"Onuris graminifolia","perennial",18,304.055555555556,265.981749091311,62.692499484775
"Onuris hatcheriana","perennial",3,79,42.4617474911243,24.5153013442625
"Onuris hauthalii","no_life_form_on_database",1,82,NA,NA
"Onuris papillosa","perennial",7,95,43.2049379893857,16.3299316185545
"Onuris spegazziniana","perennial",6,125.5,149.433262696095,61.005874034118
"Schizopetalon arcuatum","annual",1,23,NA,NA
"Schizopetalon bipinnatifidum","annual",NA,NA,NA,NA
"Schizopetalon biseriatum","annual",NA,NA,NA,NA
"Schizopetalon brachycarpum","annual",NA,NA,NA,NA
"Schizopetalon dentatum","annual",2,186.5,122.329473145273,86.5
"Schizopetalon maritimum","annual",NA,NA,NA,NA
"Schizopetalon rupestre","annual",NA,NA,NA,NA
"Schizopetalon tenuifolium","annual",NA,NA,NA,NA
"Schizopetalon walkeri","annual",3,293.333333333333,142.780717652396,82.434485771699
"Smelowskia calycina","perennial",31,142.967741935484,101.283919049692,18.1911288713753
"Thlaspi arvense","annual",613,279.920065252855,167.938028773987,6.78295309622101
"Xerodraba patagonica","perennial",4,85.75,13.2507861402006,6.62539307010032
"Xerodraba pectinata","no_life_form_on_database",4,91.75,43.1537947346465,21.5768973673232
"Xerodraba pycnophylloides","no_life_form_on_database",5,62.8,14.4118007202431,6.44515321772881
