"species","life_form","n","mean","sd","se"
"Cyphocardamum aretioides","perennial",NA,NA,NA,NA
"Delpinophytum patagonicum","perennial",3,164,22.0680764907139,12.7410099024109
"Lepidium aegrum","no_life_form_on_database",NA,NA,NA,NA
"Lepidium affghanum","perennial",NA,NA,NA,NA
"Lepidium afghanicum","no_life_form_on_database",NA,NA,NA,NA
"Lepidium africanum","annual",8,194.25,53.9172646614369,19.0626317325659
"Lepidium alluaudii","no_life_form_on_database",4,298.75,44.3198601080825,22.1599300540412
"Lepidium alyssoides","perennial",55,238.745454545455,44.2953965427803,5.97279005137945
"Lepidium angustissimum","annual",NA,NA,NA,NA
"Lepidium apetalum","annual",192,179.989583333333,68.5036009741265,4.94382155785883
"Lepidium appelianum","perennial",NA,NA,NA,NA
"Lepidium apterum","no_life_form_on_database",NA,NA,NA,NA
"Lepidium arbuscula","perennial",NA,NA,NA,NA
"Lepidium armoracia","perennial",3,186.333333333333,2.08166599946613,1.20185042515466
"Lepidium aschersonii","perennial",12,217.416666666667,31.0555465206615,8.96496407176743
"Lepidium aucheri","annual",5,328,39.1152144312159,17.4928556845359
"Lepidium auriculatum","annual",45,222.288888888889,57.7083664259833,8.60265534659768
"Lepidium austrinum","annual",58,276.448275862069,29.0342643396923,3.81238568115124
"Lepidium banksii","no_life_form_on_database",NA,NA,NA,NA
"Lepidium bidentatum","perennial",NA,NA,NA,NA
"Lepidium bipinnatifidum","perennial",31,132.193548387097,65.3760503318245,11.741885265165
"Lepidium biplicatum","perennial",5,281.4,16.4560019445794,7.35934779718964
"Lepidium bonariense","annual",99,225.141414141414,45.520125645654,4.57494476292329
"Lepidium botschantsevianum","no_life_form_on_database",NA,NA,NA,NA
"Lepidium brachyotum","perennial",1,202,NA,NA
"Lepidium brevicaule","no_life_form_on_database",NA,NA,NA,NA
"Lepidium campestre","annual",108,188.953703703704,26.6729532439231,2.56660612257689
"Lepidium capense","perennial",4,214.5,12.1518174223721,6.07590871118606
"Lepidium capitatum","annual",44,107.704545454545,32.8991266905048,4.95972996194415
"Lepidium cardamines","no_life_form_on_database",8,248.75,11.0032462742333,3.89023502778798
"Lepidium cardiophyllum","no_life_form_on_database",NA,NA,NA,NA
"Lepidium cartilagineum","perennial",21,209.666666666667,31.1517789754186,6.79787548511379
"Lepidium chalepense","perennial",15,247,59.0193672813062,15.2387351056132
"Lepidium chichicara","perennial",16,137.125,58.5523981860123,14.6380995465031
"Lepidium cordatum","perennial",6,161.166666666667,59.8311513065449,24.4259652373817
"Lepidium coronopifolium","no_life_form_on_database",NA,NA,NA,NA
