"species","life_form","n","mean","sd","se"
"Aciphylla aurea","perennial",15,1110.26666666667,61.6388869217508,15.9150921684469
"Aciphylla colensoi","perennial",15,1067.66666666667,52.8524450936847,13.6464426436122
"Aciphylla congesta","perennial",3,1043,90.3548559846121,52.1664004253057
"Aciphylla crenulata","perennial",13,1056.38461538462,88.919943827335,24.6619551446795
"Aciphylla dieffenbachii","perennial",NA,NA,NA,NA
"Aciphylla dissecta","perennial",1,1042,NA,NA
"Aciphylla dobsonii","perennial",5,1079.6,43.6554693022535,19.5233193898988
"Aciphylla hectori","perennial",5,1059,51.1321816471779,22.8670068001914
"Aciphylla horrida","perennial",9,1096.11111111111,78.5245892132592,26.1748630710864
"Aciphylla kirkii","perennial",1,1031,NA,NA
"Aciphylla lyallii","perennial",6,1018.66666666667,84.7388144044196,34.5944761165389
"Aciphylla monroi","perennial",11,1071.54545454545,48.5846964307973,14.6488371467522
"Aciphylla montana","perennial",4,1106,40.9308359715916,20.4654179857958
"Aciphylla pinnatifida","perennial",3,1003.33333333333,72.2795498971413,41.7306175900195
"Aciphylla scott-thomsonii","perennial",12,1090.25,66.9886353997995,19.33795334036
"Aciphylla similis","perennial",7,1036.14285714286,58.7634483088157,22.2104957722465
"Aciphylla simplex","perennial",1,1060,NA,NA
"Aciphylla simplicifolia","perennial",7,1194.14285714286,191.551932533041,72.3998252337501
"Aciphylla squarrosa","perennial",18,1082.44444444444,62.3011870552779,14.6845306142529
"Aciphylla subflabellata","perennial",8,1143.875,86.777939099092,30.6806345971806
"Aciphylla traillii","perennial",1,979,NA,NA
"Aciphylla traversii","perennial",NA,NA,NA,NA
"Acronema astrantiifolium","perennial",9,1207,99.4396802086572,33.1465600695524
"Acronema schneideri","perennial",8,1210,115.518705968217,40.8420301720107
"Aegopodium alpestre","perennial",158,826.936708860759,176.279514709727,14.0240451978286
"Aegopodium kashmiricum","perennial",10,1263.8,258.876547154559,81.8639521808388
"Aegopodium podagraria","perennial",319,808.884012539185,150.225100579851,8.41099087722484
"Aethusa cynapium","annual",240,835.4875,138.533985415359,8.94233030662374
"Afrocarum imbricatum","no_life_form_on_database",12,1616.66666666667,202.481574171054,58.4513956767985
"Afroligusticum elliotii","perennial",8,1222.625,275.586096217809,97.4343987181705
"Afroligusticum petitianum","perennial",4,1731.5,50.7707264736941,25.3853632368471
"Agrocharis gracilis","no_life_form_on_database",NA,NA,NA,NA
"Agrocharis incognita","no_life_form_on_database",28,1423.32142857143,219.199056089382,41.4247278594717
"Agrocharis melanantha","no_life_form_on_database",28,1519,282.723133772902,53.4296501319961
