"species","life_form","n","mean","sd","se"
"Acanthonema strigosum","no_life_form_on_database",11,221.818181818182,18.7873264825956,5.66459206878881
"Achimenes admirabilis","perennial",2,221.5,64.3467170879758,45.5
"Achimenes antirrhina","perennial",37,201.108108108108,25.1183684269586,4.12943433215486
"Achimenes candida","perennial",12,201.75,38.5064929589803,11.1158670377079
"Achimenes dulcis","perennial",3,244.666666666667,23.6924741918891,13.6788563524555
"Achimenes erecta","perennial",35,213.657142857143,29.0283257780912,4.90668260779984
"Achimenes fimbriata","perennial",11,236.636363636364,29.1110725576119,8.77731862894641
"Achimenes flava","perennial",22,223.818181818182,23.7178581776854,5.05666435390329
"Achimenes glabrata","perennial",NA,NA,NA,NA
"Achimenes grandiflora","perennial",64,219.59375,28.873406641945,3.60917583024312
"Achimenes hintoniana","no_life_form_on_database",4,235,23.1660671385254,11.5830335692627
"Achimenes longiflora","perennial",47,218.851063829787,28.9864876491611,4.22811377449871
"Achimenes mexicana","perennial",12,213.166666666667,20.0491819526308,5.78770029869159
"Achimenes misera","perennial",13,219.923076923077,26.380111000719,7.31652637427108
"Achimenes nayaritensis","perennial",NA,NA,NA,NA
"Achimenes patens","perennial",12,226.75,24.9112059486927,7.19124573015796
"Achimenes pedunculata","perennial",20,206.45,39.0390829810333,8.72940433248455
"Achimenes warszewicziana","no_life_form_on_database",NA,NA,NA,NA
"Achimenes woodii","perennial",NA,NA,NA,NA
"Aeschynanthus andersonii","perennial",4,230.5,30.3918848817685,15.1959424408842
"Aeschynanthus bracteatus","perennial",NA,NA,NA,NA
"Aeschynanthus lancilimbus","perennial",NA,NA,NA,NA
"Aeschynanthus longiflorus","perennial",NA,NA,NA,NA
"Aeschynanthus micranthus","perennial",4,262.75,13.865424623862,6.93271231193102
"Aeschynanthus rhododendron","perennial",6,228.333333333333,32.4386600627502,13.2430275155562
"Aeschynanthus roseoflorus","perennial",1,145,NA,NA
"Agalmyla biflora","perennial",1,233,NA,NA
"Agalmyla bilirana","perennial",1,236,NA,NA
"Agalmyla clarkei","perennial",3,191.666666666667,69.0603600724275,39.8720174781485
"Agalmyla glabra","perennial",NA,NA,NA,NA
"Agalmyla parasitica","perennial",NA,NA,NA,NA
"Agalmyla paucipilosa","perennial",1,156,NA,NA
"Agalmyla sojoliana","perennial",1,187,NA,NA
"Allocheilos guangxiensis","no_life_form_on_database",1,262,NA,NA
