"species","life_form","n_bio_13","mean_bio_13","sd_bio_13","se_bio_13","within_sp_var_bio_13"
"Codonanthe erubescens","no_life_form_on_database",NA,NA,NA,NA,NA
"Codonanthe gibbosa","perennial",1,5.583496,NA,NA,0.223476
"Codonanthe gracilis","perennial",24,5.387776,0.267651,0.054634,0.009311
"Codonanthe luteola","no_life_form_on_database",1,6.098074,NA,NA,0.223476
"Codonanthe macradenia","no_life_form_on_database",17,5.986031,0.327005,0.07931,0.013146
"Codonanthe serrulata","perennial",NA,NA,NA,NA,NA
"Codonanthe uleana","no_life_form_on_database",119,5.83871,0.39831,0.036513,0.001878
"Codonanthe venosa","perennial",NA,NA,NA,NA,NA
"Codonanthopsis ulei","perennial",36,5.800635,0.231102,0.038517,0.006208
"Columnea billbergiana","perennial",6,5.981971,0.141193,0.057642,0.037246
"Columnea byrsina","perennial",11,5.615365,0.528705,0.159411,0.020316
"Columnea crassicaulis","perennial",NA,NA,NA,NA,NA
"Columnea dissimilis","perennial",8,6.104689,0.302196,0.106842,0.027934
"Columnea dressleri","perennial",NA,NA,NA,NA,NA
"Columnea erythrophaea","perennial",4,5.889461,0.258651,0.129326,0.055869
"Columnea eubracteata","perennial",4,5.705276,0.340211,0.170105,0.055869
"Columnea gloriosa","no_life_form_on_database",15,5.934851,0.231317,0.059726,0.014898
"Columnea harrisii","perennial",NA,NA,NA,NA,NA
"Columnea inaequilatera","perennial",44,5.624305,0.450831,0.067965,0.005079
"Columnea linearis","perennial",12,5.885973,0.178196,0.051441,0.018623
"Columnea medicinalis","perennial",NA,NA,NA,NA,NA
"Columnea minor","perennial",16,6.066632,0.404717,0.101179,0.013967
"Columnea minutiflora","perennial",13,6.102557,0.35887,0.099533,0.01719
"Columnea orientandina","perennial",10,5.618039,0.585321,0.185095,0.022348
"Columnea paramicola","no_life_form_on_database",NA,NA,NA,NA,NA
"Columnea picta","perennial",22,5.850555,0.532929,0.113621,0.010158
"Columnea pulchra","no_life_form_on_database",1,5.7301,NA,NA,0.223476
"Columnea purpurata","perennial",42,5.905056,0.278934,0.04304,0.005321
"Columnea raymondii","no_life_form_on_database",1,6.440947,NA,NA,0.223476
"Columnea rileyi","perennial",3,5.447798,0.445236,0.257057,0.074492
"Columnea rubricalyx","perennial",4,6.044456,0.181849,0.090924,0.055869
"Columnea sanguinea","perennial",69,5.603569,0.399954,0.048149,0.003239
"Columnea schiedeana","perennial",22,5.827358,0.560184,0.119432,0.010158
"Columnea schimpffii","perennial",11,5.64866,0.476927,0.143799,0.020316
"Columnea spathulata","perennial",25,5.352713,0.435407,0.087081,0.008939
"Columnea sulfurea","perennial",7,5.82239,0.322469,0.121882,0.031925
"Columnea tenuis","perennial",2,5.94563,0.337317,0.238519,0.111738
"Columnea ulei","perennial",NA,NA,NA,NA,NA
"Columnea zebrina","perennial",3,6.059516,0.20178,0.116498,0.074492
"Conandron ramondioides","perennial",36,5.685748,0.331077,0.05518,0.006208
"Corallodiscus conchifolius","perennial",1,4.094345,NA,NA,0.223476
"Corallodiscus kingianus","perennial",22,4.559393,0.429401,0.091549,0.010158
"Corallodiscus lanuginosus","perennial",37,4.995545,0.685195,0.112645,0.00604
"Coronanthera aspera","perennial",1,5.697093,NA,NA,0.223476
"Coronanthera clarkeana","no_life_form_on_database",1,6.135565,NA,NA,0.223476
"Coronanthera deltoidifolia","perennial",3,5.836788,0.092451,0.053377,0.074492
"Coronanthera pancheri","perennial",1,5.746203,NA,NA,0.223476
"Coronanthera sericea","perennial",2,5.908725,0.280436,0.198298,0.111738
"Coronanthera squamata","no_life_form_on_database",1,5.948035,NA,NA,0.223476
"Corytoplectus capitatus","perennial",NA,NA,NA,NA,NA
"Corytoplectus congestus","perennial",10,5.596539,0.298453,0.094379,0.022348
"Corytoplectus cutucuensis","perennial",NA,NA,NA,NA,NA
"Corytoplectus oaxacensis","perennial",NA,NA,NA,NA,NA
"Corytoplectus riceanus","perennial",4,5.34239,0.078723,0.039362,0.055869
"Crantzia cristata","perennial",1,5.916202,NA,NA,0.223476
"Crantzia epirotes","no_life_form_on_database",2,5.872415,0.125285,0.08859,0.111738
"Crantzia tigrina","perennial",NA,NA,NA,NA,NA
"Cremersia platula","no_life_form_on_database",1,6.154858,NA,NA,0.223476
"Cremosperma castroanum","perennial",16,6.012469,0.532253,0.133063,0.013967
"Cremosperma hirsutissimum","perennial",NA,NA,NA,NA,NA
"Cremosperma humidum","perennial",5,5.737329,0.613239,0.274249,0.044695
"Cremosperma maculatum","perennial",6,6.114174,0.336346,0.137313,0.037246
"Cremosperma nobile","perennial",4,5.867022,0.327257,0.163629,0.055869
"Cremosperma veraguanum","perennial",5,5.941861,0.172504,0.077146,0.044695
"Cyrtandra anthropophagorum","perennial",NA,NA,NA,NA,NA
"Cyrtandra aurantiicarpa","no_life_form_on_database",NA,NA,NA,NA,NA
"Cyrtandra biserrata","perennial",1,4.882802,NA,NA,0.223476
"Cyrtandra calpidicarpa","perennial",NA,NA,NA,NA,NA
"Cyrtandra confertiflora","no_life_form_on_database",NA,NA,NA,NA,NA
"Cyrtandra cupulata","perennial",8,5.986231,0.406889,0.143857,0.027934
"Cyrtandra feaniana","perennial",2,5.494355,0.055203,0.039034,0.111738
"Cyrtandra filipes","perennial",NA,NA,NA,NA,NA
"Cyrtandra grayi","perennial",NA,NA,NA,NA,NA
"Cyrtandra jonesii","perennial",1,5.231109,NA,NA,0.223476
"Cyrtandra kaulantha","perennial",NA,NA,NA,NA,NA
"Cyrtandra kealiae","perennial",NA,NA,NA,NA,NA
"Cyrtandra kusaimontana","no_life_form_on_database",NA,NA,NA,NA,NA
"Cyrtandra leucantha","perennial",NA,NA,NA,NA,NA
"Cyrtandra longifolia","perennial",NA,NA,NA,NA,NA
"Cyrtandra munroi","perennial",NA,NA,NA,NA,NA
"Cyrtandra nukuhivensis","perennial",1,5.505332,NA,NA,0.223476
"Cyrtandra occulta","perennial",NA,NA,NA,NA,NA
"Cyrtandra pendula","perennial",NA,NA,NA,NA,NA
"Cyrtandra pickeringii","perennial",1,5.645447,NA,NA,0.223476
"Cyrtandra platyphylla","perennial",2,5.590959,0.493861,0.349212,0.111738
"Cyrtandra pogonantha","no_life_form_on_database",NA,NA,NA,NA,NA
"Cyrtandra pulchella","perennial",NA,NA,NA,NA,NA
"Cyrtandra richii","perennial",NA,NA,NA,NA,NA
"Cyrtandra sessilis","perennial",NA,NA,NA,NA,NA
"Cyrtandra spathulata","perennial",NA,NA,NA,NA,NA
"Cyrtandra thibaultii","perennial",1,5.459586,NA,NA,0.223476
"Cyrtandra tintinnabula","perennial",1,5.910797,NA,NA,0.223476
"Cyrtandra wagneri","perennial",1,5.929589,NA,NA,0.223476
"Cyrtandra wainihaensis","no_life_form_on_database",NA,NA,NA,NA,NA
"Damrongia lacunosa","perennial",NA,NA,NA,NA,NA
"Depanthus glaber","perennial",1,5.641907,NA,NA,0.223476
"Diastema affine","perennial",29,5.703262,0.390309,0.072479,0.007706
"Diastema comiferum","perennial",NA,NA,NA,NA,NA
"Diastema scabrum","no_life_form_on_database",NA,NA,NA,NA,NA
"Diastema vexans","no_life_form_on_database",NA,NA,NA,NA,NA
"Didissandra frutescens","perennial",NA,NA,NA,NA,NA
"Didymocarpus antirrhinoides","perennial",NA,NA,NA,NA,NA
"Didymocarpus aromaticus","no_life_form_on_database",6,5.89692,0.728423,0.297377,0.037246
"Didymocarpus biserratus","perennial",2,5.503195,0.020163,0.014257,0.111738
"Didymocarpus citrinus","perennial",NA,NA,NA,NA,NA
"Didymocarpus corchorifolius","no_life_form_on_database",NA,NA,NA,NA,NA
"Didymocarpus cordatus","no_life_form_on_database",NA,NA,NA,NA,NA
"Didymocarpus cortusifolius","perennial",NA,NA,NA,NA,NA
"Didymocarpus epithemoides","perennial",2,6.131944,0.038397,0.027151,0.111738
"Didymocarpus hancei","no_life_form_on_database",5,5.397396,0.245606,0.109838,0.044695
"Didymocarpus inflatus","no_life_form_on_database",NA,NA,NA,NA,NA
"Didymocarpus kerrii","perennial",2,5.698454,0.03554,0.025131,0.111738
"Didymocarpus megaphyllus","perennial",NA,NA,NA,NA,NA
"Didymocarpus mengtze","perennial",4,5.1511,0.159324,0.079662,0.055869
"Didymocarpus ovatus","perennial",NA,NA,NA,NA,NA
"Didymocarpus podocarpus","perennial",NA,NA,NA,NA,NA
"Didymocarpus pseudomengtze","perennial",1,5.075174,NA,NA,0.223476
"Didymocarpus purpureobracteatus","perennial",5,5.431549,0.426046,0.190534,0.044695
"Didymocarpus purpureopictus","perennial",5,5.607794,0.358915,0.160512,0.044695
"Didymocarpus stenanthos","perennial",10,5.145657,0.416533,0.131719,0.022348
"Didymocarpus tristis","perennial",3,6.034076,0.491781,0.28393,0.074492
"Didymocarpus villosus","perennial",NA,NA,NA,NA,NA
"Didymostigma obtusum","annual",9,5.692782,0.180543,0.060181,0.024831
"Didymostigma trichanthera","no_life_form_on_database",NA,NA,NA,NA,NA
"Drymonia ambonensis","perennial",6,6.055957,0.127498,0.052051,0.037246
"Drymonia brochidodroma","perennial",12,5.557001,0.509865,0.147185,0.018623
"Drymonia candida","perennial",38,5.678098,0.418377,0.06787,0.005881
"Drymonia chiribogana","perennial",4,5.68896,0.313448,0.156724,0.055869
"Drymonia coccinea","perennial",175,5.7616,0.335719,0.025378,0.001277
"Drymonia conchocalyx","perennial",10,6.104501,0.149899,0.047402,0.022348
"Drymonia coriacea","perennial",31,5.877262,0.385894,0.069309,0.007209
"Drymonia dodsonii","perennial",15,5.468204,0.402649,0.103964,0.014898
"Drymonia doratostyla","perennial",16,5.609545,0.249284,0.062321,0.013967
"Drymonia ecuadorensis","perennial",9,5.529979,0.423182,0.141061,0.024831
"Drymonia foliacea","perennial",26,5.608191,0.404933,0.079414,0.008595
"Drymonia hoppii","perennial",20,5.717491,0.488552,0.109244,0.011174
"Drymonia killipii","perennial",7,6.187791,0.463349,0.175129,0.031925
"Drymonia laciniosa","perennial",6,5.730471,0.272934,0.111425,0.037246
"Drymonia lanceolata","perennial",21,5.905413,0.267022,0.058269,0.010642
"Drymonia longifolia","no_life_form_on_database",18,5.777468,0.402076,0.09477,0.012415
"Drymonia macrophylla","perennial",78,5.856257,0.426149,0.048252,0.002865
"Drymonia multiflora","perennial",11,6.076822,0.228395,0.068864,0.020316
"Drymonia oinochrophylla","perennial",NA,NA,NA,NA,NA
"Drymonia parviflora","perennial",2,6.066299,0.270636,0.191369,0.111738
"Drymonia peltata","perennial",NA,NA,NA,NA,NA
"Drymonia pilifera","perennial",10,6.028378,0.215468,0.068137,0.022348
"Drymonia rhodoloma","perennial",3,5.836806,0.219914,0.126967,0.074492
"Drymonia rubra","perennial",12,6.034923,0.211722,0.061119,0.018623
"Drymonia serrulata","perennial",227,5.77837,0.354746,0.023545,0.000984
"Drymonia strigosa","perennial",14,6.156219,0.201436,0.053836,0.015963
"Drymonia tenuis","perennial",12,5.728937,0.398513,0.115041,0.018623
"Drymonia teuscheri","perennial",25,5.73973,0.491928,0.098386,0.008939
"Drymonia turrialvae","perennial",39,6.033294,0.381093,0.061024,0.00573
"Drymonia urceolata","perennial",34,5.428963,0.497574,0.085333,0.006573
"Drymonia variegata","perennial",19,5.883813,0.306859,0.070398,0.011762
"Drymonia warszewicziana","perennial",64,5.873919,0.367582,0.045948,0.003492
"Emarhendia bettiana","perennial",NA,NA,NA,NA,NA
"Episcia cupreata","perennial",29,5.761415,0.41377,0.076835,0.007706
"Episcia lilacina","perennial",28,6.036383,0.326233,0.061652,0.007981
"Epithema benthamii","annual",16,5.726907,0.375941,0.093985,0.013967
"Epithema membranacea","annual",NA,NA,NA,NA,NA
"Epithema saxatile","annual",34,5.921025,0.289133,0.049586,0.006573
"Epithema taiwanense","no_life_form_on_database",2,5.937313,0.325556,0.230203,0.111738
"Epithema tenue","annual",26,5.842386,0.393588,0.077189,0.008595
"Eucodonia verticillata","perennial",10,5.520359,0.215945,0.068288,0.022348
"Fieldia australis","perennial",23,4.941896,0.376644,0.078536,0.009716
"Gasteranthus atratus","perennial",NA,NA,NA,NA,NA
"Gasteranthus carinatus","perennial",6,5.611371,0.361606,0.147625,0.037246
"Gasteranthus corallinus","perennial",38,5.697802,0.460824,0.074756,0.005881
"Gasteranthus crispus","perennial",3,5.676912,0.213374,0.123192,0.074492
"Gasteranthus glaber","perennial",4,5.476008,0.582602,0.291301,0.055869
"Gasteranthus lateralis","perennial",7,5.411072,0.533655,0.201703,0.031925
"Gasteranthus leopardus","perennial",5,5.842983,0.414252,0.185259,0.044695
"Gasteranthus mutabilis","perennial",1,5.66296,NA,NA,0.223476
"Gasteranthus quitensis","perennial",4,5.282329,0.373997,0.186999,0.055869
"Gasteranthus tenellus","perennial",2,5.297842,0.897181,0.634403,0.111738
"Gasteranthus villosus","perennial",3,5.715104,0.216552,0.125026,0.074492
"Gesneria acaulis","perennial",NA,NA,NA,NA,NA
"Gesneria barahonensis","perennial",1,5.356586,NA,NA,0.223476
"Gesneria calycosa","perennial",NA,NA,NA,NA,NA
"Gesneria citrina","no_life_form_on_database",NA,NA,NA,NA,NA
"Gesneria clandestina","perennial",NA,NA,NA,NA,NA
"Gesneria cubensis","perennial",NA,NA,NA,NA,NA
"Gesneria cuneifolia","no_life_form_on_database",NA,NA,NA,NA,NA
"Gesneria decapleura","perennial",NA,NA,NA,NA,NA
"Gesneria ekmanii","perennial",4,5.444782,0.341271,0.170635,0.055869
"Gesneria fruticosa","perennial",2,5.60699,0.394727,0.279114,0.111738
"Gesneria humilis","perennial",9,5.449969,0.267531,0.089177,0.024831
"Gesneria jamaicensis","perennial",NA,NA,NA,NA,NA
"Gesneria onychocalyx","no_life_form_on_database",1,6.003887,NA,NA,0.223476
"Gesneria pedunculosa","perennial",NA,NA,NA,NA,NA
"Gesneria pulverulenta","perennial",NA,NA,NA,NA,NA
"Gesneria reticulata","perennial",5,5.328027,0.520734,0.232879,0.044695
"Gesneria rupincola","no_life_form_on_database",3,5.302613,0.146956,0.084845,0.074492
"Gesneria tuberosa","no_life_form_on_database",NA,NA,NA,NA,NA
"Gesneria viridiflora subsp. quisqueyana","no_life_form_on_database",NA,NA,NA,NA,NA
"Glossoloma altescandens","perennial",2,4.988113,0.096354,0.068133,0.111738
"Glossoloma baguense","perennial",20,5.66593,0.441231,0.098662,0.011174
"Glossoloma bolivianum","perennial",9,5.424464,0.327078,0.109026,0.024831
"Glossoloma carpishense","perennial",4,5.42817,0.84589,0.422945,0.055869
"Glossoloma chrysanthum","perennial",1,5.57973,NA,NA,0.223476
"Glossoloma grandicalyx","perennial",5,5.28382,0.31037,0.138802,0.044695
"Glossoloma ichthyoderma","perennial",38,5.513869,0.381431,0.061876,0.005881
"Glossoloma martinianum","perennial",NA,NA,NA,NA,NA
"Glossoloma medusaeum","perennial",25,5.752828,0.44491,0.088982,0.008939
"Glossoloma oblongicalyx","perennial",7,5.515718,0.414703,0.156743,0.031925
"Glossoloma panamense","perennial",20,6.045245,0.350425,0.078357,0.011174
"Glossoloma penduliflorum","perennial",2,5.983019,0.060595,0.042847,0.111738
"Glossoloma purpureum","perennial",2,5.680237,0.142138,0.100507,0.111738
"Glossoloma pycnosuzygium","perennial",2,5.434084,0.570842,0.403646,0.111738
"Glossoloma schultzei","perennial",38,5.606539,0.510807,0.082864,0.005881
"Glossoloma serpens","perennial",11,5.467219,0.503003,0.151661,0.020316
"Glossoloma sprucei","perennial",9,5.598796,0.442721,0.147574,0.024831
"Glossoloma tetragonum","perennial",20,5.984018,0.307495,0.068758,0.011174
"Gloxinella lindeniana","no_life_form_on_database",NA,NA,NA,NA,NA
"Gloxinia perennis","perennial",49,5.639566,0.394403,0.056343,0.004561
"Gloxiniopsis racemosa","no_life_form_on_database",5,5.908769,0.160999,0.072001,0.044695
"Goyazia petraea","perennial",2,5.642133,0.11519,0.081452,0.111738
"Gyrocheilos lasiocalyx","perennial",1,5.641907,NA,NA,0.223476
"Gyrocheilos retrotrichus","perennial",2,5.527235,0.309667,0.218968,0.111738
"Haberlea rhodopensis","perennial",3,4.629376,0.126975,0.073309,0.074492
"Hemiboea cavaleriei","perennial",26,5.550789,0.266076,0.052182,0.008595
"Hemiboea fangii","perennial",1,5.826,NA,NA,0.223476
"Hemiboea follicularis","perennial",19,5.505255,0.258957,0.059409,0.011762
"Hemiboea gracilis","perennial",23,5.260375,0.281528,0.058703,0.009716
"Hemiboea longgangensis","perennial",NA,NA,NA,NA,NA
"Hemiboea longzhouensis","perennial",NA,NA,NA,NA,NA
"Hemiboea magnibracteata","perennial",1,5.46806,NA,NA,0.223476
"Hemiboea omeiensis","perennial",2,5.447202,0.89805,0.635017,0.111738
"Hemiboea ovalifolia","no_life_form_on_database",NA,NA,NA,NA,NA
"Hemiboea purpureotincta","no_life_form_on_database",NA,NA,NA,NA,NA
"Hemiboea rubribracteata","perennial",1,5.805135,NA,NA,0.223476
"Hemiboea subcapitata","perennial",52,5.356541,0.33726,0.04677,0.004298
"Henckelia anachoreta","annual",11,5.749734,0.433289,0.130642,0.020316
"Henckelia auriculata","perennial",NA,NA,NA,NA,NA
"Henckelia corrugata","no_life_form_on_database",NA,NA,NA,NA,NA
"Henckelia dielsii","perennial",NA,NA,NA,NA,NA
"Henckelia floccosa","perennial",NA,NA,NA,NA,NA
"Henckelia humboldtiana","perennial",NA,NA,NA,NA,NA
"Henckelia incana","perennial",NA,NA,NA,NA,NA
"Henckelia longisepala","perennial",NA,NA,NA,NA,NA
"Henckelia pumila","perennial",13,5.629786,0.661639,0.183506,0.01719
"Henckelia urticifolia","perennial",5,6.098579,0.404228,0.180776,0.044695
"Heppiella ulmifolia","perennial",25,5.541479,0.314699,0.06294,0.008939
"Heppiella viscida","no_life_form_on_database",3,5.146121,0.19435,0.112208,0.074492
"Hexatheca fulva","no_life_form_on_database",7,6.048779,0.471259,0.178119,0.031925
"Isometrum farreri","no_life_form_on_database",NA,NA,NA,NA,NA
"Jancaea heldreichii","no_life_form_on_database",NA,NA,NA,NA,NA
"Jerdonia indica","no_life_form_on_database",NA,NA,NA,NA,NA
"Kaisupeea herbacea","no_life_form_on_database",NA,NA,NA,NA,NA
"Kohleria allenii","perennial",2,6.053698,0.681006,0.481544,0.111738
"Kohleria amabilis","no_life_form_on_database",NA,NA,NA,NA,NA
"Kohleria grandiflora","perennial",3,5.657998,0.434218,0.250696,0.074492
"Kohleria peruviana","no_life_form_on_database",10,5.276948,0.336548,0.106426,0.022348
"Kohleria rugata","no_life_form_on_database",6,5.646294,0.260788,0.106466,0.037246
"Kohleria spicata","perennial",98,5.767125,0.429583,0.043394,0.00228
"Kohleria tigridia","perennial",31,5.63296,0.485212,0.087147,0.007209
"Kohleria trianae","no_life_form_on_database",3,5.698569,0.047554,0.027455,0.074492
"Kohleria villosa","no_life_form_on_database",7,5.517431,0.524647,0.198298,0.031925
"Kohleria warszewiczii","no_life_form_on_database",11,5.710802,0.255877,0.07715,0.020316
"Lembocarpus amoenus","no_life_form_on_database",5,6.08421,0.176286,0.078837,0.044695
"Lenbrassia australiana","no_life_form_on_database",6,5.467153,1.127979,0.460495,0.037246
"Lesia savannarum","perennial",19,5.946641,0.228419,0.052403,0.011762
"Liebigia speciosa","no_life_form_on_database",9,5.976469,0.234306,0.078102,0.024831
"Loxonia hirsuta","no_life_form_on_database",8,5.848842,0.096707,0.034191,0.027934
"Loxostigma cavaleriei","perennial",4,5.468537,0.228662,0.114331,0.055869
"Loxostigma fimbrisepalum","perennial",3,5.641954,0.304768,0.175958,0.074492
"Loxostigma glabrifolium","perennial",5,5.517777,0.241514,0.108008,0.044695
"Loxostigma griffithii","perennial",23,5.554225,0.60119,0.125357,0.009716
"Lysionotus chingii","perennial",9,5.805828,0.490579,0.163526,0.024831
"Lysionotus denticulosus","perennial",2,5.70208,0.011805,0.008347,0.111738
"Lysionotus forrestii","perennial",10,5.041149,0.348332,0.110152,0.022348
"Lysionotus oblongifolius","perennial",NA,NA,NA,NA,NA
"Lysionotus pauciflorus","perennial",95,5.437852,0.341751,0.035063,0.002352
"Lysionotus petelotii","perennial",2,5.67379,0.820299,0.580039,0.111738
"Mandirola ichthyostoma","no_life_form_on_database",NA,NA,NA,NA,NA
"Mandirola multiflora","no_life_form_on_database",NA,NA,NA,NA,NA
"Mandirola rupestris","no_life_form_on_database",6,5.563224,0.204316,0.083412,0.037246
"Metapetrocosmea peltata","perennial",1,5.673323,NA,NA,0.223476
"Microchirita caliginosa","annual",6,5.9817,0.294433,0.120202,0.037246
"Microchirita hamosa","annual",11,6.131243,0.751093,0.226463,0.020316
"Microchirita involucrata","perennial",8,5.833318,0.287671,0.101707,0.027934
"Microchirita lavandulacea","annual",NA,NA,NA,NA,NA
"Monophyllaea elongata","no_life_form_on_database",NA,NA,NA,NA,NA
"Monophyllaea glauca","no_life_form_on_database",4,6.074386,0.474724,0.237362,0.055869
"Monophyllaea hirticalyx","no_life_form_on_database",NA,NA,NA,NA,NA
"Monophyllaea horsfieldii","no_life_form_on_database",2,5.632745,0.191734,0.135576,0.111738
"Napeanthus apodemus","perennial",32,5.96959,0.244301,0.043187,0.006984
"Napeanthus bracteatus","perennial",14,6.137446,0.334859,0.089495,0.015963
"Napeanthus costaricensis","no_life_form_on_database",NA,NA,NA,NA,NA
"Napeanthus jelskii","no_life_form_on_database",4,6.161639,0.239865,0.119932,0.055869
"Napeanthus primulifolius","perennial",7,5.396224,0.279095,0.105488,0.031925
