"species","life_form","n_bio_14","mean_bio_14","sd_bio_14","se_bio_14","within_sp_var_bio_14"
"Ammosperma cinerea","no_life_form_on_database",NA,NA,NA,NA,NA
"Brassica aucheri","annual",NA,NA,NA,NA,NA
"Brassica balearica","perennial",1,2.639057,NA,NA,0.296594
"Brassica barrelieri","annual",37,1.914045,1.03093,0.169484,0.008016
"Brassica carinata","annual",25,2.428482,0.759341,0.151868,0.011864
"Brassica cretica","perennial",7,1.342947,1.120357,0.423455,0.029659
"Brassica deflexa","annual",3,0.693147,1.200566,0.693147,0.098865
"Brassica desnottesii","perennial",NA,NA,NA,NA,NA
"Brassica elongata var. integrifolia","annual",NA,NA,NA,NA,NA
"Brassica fruticulosa","annual",24,1.634003,1.130729,0.230809,0.012358
"Brassica gravinae","perennial",5,1.940763,1.483246,0.663328,0.059319
"Brassica incana","perennial",1,2.772589,NA,NA,0.296594
"Brassica insularis","perennial",6,1.930905,0.747964,0.305355,0.049432
"Brassica juncea var. integrifolia","no_life_form_on_database",NA,NA,NA,NA,NA
"Brassica macrocarpa","perennial",NA,NA,NA,NA,NA
"Brassica maurorum","no_life_form_on_database",1,0.693147,NA,NA,0.296594
"Brassica montana","perennial",7,3.259813,0.628379,0.237505,0.042371
"Brassica napus","annual",30,3.860831,0.221774,0.04049,0.009886
"Brassica nigra","annual",NA,NA,NA,NA,NA
"Brassica oleracea var. capitata","no_life_form_on_database",41,2.789257,1.270356,0.198396,0.005704
"Brassica oxyrrhina","annual",21,1.50492,0.879276,0.191874,0.013482
"Brassica procumbens","perennial",NA,NA,NA,NA,NA
"Brassica rapa subsp. rapa","no_life_form_on_database",5,3.258666,1.230183,0.550155,0.059319
"Brassica repanda","perennial",26,2.529524,1.261001,0.247303,0.011407
"Brassica rupestris","perennial",1,2.079442,NA,NA,0.296594
"Brassica tournefortii","no_life_form_on_database",37,1.559034,1.21994,0.200557,0.006179
"Brassica villosa","perennial",NA,NA,NA,NA,NA
"Cakile arabica","annual",1,0,NA,NA,0.074148
"Cakile constricta","annual",4,4.390991,0.132674,0.066337,0.074148
"Cakile edentula subsp. edentula","annual",5,4.331225,0.073581,0.032906,0.059319
"Cakile edentula subsp. harperi","annual",NA,NA,NA,NA,NA
"Cakile edentula var. lacustris","annual",37,3.829678,0.254417,0.041826,0.008016
"Cakile lanceolata","annual",46,3.549776,0.652551,0.096213,0.006448
"Cakile lanceolata subsp. pseudoconstricta","annual",1,3.332205,NA,NA,0.296594
"Cakile lanceolata var. fusiformis","annual",NA,NA,NA,NA,NA
"Cakile maritima","perennial",141,2.924349,1.258583,0.105992,0.001991
"Cakile maritima f. islandica","annual",NA,NA,NA,NA,NA
"Carrichtera annua","annual",NA,NA,NA,NA,NA
"Ceratocnemum rapistroides","annual",NA,NA,NA,NA,NA
"Coincya longirostra","perennial",7,1.529995,0.604155,0.228349,0.042371
"Coincya monensis","annual",35,2.699742,0.994405,0.168085,0.008474
"Coincya rupestris","perennial",1,2.564949,NA,NA,0.296594
"Cordylocarpus muricatus","annual",6,0.797915,0.532651,0.217454,0.049432
"Crambe arborea","perennial",NA,NA,NA,NA,NA
"Crambe aspera","perennial",11,3.018773,0.23896,0.072049,0.026963
"Crambe cordifolia","perennial",2,1.935601,1.757094,1.242453,0.098865
"Crambe edentula","perennial",NA,NA,NA,NA,NA
"Crambe feuilleei","perennial",NA,NA,NA,NA,NA
"Crambe filiformis","perennial",22,1.114829,0.915273,0.195137,0.012358
"Crambe fruticosa","perennial",NA,NA,NA,NA,NA
"Crambe gigantea","perennial",NA,NA,NA,NA,NA
"Crambe gomeraea","perennial",NA,NA,NA,NA,NA
"Crambe gordjaginii","perennial",NA,NA,NA,NA,NA
"Crambe grossheimii","perennial",NA,NA,NA,NA,NA
"Crambe hispanica subsp. hispanica","perennial",NA,NA,NA,NA,NA
