"species","life_form","n_bio_6","mean_bio_6","sd_bio_6","se_bio_6","within_sp_var_bio_6"
"Ammosperma cinerea","no_life_form_on_database",NA,NA,NA,NA,NA
"Brassica aucheri","annual",NA,NA,NA,NA,NA
"Brassica balearica","perennial",1,5.637108,NA,NA,0.000508
"Brassica barrelieri","annual",37,5.620718,0.01355,0.002228,1.4e-05
"Brassica carinata","annual",25,5.646833,0.008365,0.001673,2e-05
"Brassica cretica","perennial",10,5.639128,0.01001,0.003165,5.1e-05
"Brassica deflexa","annual",3,5.621663,0.003813,0.002201,0.000169
"Brassica desnottesii","perennial",NA,NA,NA,NA,NA
"Brassica elongata var. integrifolia","annual",NA,NA,NA,NA,NA
"Brassica fruticulosa","annual",24,5.629511,0.009292,0.001897,2.1e-05
"Brassica gravinae","perennial",5,5.616687,0.017356,0.007762,0.000102
"Brassica incana","perennial",1,5.626721,NA,NA,0.000508
"Brassica insularis","perennial",6,5.635288,0.009488,0.003873,8.5e-05
"Brassica juncea var. integrifolia","no_life_form_on_database",NA,NA,NA,NA,NA
"Brassica macrocarpa","perennial",NA,NA,NA,NA,NA
"Brassica maurorum","no_life_form_on_database",1,5.639599,NA,NA,0.000508
"Brassica montana","perennial",7,5.617983,0.016215,0.006129,7.3e-05
"Brassica napus","annual",30,5.613361,0.00688,0.001256,1.7e-05
"Brassica nigra","annual",NA,NA,NA,NA,NA
"Brassica oleracea var. capitata","no_life_form_on_database",52,5.625183,0.016438,0.00228,1e-05
"Brassica oxyrrhina","annual",22,5.627206,0.013613,0.002902,2.3e-05
"Brassica procumbens","perennial",NA,NA,NA,NA,NA
"Brassica rapa subsp. rapa","no_life_form_on_database",5,5.592074,0.033422,0.014947,0.000102
"Brassica repanda","perennial",26,5.607138,0.016671,0.003269,2e-05
"Brassica rupestris","perennial",1,5.625641,NA,NA,0.000508
"Brassica tournefortii","no_life_form_on_database",48,5.632869,0.017837,0.002575,1.1e-05
"Brassica villosa","perennial",NA,NA,NA,NA,NA
"Cakile arabica","annual",4,5.63439,0.010684,0.005342,0.000127
"Cakile constricta","annual",4,5.643677,0.002211,0.001105,0.000127
"Cakile edentula subsp. edentula","annual",5,5.597117,0.004495,0.00201,0.000102
"Cakile edentula subsp. harperi","annual",NA,NA,NA,NA,NA
"Cakile edentula var. lacustris","annual",37,5.581452,0.005653,0.000929,1.4e-05
"Cakile lanceolata","annual",46,5.671058,0.017908,0.00264,1.1e-05
"Cakile lanceolata subsp. pseudoconstricta","annual",1,5.663481,NA,NA,0.000508
"Cakile lanceolata var. fusiformis","annual",NA,NA,NA,NA,NA
"Cakile maritima","perennial",147,5.619116,0.022344,0.001843,3e-06
"Cakile maritima f. islandica","annual",NA,NA,NA,NA,NA
"Carrichtera annua","annual",NA,NA,NA,NA,NA
"Ceratocnemum rapistroides","annual",NA,NA,NA,NA,NA
"Coincya longirostra","annual",7,5.621748,0.007338,0.002774,7.3e-05
"Coincya monensis","annual",35,5.61272,0.014418,0.002437,1.5e-05
"Coincya rupestris","annual",1,5.607455,NA,NA,0.000508
"Cordylocarpus muricatus","annual",6,5.637249,0.009447,0.003857,8.5e-05
"Crambe arborea","perennial",NA,NA,NA,NA,NA
"Crambe aspera","perennial",11,5.57402,0.016183,0.004879,4.6e-05
"Crambe cordifolia","perennial",3,5.594647,0.002637,0.001522,0.000169
"Crambe edentula","perennial",NA,NA,NA,NA,NA
"Crambe feuilleei","perennial",NA,NA,NA,NA,NA
"Crambe filiformis","perennial",24,5.618397,0.010611,0.002166,2.1e-05
"Crambe fruticosa","perennial",NA,NA,NA,NA,NA
"Crambe gigantea","perennial",NA,NA,NA,NA,NA
"Crambe gomeraea","perennial",NA,NA,NA,NA,NA
"Crambe gordjaginii","perennial",NA,NA,NA,NA,NA
"Crambe grossheimii","perennial",NA,NA,NA,NA,NA
