"species","life_form","n","mean","sd","se"
"Cyphocardamum aretioides","perennial",NA,NA,NA,NA
"Delpinophytum patagonicum","perennial",3,1572.33333333333,155.705919390797,89.8968544746947
"Lepidium aegrum","no_life_form_on_database",NA,NA,NA,NA
"Lepidium affghanum","perennial",NA,NA,NA,NA
"Lepidium afghanicum","no_life_form_on_database",NA,NA,NA,NA
"Lepidium africanum","annual",8,1795.875,269.537931335409,95.2960495171307
"Lepidium alluaudii","no_life_form_on_database",4,2297.25,403.812972385319,201.90648619266
"Lepidium alyssoides","perennial",55,2020.96363636364,399.871505455716,53.9186627962427
"Lepidium angustissimum","annual",NA,NA,NA,NA
"Lepidium apetalum","annual",192,1251.67708333333,261.48066088447,18.8707412436913
"Lepidium appelianum","perennial",NA,NA,NA,NA
"Lepidium apterum","no_life_form_on_database",NA,NA,NA,NA
"Lepidium arbuscula","perennial",NA,NA,NA,NA
"Lepidium armoracia","perennial",3,2030,145.454460227248,83.9781717670332
"Lepidium aschersonii","perennial",12,1703.91666666667,271.681785227207,78.4277759174231
"Lepidium aucheri","annual",5,2333,352.52872223409,157.655637387313
"Lepidium auriculatum","annual",45,1634.15555555556,161.420534285105,24.0631525083887
"Lepidium austrinum","annual",58,1979.12068965517,215.115886971619,28.2460997696985
"Lepidium banksii","no_life_form_on_database",NA,NA,NA,NA
"Lepidium bidentatum","perennial",NA,NA,NA,NA
"Lepidium bipinnatifidum","perennial",31,1316.67741935484,222.608233914318,39.981619085828
"Lepidium biplicatum","perennial",4,2751,223.093403458432,111.546701729216
"Lepidium bonariense","annual",98,1712.19387755102,224.109907598434,22.6385193419919
"Lepidium botschantsevianum","no_life_form_on_database",NA,NA,NA,NA
"Lepidium brachyotum","perennial",1,1224,NA,NA
"Lepidium brevicaule","no_life_form_on_database",NA,NA,NA,NA
"Lepidium campestre","annual",106,924.283018867925,218.385668233626,21.2114912096765
"Lepidium capense","perennial",4,1784.25,299.758096915941,149.87904845797
"Lepidium capitatum","annual",44,1171.06818181818,166.415618359055,25.0880984250893
"Lepidium cardamines","no_life_form_on_database",8,1582.25,117.331946690941,41.4831075774913
"Lepidium cardiophyllum","no_life_form_on_database",NA,NA,NA,NA
"Lepidium cartilagineum","perennial",21,1077.7619047619,190.137819689273,41.4914738666647
"Lepidium chalepense","perennial",15,1742.13333333333,523.00571789645,135.03949569228
"Lepidium chichicara","perennial",16,1426.875,301.138035901589,75.2845089753972
"Lepidium cordatum","perennial",6,1006.83333333333,347.502182247345,141.86717183494
"Lepidium coronopifolium","no_life_form_on_database",NA,NA,NA,NA
"Lepidium coronopus","annual",65,1030.15384615385,338.510811808927,41.9870986982977
"Lepidium costaricense","no_life_form_on_database",25,1700.92,249.616859740416,49.9233719480833
"Lepidium crassum","no_life_form_on_database",0,NA,NA,NA
"Lepidium davisii","perennial",6,1657.66666666667,68.2983650365561,27.8826907676509
"Lepidium depressum","no_life_form_on_database",5,1566,327.27358585746,146.361197043479
"Lepidium desertorum","annual",14,2200.07142857143,226.525075632059,60.5413730377299
"Lepidium desvauxii","perennial",16,1320.8125,303.620205465095,75.9050513662738
"Lepidium dictyotum","annual",36,1929.30555555556,352.323700143121,58.7206166905201
"Lepidium didymum","annual",62,1629.64516129032,256.222117828902,32.5402415045283
"Lepidium divaricatum subsp. trifurcum","no_life_form_on_database",NA,NA,NA,NA
"Lepidium draba","perennial",167,1261.61077844311,415.544770184518,32.1558197326838
"Lepidium echinatum","perennial",20,3100.8,108.392852745538,24.2373787014147
"Lepidium englerianum","annual",NA,NA,NA,NA
"Lepidium fasciculatum","annual",70,2065.87142857143,257.041299418255,30.7223114845187
"Lepidium ferganense","perennial",5,1435,73.6342311700204,32.9302292734199
"Lepidium flavum","annual",28,2258.75,439.170735802359,82.9954678593065
"Lepidium flexicaule","perennial",3,1106.33333333333,79.3872365896013,45.8342424152268
"Lepidium foliosum","perennial",14,1512.71428571429,318.333020731297,85.0780784623799
"Lepidium fremontii","perennial",52,2300.26923076923,443.455465208093,61.4962083920199
"Lepidium graminifolium","perennial",83,1364.12048192771,263.580801587708,28.9317516337641
"Lepidium heterophyllum","perennial",55,1298.38181818182,285.414155927908,38.4852369343316
"Lepidium hirtum subsp. hirtum","no_life_form_on_database",15,1401.13333333333,170.356293299269,43.9858057913131
"Lepidium jaredii","annual",2,2046.5,0.707106781186548,0.5
"Lepidium johnstonii","annual",NA,NA,NA,NA
"Lepidium juvencum","no_life_form_on_database",1,1045,NA,NA
"Lepidium kawarau","no_life_form_on_database",NA,NA,NA,NA
"Lepidium kirilowii","no_life_form_on_database",NA,NA,NA,NA
"Lepidium kirkii","no_life_form_on_database",1,1136,NA,NA
"Lepidium lacerum","perennial",NA,NA,NA,NA
"Lepidium lacerum subsp. rubtzovii","no_life_form_on_database",NA,NA,NA,NA
"Lepidium lasiocarpum","annual",134,2234.03731343284,367.544328188731,31.7509940123758
"Lepidium latifolium","perennial",221,1167.43891402715,370.013847562367,24.8898248657103
"Lepidium latipes","annual",19,1844.42105263158,270.991864533375,62.169797474876
"Lepidium leptopetalum","perennial",32,2146.65625,259.776778789766,45.9224804692603
"Lepidium limenophylax de","no_life_form_on_database",NA,NA,NA,NA
"Lepidium linifolium","perennial",7,2719.42857142857,359.230593139865,135.776401824901
"Lepidium lipskyi","no_life_form_on_database",NA,NA,NA,NA
"Lepidium litwinowii","perennial",NA,NA,NA,NA
"Lepidium lyratum","perennial",NA,NA,NA,NA
"Lepidium meyenii","perennial",20,1575.9,300.784220610758,67.2573963844948
"Lepidium montanum","annual",94,1933.23404255319,403.640834318975,41.6323732374217
"Lepidium myriocarpum","perennial",3,1644,137.389955964765,79.3221280602078
"Lepidium naufragorum","no_life_form_on_database",NA,NA,NA,NA
"Lepidium navasii","perennial",NA,NA,NA,NA
"Lepidium nesophilum","perennial",NA,NA,NA,NA
"Lepidium niloticum","annual",NA,NA,NA,NA
"Lepidium nitidum","annual",46,1827.17391304348,351.845250349123,51.8767519752841
"Lepidium oblongum","annual",136,1927.51470588235,385.490759562484,33.0555599252385
"Lepidium obtusatum","perennial",1,1118,NA,NA
"Lepidium oleraceum","annual",NA,NA,NA,NA
"Lepidium oligodontum de","no_life_form_on_database",NA,NA,NA,NA
"Lepidium orbiculare","no_life_form_on_database",NA,NA,NA,NA
"Lepidium orientale","no_life_form_on_database",NA,NA,NA,NA
"Lepidium oxycarpum","annual",11,1795.90909090909,236.919165347785,71.433816100252
"Lepidium oxytrichum","annual",210,2745.90476190476,337.646017289661,23.2997887780708
"Lepidium paniculatum","no_life_form_on_database",3,1462.33333333333,95.2697923443383,55.0040402556435
"Lepidium papilliferum","annual",3,1643,49.7895571380184,28.7460142164672
"Lepidium papillosum","annual",62,2324.82258064516,368.207600218688,46.7624119902087
"Lepidium patrinoides","no_life_form_on_database",NA,NA,NA,NA
"Lepidium pavlovii","no_life_form_on_database",NA,NA,NA,NA
"Lepidium pedicellosum","perennial",24,3104.375,133.245054561951,27.1985328688404
"Lepidium perfoliatum","annual",107,1212.65420560748,310.831268393949,30.0491929092777
"Lepidium phlebopetalum","annual",235,2758.50212765957,375.23923280097,24.4779085667109
"Lepidium pholidogynum","annual",26,3094.42307692308,303.798376964318,59.5797635514952
"Lepidium pinnatifidum","annual",14,1480.85714285714,305.016987457031,81.5192188721525
"Lepidium pinnatum","perennial",4,1894,207.041058729905,103.520529364953
"Lepidium platypetalum","perennial",45,2947.31111111111,292.406614635901,43.5894044930973
"Lepidium pseudohyssopifolium","annual",63,1891.98412698413,266.99592192509,33.6383243086765
"Lepidium pseudopapillosum","annual",4,2007.25,527.268669655234,263.634334827617
"Lepidium pseudotasmanicum","annual",46,1508.39130434783,270.599127719779,39.8976647248131
"Lepidium quitense","no_life_form_on_database",1,1199,NA,NA
"Lepidium rahmeri","annual",7,1845.57142857143,180.147029897671,68.0891772194507
"Lepidium ramosissimum","annual",107,1112.91588785047,349.901633656891,33.8262676832804
"Lepidium rekohuense de","no_life_form_on_database",NA,NA,NA,NA
"Lepidium rhytidocarpum","perennial",NA,NA,NA,NA
"Lepidium rigidum","no_life_form_on_database",NA,NA,NA,NA
