"species","life_form","n_bio_12","mean_bio_12","sd_bio_12","se_bio_12","within_sp_var_bio_12"
"Acanthorrhinum ramosissimum","perennial",NA,NA,NA,NA,NA
"Albraunia foveopilosa","annual",NA,NA,NA,NA,NA
"Anarrhinum bellidifolium","annual",NA,NA,NA,NA,NA
"Anarrhinum corsicum","perennial",1,6.781058,NA,NA,0.23351
"Anarrhinum duriminium","annual",5,7.05977,0.270752,0.121084,0.046702
"Anarrhinum forskaohlii","perennial",NA,NA,NA,NA,NA
"Anarrhinum fruticosum","perennial",NA,NA,NA,NA,NA
"Anarrhinum laxiflorum","annual",15,6.51245,0.249625,0.064453,0.015567
"Anarrhinum longipedicellatum","annual",1,7.207119,NA,NA,0.23351
"Anarrhinum pedatum","annual",11,6.459258,0.329946,0.099482,0.021228
"Antirrhinum australe","perennial",15,6.477503,0.242292,0.06256,0.015567
"Antirrhinum charidemi","perennial",3,6.116465,0.395769,0.228497,0.077837
"Antirrhinum cirrhigerum","perennial",NA,NA,NA,NA,NA
"Antirrhinum controversum","perennial",10,6.203869,0.367745,0.116291,0.023351
"Antirrhinum graniticum","perennial",25,6.46841,0.278032,0.055606,0.00934
"Antirrhinum grosii","perennial",2,6.805903,0.463004,0.327393,0.116755
"Antirrhinum hispanicum","perennial",12,6.331571,0.304934,0.088027,0.019459
"Antirrhinum latifolium","perennial",16,6.77541,0.182018,0.045505,0.014594
"Antirrhinum linkianum","no_life_form_on_database",2,6.528688,0.001033,0.00073,0.116755
"Antirrhinum litigiosum","no_life_form_on_database",27,6.251865,0.288538,0.055529,0.008649
"Antirrhinum lopesianum","no_life_form_on_database",2,6.576222,0.453216,0.320472,0.116755
"Antirrhinum majus","perennial",45,6.541633,0.362333,0.054013,0.005189
"Antirrhinum meonanthum","perennial",23,6.882387,0.316424,0.065979,0.010153
"Antirrhinum microphyllum","perennial",1,6.006353,NA,NA,0.23351
"Antirrhinum molle","perennial",6,6.475459,0.297864,0.121602,0.038918
"Antirrhinum mollissimum","no_life_form_on_database",3,6.263383,0.317212,0.183142,0.077837
"Antirrhinum onubense","no_life_form_on_database",3,6.565329,0.12271,0.070847,0.077837
"Antirrhinum pertegasii","perennial",3,6.444235,0.186848,0.107877,0.077837
"Antirrhinum pulverulentum","perennial",6,6.174048,0.240674,0.098255,0.038918
"Antirrhinum rothmaleri","perennial",NA,NA,NA,NA,NA
"Antirrhinum sempervirens","perennial",8,6.734768,0.529849,0.18733,0.029189
"Antirrhinum siculum","perennial",9,6.452805,0.397612,0.132537,0.025946
"Antirrhinum subbaeticum","no_life_form_on_database",1,6.161207,NA,NA,0.23351
"Antirrhinum tortuosum","perennial",9,6.439599,0.278361,0.092787,0.025946
"Antirrhinum valentinum","perennial",5,6.21097,0.435479,0.194752,0.046702
"Asarina procumbens","perennial",4,6.745623,0.399758,0.199879,0.058377
"Chaenorhinum calycinum","annual",NA,NA,NA,NA,NA
"Chaenorhinum crassifolium","no_life_form_on_database",13,6.305265,0.441828,0.122541,0.017962
"Chaenorhinum cryptarum","annual",NA,NA,NA,NA,NA
"Chaenorhinum exile","no_life_form_on_database",13,5.93609,0.214332,0.059445,0.017962
"Chaenorhinum flexuosum","perennial",4,6.334023,0.487869,0.243934,0.058377
"Chaenorhinum formenterae","no_life_form_on_database",NA,NA,NA,NA,NA
"Chaenorhinum glareosum","perennial",1,6.419995,NA,NA,0.23351
"Chaenorhinum grandiflorum","annual",4,5.818584,0.380586,0.190293,0.058377
"Chaenorhinum johnstonii","annual",4,5.405055,0.334963,0.167482,0.058377
"Chaenorhinum litorale","annual",NA,NA,NA,NA,NA
"Chaenorhinum litorale subsp. pterosporum","annual",NA,NA,NA,NA,NA
"Chaenorhinum macropodum","perennial",5,6.323989,0.177573,0.079413,0.046702
"Chaenorhinum minus","annual",280,6.490512,0.302721,0.018091,0.000834
"Chaenorhinum origanifolium","perennial",27,6.553575,0.471612,0.090762,0.008649
"Chaenorhinum raveyi","annual",2,6.521467,0.228952,0.161894,0.116755
"Chaenorhinum reyesii","no_life_form_on_database",13,6.146626,0.257047,0.071292,0.017962
"Chaenorhinum robustum","annual",15,6.178251,0.237848,0.061412,0.015567
"Chaenorhinum rubrifolium","annual",NA,NA,NA,NA,NA
"Chaenorhinum segoviense","no_life_form_on_database",NA,NA,NA,NA,NA
"Chaenorhinum serpyllifolium","annual",NA,NA,NA,NA,NA
"Chaenorhinum spicatum","no_life_form_on_database",NA,NA,NA,NA,NA
"Chaenorhinum tenellum","perennial",1,5.971262,NA,NA,0.23351
"Chaenorhinum tuberculatum","annual",1,5.472271,NA,NA,0.23351
"Chaenorhinum villosum","perennial",20,6.311095,0.325164,0.072709,0.011675
"Cymbalaria aequitriloba","perennial",7,6.783543,0.180647,0.068278,0.033359
"Cymbalaria fragilis","perennial",2,6.351648,0.020962,0.014822,0.116755
"Cymbalaria glutinosa","perennial",1,7.063904,NA,NA,0.23351
"Cymbalaria glutinosa subsp. brevicalcarata","perennial",1,6.848005,NA,NA,0.23351
"Cymbalaria hepaticifolia","perennial",2,6.637182,0.16276,0.115089,0.116755
"Cymbalaria longipes","perennial",7,6.390019,0.29557,0.111715,0.033359
"Cymbalaria microcalyx","perennial",10,6.591932,0.241961,0.076515,0.023351
"Cymbalaria microcalyx subsp. acutiloba","no_life_form_on_database",NA,NA,NA,NA,NA
"Cymbalaria microcalyx subsp. ebelii","no_life_form_on_database",NA,NA,NA,NA,NA
"Cymbalaria microcalyx subsp. minor","no_life_form_on_database",1,7.159292,NA,NA,0.23351
"Cymbalaria muelleri","perennial",NA,NA,NA,NA,NA
"Cymbalaria muralis","perennial",20,6.723428,0.287624,0.064315,0.011675
"Cymbalaria muralis f. visianii","perennial",NA,NA,NA,NA,NA
"Cymbalaria pallida","perennial",NA,NA,NA,NA,NA
"Cymbalaria pubescens","perennial",4,6.424129,0.297658,0.148829,0.058377
"Epixiphium wislizenii","perennial",13,5.568574,0.282956,0.078478,0.017962
"Gadoria falukei","no_life_form_on_database",1,5.703782,NA,NA,0.23351
"Galvezia ballii","no_life_form_on_database",NA,NA,NA,NA,NA
"Galvezia elisensii","no_life_form_on_database",NA,NA,NA,NA,NA
"Galvezia fruticosa","perennial",7,4.632687,0.914024,0.345469,0.033359
"Galvezia lanceolata","perennial",NA,NA,NA,NA,NA
"Galvezia leucantha","no_life_form_on_database",NA,NA,NA,NA,NA
"Galvezia leucantha subsp. porphyrantha","no_life_form_on_database",1,6.652863,NA,NA,0.23351
"Galvezia leucantha subsp. pubescens","no_life_form_on_database",NA,NA,NA,NA,NA
"Gambelia juncea","perennial",21,5.048742,0.558687,0.121915,0.01112
"Gambelia speciosa","perennial",5,5.601572,0.670761,0.299973,0.046702
"Holmgrenanthe petrophila","perennial",1,4.644391,NA,NA,0.23351
"Howelliella ovata","annual",NA,NA,NA,NA,NA
"Kickxia aegyptiaca","perennial",10,5.075028,0.928279,0.293548,0.023351
"Kickxia aegyptiaca subsp. fruticosa","no_life_form_on_database",NA,NA,NA,NA,NA
"Kickxia caucasica","annual",NA,NA,NA,NA,NA
"Kickxia cirrhosa","annual",30,6.430845,0.229814,0.041958,0.007784
"Kickxia commutata","perennial",35,6.423532,0.330316,0.055834,0.006672
"Kickxia elatine","annual",105,6.518206,0.39642,0.038687,0.002224
"Kickxia elatine subsp. crinita","no_life_form_on_database",46,6.387927,0.431819,0.063668,0.005076
"Kickxia floribunda","perennial",NA,NA,NA,NA,NA
"Kickxia lanigera","annual",NA,NA,NA,NA,NA
"Kickxia scariosa","no_life_form_on_database",NA,NA,NA,NA,NA
"Kickxia sieberi","no_life_form_on_database",NA,NA,NA,NA,NA
"Kickxia spuria","annual",93,6.481007,0.304739,0.0316,0.002511
"Kickxia spuria subsp. integrifolia","annual",57,6.367088,0.339915,0.045023,0.004097
"Limaria orientalis","no_life_form_on_database",NA,NA,NA,NA,NA
"Linaria accitensis","no_life_form_on_database",NA,NA,NA,NA,NA
"Linaria aeruginea","annual",4,6.712182,0.295155,0.147578,0.058377
"Linaria albifrons","annual",NA,NA,NA,NA,NA
"Linaria algarviana","annual",1,6.463029,NA,NA,0.23351
"Linaria almijarensis","perennial",1,6.51323,NA,NA,0.23351
"Linaria alpina","annual",43,6.896617,0.392253,0.059818,0.00543
"Linaria altaica","no_life_form_on_database",NA,NA,NA,NA,NA
"Linaria amethystea","no_life_form_on_database",39,6.423555,0.334781,0.053608,0.005987
"Linaria amethystea f. broussonetii","no_life_form_on_database",NA,NA,NA,NA,NA
"Linaria amoi","perennial",2,6.233208,0.06938,0.049059,0.116755
"Linaria angustissima","perennial",20,6.611612,0.252988,0.05657,0.011675
"Linaria anticaria","perennial",8,6.389379,0.355943,0.125845,0.029189
"Linaria antilibanotica","perennial",NA,NA,NA,NA,NA
"Linaria arenaria","annual",NA,NA,NA,NA,NA
"Linaria armeniaca","annual",2,6.098738,0.123702,0.087471,0.116755
"Linaria arvensis","annual",64,6.311529,0.309951,0.038744,0.003649
"Linaria atlantica","no_life_form_on_database",4,6.053535,0.093184,0.046592,0.058377
"Linaria atrofusca","no_life_form_on_database",NA,NA,NA,NA,NA
"Linaria azerbaijanensis","perennial",NA,NA,NA,NA,NA
"Linaria badalii","annual",21,6.537744,0.445905,0.097304,0.01112
"Linaria baligaliensis","no_life_form_on_database",NA,NA,NA,NA,NA
"Linaria bamianica","perennial",4,5.514928,0.145215,0.072608,0.058377
"Linaria becerrae","annual",NA,NA,NA,NA,NA
"Linaria benitoi","no_life_form_on_database",2,5.759707,0.331286,0.234255,0.116755
"Linaria bipartita","annual",7,6.211739,0.338634,0.127992,0.033359
"Linaria bipunctata","annual",NA,NA,NA,NA,NA
"Linaria bordiana","annual",2,6.247727,0.468847,0.331525,0.116755
"Linaria bordiana subsp. kralikiana","no_life_form_on_database",3,6.369632,0.096533,0.055733,0.077837
"Linaria boushehrensis","annual",NA,NA,NA,NA,NA
