"species","life_form","n","mean","sd","se"
"Chaunanthus acuminatus","perennial",1,1722,NA,NA
"Chaunanthus petiolatus","perennial",2,1858.5,38.8908729652601,27.5
"Chilocardamum castellanosii","perennial",3,1520.33333333333,79.1538586130413,45.699501577637
"Chilocardamum patagonicum","perennial",9,1439.66666666667,202.429617398245,67.4765391327485
"Chlorocrambe hastata","perennial",5,1295.2,106.58189339658,47.6648717610779
"Dictyophragmus englerianus","annual",NA,NA,NA,NA
"Dictyophragmus punensis","annual",1,1929,NA,NA
"Dryopetalon auriculatum","annual",NA,NA,NA,NA
"Dryopetalon paysonii","no_life_form_on_database",NA,NA,NA,NA
"Dryopetalon runcinatum","annual",29,2239.27586206897,227.406479451558,42.2283231054098
"Englerocharis pauciflora","perennial",NA,NA,NA,NA
"Hesperidanthus argillaceus","perennial",NA,NA,NA,NA
"Hesperidanthus barnebyi","perennial",NA,NA,NA,NA
"Hesperidanthus jaegeri","perennial",1,2088,NA,NA
"Hesperidanthus linearifolius","perennial",69,2007.76811594203,283.367779361419,34.1134718554444
"Ivania cremnophila","perennial",1,1955,NA,NA
"Ivania juncalensis","no_life_form_on_database",NA,NA,NA,NA
"Mostacillastrum andinum","perennial",7,1483.71428571429,169.489148409482,64.0608766593726
"Mostacillastrum commune","annual",12,1478.66666666667,142.5420724707,41.148351955903
"Mostacillastrum gracile","perennial",3,1831,172.502173899345,99.5941765365827
"Mostacillastrum leptocarpum","perennial",5,1614.4,178.803803091545,79.9634916696363
"Mostacillastrum orbignyanum","perennial",25,1817.96,169.43004456117,33.886008912234
"Mostacillastrum sagittatum","no_life_form_on_database",NA,NA,NA,NA
"Mostacillastrum stenophyllum","perennial",12,1791.83333333333,80.7609641679279,23.3136822011834
"Mostacillastrum subauriculatum","annual",NA,NA,NA,NA
"Mostacillastrum subscandens","perennial",3,1875.66666666667,107.584075649388,62.1136950366915
"Mostacillastrum vaseyi","no_life_form_on_database",NA,NA,NA,NA
"Neuontobotrys frutescens","perennial",12,1898.16666666667,141.495797132143,40.8463182817218
"Neuontobotrys grayana","no_life_form_on_database",NA,NA,NA,NA
"Neuontobotrys lanata","perennial",7,1821.85714285714,164.7497380589,62.2695479238404
"Neuontobotrys linearifolia","perennial",NA,NA,NA,NA
"Neuontobotrys tarapacana","perennial",15,1971.2,261.742839989395,67.5817106845307
"Parodiodoxa chionophila","perennial",8,1855.125,136.432544818728,48.2361888079301
"Phlebolobium maclovianum","perennial",NA,NA,NA,NA
"Phravenia viereckii","no_life_form_on_database",NA,NA,NA,NA
"Polypsecadium adscendens","perennial",NA,NA,NA,NA
"Polypsecadium effusum","no_life_form_on_database",NA,NA,NA,NA
"Polypsecadium grandiflorum","annual",4,1847,188.164821366801,94.0824106834003
"Polypsecadium harmsianum","annual",4,1750.25,179.180309558091,89.5901547790455
"Polypsecadium magellanicum","perennial",6,1059.83333333333,261.524313719904,106.766853990886
"Polypsecadium rusbyi","no_life_form_on_database",NA,NA,NA,NA
"Polypsecadium solidagineum","no_life_form_on_database",NA,NA,NA,NA
"Polypsecadium tucumanense","perennial",1,1730,NA,NA
"Pringlea antiscorbutica","no_life_form_on_database",NA,NA,NA,NA
"Romanschulzia arabiformis","annual",15,1703.2,166.463724061945,42.980748735972
"Romanschulzia costaricensis","annual",2,1055,72.1248916810278,51
"Sarcodraba dusenii","perennial",2,1139.5,102.530483272049,72.5
"Sibara angelorum","no_life_form_on_database",10,1877.3,116.89601266843,36.9657649424136
"Sibara deserti","annual",6,2781.66666666667,256.4680616893,104.702647743237
"Sibara laxa","no_life_form_on_database",17,1954.82352941176,183.86212065503,44.5931143535733
"Sibara macrostachya","no_life_form_on_database",NA,NA,NA,NA
"Sibara mendocina","no_life_form_on_database",NA,NA,NA,NA
"Sibara tehuelches","no_life_form_on_database",NA,NA,NA,NA
"Stanleya elata","perennial",16,2155.9375,345.911061546173,86.4777653865431
"Stanleya pinnata","perennial",150,1886.7,405.115192003393,33.077516915265
"Stanleya tomentosa","perennial",NA,NA,NA,NA
"Streptanthella longirostris","no_life_form_on_database",94,2105.3085106383,458.475243561796,47.2881107093312
"Streptanthus amplexicaulis","annual",NA,NA,NA,NA
"Streptanthus anceps","annual",NA,NA,NA,NA
"Streptanthus barbatus","perennial",6,1473.33333333333,174.495463169295,71.2374745325645
"Streptanthus barbiger","annual",3,1618.33333333333,71.6682170374939,41.3776643989376
"Streptanthus batrachopus","annual",1,1463,NA,NA
"Streptanthus bernardinus","perennial",4,2166.5,450.150715501671,225.075357750836
"Streptanthus brachiatus","annual",1,1576,NA,NA
"Streptanthus bracteatus","annual",3,1867,38.1182371050918,22.0075744536588
"Streptanthus breweri","annual",9,1598.33333333333,212.873788898493,70.9579296328309
"Streptanthus californicus","annual",NA,NA,NA,NA
"Streptanthus callistus","annual",NA,NA,NA,NA
"Streptanthus campestris","perennial",15,1895.73333333333,238.692110907595,61.6300380277474
"Streptanthus carinatus","annual",19,2312.73684210526,131.019015628039,30.0578236213052
"Streptanthus cooperi","annual",NA,NA,NA,NA
"Streptanthus cordatus","perennial",62,1836.08064516129,351.936250672308,44.695948531354
"Streptanthus coulteri","annual",1,2179,NA,NA
"Streptanthus crassicaulis","perennial",NA,NA,NA,NA
"Streptanthus cutleri","annual",1,2346,NA,NA
"Streptanthus diversifolius","annual",5,1933.4,90.1515390883594,40.3169939355602
"Streptanthus farnsworthianus","annual",2,2135,31.1126983722081,22
"Streptanthus fenestratus","annual",1,1946,NA,NA
"Streptanthus flavescens","annual",NA,NA,NA,NA
"Streptanthus glandulosus subsp. glandulosus","no_life_form_on_database",9,1694.44444444444,88.9453640038523,29.6484546679508
"Streptanthus glandulosus var. albidus","no_life_form_on_database",NA,NA,NA,NA
"Streptanthus glandulosus var. niger","annual",NA,NA,NA,NA
"Streptanthus glaucus","perennial",NA,NA,NA,NA
"Streptanthus hallii","annual",NA,NA,NA,NA
"Streptanthus hammittii","annual",NA,NA,NA,NA
"Streptanthus hesperidis","annual",2,1539,294.156420973604,208
"Streptanthus heterophyllus","annual",6,2238,429.037061336197,175.153646836142
"Streptanthus hispidus","annual",1,1719,NA,NA
"Streptanthus howellii","perennial",2,1392,19.7989898732233,14
"Streptanthus hyacinthoides","annual",17,1744.17647058824,226.708853845113,54.9849735685951
"Streptanthus inflatus","annual",NA,NA,NA,NA
"Streptanthus insignis subsp. insignis","no_life_form_on_database",1,1853,NA,NA
"Streptanthus lasiophyllus","annual",6,2030.33333333333,681.78315223146,278.336806365557
"Streptanthus lemmonii","annual",NA,NA,NA,NA
"Streptanthus longirostris","annual",8,2121.625,540.469884848889,191.084960301881
"Streptanthus longisiliquus","perennial",5,1716.6,134.745315317454,60.259936939894
"Streptanthus maculatus","annual",NA,NA,NA,NA
"Streptanthus major","annual",NA,NA,NA,NA
"Streptanthus morrisonii","annual",1,1552,NA,NA
"Streptanthus petiolaris","annual",NA,NA,NA,NA
"Streptanthus pilosus","annual",NA,NA,NA,NA
"Streptanthus platycarpus","annual",11,2233.45454545455,198.745748953966,59.9240979962248
"Streptanthus polygaloides","annual",7,1807.14285714286,173.771333051445,65.6793903209003
"Streptanthus simulans","annual",NA,NA,NA,NA
"Streptanthus tortuosus","annual",26,1532.23076923077,279.436047451621,54.8019176445021
"Streptanthus vernalis","annual",1,1553,NA,NA
"Thelypodiopsis ambigua","annual",7,2460.71428571429,209.018112680627,79.0014208087166
"Thelypodiopsis elegans","annual",26,1612.19230769231,215.282701438043,42.2204113681366
"Thelypodium crispum","annual",9,1788.11111111111,255.455693048934,85.1518976829779
"Thelypodium flexuosum","perennial",34,1682.52941176471,171.906111671303,29.4816549289786
"Thelypodium integrifolium","annual",32,1567.9375,227.013703934792,40.1307323686417
"Thelypodium laciniatum","annual",43,1490.62790697674,251.565860282751,38.3634340376113
"Thelypodium sagittatum","annual",13,1528.23076923077,226.009274826703,62.683694547547
"Thelypodium wrightii","annual",48,1998.60416666667,252.467376412245,36.4405269333021
"Thysanocarpus conchuliferus","no_life_form_on_database",2,1739.5,253.851334445971,179.5
"Thysanocarpus curvipes var. curvipes","no_life_form_on_database",38,1789.76315789474,289.025897484612,46.8861918335478
"Thysanocarpus erectus","no_life_form_on_database",9,1894.66666666667,74.1956872061982,24.7318957353994
"Thysanocarpus laciniatus","annual",50,2089.04,437.1459831821,61.8217778153047
"Thysanocarpus radians","annual",16,1807.125,297.602391343439,74.4005978358597
