"species","life_form","n","mean","sd","se"
"Chorispora bungeana","perennial",31,28.3225806451613,2.21189355943716,0.397267810793789
"Chorispora macropoda","perennial",25,28.76,1.23423390543824,0.246846781087648
"Chorispora persica","annual",2,31,1.4142135623731,1
"Chorispora purpurascens","annual",5,33.2,4.91934955049954,2.2
"Chorispora sabulosa","perennial",23,29.695652173913,2.2448887927244,0.468091671238222
"Chorispora sibirica","annual",NA,NA,NA,NA
"Chorispora songarica","perennial",1,29,NA,NA
"Chorispora tashkorganica","annual",NA,NA,NA,NA
"Chorispora tenella","annual",135,23.4,4.64597402348159,0.399861778219032
"Diptychocarpus strictus","annual",16,27.75,5.37277085558901,1.34319271389725
"Litwinowia tenuissima","annual",NA,NA,NA,NA
"Parrya ajanensis","no_life_form_on_database",NA,NA,NA,NA
"Parrya alba","perennial",NA,NA,NA,NA
"Parrya albida","perennial",NA,NA,NA,NA
"Parrya angrenica","no_life_form_on_database",NA,NA,NA,NA
"Parrya arctica","perennial",89,10.3370786516854,1.78340723581116,0.189040788914784
"Parrya asperrima","perennial",NA,NA,NA,NA
"Parrya australis","perennial",1,28,NA,NA
"Parrya darvazica","perennial",NA,NA,NA,NA
"Parrya fruticulosa","perennial",NA,NA,NA,NA
"Parrya glabra","perennial",NA,NA,NA,NA
"Parrya kuramensis","perennial",NA,NA,NA,NA
"Parrya lancifolia","perennial",NA,NA,NA,NA
"Parrya longicarpa","perennial",NA,NA,NA,NA
"Parrya maidantalica","perennial",1,28,NA,NA
"Parrya minjanensis","perennial",NA,NA,NA,NA
"Parrya nauruaq","perennial",4,12.75,2.3629078131263,1.18145390656315
"Parrya nudicaulis","perennial",51,20.2745098039216,7.72289694705957,1.08142187859682
"Parrya nuratensis","perennial",NA,NA,NA,NA
"Parrya papillosa","annual",NA,NA,NA,NA
"Parrya pavlovii","perennial",1,28,NA,NA
"Parrya pazijae","perennial",NA,NA,NA,NA
"Parrya pinnatifida","perennial",NA,NA,NA,NA
"Parrya podlechii","perennial",NA,NA,NA,NA
"Parrya popovii","perennial",NA,NA,NA,NA
"Parrya pulvinata","perennial",NA,NA,NA,NA
"Parrya runcinata","perennial",NA,NA,NA,NA
"Parrya rydbergii","perennial",4,31.25,1.5,0.75
"Parrya saurica","perennial",1,25,NA,NA
"Parrya saxifraga","perennial",NA,NA,NA,NA
"Parrya schugnana","perennial",1,29,NA,NA
"Parrya simulatrix","no_life_form_on_database",NA,NA,NA,NA
"Parrya stenocarpa","perennial",1,28,NA,NA
"Parrya stenophylla","no_life_form_on_database",1,28,NA,NA
"Parrya subsiliquosa","perennial",NA,NA,NA,NA
"Parrya tianschanica","perennial",NA,NA,NA,NA
"Parrya turkestanica","perennial",1,28,NA,NA
"Parrya villosula","no_life_form_on_database",NA,NA,NA,NA
"Pseudoclausia gracillima","no_life_form_on_database",NA,NA,NA,NA
"Pseudoclausia hispida","annual",NA,NA,NA,NA
"Pseudoclausia mollissima","annual",NA,NA,NA,NA
"Pseudoclausia olgae","annual",NA,NA,NA,NA
"Pseudoclausia sarawschanica","annual",NA,NA,NA,NA
"Pseudoclausia turkestanica","no_life_form_on_database",NA,NA,NA,NA
