"species","life_form","n","mean","sd","se"
"Ammosperma cinerea","no_life_form_on_database",NA,NA,NA,NA
"Brassica aucheri","annual",NA,NA,NA,NA
"Brassica balearica","perennial",1,60,NA,NA
"Brassica barrelieri","annual",37,34.8648648648649,26.6730848132242,4.38502813160397
"Brassica carinata","annual",25,48.6,34.9606922128267,6.99213844256534
"Brassica cretica","perennial",10,16,19.2988197681735,6.1028226620511
"Brassica deflexa","annual",3,11,13.856406460551,8
"Brassica desnottesii","perennial",NA,NA,NA,NA
"Brassica elongata var. integrifolia","annual",NA,NA,NA,NA
"Brassica fruticulosa","annual",24,33.375,30.3928087890369,6.20390611525969
"Brassica gravinae","perennial",5,56,77.1945593937811,34.5224564595279
"Brassica incana","perennial",1,58,NA,NA
"Brassica insularis","perennial",6,40.8333333333333,17.8372269892679,7.28201742498449
"Brassica juncea var. integrifolia","no_life_form_on_database",NA,NA,NA,NA
"Brassica macrocarpa","perennial",NA,NA,NA,NA
"Brassica maurorum","no_life_form_on_database",1,8,NA,NA
"Brassica montana","perennial",7,111,59.8720858720211,22.6295213845816
"Brassica napus","annual",30,152.833333333333,30.9505538174876,5.65077216437186
"Brassica nigra","annual",NA,NA,NA,NA
"Brassica oleracea var. capitata","no_life_form_on_database",52,72.9807692307692,80.0836548853063,11.1056047698282
"Brassica oxyrrhina","annual",22,20.2727272727273,15.241490422627,3.24949667643125
"Brassica procumbens","perennial",NA,NA,NA,NA
"Brassica rapa subsp. rapa","no_life_form_on_database",5,119.8,71.272014143,31.8738137034149
"Brassica repanda","perennial",26,78.1538461538462,71.7978786916117,14.0807224801191
"Brassica rupestris","perennial",1,36,NA,NA
"Brassica tournefortii","no_life_form_on_database",48,29.6666666666667,52.2682660053466,7.54427436206546
"Brassica villosa","perennial",NA,NA,NA,NA
"Cakile arabica","annual",4,1.25,1.5,0.75
"Cakile constricta","annual",4,256.75,35.8829114389194,17.9414557194597
"Cakile edentula subsp. edentula","annual",5,243.6,15.6620560591514,7.00428440313498
"Cakile edentula subsp. harperi","annual",NA,NA,NA,NA
"Cakile edentula var. lacustris","annual",37,150.027027027027,35.0978683164713,5.77005400780467
"Cakile lanceolata","annual",46,131.760869565217,62.9818967932175,9.28617406553783
"Cakile lanceolata subsp. pseudoconstricta","annual",1,90,NA,NA
"Cakile lanceolata var. fusiformis","annual",NA,NA,NA,NA
"Cakile maritima","perennial",147,95.6462585034014,68.224528863489,5.62706430066725
"Cakile maritima f. islandica","annual",NA,NA,NA,NA
"Carrichtera annua","annual",NA,NA,NA,NA
"Ceratocnemum rapistroides","annual",NA,NA,NA,NA
"Coincya longirostra","annual",7,18.2857142857143,7.80415029998538,2.94969155541878
"Coincya monensis","annual",35,80.1142857142857,85.0224093050392,14.3714101942847
"Coincya rupestris","annual",1,53,NA,NA
"Cordylocarpus muricatus","annual",6,11,4.51663591625449,1.84390889145858
"Crambe arborea","perennial",NA,NA,NA,NA
"Crambe aspera","perennial",11,65.7272727272727,13.9935049868924,4.21920050395356
"Crambe cordifolia","perennial",3,28.6666666666667,41.1015003781289,23.7299623074103
"Crambe edentula","perennial",NA,NA,NA,NA
"Crambe feuilleei","perennial",NA,NA,NA,NA
"Crambe filiformis","perennial",24,19.125,27.7978924756348,5.6742210408381
"Crambe fruticosa","perennial",NA,NA,NA,NA
"Crambe gigantea","perennial",NA,NA,NA,NA
"Crambe gomeraea","perennial",NA,NA,NA,NA
"Crambe gordjaginii","perennial",NA,NA,NA,NA
"Crambe grossheimii","perennial",NA,NA,NA,NA
"Crambe hispanica subsp. hispanica","perennial",NA,NA,NA,NA
"Crambe juncea","perennial",NA,NA,NA,NA
"Crambe kilimandscharica","annual",NA,NA,NA,NA
"Crambe koktebelica","perennial",3,107,15.0996688705415,8.71779788708135
"Crambe kotschyana","perennial",21,18.6666666666667,29.0625761647747,6.34197405549998
"Crambe kralikii","perennial",4,9.5,4.20317340430616,2.10158670215308
"Crambe laevigata","perennial",1,4,NA,NA
"Crambe maritima","perennial",47,131,45.1957096848035,6.59247180891518
"Crambe microcarpa","perennial",NA,NA,NA,NA
"Crambe orientalis","perennial",16,23.9375,24.2912021110525,6.07280052776312
"Crambe orientalis subsp. orientalis","perennial",2,30.5,7.77817459305202,5.5
"Crambe pritzelii","perennial",2,2,1.4142135623731,1
"Crambe scaberrima","perennial",1,5,NA,NA
"Crambe schugnana","perennial",NA,NA,NA,NA
"Crambe scoparia","perennial",NA,NA,NA,NA
"Crambe strigosa","perennial",NA,NA,NA,NA
"Crambe sventenii","perennial",NA,NA,NA,NA
"Crambe tamadabensis","perennial",NA,NA,NA,NA
"Crambe tataria","perennial",36,89.75,32.9184056201303,5.48640093668839
"Crambe wildpretii","perennial",NA,NA,NA,NA
"Crambella teretifolia","perennial",NA,NA,NA,NA
"Didesmus aegyptius","annual",6,9,10.5451410611713,4.30503581092345
"Didesmus bipinnatus","annual",NA,NA,NA,NA
"Diplotaxis acris","annual",9,0,0,0
"Diplotaxis antoniensis","perennial",NA,NA,NA,NA
