"species","life_form","n_bio_12","mean_bio_12","sd_bio_12","se_bio_12","within_sp_var_bio_12"
"Chorispora bungeana","perennial",31,5.889225,0.778603,0.139841,0.007533
"Chorispora macropoda","perennial",25,5.578031,0.948481,0.189696,0.00934
"Chorispora persica","annual",2,5.245776,0.534914,0.378241,0.116755
"Chorispora purpurascens","annual",5,5.467266,0.598113,0.267484,0.046702
"Chorispora sabulosa","perennial",23,6.032524,0.947319,0.19753,0.010153
"Chorispora sibirica","annual",NA,NA,NA,NA,NA
"Chorispora songarica","perennial",1,6.37332,NA,NA,0.23351
"Chorispora tashkorganica","annual",NA,NA,NA,NA,NA
"Chorispora tenella","annual",135,5.977925,0.524733,0.045162,0.00173
"Diptychocarpus strictus","annual",16,5.25351,0.359009,0.089752,0.014594
"Litwinowia tenuissima","annual",NA,NA,NA,NA,NA
"Parrya ajanensis","no_life_form_on_database",NA,NA,NA,NA,NA
"Parrya alba","perennial",NA,NA,NA,NA,NA
"Parrya albida","perennial",NA,NA,NA,NA,NA
"Parrya angrenica","no_life_form_on_database",NA,NA,NA,NA,NA
"Parrya arctica","perennial",89,4.889584,0.289014,0.030635,0.002624
"Parrya asperrima","perennial",NA,NA,NA,NA,NA
"Parrya australis","perennial",1,5.971262,NA,NA,0.23351
"Parrya darvazica","perennial",NA,NA,NA,NA,NA
"Parrya fruticulosa","perennial",NA,NA,NA,NA,NA
"Parrya glabra","perennial",NA,NA,NA,NA,NA
"Parrya kuramensis","perennial",NA,NA,NA,NA,NA
"Parrya lancifolia","perennial",NA,NA,NA,NA,NA
"Parrya longicarpa","perennial",NA,NA,NA,NA,NA
"Parrya maidantalica","perennial",1,6.390241,NA,NA,0.23351
"Parrya minjanensis","perennial",NA,NA,NA,NA,NA
"Parrya nauruaq","perennial",4,5.856171,0.12795,0.063975,0.058377
"Parrya nudicaulis","perennial",51,5.556019,0.597664,0.08369,0.004579
"Parrya nuratensis","perennial",NA,NA,NA,NA,NA
"Parrya papillosa","annual",NA,NA,NA,NA,NA
"Parrya pavlovii","perennial",1,5.918894,NA,NA,0.23351
"Parrya pazijae","perennial",NA,NA,NA,NA,NA
"Parrya pinnatifida","perennial",NA,NA,NA,NA,NA
"Parrya podlechii","perennial",NA,NA,NA,NA,NA
"Parrya popovii","perennial",NA,NA,NA,NA,NA
"Parrya pulvinata","perennial",NA,NA,NA,NA,NA
"Parrya runcinata","perennial",NA,NA,NA,NA,NA
"Parrya rydbergii","perennial",4,6.136574,0.356246,0.178123,0.058377
"Parrya saurica","perennial",1,5.891644,NA,NA,0.23351
"Parrya saxifraga","perennial",NA,NA,NA,NA,NA
"Parrya schugnana","perennial",1,4.75359,NA,NA,0.23351
"Parrya simulatrix","no_life_form_on_database",NA,NA,NA,NA,NA
"Parrya stenocarpa","perennial",1,6.192362,NA,NA,0.23351
"Parrya stenophylla","no_life_form_on_database",1,6.786717,NA,NA,0.23351
"Parrya subsiliquosa","perennial",NA,NA,NA,NA,NA
"Parrya tianschanica","perennial",NA,NA,NA,NA,NA
"Parrya turkestanica","perennial",1,4.304065,NA,NA,0.23351
"Parrya villosula","no_life_form_on_database",NA,NA,NA,NA,NA
"Pseudoclausia gracillima","no_life_form_on_database",NA,NA,NA,NA,NA
"Pseudoclausia hispida","annual",NA,NA,NA,NA,NA
"Pseudoclausia mollissima","annual",NA,NA,NA,NA,NA
"Pseudoclausia olgae","annual",NA,NA,NA,NA,NA
"Pseudoclausia sarawschanica","annual",NA,NA,NA,NA,NA
"Pseudoclausia turkestanica","no_life_form_on_database",NA,NA,NA,NA,NA
